gene	location	chr	start	end	log2FC
MvSl-1064-A1-R4_MC03g04538	MvSl-1064-A1-R4_MC03	Chr03	735091	735258	0.144685047550155
MvSl-1064-A1-R4_MC03g04540	MvSl-1064-A1-R4_MC03	Chr03	739207	741038	-0.204715763554632
MvSl-1064-A1-R4_MC03g04541	MvSl-1064-A1-R4_MC03	Chr03	741377	742088	0.0476038733126211
MvSl-1064-A1-R4_MC03g04542	MvSl-1064-A1-R4_MC03	Chr03	744066	745681	0.0552947508114556
MvSl-1064-A1-R4_MC03g04543	MvSl-1064-A1-R4_MC03	Chr03	746224	747360	0.139046241436033
MvSl-1064-A1-R4_MC03g04544	MvSl-1064-A1-R4_MC03	Chr03	747640	749636	-0.105275798986045
MvSl-1064-A1-R4_MC03g04545	MvSl-1064-A1-R4_MC03	Chr03	750414	752367	0.251157123515206
MvSl-1064-A1-R4_MC03g04546	MvSl-1064-A1-R4_MC03	Chr03	755878	760118	0.415564192323392
MvSl-1064-A1-R4_MC03g04549	MvSl-1064-A1-R4_MC03	Chr03	763039	764733	-0.240432933744025
MvSl-1064-A1-R4_MC03g04551	MvSl-1064-A1-R4_MC03	Chr03	765879	767325	-0.453535773714267
MvSl-1064-A1-R4_MC03g04552	MvSl-1064-A1-R4_MC03	Chr03	768441	768751	0.109822004569139
MvSl-1064-A1-R4_MC03g04553	MvSl-1064-A1-R4_MC03	Chr03	768996	771539	-0.0732851216662939
MvSl-1064-A1-R4_MC03g04554	MvSl-1064-A1-R4_MC03	Chr03	771621	773815	-0.172960246027055
MvSl-1064-A1-R4_MC03g04555	MvSl-1064-A1-R4_MC03	Chr03	777969	779302	0.127046522975373
MvSl-1064-A1-R4_MC03g04556	MvSl-1064-A1-R4_MC03	Chr03	779634	781829	-0.420308774496275
MvSl-1064-A1-R4_MC03g04558	MvSl-1064-A1-R4_MC03	Chr03	787396	792402	-0.0436835699498828
MvSl-1064-A1-R4_MC03g04559	MvSl-1064-A1-R4_MC03	Chr03	793356	793601	-0.0777756739462711
MvSl-1064-A1-R4_MC03g04560	MvSl-1064-A1-R4_MC03	Chr03	795710	796975	-0.126603572147136
MvSl-1064-A1-R4_MC03g04561	MvSl-1064-A1-R4_MC03	Chr03	797211	798213	0.273997711588601
MvSl-1064-A1-R4_MC03g04562	MvSl-1064-A1-R4_MC03	Chr03	799079	800583	0.276763136930396
MvSl-1064-A1-R4_MC03g04565	MvSl-1064-A1-R4_MC03	Chr03	800910	804597	-0.277988128208602
MvSl-1064-A1-R4_MC03g04570	MvSl-1064-A1-R4_MC03	Chr03	816469	818434	0.055509803338147
MvSl-1064-A1-R4_MC03g04571	MvSl-1064-A1-R4_MC03	Chr03	818518	821740	-0.0784660008463993
MvSl-1064-A1-R4_MC03g04572	MvSl-1064-A1-R4_MC03	Chr03	822384	823635	0.0620028886749045
MvSl-1064-A1-R4_MC03g04573	MvSl-1064-A1-R4_MC03	Chr03	824646	829822	0.208344422124864
MvSl-1064-A1-R4_MC03g04574	MvSl-1064-A1-R4_MC03	Chr03	830376	832224	0.0779321948330293
MvSl-1064-A1-R4_MC03g04575	MvSl-1064-A1-R4_MC03	Chr03	834433	834585	0.244958603747367
MvSl-1064-A1-R4_MC03g04576	MvSl-1064-A1-R4_MC03	Chr03	835739	835906	-0.459482605769075
MvSl-1064-A1-R4_MC03g04577	MvSl-1064-A1-R4_MC03	Chr03	835978	837868	0.127582588774472
MvSl-1064-A1-R4_MC03g04579	MvSl-1064-A1-R4_MC03	Chr03	840409	841081	-0.393723048434863
MvSl-1064-A1-R4_MC03g04581	MvSl-1064-A1-R4_MC03	Chr03	842863	844872	-0.209227744186983
MvSl-1064-A1-R4_MC03g04582	MvSl-1064-A1-R4_MC03	Chr03	844963	852260	0.279171940996184
MvSl-1064-A1-R4_MC03g04583	MvSl-1064-A1-R4_MC03	Chr03	852518	853805	0.167079484146444
MvSl-1064-A1-R4_MC03g04584	MvSl-1064-A1-R4_MC03	Chr03	854242	854651	0.949297344512068
MvSl-1064-A1-R4_MC03g04585	MvSl-1064-A1-R4_MC03	Chr03	854701	855120	-0.260894592695623
MvSl-1064-A1-R4_MC03g04586	MvSl-1064-A1-R4_MC03	Chr03	855230	855979	-0.437560545085766
MvSl-1064-A1-R4_MC03g04589	MvSl-1064-A1-R4_MC03	Chr03	856571	857626	0.316088521157025
MvSl-1064-A1-R4_MC03g04590	MvSl-1064-A1-R4_MC03	Chr03	858083	859516	-0.194742075517849
MvSl-1064-A1-R4_MC03g04592	MvSl-1064-A1-R4_MC03	Chr03	859920	861400	0.065887574106448
MvSl-1064-A1-R4_MC03g04593	MvSl-1064-A1-R4_MC03	Chr03	862448	864378	0.0632508366754096
MvSl-1064-A1-R4_MC03g04597	MvSl-1064-A1-R4_MC03	Chr03	869386	871522	0.000214801850546146
MvSl-1064-A1-R4_MC03g04598	MvSl-1064-A1-R4_MC03	Chr03	871928	872402	0.013305926533625
MvSl-1064-A1-R4_MC03g04599	MvSl-1064-A1-R4_MC03	Chr03	872799	872999	-0.160601713845397
MvSl-1064-A1-R4_MC03g04601	MvSl-1064-A1-R4_MC03	Chr03	874243	875075	0.0983387623426535
MvSl-1064-A1-R4_MC03g04602	MvSl-1064-A1-R4_MC03	Chr03	875698	877777	-0.393198168523681
MvSl-1064-A1-R4_MC03g04603	MvSl-1064-A1-R4_MC03	Chr03	878611	880298	0.163255919614327
MvSl-1064-A1-R4_MC03g04605	MvSl-1064-A1-R4_MC03	Chr03	880911	884613	-1.01164911005935
MvSl-1064-A1-R4_MC03g04606	MvSl-1064-A1-R4_MC03	Chr03	884925	888909	-0.0398576107321919
MvSl-1064-A1-R4_MC03g04607	MvSl-1064-A1-R4_MC03	Chr03	889704	892217	0.657938160659344
MvSl-1064-A1-R4_MC03g04610	MvSl-1064-A1-R4_MC03	Chr03	895651	898400	-0.131972444558507
MvSl-1064-A1-R4_MC03g04611	MvSl-1064-A1-R4_MC03	Chr03	898994	900282	0.206937645875283
MvSl-1064-A1-R4_MC03g04612	MvSl-1064-A1-R4_MC03	Chr03	900470	901940	0.151097863813484
MvSl-1064-A1-R4_MC03g04613	MvSl-1064-A1-R4_MC03	Chr03	902907	903559	0.102443391467361
MvSl-1064-A1-R4_MC03g04614	MvSl-1064-A1-R4_MC03	Chr03	904055	906311	0.124853501813934
MvSl-1064-A1-R4_MC03g04615	MvSl-1064-A1-R4_MC03	Chr03	907453	909001	-0.0251358303663532
MvSl-1064-A1-R4_MC03g04616	MvSl-1064-A1-R4_MC03	Chr03	909061	910260	0.373681738362214
MvSl-1064-A1-R4_MC03g04618	MvSl-1064-A1-R4_MC03	Chr03	911527	914579	0.205246947863751
MvSl-1064-A1-R4_MC03g04619	MvSl-1064-A1-R4_MC03	Chr03	914882	917180	-0.00869062730957327
MvSl-1064-A1-R4_MC03g04620	MvSl-1064-A1-R4_MC03	Chr03	917886	920975	0.305168438085612
MvSl-1064-A1-R4_MC03g04621	MvSl-1064-A1-R4_MC03	Chr03	921260	925020	0.209199825482344
MvSl-1064-A1-R4_MC03g04622	MvSl-1064-A1-R4_MC03	Chr03	927067	927685	-0.132877871421654
MvSl-1064-A1-R4_MC03g04623	MvSl-1064-A1-R4_MC03	Chr03	927914	928747	0.531666237848304
MvSl-1064-A1-R4_MC03g04625	MvSl-1064-A1-R4_MC03	Chr03	932610	933707	-0.556608783528166
MvSl-1064-A1-R4_MC03g04626	MvSl-1064-A1-R4_MC03	Chr03	933976	935390	-0.13637884119768
MvSl-1064-A1-R4_MC03g04627	MvSl-1064-A1-R4_MC03	Chr03	935554	937561	-0.35019188971859
MvSl-1064-A1-R4_MC03g04629	MvSl-1064-A1-R4_MC03	Chr03	940434	940661	-0.334810578817706
MvSl-1064-A1-R4_MC03g04630	MvSl-1064-A1-R4_MC03	Chr03	940955	942918	-0.161356366186311
MvSl-1064-A1-R4_MC03g04631	MvSl-1064-A1-R4_MC03	Chr03	943695	945674	-0.0682711518320434
MvSl-1064-A1-R4_MC03g04632	MvSl-1064-A1-R4_MC03	Chr03	946054	950721	-0.0714955116071024
MvSl-1064-A1-R4_MC03g04633	MvSl-1064-A1-R4_MC03	Chr03	951514	955876	0.200659593156767
MvSl-1064-A1-R4_MC03g04634	MvSl-1064-A1-R4_MC03	Chr03	956758	958705	-0.0926034141277509
MvSl-1064-A1-R4_MC03g04635	MvSl-1064-A1-R4_MC03	Chr03	958886	960639	0.00447374696411274
MvSl-1064-A1-R4_MC03g04636	MvSl-1064-A1-R4_MC03	Chr03	961347	963330	0.101146931495067
MvSl-1064-A1-R4_MC03g04638	MvSl-1064-A1-R4_MC03	Chr03	965029	965211	-0.0939274154542881
MvSl-1064-A1-R4_MC03g04639	MvSl-1064-A1-R4_MC03	Chr03	967176	970153	0.106443512752383
MvSl-1064-A1-R4_MC03g04641	MvSl-1064-A1-R4_MC03	Chr03	972393	973247	-0.0732074323997317
MvSl-1064-A1-R4_MC03g04643	MvSl-1064-A1-R4_MC03	Chr03	978415	979393	0.196906271727442
MvSl-1064-A1-R4_MC03g04644	MvSl-1064-A1-R4_MC03	Chr03	979842	981516	-0.0170085344742784
MvSl-1064-A1-R4_MC03g04645	MvSl-1064-A1-R4_MC03	Chr03	982153	985820	0.0177141256440868
MvSl-1064-A1-R4_MC03g04646	MvSl-1064-A1-R4_MC03	Chr03	986090	986976	0.674351995742271
MvSl-1064-A1-R4_MC03g04647	MvSl-1064-A1-R4_MC03	Chr03	987286	987932	-0.177475187243572
MvSl-1064-A1-R4_MC03g04648	MvSl-1064-A1-R4_MC03	Chr03	988228	991509	-0.0823561026230901
MvSl-1064-A1-R4_MC03g04649	MvSl-1064-A1-R4_MC03	Chr03	991736	992766	0.00668294815348751
MvSl-1064-A1-R4_MC03g04652	MvSl-1064-A1-R4_MC03	Chr03	1002989	1004558	-0.156965846197465
MvSl-1064-A1-R4_MC03g04654	MvSl-1064-A1-R4_MC03	Chr03	1006611	1008073	-0.0512114042575679
MvSl-1064-A1-R4_MC03g04655	MvSl-1064-A1-R4_MC03	Chr03	1008142	1008706	-0.115932893432079
MvSl-1064-A1-R4_MC03g04656	MvSl-1064-A1-R4_MC03	Chr03	1008854	1009327	-0.938726496115794
MvSl-1064-A1-R4_MC03g04658	MvSl-1064-A1-R4_MC03	Chr03	1011608	1012524	0.341292152159801
MvSl-1064-A1-R4_MC03g04659	MvSl-1064-A1-R4_MC03	Chr03	1013485	1013769	0.191951026428707
MvSl-1064-A1-R4_MC03g04660	MvSl-1064-A1-R4_MC03	Chr03	1015889	1016056	-0.109916306406999
MvSl-1064-A1-R4_MC03g04661	MvSl-1064-A1-R4_MC03	Chr03	1016506	1021012	0.064622247107977
MvSl-1064-A1-R4_MC03g04662	MvSl-1064-A1-R4_MC03	Chr03	1022916	1026474	-0.203808141675119
MvSl-1064-A1-R4_MC03g04663	MvSl-1064-A1-R4_MC03	Chr03	1027229	1030161	0.178831066885718
MvSl-1064-A1-R4_MC03g04664	MvSl-1064-A1-R4_MC03	Chr03	1030507	1034435	-0.0316701337388272
MvSl-1064-A1-R4_MC03g04665	MvSl-1064-A1-R4_MC03	Chr03	1034647	1035601	-0.0155219436081499
MvSl-1064-A1-R4_MC03g04667	MvSl-1064-A1-R4_MC03	Chr03	1040226	1041755	-0.289995147512583
MvSl-1064-A1-R4_MC03g04668	MvSl-1064-A1-R4_MC03	Chr03	1042152	1043382	0.00212465434184892
MvSl-1064-A1-R4_MC03g04669	MvSl-1064-A1-R4_MC03	Chr03	1043649	1045520	0.0298150288238496
MvSl-1064-A1-R4_MC03g04670	MvSl-1064-A1-R4_MC03	Chr03	1045842	1046461	0.0795742878073326
MvSl-1064-A1-R4_MC03g04671	MvSl-1064-A1-R4_MC03	Chr03	1047143	1050630	-0.0535362720559847
MvSl-1064-A1-R4_MC03g04672	MvSl-1064-A1-R4_MC03	Chr03	1050727	1052917	0.193349543953916
MvSl-1064-A1-R4_MC03g04673	MvSl-1064-A1-R4_MC03	Chr03	1053522	1055658	-0.229131813211478
MvSl-1064-A1-R4_MC03g04675	MvSl-1064-A1-R4_MC03	Chr03	1056917	1058466	-0.294525539571209
MvSl-1064-A1-R4_MC03g04676	MvSl-1064-A1-R4_MC03	Chr03	1058849	1063090	0.140882457657604
MvSl-1064-A1-R4_MC03g04677	MvSl-1064-A1-R4_MC03	Chr03	1063805	1064500	0.216246730928214
MvSl-1064-A1-R4_MC03g04678	MvSl-1064-A1-R4_MC03	Chr03	1065439	1067300	-0.0546537117309019
MvSl-1064-A1-R4_MC03g04679	MvSl-1064-A1-R4_MC03	Chr03	1067770	1073931	0.356109591068393
MvSl-1064-A1-R4_MC03g04680	MvSl-1064-A1-R4_MC03	Chr03	1075227	1078903	0.225796585808158
MvSl-1064-A1-R4_MC03g04682	MvSl-1064-A1-R4_MC03	Chr03	1080228	1081140	-0.120813025565331
MvSl-1064-A1-R4_MC03g04683	MvSl-1064-A1-R4_MC03	Chr03	1081682	1085033	-0.0840160902012293
MvSl-1064-A1-R4_MC03g04684	MvSl-1064-A1-R4_MC03	Chr03	1086042	1088418	-0.159967544028451
MvSl-1064-A1-R4_MC03g04685	MvSl-1064-A1-R4_MC03	Chr03	1088463	1089617	0.0532206209408149
MvSl-1064-A1-R4_MC03g04686	MvSl-1064-A1-R4_MC03	Chr03	1089857	1091821	0.0980893053956244
MvSl-1064-A1-R4_MC03g04689	MvSl-1064-A1-R4_MC03	Chr03	1094496	1094837	-0.0498939376912053
MvSl-1064-A1-R4_MC03g04690	MvSl-1064-A1-R4_MC03	Chr03	1096779	1098591	1.00656889757263
MvSl-1064-A1-R4_MC03g04691	MvSl-1064-A1-R4_MC03	Chr03	1099083	1101202	-0.243977547117219
MvSl-1064-A1-R4_MC03g04692	MvSl-1064-A1-R4_MC03	Chr03	1101371	1102954	0.115853862643826
MvSl-1064-A1-R4_MC03g04693	MvSl-1064-A1-R4_MC03	Chr03	1105025	1105414	-0.0355003465811073
MvSl-1064-A1-R4_MC03g04694	MvSl-1064-A1-R4_MC03	Chr03	1106501	1107599	-0.261737463465288
MvSl-1064-A1-R4_MC03g04695	MvSl-1064-A1-R4_MC03	Chr03	1107748	1109293	-0.931444266979763
MvSl-1064-A1-R4_MC03g04696	MvSl-1064-A1-R4_MC03	Chr03	1109680	1112554	-0.409441771703057
MvSl-1064-A1-R4_MC03g04697	MvSl-1064-A1-R4_MC03	Chr03	1115282	1116407	-0.836986188870805
MvSl-1064-A1-R4_MC03g04698	MvSl-1064-A1-R4_MC03	Chr03	1116699	1118959	-0.359993941781861
MvSl-1064-A1-R4_MC03g04699	MvSl-1064-A1-R4_MC03	Chr03	1119195	1122450	-0.145497724826743
MvSl-1064-A1-R4_MC03g04701	MvSl-1064-A1-R4_MC03	Chr03	1123882	1124905	-0.978162061128427
MvSl-1064-A1-R4_MC03g04702	MvSl-1064-A1-R4_MC03	Chr03	1125210	1131412	-0.238988678507537
MvSl-1064-A1-R4_MC03g04703	MvSl-1064-A1-R4_MC03	Chr03	1132905	1136472	-0.6544875224656
MvSl-1064-A1-R4_MC03g04704	MvSl-1064-A1-R4_MC03	Chr03	1137269	1137592	0.072929089975297
MvSl-1064-A1-R4_MC03g04705	MvSl-1064-A1-R4_MC03	Chr03	1137669	1137974	-0.099270001191011
MvSl-1064-A1-R4_MC03g04707	MvSl-1064-A1-R4_MC03	Chr03	1141725	1143109	-0.268379382994006
MvSl-1064-A1-R4_MC03g04708	MvSl-1064-A1-R4_MC03	Chr03	1143537	1150735	0.357770467628863
MvSl-1064-A1-R4_MC03g04709	MvSl-1064-A1-R4_MC03	Chr03	1151193	1152134	0.0628433244430402
MvSl-1064-A1-R4_MC03g04710	MvSl-1064-A1-R4_MC03	Chr03	1152762	1155280	0.316813408069569
MvSl-1064-A1-R4_MC03g04711	MvSl-1064-A1-R4_MC03	Chr03	1155556	1158521	0.307601554414437
MvSl-1064-A1-R4_MC03g04712	MvSl-1064-A1-R4_MC03	Chr03	1159033	1159860	0.17535660714892
MvSl-1064-A1-R4_MC03g04714	MvSl-1064-A1-R4_MC03	Chr03	1160420	1161085	0.179900865248399
MvSl-1064-A1-R4_MC03g04715	MvSl-1064-A1-R4_MC03	Chr03	1161684	1163373	-0.174419776574898
MvSl-1064-A1-R4_MC03g04718	MvSl-1064-A1-R4_MC03	Chr03	1168357	1171046	-0.101331337766084
MvSl-1064-A1-R4_MC03g04719	MvSl-1064-A1-R4_MC03	Chr03	1171287	1173946	-0.108160490040805
MvSl-1064-A1-R4_MC03g04720	MvSl-1064-A1-R4_MC03	Chr03	1174621	1175763	0.1952847684137
MvSl-1064-A1-R4_MC03g04721	MvSl-1064-A1-R4_MC03	Chr03	1177170	1178944	0.655607067017108
MvSl-1064-A1-R4_MC03g04722	MvSl-1064-A1-R4_MC03	Chr03	1179641	1183013	-0.234604064272723
MvSl-1064-A1-R4_MC03g04723	MvSl-1064-A1-R4_MC03	Chr03	1183265	1186174	0.0450120376492228
MvSl-1064-A1-R4_MC03g04724	MvSl-1064-A1-R4_MC03	Chr03	1186439	1188783	0.126237247656009
MvSl-1064-A1-R4_MC03g04725	MvSl-1064-A1-R4_MC03	Chr03	1188843	1189994	-0.200194401756912
MvSl-1064-A1-R4_MC03g04726	MvSl-1064-A1-R4_MC03	Chr03	1190549	1191676	-0.12476585128019
MvSl-1064-A1-R4_MC03g04727	MvSl-1064-A1-R4_MC03	Chr03	1192076	1192791	0.162934404821823
MvSl-1064-A1-R4_MC03g04728	MvSl-1064-A1-R4_MC03	Chr03	1193373	1195413	-0.621907747643352
MvSl-1064-A1-R4_MC03g04729	MvSl-1064-A1-R4_MC03	Chr03	1195737	1198036	-0.427405852058385
MvSl-1064-A1-R4_MC03g04730	MvSl-1064-A1-R4_MC03	Chr03	1199466	1199651	-0.234493632358748
MvSl-1064-A1-R4_MC03g04731	MvSl-1064-A1-R4_MC03	Chr03	1200185	1201116	-0.0274304725931999
MvSl-1064-A1-R4_MC03g04734	MvSl-1064-A1-R4_MC03	Chr03	1206461	1206894	-0.0893637575357807
MvSl-1064-A1-R4_MC03g04735	MvSl-1064-A1-R4_MC03	Chr03	1207405	1210732	0.375800754868612
MvSl-1064-A1-R4_MC03g04736	MvSl-1064-A1-R4_MC03	Chr03	1211914	1213905	-0.0364648842414966
MvSl-1064-A1-R4_MC03g04738	MvSl-1064-A1-R4_MC03	Chr03	1216822	1218472	0.853317234663662
MvSl-1064-A1-R4_MC03g04739	MvSl-1064-A1-R4_MC03	Chr03	1218516	1220123	0.211452564485858
MvSl-1064-A1-R4_MC03g04740	MvSl-1064-A1-R4_MC03	Chr03	1220248	1222863	-0.313806428961901
MvSl-1064-A1-R4_MC03g04743	MvSl-1064-A1-R4_MC03	Chr03	1226668	1226841	-0.0249110588388839
MvSl-1064-A1-R4_MC03g04744	MvSl-1064-A1-R4_MC03	Chr03	1227050	1227784	0.171321114075803
MvSl-1064-A1-R4_MC03g04745	MvSl-1064-A1-R4_MC03	Chr03	1229231	1231148	-0.0410132772249375
MvSl-1064-A1-R4_MC03g04746	MvSl-1064-A1-R4_MC03	Chr03	1231362	1233299	-0.0849263266670377
MvSl-1064-A1-R4_MC03g04748	MvSl-1064-A1-R4_MC03	Chr03	1237935	1240347	0.300795756739083
MvSl-1064-A1-R4_MC03g04749	MvSl-1064-A1-R4_MC03	Chr03	1241565	1243427	0.0159202265143969
MvSl-1064-A1-R4_MC03g04750	MvSl-1064-A1-R4_MC03	Chr03	1245819	1249778	0.308159268259065
MvSl-1064-A1-R4_MC03g04751	MvSl-1064-A1-R4_MC03	Chr03	1250299	1251640	0.0851736011141593
MvSl-1064-A1-R4_MC03g04752	MvSl-1064-A1-R4_MC03	Chr03	1251827	1252261	-0.307286925233992
MvSl-1064-A1-R4_MC03g04753	MvSl-1064-A1-R4_MC03	Chr03	1252897	1257095	-0.230091615979248
MvSl-1064-A1-R4_MC03g04754	MvSl-1064-A1-R4_MC03	Chr03	1258655	1259053	0.181340660835904
MvSl-1064-A1-R4_MC03g04755	MvSl-1064-A1-R4_MC03	Chr03	1262262	1264028	-0.311259157779765
MvSl-1064-A1-R4_MC03g04756	MvSl-1064-A1-R4_MC03	Chr03	1264442	1266803	-0.116683276058239
MvSl-1064-A1-R4_MC03g04757	MvSl-1064-A1-R4_MC03	Chr03	1267194	1273551	-0.253454726017542
MvSl-1064-A1-R4_MC03g04759	MvSl-1064-A1-R4_MC03	Chr03	1276162	1276902	-0.107957899285235
MvSl-1064-A1-R4_MC03g04761	MvSl-1064-A1-R4_MC03	Chr03	1280296	1280529	-0.414594827846353
MvSl-1064-A1-R4_MC03g04762	MvSl-1064-A1-R4_MC03	Chr03	1280825	1286330	-0.111112624826027
MvSl-1064-A1-R4_MC03g04763	MvSl-1064-A1-R4_MC03	Chr03	1286552	1288074	-0.0185329620077678
MvSl-1064-A1-R4_MC03g04764	MvSl-1064-A1-R4_MC03	Chr03	1288359	1290856	-0.0850898361450665
MvSl-1064-A1-R4_MC03g04765	MvSl-1064-A1-R4_MC03	Chr03	1291511	1292509	0.117238754386361
MvSl-1064-A1-R4_MC03g04766	MvSl-1064-A1-R4_MC03	Chr03	1292770	1295747	0.0557412807434166
MvSl-1064-A1-R4_MC03g04767	MvSl-1064-A1-R4_MC03	Chr03	1296141	1300417	0.121103631017725
MvSl-1064-A1-R4_MC03g04768	MvSl-1064-A1-R4_MC03	Chr03	1300713	1304388	-0.0165678288719151
MvSl-1064-A1-R4_MC03g04769	MvSl-1064-A1-R4_MC03	Chr03	1305527	1308404	-0.0340232983452648
MvSl-1064-A1-R4_MC03g04770	MvSl-1064-A1-R4_MC03	Chr03	1309316	1310027	-0.172309272713196
MvSl-1064-A1-R4_MC03g04772	MvSl-1064-A1-R4_MC03	Chr03	1315940	1316326	0.138377737690608
MvSl-1064-A1-R4_MC03g04773	MvSl-1064-A1-R4_MC03	Chr03	1317984	1320620	-0.835187769179475
MvSl-1064-A1-R4_MC03g04774	MvSl-1064-A1-R4_MC03	Chr03	1320916	1322133	0.183925604843338
MvSl-1064-A1-R4_MC03g04775	MvSl-1064-A1-R4_MC03	Chr03	1322245	1324366	-0.0821874524905071
MvSl-1064-A1-R4_MC03g04776	MvSl-1064-A1-R4_MC03	Chr03	1325269	1325502	0.0599365664162805
MvSl-1064-A1-R4_MC03g04777	MvSl-1064-A1-R4_MC03	Chr03	1326625	1327297	-0.141903370041482
MvSl-1064-A1-R4_MC03g04778	MvSl-1064-A1-R4_MC03	Chr03	1327620	1327899	0.103638945376147
MvSl-1064-A1-R4_MC03g04779	MvSl-1064-A1-R4_MC03	Chr03	1328030	1328480	0.0247973443647452
MvSl-1064-A1-R4_MC03g04780	MvSl-1064-A1-R4_MC03	Chr03	1328907	1332407	-0.112862681932281
MvSl-1064-A1-R4_MC03g04781	MvSl-1064-A1-R4_MC03	Chr03	1332753	1333915	0.182292873797678
MvSl-1064-A1-R4_MC03g04782	MvSl-1064-A1-R4_MC03	Chr03	1334194	1338318	0.840054696666458
MvSl-1064-A1-R4_MC03g04784	MvSl-1064-A1-R4_MC03	Chr03	1339378	1339975	-0.547315816187442
MvSl-1064-A1-R4_MC03g04785	MvSl-1064-A1-R4_MC03	Chr03	1341100	1342833	-0.199481764732912
MvSl-1064-A1-R4_MC03g04786	MvSl-1064-A1-R4_MC03	Chr03	1343150	1345690	-0.0736863002599403
MvSl-1064-A1-R4_MC03g04787	MvSl-1064-A1-R4_MC03	Chr03	1345764	1346051	0.103596745318576
MvSl-1064-A1-R4_MC03g04788	MvSl-1064-A1-R4_MC03	Chr03	1346637	1350508	-0.258503791234592
MvSl-1064-A1-R4_MC03g04789	MvSl-1064-A1-R4_MC03	Chr03	1350704	1352921	-0.479087468444022
MvSl-1064-A1-R4_MC03g04791	MvSl-1064-A1-R4_MC03	Chr03	1355008	1355445	0.361668209130139
MvSl-1064-A1-R4_MC03g04792	MvSl-1064-A1-R4_MC03	Chr03	1355551	1356560	-0.229087229945748
MvSl-1064-A1-R4_MC03g04793	MvSl-1064-A1-R4_MC03	Chr03	1356792	1358643	-0.127935036921289
MvSl-1064-A1-R4_MC03g04794	MvSl-1064-A1-R4_MC03	Chr03	1359290	1359478	0.205754272814689
MvSl-1064-A1-R4_MC03g04795	MvSl-1064-A1-R4_MC03	Chr03	1360125	1362458	0.0977793190484365
MvSl-1064-A1-R4_MC03g04796	MvSl-1064-A1-R4_MC03	Chr03	1362864	1363882	0.110103309549458
MvSl-1064-A1-R4_MC03g04797	MvSl-1064-A1-R4_MC03	Chr03	1364013	1369165	-0.0523922490409486
MvSl-1064-A1-R4_MC03g04798	MvSl-1064-A1-R4_MC03	Chr03	1370458	1371775	0.195856991636132
MvSl-1064-A1-R4_MC03g04799	MvSl-1064-A1-R4_MC03	Chr03	1372813	1376885	-0.297460554172986
MvSl-1064-A1-R4_MC03g04800	MvSl-1064-A1-R4_MC03	Chr03	1377247	1378959	-0.400640599780085
MvSl-1064-A1-R4_MC03g04802	MvSl-1064-A1-R4_MC03	Chr03	1382111	1383488	0.0523224597716077
MvSl-1064-A1-R4_MC03g04803	MvSl-1064-A1-R4_MC03	Chr03	1383965	1384367	-0.0958307056491068
MvSl-1064-A1-R4_MC03g04804	MvSl-1064-A1-R4_MC03	Chr03	1385053	1385223	0.0893316326320192
MvSl-1064-A1-R4_MC03g04806	MvSl-1064-A1-R4_MC03	Chr03	1389203	1389610	0.531530795162373
MvSl-1064-A1-R4_MC03g04809	MvSl-1064-A1-R4_MC03	Chr03	1393246	1395668	0.0877962544041307
MvSl-1064-A1-R4_MC03g04810	MvSl-1064-A1-R4_MC03	Chr03	1395884	1396612	-0.0383741007898576
MvSl-1064-A1-R4_MC03g04811	MvSl-1064-A1-R4_MC03	Chr03	1397744	1399296	-0.170254278563261
MvSl-1064-A1-R4_MC03g04812	MvSl-1064-A1-R4_MC03	Chr03	1401619	1402875	-0.310320139156627
MvSl-1064-A1-R4_MC03g04813	MvSl-1064-A1-R4_MC03	Chr03	1404111	1405133	0.0298566254936386
MvSl-1064-A1-R4_MC03g04814	MvSl-1064-A1-R4_MC03	Chr03	1405574	1407034	0.126870632972587
MvSl-1064-A1-R4_MC03g04816	MvSl-1064-A1-R4_MC03	Chr03	1408829	1409351	0.0815213765379128
MvSl-1064-A1-R4_MC03g04817	MvSl-1064-A1-R4_MC03	Chr03	1410723	1412794	-0.374347381726366
MvSl-1064-A1-R4_MC03g04818	MvSl-1064-A1-R4_MC03	Chr03	1413635	1413953	-0.121820953738126
MvSl-1064-A1-R4_MC03g04819	MvSl-1064-A1-R4_MC03	Chr03	1414458	1415377	0.0682626558944741
MvSl-1064-A1-R4_MC03g04820	MvSl-1064-A1-R4_MC03	Chr03	1415907	1416257	-0.140447958385869
MvSl-1064-A1-R4_MC03g04821	MvSl-1064-A1-R4_MC03	Chr03	1416830	1418847	0.0125365747575287
MvSl-1064-A1-R4_MC03g04823	MvSl-1064-A1-R4_MC03	Chr03	1422141	1422644	0.111183919339786
MvSl-1064-A1-R4_MC03g04824	MvSl-1064-A1-R4_MC03	Chr03	1422997	1423614	0.309095204508159
MvSl-1064-A1-R4_MC03g04825	MvSl-1064-A1-R4_MC03	Chr03	1423847	1426271	0.0289265892466181
MvSl-1064-A1-R4_MC03g04826	MvSl-1064-A1-R4_MC03	Chr03	1426447	1427781	-0.227578974203237
MvSl-1064-A1-R4_MC03g04827	MvSl-1064-A1-R4_MC03	Chr03	1428387	1430179	0.1324987757121
MvSl-1064-A1-R4_MC03g04828	MvSl-1064-A1-R4_MC03	Chr03	1431447	1434989	-0.672447027995783
MvSl-1064-A1-R4_MC03g04830	MvSl-1064-A1-R4_MC03	Chr03	1439216	1439587	-0.390241403989083
