gene	perc	gid	chr	lqqogCPM	logFC.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_MC01-1g02703	100.000	MvSl-1064-A1-R4_MC01-1g02703	Chr01	5.55220826212691	-0.210012679034218	0.945084765505755
MvSl-1064-A1-R4_MC01-1g02704	100.000	MvSl-1064-A1-R4_MC01-1g02704	Chr01	5.88359344082638	0.177144481107015	0.985919017348943
MvSl-1064-A1-R4_MC01-1g02705	100.000	MvSl-1064-A1-R4_MC01-1g02705	Chr01	7.28789391437376	0.107510612716681	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02706	100.000	MvSl-1064-A1-R4_MC01-1g02706	Chr01	5.32682591367511	-0.196408541739222	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02709	100.000	MvSl-1064-A1-R4_MC01-1g02709	Chr01	6.7917416273868	0.0192494059019286	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02710	100.000	MvSl-1064-A1-R4_MC01-1g02710	Chr01	8.0967398548123	-0.108658949747992	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02711	100.000	MvSl-1064-A1-R4_MC01-1g02711	Chr01	7.12362444282953	-0.0959781684115071	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02712	100.000	MvSl-1064-A1-R4_MC01-1g02712	Chr01	6.97472628550549	0.0726418599061357	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02713	100.000	MvSl-1064-A1-R4_MC01-1g02713	Chr01	6.69439830291029	-0.0473804032319732	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02714	100.000	MvSl-1064-A1-R4_MC01-1g02714	Chr01	7.29133144275769	0.219044722429022	0.944508560879262
MvSl-1064-A1-R4_MC01-1g02715	100.000	MvSl-1064-A1-R4_MC01-1g02715	Chr01	3.92180778954147	0.0369098419027923	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02716	100.000	MvSl-1064-A1-R4_MC01-1g02716	Chr01	0.0321364472312734	-0.334519276655731	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02717	100.000	MvSl-1064-A1-R4_MC01-1g02717	Chr01	2.8876940613099	0.272243592749028	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02718	100.000	MvSl-1064-A1-R4_MC01-1g02718	Chr01	5.19342858871336	-0.143196321427884	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02719	100.000	MvSl-1064-A1-R4_MC01-1g02719	Chr01	6.45320644249372	-0.0396263661538494	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02720	100.000	MvSl-1064-A1-R4_MC01-1g02720	Chr01	7.30450552519044	0.0354167946173941	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02721	100.000	MvSl-1064-A1-R4_MC01-1g02721	Chr01	7.08678391351842	-0.00716644839883283	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02722	100.000	MvSl-1064-A1-R4_MC01-1g02722	Chr01	8.02596957049088	0.0807752792002857	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02723	100.000	MvSl-1064-A1-R4_MC01-1g02723	Chr01	2.16038623451783	-0.457566320867751	0.859012644268271
MvSl-1064-A1-R4_MC01-1g02725	100.000	MvSl-1064-A1-R4_MC01-1g02725	Chr01	4.67788216250929	-1.35929545886003	4.62262598181135e-06
MvSl-1064-A1-R4_MC01-1g02726	100.000	MvSl-1064-A1-R4_MC01-1g02726	Chr01	0.255348295949885	-0.372368273031095	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02727	100.000	MvSl-1064-A1-R4_MC01-1g02727	Chr01	2.15462621914685	0.491031005032056	0.798253254187479
MvSl-1064-A1-R4_MC01-1g02730	100.000	MvSl-1064-A1-R4_MC01-1g02730	Chr01	5.19257120861315	0.103379918491369	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02731	100.000	MvSl-1064-A1-R4_MC01-1g02731	Chr01	7.01331329403234	0.0375877299565493	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02732	100.000	MvSl-1064-A1-R4_MC01-1g02732	Chr01	4.42915248260704	-0.0121694917279089	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02733	100.000	MvSl-1064-A1-R4_MC01-1g02733	Chr01	2.98329156396372	-0.188188043528488	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02734	100.000	MvSl-1064-A1-R4_MC01-1g02734	Chr01	4.32442493091892	-2.26729113351253	7.55792490377528e-14
MvSl-1064-A1-R4_MC01-1g02736	100.000	MvSl-1064-A1-R4_MC01-1g02736	Chr01	1.53168424145801	0.225849177800657	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02737	100.000	MvSl-1064-A1-R4_MC01-1g02737	Chr01	2.51808313880428	-0.315668251776629	0.971778914231438
MvSl-1064-A1-R4_MC01-1g02738	100.000	MvSl-1064-A1-R4_MC01-1g02738	Chr01	2.5121300988103	0.0539612827224868	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02739	100.000	MvSl-1064-A1-R4_MC01-1g02739	Chr01	8.71797393599476	-0.663140206041981	0.136692212757787
MvSl-1064-A1-R4_MC01-1g02740	100.000	MvSl-1064-A1-R4_MC01-1g02740	Chr01	6.35298112718018	-0.137442277456831	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02741	100.000	MvSl-1064-A1-R4_MC01-1g02741	Chr01	7.99167473243435	-0.0873544832655708	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02744	100.000	MvSl-1064-A1-R4_MC01-1g02744	Chr01	4.6017269320041	-0.438946568153342	0.641260075879276
MvSl-1064-A1-R4_MC01-1g02745	100.000	MvSl-1064-A1-R4_MC01-1g02745	Chr01	4.31689845026563	0.0215212802584938	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02749	100.000	MvSl-1064-A1-R4_MC01-1g02749	Chr01	9.072654221517	-0.0330606083358373	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02750	100.000	MvSl-1064-A1-R4_MC01-1g02750	Chr01	4.73289145672128	-0.132168691006957	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02751	100.000	MvSl-1064-A1-R4_MC01-1g02751	Chr01	2.90638675457248	-0.399337522022579	0.849123147233531
MvSl-1064-A1-R4_MC01-1g02752	100.000	MvSl-1064-A1-R4_MC01-1g02752	Chr01	6.40886295713051	-0.371922636176133	0.552759013654094
MvSl-1064-A1-R4_MC01-1g02753	100.000	MvSl-1064-A1-R4_MC01-1g02753	Chr01	3.33527184053031	-1.2585877647733	0.00463733388582486
MvSl-1064-A1-R4_MC01-1g02754	100.000	MvSl-1064-A1-R4_MC01-1g02754	Chr01	8.54292156258785	0.536120273381377	0.364790667067718
MvSl-1064-A1-R4_MC01-1g02756	100.000	MvSl-1064-A1-R4_MC01-1g02756	Chr01	5.71712660440932	-0.0022363296699953	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02757	100.000	MvSl-1064-A1-R4_MC01-1g02757	Chr01	1.34298060781755	-0.368824093910993	0.988867199848635
MvSl-1064-A1-R4_MC01-1g02758	100.000	MvSl-1064-A1-R4_MC01-1g02758	Chr01	1.15091556810654	-0.0639450456400968	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02759	100.000	MvSl-1064-A1-R4_MC01-1g02759	Chr01	2.94096705007913	-0.16731534171124	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02760	100.000	MvSl-1064-A1-R4_MC01-1g02760	Chr01	4.60423154185599	-0.346548621988483	0.762595893428536
MvSl-1064-A1-R4_MC01-1g02761	100.000	MvSl-1064-A1-R4_MC01-1g02761	Chr01	3.41708531910504	-0.350793894405777	0.925182437109229
MvSl-1064-A1-R4_MC01-1g02762	100.000	MvSl-1064-A1-R4_MC01-1g02762	Chr01	7.12898884894102	0.0352823039608715	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02763	100.000	MvSl-1064-A1-R4_MC01-1g02763	Chr01	8.75010155654183	-0.786327856478859	0.0479486118605412
MvSl-1064-A1-R4_MC01-1g02764	100.000	MvSl-1064-A1-R4_MC01-1g02764	Chr01	8.11791052539013	-0.967982214415637	0.00142774000509537
MvSl-1064-A1-R4_MC01-1g02765	100.000	MvSl-1064-A1-R4_MC01-1g02765	Chr01	5.43967556325594	0.0140674671710343	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02766	100.000	MvSl-1064-A1-R4_MC01-1g02766	Chr01	6.92537817117143	0.101104614139625	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02767	100.000	MvSl-1064-A1-R4_MC01-1g02767	Chr01	8.15355319803317	0.0202423448977008	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02768	100.000	MvSl-1064-A1-R4_MC01-1g02768	Chr01	5.85318203972578	0.0115495801070183	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02769	100.000	MvSl-1064-A1-R4_MC01-1g02769	Chr01	4.00010171156214	-1.02544667003571	0.0131164051559729
MvSl-1064-A1-R4_MC01-1g02770	100.000	MvSl-1064-A1-R4_MC01-1g02770	Chr01	5.48479013974671	0.0422479335923903	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02771	100.000	MvSl-1064-A1-R4_MC01-1g02771	Chr01	5.32315063790871	-0.252603894753471	0.913980473227786
MvSl-1064-A1-R4_MC01-1g02772	100.000	MvSl-1064-A1-R4_MC01-1g02772	Chr01	7.65577065408414	0.55801183822413	0.365993152309224
MvSl-1064-A1-R4_MC01-1g02775	100.000	MvSl-1064-A1-R4_MC01-1g02775	Chr01	4.54959224736145	-0.0874498866555234	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02776	100.000	MvSl-1064-A1-R4_MC01-1g02776	Chr01	6.88512450526982	0.0941340325297304	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02777	100.000	MvSl-1064-A1-R4_MC01-1g02777	Chr01	2.10883889143218	-0.489136412265553	0.859652863420986
MvSl-1064-A1-R4_MC01-1g02779	100.000	MvSl-1064-A1-R4_MC01-1g02779	Chr01	5.85150646895072	-0.828548762317791	0.00260704126071205
MvSl-1064-A1-R4_MC01-1g02780	100.000	MvSl-1064-A1-R4_MC01-1g02780	Chr01	3.57501045169013	-0.330082753710687	0.918863020796146
MvSl-1064-A1-R4_MC01-1g02781	100.000	MvSl-1064-A1-R4_MC01-1g02781	Chr01	4.6407213080894	-0.274959176916305	0.909811677447031
MvSl-1064-A1-R4_MC01-1g02782	100.000	MvSl-1064-A1-R4_MC01-1g02782	Chr01	6.25087378036746	-0.272846146259095	0.734931030132813
MvSl-1064-A1-R4_MC01-1g02783	100.000	MvSl-1064-A1-R4_MC01-1g02783	Chr01	4.8876407447155	-0.0538033484758491	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02785	100.000	MvSl-1064-A1-R4_MC01-1g02785	Chr01	3.07795263786577	1.81025775398997	0.000410874627750407
MvSl-1064-A1-R4_MC01-1g02786	100.000	MvSl-1064-A1-R4_MC01-1g02786	Chr01	5.66277171989785	-0.240852754195674	0.892752110905917
MvSl-1064-A1-R4_MC01-1g02787	100.000	MvSl-1064-A1-R4_MC01-1g02787	Chr01	1.08821482690461	-1.95930613314794	0.00421442901879701
MvSl-1064-A1-R4_MC01-1g02788	100.000	MvSl-1064-A1-R4_MC01-1g02788	Chr01	6.19854844657142	-0.135448307365908	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02791	100.000	MvSl-1064-A1-R4_MC01-1g02791	Chr01	5.35476092670808	0.130488066099719	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02792	100.000	MvSl-1064-A1-R4_MC01-1g02792	Chr01	8.27585269285314	0.38147838064147	0.666999309733774
MvSl-1064-A1-R4_MC01-1g02793	100.000	MvSl-1064-A1-R4_MC01-1g02793	Chr01	8.20906800727903	0.108950629012719	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02794	100.000	MvSl-1064-A1-R4_MC01-1g02794	Chr01	6.62287359573045	0.395949116923822	0.412274239559018
MvSl-1064-A1-R4_MC01-1g02795	100.000	MvSl-1064-A1-R4_MC01-1g02795	Chr01	6.29172540049848	0.0677058143731824	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02798	95.082	MvSl-1064-A1-R4_MC01-1g02798	Chr01	2.28686970601672	-0.0233931839422035	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02799	100.000	MvSl-1064-A1-R4_MC01-1g02799	Chr01	7.43405291018946	-0.136998992262839	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02800	100.000	MvSl-1064-A1-R4_MC01-1g02800	Chr01	7.55013133135336	-0.0649634290720832	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02801	100.000	MvSl-1064-A1-R4_MC01-1g02801	Chr01	4.1306195171005	0.158815609884664	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02802	100.000	MvSl-1064-A1-R4_MC01-1g02802	Chr01	6.87532507407463	0.00595881196593076	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02803	100.000	MvSl-1064-A1-R4_MC01-1g02803	Chr01	7.82299510554009	0.32860673589373	0.72937110888906
MvSl-1064-A1-R4_MC01-1g02805	100.000	MvSl-1064-A1-R4_MC01-1g02805	Chr01	1.2761076078511	-1.9391095537385	0.0136708839447537
MvSl-1064-A1-R4_MC01-1g02806	100.000	MvSl-1064-A1-R4_MC01-1g02806	Chr01	4.24330295334064	-0.130068872359637	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02807	100.000	MvSl-1064-A1-R4_MC01-1g02807	Chr01	1.12601414572749	-0.0552123766812979	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02808	100.000	MvSl-1064-A1-R4_MC01-1g02808	Chr01	0.728361825611111	-0.119291701628402	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02809	100.000	MvSl-1064-A1-R4_MC01-1g02809	Chr01	3.91645282447203	0.119105645562238	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02810	100.000	MvSl-1064-A1-R4_MC01-1g02810	Chr01	7.46821760134006	-0.372581136342044	0.526216029777479
MvSl-1064-A1-R4_MC01-1g02811	100.000	MvSl-1064-A1-R4_MC01-1g02811	Chr01	9.51106298520976	0.129524563662826	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02812	100.000	MvSl-1064-A1-R4_MC01-1g02812	Chr01	5.67519036940407	-0.49274453197503	0.303485108920575
MvSl-1064-A1-R4_MC01-1g02813	100.000	MvSl-1064-A1-R4_MC01-1g02813	Chr01	3.97458162530617	-0.109953268909325	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02815	100.000	MvSl-1064-A1-R4_MC01-1g02815	Chr01	7.37998253354144	-0.00334498410907334	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02816	100.000	MvSl-1064-A1-R4_MC01-1g02816	Chr01	2.79188883144261	-0.616954401245868	0.495517227305534
MvSl-1064-A1-R4_MC01-1g02817	100.000	MvSl-1064-A1-R4_MC01-1g02817	Chr01	7.01372663244732	0.304558132175595	0.667404712253508
MvSl-1064-A1-R4_MC01-1g02818	100.000	MvSl-1064-A1-R4_MC01-1g02818	Chr01	7.13254843583762	-0.027332344523445	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02819	100.000	MvSl-1064-A1-R4_MC01-1g02819	Chr01	6.9881832275745	0.048824665480315	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02820	100.000	MvSl-1064-A1-R4_MC01-1g02820	Chr01	6.00113603225113	0.0375431137936078	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02821	100.000	MvSl-1064-A1-R4_MC01-1g02821	Chr01	6.13388899293425	-0.430683240934315	0.327527128437716
MvSl-1064-A1-R4_MC01-1g02822	100.000	MvSl-1064-A1-R4_MC01-1g02822	Chr01	7.09966983815952	-0.0184901646735128	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02823	100.000	MvSl-1064-A1-R4_MC01-1g02823	Chr01	8.01542386760226	0.0622914199685617	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02824	100.000	MvSl-1064-A1-R4_MC01-1g02824	Chr01	4.80422148986458	-0.403899556376337	0.828739640355456
MvSl-1064-A1-R4_MC01-1g02825	100.000	MvSl-1064-A1-R4_MC01-1g02825	Chr01	7.71370534188884	-0.00382854510750993	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02826	100.000	MvSl-1064-A1-R4_MC01-1g02826	Chr01	6.68217523776338	0.0614017793831955	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02827	100.000	MvSl-1064-A1-R4_MC01-1g02827	Chr01	0.0905937829501477	-3.39796682963831	2.01385367287186e-05
MvSl-1064-A1-R4_MC01-1g02831	100.000	MvSl-1064-A1-R4_MC01-1g02831	Chr01	3.80228999785595	0.12269966641696	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02832	100.000	MvSl-1064-A1-R4_MC01-1g02832	Chr01	3.82910366912481	-0.206919150539451	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02834	100.000	MvSl-1064-A1-R4_MC01-1g02834	Chr01	9.68306683599743	0.0869060567437809	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02835	100.000	MvSl-1064-A1-R4_MC01-1g02835	Chr01	7.05142525409858	0.0757025741591368	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02836	100.000	MvSl-1064-A1-R4_MC01-1g02836	Chr01	4.58388465554449	-0.000718652026083008	0.999967089573148
MvSl-1064-A1-R4_MC01-1g02837	100.000	MvSl-1064-A1-R4_MC01-1g02837	Chr01	3.64960057568454	1.87941961144806	3.15200665033416e-07
MvSl-1064-A1-R4_MC01-1g02838	100.000	MvSl-1064-A1-R4_MC01-1g02838	Chr01	5.28805342809353	0.133537909011636	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02839	100.000	MvSl-1064-A1-R4_MC01-1g02839	Chr01	3.34827037878044	0.116667263466362	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02840	100.000	MvSl-1064-A1-R4_MC01-1g02840	Chr01	0.278587153845285	-0.701371829458815	0.836808331178939
MvSl-1064-A1-R4_MC01-1g02841	100.000	MvSl-1064-A1-R4_MC01-1g02841	Chr01	5.14954536091974	-0.173743447762513	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02842	100.000	MvSl-1064-A1-R4_MC01-1g02842	Chr01	4.95598584334558	0.136488671314898	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02843	100.000	MvSl-1064-A1-R4_MC01-1g02843	Chr01	1.58896439118153	-0.433748400872752	0.919222136442421
MvSl-1064-A1-R4_MC01-1g02844	100.000	MvSl-1064-A1-R4_MC01-1g02844	Chr01	5.61117678720554	0.15187237904055	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02845	100.000	MvSl-1064-A1-R4_MC01-1g02845	Chr01	3.48755517843084	-0.150320975380036	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02846	100.000	MvSl-1064-A1-R4_MC01-1g02846	Chr01	2.20807935636989	-0.192231422689663	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02847	100.000	MvSl-1064-A1-R4_MC01-1g02847	Chr01	0.946402075840187	-0.523860908585594	0.869578653345707
MvSl-1064-A1-R4_MC01-1g02848	100.000	MvSl-1064-A1-R4_MC01-1g02848	Chr01	5.38072630081163	0.0940477397488078	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02849	100.000	MvSl-1064-A1-R4_MC01-1g02849	Chr01	4.28748389411522	-0.092666006318265	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02851	100.000	MvSl-1064-A1-R4_MC01-1g02851	Chr01	5.41842843617439	-0.107664197230242	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02852	100.000	MvSl-1064-A1-R4_MC01-1g02852	Chr01	0.421070768089781	-0.256188232658053	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02853	100.000	MvSl-1064-A1-R4_MC01-1g02853	Chr01	5.34065230777465	-0.372772865457554	0.745408200697241
MvSl-1064-A1-R4_MC01-1g02854	100.000	MvSl-1064-A1-R4_MC01-1g02854	Chr01	2.97802309440783	-0.191297010750328	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02855	100.000	MvSl-1064-A1-R4_MC01-1g02855	Chr01	4.49367004798734	0.59859768993465	0.298355672118697
MvSl-1064-A1-R4_MC01-1g02858	100.000	MvSl-1064-A1-R4_MC01-1g02858	Chr01	6.18088962986271	0.040633019831714	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02860	100.000	MvSl-1064-A1-R4_MC01-1g02860	Chr01	0.099348206601564	-0.44689724617495	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02861	100.000	MvSl-1064-A1-R4_MC01-1g02861	Chr01	4.08971275474125	0.383083071637025	0.877880520566465
MvSl-1064-A1-R4_MC01-1g02862	100.000	MvSl-1064-A1-R4_MC01-1g02862	Chr01	0.367445295391321	-0.274975543789279	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02863	100.000	MvSl-1064-A1-R4_MC01-1g02863	Chr01	5.57133024641655	0.109759390032547	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02864	100.000	MvSl-1064-A1-R4_MC01-1g02864	Chr01	6.21079679828425	0.0357091645001794	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02865	100.000	MvSl-1064-A1-R4_MC01-1g02865	Chr01	4.63988899670212	0.236056288471635	0.958576564738442
MvSl-1064-A1-R4_MC01-1g02866	100.000	MvSl-1064-A1-R4_MC01-1g02866	Chr01	0.967154020355386	0.121618854291092	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02867	100.000	MvSl-1064-A1-R4_MC01-1g02867	Chr01	5.13800131209858	0.250200433274247	0.945084765505755
MvSl-1064-A1-R4_MC01-1g02869	100.000	MvSl-1064-A1-R4_MC01-1g02869	Chr01	0.07272950114524	5.23662639047278	5.31574243320694e-09
MvSl-1064-A1-R4_MC01-1g02870	100.000	MvSl-1064-A1-R4_MC01-1g02870	Chr01	0.366746629900975	3.4212633127282	2.12324918305017e-06
MvSl-1064-A1-R4_MC01-1g02875	100.000	MvSl-1064-A1-R4_MC01-1g02875	Chr01	2.32040858941506	-0.962998516204779	0.114551000886262
MvSl-1064-A1-R4_MC01-1g02883	100.000	MvSl-1064-A1-R4_MC01-1g02883	Chr01	3.64793064829771	-0.0714169391713461	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02885	100.000	MvSl-1064-A1-R4_MC01-1g02885	Chr01	0.806835190097972	-9.03658320902751	1.29197047427398e-16
MvSl-1064-A1-R4_MC01-1g02909	99.771	MvSl-1064-A1-R4_MC01-1g02909	Chr01	1.82943303880311	-0.365679115568375	0.967207546167601
MvSl-1064-A1-R4_MC01-1g02912	100.000	MvSl-1064-A1-R4_MC01-1g02912	Chr01	1.92590602962338	-3.20888345680154	1.46486202068396e-10
MvSl-1064-A1-R4_MC01-1g02914	100.000	MvSl-1064-A1-R4_MC01-1g02914	Chr01	0.207322452778323	-0.246442499907873	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02916	100.000	MvSl-1064-A1-R4_MC01-1g02916	Chr01	2.60045185305364	-10.9138206003004	2.17898246222508e-26
MvSl-1064-A1-R4_MC01-1g02923	100.000	MvSl-1064-A1-R4_MC01-1g02923	Chr01	0.0257040592042867	0.696001609334962	0.889109033224031
MvSl-1064-A1-R4_MC01-1g02924	100.000	MvSl-1064-A1-R4_MC01-1g02924	Chr01	0.0772707345686375	-2.59060492596248	0.00461215090844023
MvSl-1064-A1-R4_MC01-1g02927	100.000	MvSl-1064-A1-R4_MC01-1g02927	Chr01	2.86910970594237	-0.0220975706843211	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02933	100.000	MvSl-1064-A1-R4_MC01-1g02933	Chr01	2.02156057795658	0.278703929000689	0.999958419202852
MvSl-1064-A1-R4_MC01-1g02936	100.000	MvSl-1064-A1-R4_MC01-1g02936	Chr01	0.216938674547274	-0.967732659674853	0.529178548687503
MvSl-1064-A1-R4_MC01-2g02950	100.000	MvSl-1064-A1-R4_MC01-2g02950	Chr01	1.60651295846924	-0.135592194576122	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02957	100.000	MvSl-1064-A1-R4_MC01-2g02957	Chr01	1.55260905659858	-1.78254213107379	0.00485152184860695
MvSl-1064-A1-R4_MC01-2g02960	100.000	MvSl-1064-A1-R4_MC01-2g02960	Chr01	4.16642993048776	0.935020627086824	0.055669350120915
MvSl-1064-A1-R4_MC01-2g02961	100.000	MvSl-1064-A1-R4_MC01-2g02961	Chr01	3.61767164347828	0.94795253914982	0.107717242350801
MvSl-1064-A1-R4_MC01-2g02962	100.000	MvSl-1064-A1-R4_MC01-2g02962	Chr01	2.92593908360959	-0.471399086565398	0.820653812157457
MvSl-1064-A1-R4_MC01-2g02963	100.000	MvSl-1064-A1-R4_MC01-2g02963	Chr01	4.92417640745712	-0.0978729328615558	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02964	100.000	MvSl-1064-A1-R4_MC01-2g02964	Chr01	0.657050468654725	-0.572956905541007	0.859085923439366
MvSl-1064-A1-R4_MC01-2g02965	100.000	MvSl-1064-A1-R4_MC01-2g02965	Chr01	5.54123860373606	0.0779608451671883	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02967	100.000	MvSl-1064-A1-R4_MC01-2g02967	Chr01	4.86356781955831	0.119750757228011	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02970	100.000	MvSl-1064-A1-R4_MC01-2g02970	Chr01	5.41836888190416	-6.83440400651521	1.47571203603729e-49
MvSl-1064-A1-R4_MC01-2g02971	100.000	MvSl-1064-A1-R4_MC01-2g02971	Chr01	4.87137315684569	0.710234462122614	0.0692776079757911
MvSl-1064-A1-R4_MC01-2g02973	100.000	MvSl-1064-A1-R4_MC01-2g02973	Chr01	6.94339071570263	-0.315116854629375	0.772579703063764
MvSl-1064-A1-R4_MC01-2g02975	100.000	MvSl-1064-A1-R4_MC01-2g02975	Chr01	5.40766917757773	-0.10846681716075	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02976	100.000	MvSl-1064-A1-R4_MC01-2g02976	Chr01	5.85606680817576	-0.187444055951288	0.976804263822725
MvSl-1064-A1-R4_MC01-2g02977	100.000	MvSl-1064-A1-R4_MC01-2g02977	Chr01	8.72590608242091	0.139360137011455	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02978	100.000	MvSl-1064-A1-R4_MC01-2g02978	Chr01	7.06556873042892	-0.00925432508492189	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02979	100.000	MvSl-1064-A1-R4_MC01-2g02979	Chr01	6.50158715937621	0.0987655358864643	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02981	100.000	MvSl-1064-A1-R4_MC01-2g02981	Chr01	2.62093428415105	0.377483192728535	0.904651774345822
MvSl-1064-A1-R4_MC01-2g02982	100.000	MvSl-1064-A1-R4_MC01-2g02982	Chr01	3.93284396035408	0.0458045773411208	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02983	100.000	MvSl-1064-A1-R4_MC01-2g02983	Chr01	5.86984490785195	0.185097059776841	0.997861868403401
MvSl-1064-A1-R4_MC01-2g02984	100.000	MvSl-1064-A1-R4_MC01-2g02984	Chr01	6.2086686536423	-0.115885229296419	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02985	100.000	MvSl-1064-A1-R4_MC01-2g02985	Chr01	6.29416752009391	-0.150014375792268	0.999958419202852
MvSl-1064-A1-R4_MC01-2g02986	100.000	MvSl-1064-A1-R4_MC01-2g02986	Chr01	6.00764024954006	-0.402293121211699	0.422506630223554
MvSl-1064-A1-R4_MC01-2g02987	95.849	MvSl-1064-A1-R4_MC01-2g02987	Chr01	5.63170065132137	-0.393881055394761	0.5757472704706
MvSl-1064-A1-R4_MC01-2g02988	100.000	MvSl-1064-A1-R4_MC01-2g02988	Chr01	6.23903714089053	-0.0952249174345056	0.999958419202852
