#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
prot:Minter-1389-PBcR_C02g01349	MvSl-1064-A2-R4_MC08-1g08940	673	668	100	100	692	80.925	983
prot:Minter-1389-PBcR_C02g01350	MvSl-1064-A2-R4_MC08-1g08941	676	861	100	78	676	95.414	1191
prot:Minter-1389-PBcR_C02g01353	MvSl-1064-A2-R4_MC08-1g08943	443	328	70	85	281	80.427	369
prot:Minter-1389-PBcR_C02g01354	MvSl-1064-A2-R4_MC08-1g08944	718	693	100	100	720	90.972	1229
prot:Minter-1389-PBcR_C02g01355	MvSl-1064-A2-R4_MC08-1g08945	1088	1098	99	99	1102	73.230	1337
prot:Minter-1389-PBcR_C02g01356	MvSl-1064-A2-R4_MC08-1g08946	312	312	100	100	312	97.436	630
prot:Minter-1389-PBcR_C02g01357	MvSl-1064-A2-R4_MC08-1g08947	691	669	100	100	724	72.652	858
prot:Minter-1389-PBcR_C02g01358	MvSl-1064-A2-R4_MC08-1g08948	262	255	91	92	238	73.171	333
prot:Minter-1389-PBcR_C02g01359	MvSl-1064-A2-R4_MC08-1g08950	485	505	100	100	505	84.950	827
prot:Minter-1389-PBcR_C02g01360	MvSl-1064-A2-R4_MC08-1g08951	305	277	100	90	305	72.131	375
prot:Minter-1389-PBcR_C02g01361	MvSl-1064-A2-R4_MC08-1g08952	707	718	100	97	703	66.298	764
prot:Minter-1389-PBcR_C02g01362	MvSl-1064-A2-R4_MC08-1g08953	340	233	68	87	203	81.034	322
prot:Minter-1389-PBcR_C02g01363	MvSl-1064-A2-R4_MC08-1g08954	933	938	100	98	920	89.305	1561
prot:Minter-1389-PBcR_C02g01364	MvSl-1064-A2-R4_MC08-1g08955	870	838	100	100	878	76.082	1190
prot:Minter-1389-PBcR_C02g01365	MvSl-1064-A2-R4_MC08-1g08956	699	706	100	100	706	83.853	1059
prot:Minter-1389-PBcR_C02g01366	MvSl-1064-A2-R4_MC08-1g08963	213	342	100	62	213	94.836	423
prot:Minter-1389-PBcR_C02g01368	MvSl-1064-A2-R4_MC08-1g08964	64	63	80	79	51	90.196	93.2
prot:Minter-1389-PBcR_C02g01369	MvSl-1064-A2-R4_MC08-1g08965	204	177	94	99	192	75.521	256
prot:Minter-1389-PBcR_C02g01372	MvSl-1064-A2-R4_MC08-1g08969	1022	993	100	100	1069	68.756	1354
prot:Minter-1389-PBcR_C02g01373	MvSl-1064-A2-R4_MC08-1g08970	231	235	100	100	235	92.340	394
prot:Minter-1389-PBcR_C02g01374	MvSl-1064-A2-R4_MC08-1g08971	264	265	100	100	267	79.401	365
prot:Minter-1389-PBcR_C02g01375	MvSl-1064-A2-R4_MC08-1g08973	630	625	97	100	612	91.640	1075
prot:Minter-1389-PBcR_C02g01376	MvSl-1064-A2-R4_MC08-1g08974	621	569	98	98	624	77.083	902
prot:Minter-1389-PBcR_C02g01378	MvSl-1064-A2-R4_MC08-1g08978	958	897	94	100	906	82.450	1410
prot:Minter-1389-PBcR_C02g01379	MvSl-1064-A2-R4_MC08-1g08979	293	293	100	100	293	91.468	539
prot:Minter-1389-PBcR_C02g01380	MvSl-1064-A2-R4_MC08-1g08980	260	272	100	100	272	93.750	516
prot:Minter-1389-PBcR_C02g01381	MvSl-1064-A2-R4_MC08-1g08981	111	101	100	100	111	72.973	151
prot:Minter-1389-PBcR_C02g01382	MvSl-1064-A2-R4_MC08-1g08982	742	984	100	77	767	71.969	1002
prot:Minter-1389-PBcR_C02g01385	MvSl-1064-A2-R4_MC08-1g08983	970	1375	94	72	935	81.919	1262
prot:Minter-1389-PBcR_C02g01386	MvSl-1064-A2-R4_MC08-1g08985	830	987	88	81	754	83.293	1183
prot:Minter-1389-PBcR_C02g01387	MvSl-1064-A2-R4_MC08-1g08986	257	283	100	90	261	83.908	443
prot:Minter-1389-PBcR_C02g01389	MvSl-1064-A2-R4_MC08-1g08988	262	264	100	94	260	71.154	331
prot:Minter-1389-PBcR_C02g01390	MvSl-1064-A2-R4_MC08-1g08989	294	270	100	100	295	88.475	535
prot:Minter-1389-PBcR_C02g01391	MvSl-1064-A2-R4_MC08-1g08990	204	262	84	65	171	98.246	350
prot:Minter-1389-PBcR_C02g01392	MvSl-1064-A2-R4_MC08-1g08991	314	267	91	100	287	83.275	485
prot:Minter-1389-PBcR_C02g01393	MvSl-1064-A2-R4_MC08-1g08992	667	660	100	100	667	82.459	1136
prot:Minter-1389-PBcR_C02g01395	MvSl-1064-A2-R4_MC08-1g08994	315	307	98	95	306	80.065	457
prot:Minter-1389-PBcR_C02g01396	MvSl-1064-A2-R4_MC08-1g08995	257	312	100	100	315	64.444	328
prot:Minter-1389-PBcR_C02g01397	MvSl-1064-A2-R4_MC08-1g08997	469	477	100	100	480	83.992	634
prot:Minter-1389-PBcR_C02g01399	MvSl-1064-A2-R4_MC08-1g08998	269	283	100	89	265	69.831	350
prot:Minter-1389-PBcR_C02g01400	MvSl-1064-A2-R4_MC08-1g09000	324	321	99	99	379	61.478	412
prot:Minter-1389-PBcR_C02g01401	MvSl-1064-A2-R4_MC08-1g09001	248	256	90	89	228	84.649	271
prot:Minter-1389-PBcR_C02g01402	MvSl-1064-A2-R4_MC08-1g09002	481	502	99	99	509	72.299	744
prot:Minter-1389-PBcR_C02g01403	MvSl-1064-A2-R4_MC08-1g09003	483	534	100	95	507	91.124	946
prot:Minter-1389-PBcR_C02g01404	MvSl-1064-A2-R4_MC08-1g09004	753	749	100	100	753	86.454	1336
prot:Minter-1389-PBcR_C02g01405	MvSl-1064-A2-R4_MC08-1g09005	561	561	100	100	561	95.187	982
prot:Minter-1389-PBcR_C02g01406	MvSl-1064-A2-R4_MC08-1g09006	1500	1388	92	99	1394	88.020	2278
prot:Minter-1389-PBcR_C02g01413	MvSl-1064-A2-R4_MC08-2g09044	551	576	100	100	586	83.788	881
prot:Minter-1389-PBcR_C02g01415	MvSl-1064-A2-R4_MC08-2g09048	206	214	100	98	215	67.442	241
prot:Minter-1389-PBcR_C02g01418	MvSl-1064-A2-R4_MC08-2g09053	175	161	100	100	187	67.914	238
prot:Minter-1389-PBcR_C02g01419	MvSl-1064-A2-R4_MC08-2g09054	325	329	100	100	342	88.596	592
prot:Minter-1389-PBcR_C02g01420	MvSl-1064-A2-R4_MC08-2g09055	203	203	100	100	203	93.103	348
prot:Minter-1389-PBcR_C02g01425	MvSl-1064-A2-R4_MC08-2g09059	197	203	100	100	204	90.196	358
prot:Minter-1389-PBcR_C02g01426	MvSl-1064-A2-R4_MC08-2g09060	707	733	100	100	737	90.095	1285
prot:Minter-1389-PBcR_C02g01427	MvSl-1064-A2-R4_MC08-2g09061	1101	1112	96	99	1097	63.325	1168
prot:Minter-1389-PBcR_C02g01429	MvSl-1064-A2-R4_MC08-2g09065	527	546	96	99	544	85.110	944
prot:Minter-1389-PBcR_C02g01430	MvSl-1064-A2-R4_MC08-2g09066	575	590	94	95	552	77.005	848
prot:Minter-1389-PBcR_C02g01431	MvSl-1064-A2-R4_MC08-2g09068	459	315	69	100	319	92.476	482
prot:Minter-1389-PBcR_C02g01432	MvSl-1064-A2-R4_MC08-2g09069	706	682	98	97	696	73.851	813
prot:Minter-1389-PBcR_C02g01433	MvSl-1064-A2-R4_MC08-2g09085	665	679	97	93	660	64.697	550
prot:Minter-1389-PBcR_C02g01434	MvSl-1064-A2-R4_MC08-2g09084	186	264	99	62	167	63.441	204
prot:Minter-1389-PBcR_C02g01435	MvSl-1064-A2-R4_MC08-2g09080	295	288	100	100	303	69.967	316
prot:Minter-1389-PBcR_C02g01436	MvSl-1064-A2-R4_MC08-2g09079	532	582	100	100	588	77.381	867
prot:Minter-1389-PBcR_C02g01438	MvSl-1064-A2-R4_MC08-2g09078	833	1085	95	72	820	73.212	1063
prot:Minter-1389-PBcR_C02g01439	MvSl-1064-A2-R4_MC08-2g09077	459	457	100	100	459	91.721	873
prot:Minter-1389-PBcR_C02g01440	MvSl-1064-A2-R4_MC08-2g09076	279	278	100	100	279	93.548	499
prot:Minter-1389-PBcR_C02g01443	MvSl-1064-A2-R4_MC08-2g09075	164	147	82	99	146	92.466	262
prot:Minter-1389-PBcR_C02g01444	MvSl-1064-A2-R4_MC08-2g09074	934	936	100	99	936	82.265	1422
prot:Minter-1389-PBcR_C02g01445	MvSl-1064-A2-R4_MC08-2g09071	353	354	100	100	357	94.958	698
prot:Minter-1389-PBcR_C02g01446	MvSl-1064-A2-R4_MC08-2g09070	279	271	99	100	278	71.942	363
prot:Minter-1389-PBcR_C02g01448	MvSl-1064-A2-R4_MC08-2g09086	1148	1121	100	100	1148	93.641	2182
prot:Minter-1389-PBcR_C02g01449	MvSl-1064-A2-R4_MC08-2g09087	309	255	100	100	309	62.136	271
prot:Minter-1389-PBcR_C02g01450	MvSl-1064-A2-R4_MC08-2g09097	991	1016	99	96	981	93.272	1719
prot:Minter-1389-PBcR_C02g01451	MvSl-1064-A2-R4_MC08-2g09098	444	461	99	98	472	70.975	647
prot:Minter-1389-PBcR_C02g01453	MvSl-1064-A2-R4_MC08-2g09100	78	71	63	66	51	68.627	64.3
prot:Minter-1389-PBcR_C02g01454	MvSl-1064-A2-R4_MC08-2g09101	492	492	100	100	492	95.528	949
prot:Minter-1389-PBcR_C02g01455	MvSl-1064-A2-R4_MC08-2g09102	779	794	100	100	821	66.991	969
prot:Minter-1389-PBcR_C02g01457	MvSl-1064-A2-R4_MC08-2g09104	506	503	100	100	508	75.000	714
prot:Minter-1389-PBcR_C02g01458	MvSl-1064-A2-R4_MC08-2g09105	302	275	100	100	302	85.762	519
prot:Minter-1389-PBcR_C02g01460	MvSl-1064-A2-R4_MC08-2g09106	1180	1187	100	100	1190	85.042	1872
prot:Minter-1389-PBcR_C02g01461	MvSl-1064-A2-R4_MC08-2g09107	759	738	100	100	761	90.539	1409
prot:Minter-1389-PBcR_C02g01462	MvSl-1064-A2-R4_MC08-2g09108	1385	945	67	100	952	83.929	1600
prot:Minter-1389-PBcR_C02g01463	MvSl-1064-A2-R4_MC08-2g09109	260	260	100	100	260	83.077	410
prot:Minter-1389-PBcR_C02g01464	MvSl-1064-A2-R4_MC08-2g09115	328	329	93	98	304	88.037	582
prot:Minter-1389-PBcR_C02g01465	MvSl-1064-A2-R4_MC08-2g09114	493	628	99	78	492	78.455	769
prot:Minter-1389-PBcR_C02g01466	MvSl-1064-A2-R4_MC08-2g09120	777	1008	92	70	733	69.022	702
prot:Minter-1389-PBcR_C02g01467	MvSl-1064-A2-R4_MC08-2g09122	689	697	100	100	713	81.627	1096
prot:Minter-1389-PBcR_C02g01469	MvSl-1064-A2-R4_MC08-2g09124	1088	1325	99	83	1122	80.303	1793
prot:Minter-1389-PBcR_C02g01471	MvSl-1064-A2-R4_MC08-2g09126	1270	1247	95	69	868	73.870	1269
prot:Minter-1389-PBcR_C02g01472	MvSl-1064-A2-R4_MC08-2g09127	573	540	99	99	573	82.373	897
prot:Minter-1389-PBcR_C02g01473	MvSl-1064-A2-R4_MC08-2g09129	2093	2108	100	100	2120	90.377	3746
prot:Minter-1389-PBcR_C02g01474	MvSl-1064-A2-R4_MC08-2g09130	890	883	88	98	790	81.193	1149
prot:Minter-1389-PBcR_C02g01475	MvSl-1064-A2-R4_MC08-2g09140	226	232	100	100	235	76.596	290
prot:Minter-1389-PBcR_C02g01476	MvSl-1064-A2-R4_MC08-2g09139	1447	1451	100	100	1483	84.963	2527
prot:Minter-1389-PBcR_C02g01477	MvSl-1064-A2-R4_MC08-2g09138	262	263	100	100	263	81.369	399
prot:Minter-1389-PBcR_C02g01479	MvSl-1064-A2-R4_MC08-2g09137	608	606	100	100	615	77.273	838
prot:Minter-1389-PBcR_C02g01481	MvSl-1064-A2-R4_MC08-2g09134	216	299	100	72	216	87.037	398
prot:Minter-1389-PBcR_C02g01483	MvSl-1064-A2-R4_MC08-2g09133	106	107	100	100	107	92.523	184
prot:Minter-1389-PBcR_C02g01484	MvSl-1064-A2-R4_MC08-2g09132	549	523	100	100	551	81.125	894
prot:Minter-1389-PBcR_C02g01485	MvSl-1064-A2-R4_MC08-2g09131	579	579	100	100	579	92.746	1139
prot:Minter-1389-PBcR_C02g01486	MvSl-1064-A2-R4_MC08-2g09143	461	498	100	100	502	80.279	800
prot:Minter-1389-PBcR_C02g01487	MvSl-1064-A2-R4_MC08-2g09144	566	577	99	99	573	89.180	1068
prot:Minter-1389-PBcR_C02g01490	MvSl-1064-A2-R4_MC08-2g09146	613	661	99	88	605	80.992	940
prot:Minter-1389-PBcR_C02g01491	MvSl-1064-A2-R4_MC08-2g09147	628	585	93	100	586	90.785	1076
prot:Minter-1389-PBcR_C02g01493	MvSl-1064-A2-R4_MC08-2g09149	517	549	93	82	479	92.067	873
prot:Minter-1389-PBcR_C02g01494	MvSl-1064-A2-R4_MC08-2g09150	634	609	100	100	642	74.455	893
prot:Minter-1389-PBcR_C02g01495	MvSl-1064-A2-R4_MC08-2g09151	1092	1071	95	99	1084	62.177	1107
prot:Minter-1389-PBcR_C02g01496	MvSl-1064-A2-R4_MC08-2g09152	205	209	97	96	200	82.500	266
prot:Minter-1389-PBcR_C02g01497	MvSl-1064-A2-R4_MC08-2g09153	159	159	100	100	159	96.226	307
prot:Minter-1389-PBcR_C02g01498	MvSl-1064-A2-R4_MC08-2g09154	311	329	99	91	299	89.355	544
prot:Minter-1389-PBcR_C02g01499	MvSl-1064-A2-R4_MC08-2g09155	695	672	96	97	686	73.469	938
prot:Minter-1389-PBcR_C02g01500	MvSl-1064-A2-R4_MC08-2g09156	1056	1032	98	96	1042	89.347	1887
prot:Minter-1389-PBcR_C02g01522	MvSl-1064-A2-R4_MC07g07816	757	693	100	100	764	82.592	1246
prot:Minter-1389-PBcR_C02g01523	MvSl-1064-A2-R4_MC07g07817	509	484	100	100	509	76.817	701
prot:Minter-1389-PBcR_C02g01524	MvSl-1064-A2-R4_MC07g07818	617	645	100	99	641	78.315	941
prot:Minter-1389-PBcR_C02g01525	MvSl-1064-A2-R4_MC07g07819	326	345	100	97	334	78.743	509
prot:Minter-1389-PBcR_C02g01526	MvSl-1064-A2-R4_MC07g07822	363	363	98	99	383	71.279	524
prot:Minter-1389-PBcR_C02g01527	MvSl-1064-A2-R4_MC07g07823	319	329	100	100	329	84.498	481
prot:Minter-1389-PBcR_C02g01530	MvSl-1064-A2-R4_MC07g07827	824	821	100	100	824	87.864	1464
prot:Minter-1389-PBcR_C02g01531	MvSl-1064-A2-R4_MC07g07828	283	271	95	99	269	89.591	490
prot:Minter-1389-PBcR_C02g01532	MvSl-1064-A2-R4_MC07g07829	246	273	99	99	270	80.741	443
prot:Minter-1389-PBcR_C02g01533	MvSl-1064-A2-R4_MC07g07830	1004	1007	99	99	1018	70.629	1185
prot:Minter-1389-PBcR_C02g01535	MvSl-1064-A2-R4_MC07g07833	330	352	86	81	287	85.714	454
prot:Minter-1389-PBcR_C02g01536	MvSl-1064-A2-R4_MC07g07832	534	562	100	100	562	86.833	981
prot:Minter-1389-PBcR_C02g01537	MvSl-1064-A2-R4_MC07g07831	389	416	98	94	406	62.315	461
prot:Minter-1389-PBcR_C02g01540	MvSl-1064-A2-R4_MC07g07839	536	522	100	100	545	79.266	692
prot:Minter-1389-PBcR_C02g01541	MvSl-1064-A2-R4_MC07g07840	360	410	100	100	410	85.122	694
prot:Minter-1389-PBcR_C02g01542	MvSl-1064-A2-R4_MC07g07841	607	599	100	100	609	75.205	846
prot:Minter-1389-PBcR_C02g01543	MvSl-1064-A2-R4_MC07g07842	734	658	98	97	722	67.452	858
prot:Minter-1389-PBcR_C02g01545	MvSl-1064-A2-R4_MC07g07843	489	502	99	100	502	88.247	891
prot:Minter-1389-PBcR_C02g01546	MvSl-1064-A2-R4_MC07g07844	239	244	99	100	244	88.934	421
prot:Minter-1389-PBcR_C02g01547	MvSl-1064-A2-R4_MC07g07846	831	867	99	99	872	65.940	1076
prot:Minter-1389-PBcR_C02g01548	MvSl-1064-A2-R4_MC07g07847	1706	1722	99	99	1728	80.440	2790
prot:Minter-1389-PBcR_C02g01549	MvSl-1064-A2-R4_MC07g07848	536	582	100	100	583	77.873	864
prot:Minter-1389-PBcR_C02g01552	MvSl-1064-A2-R4_MC07g07851	62	62	85	85	53	94.340	99.0
prot:Minter-1389-PBcR_C02g01553	MvSl-1064-A2-R4_MC07g07852	389	386	100	100	389	73.008	560
prot:Minter-1389-PBcR_C02g01556	MvSl-1064-A2-R4_MC07g07854	344	363	100	100	369	63.415	402
prot:Minter-1389-PBcR_C02g01558	MvSl-1064-A2-R4_MC07g07867	458	429	100	100	460	78.913	635
prot:Minter-1389-PBcR_C02g01559	MvSl-1064-A2-R4_MC07g07868	864	913	100	100	914	86.105	1526
prot:Minter-1389-PBcR_C02g01564	MvSl-1064-A2-R4_MC07g07876	87	87	100	100	87	94.253	173
prot:Minter-1389-PBcR_C02g01566	MvSl-1064-A2-R4_MC07g07877	233	268	99	88	242	69.008	220
prot:Minter-1389-PBcR_C02g01567	MvSl-1064-A2-R4_MC07g07878	872	914	99	98	905	76.243	1274
prot:Minter-1389-PBcR_C02g01568	MvSl-1064-A2-R4_MC07g07879	758	750	99	100	775	73.745	1061
prot:Minter-1389-PBcR_C02g01569	MvSl-1064-A2-R4_MC07g07880	464	448	95	96	450	60.222	510
prot:Minter-1389-PBcR_C02g01570	MvSl-1064-A2-R4_MC07g07881	198	189	95	99	188	98.404	385
prot:Minter-1389-PBcR_C02g01571	MvSl-1064-A2-R4_MC07g07882	210	207	100	100	210	89.048	361
prot:Minter-1389-PBcR_C02g01572	MvSl-1064-A2-R4_MC07g07883	232	276	100	100	276	69.928	327
prot:Minter-1389-PBcR_C02g01573	MvSl-1064-A2-R4_MC07g07884	378	369	99	92	345	69.474	467
prot:Minter-1389-PBcR_C02g01575	MvSl-1064-A2-R4_MC07g07886	476	468	97	100	473	80.338	735
prot:Minter-1389-PBcR_C02g01576	MvSl-1064-A2-R4_MC07g07887	378	371	100	92	363	81.250	625
prot:Minter-1389-PBcR_C02g01577	MvSl-1064-A2-R4_MC07g07888	579	566	100	100	604	70.530	785
prot:Minter-1389-PBcR_C02g01579	MvSl-1064-A2-R4_MC07g07890	213	211	100	100	215	82.791	357
prot:Minter-1389-PBcR_C02g01580	MvSl-1064-A2-R4_MC07g07891	1505	1491	100	99	1498	87.955	2601
prot:Minter-1389-PBcR_C02g01581	MvSl-1064-A2-R4_MC07g07892	656	662	100	100	682	86.657	1170
prot:Minter-1389-PBcR_C02g01582	MvSl-1064-A2-R4_MC07g07893	184	184	100	100	184	90.761	337
prot:Minter-1389-PBcR_C02g01583	MvSl-1064-A2-R4_MC07g07894	193	196	100	100	196	79.082	298
prot:Minter-1389-PBcR_C02g01584	MvSl-1064-A2-R4_MC07g07895	694	735	94	93	659	86.147	1130
prot:Minter-1389-PBcR_C02g01585	MvSl-1064-A2-R4_MC07g07896	776	876	95	87	754	88.467	1250
prot:Minter-1389-PBcR_C02g01586	MvSl-1064-A2-R4_MC07g07897	418	436	100	96	418	91.866	788
prot:Minter-1389-PBcR_C02g01587	MvSl-1064-A2-R4_MC07g07898	727	720	100	100	728	95.879	1448
prot:Minter-1389-PBcR_C02g01588	MvSl-1064-A2-R4_MC07g07899	377	381	100	100	385	68.312	487
prot:Minter-1389-PBcR_C02g01589	MvSl-1064-A2-R4_MC07g07900	534	534	99	99	549	72.131	764
prot:Minter-1389-PBcR_C02g01590	MvSl-1064-A2-R4_MC07g07903	307	306	66	65	202	89.604	342
prot:Minter-1389-PBcR_C02g01591	MvSl-1064-A2-R4_MC07g07904	172	169	100	100	175	82.857	224
prot:Minter-1389-PBcR_C02g01592	MvSl-1064-A2-R4_MC07g07905	422	419	100	100	434	83.871	706
prot:Minter-1389-PBcR_C02g01593	MvSl-1064-A2-R4_MC07g07906	680	689	100	100	691	93.054	1210
prot:Minter-1389-PBcR_C02g01594	MvSl-1064-A2-R4_MC07g07914	429	470	100	100	470	81.702	676
prot:Minter-1389-PBcR_C02g01595	MvSl-1064-A2-R4_MC07g07916	448	448	100	100	448	90.179	857
prot:Minter-1389-PBcR_C02g01596	MvSl-1064-A2-R4_MC07g07917	627	647	100	99	645	80.775	1038
prot:Minter-1389-PBcR_C02g01597	MvSl-1064-A2-R4_MC07g07918	645	633	100	100	659	78.604	1004
prot:Minter-1389-PBcR_C02g01598	MvSl-1064-A2-R4_MC07g07919	236	198	100	100	236	78.390	358
prot:Minter-1389-PBcR_C02g01599	MvSl-1064-A2-R4_MC07g07920	785	813	100	100	830	72.169	882
prot:Minter-1389-PBcR_C02g01600	MvSl-1064-A2-R4_MC07g07921	323	283	100	100	341	63.930	387
prot:Minter-1389-PBcR_C02g01601	MvSl-1064-A2-R4_MC07g07922	423	427	100	100	429	74.359	626
prot:Minter-1389-PBcR_C02g01602	MvSl-1064-A2-R4_MC07g07923	455	440	98	100	454	74.009	586
prot:Minter-1389-PBcR_C02g01603	MvSl-1064-A2-R4_MC07g07927	1692	1537	90	99	1552	89.820	2784
prot:Minter-1389-PBcR_C02g01605	MvSl-1064-A2-R4_MC07g07933	146	137	100	100	147	69.388	190
prot:Minter-1389-PBcR_C02g01606	MvSl-1064-A2-R4_MC07g07934	632	630	97	95	602	85.621	942
prot:Minter-1389-PBcR_C02g01607	MvSl-1064-A2-R4_MC07g07944	315	319	98	100	323	63.804	318
prot:Minter-1389-PBcR_C02g01608	MvSl-1064-A2-R4_MC07g07945	753	765	100	100	765	94.248	1411
prot:Minter-1389-PBcR_C02g01609	MvSl-1064-A2-R4_MC07g07946	239	268	100	99	267	82.022	425
prot:Minter-1389-PBcR_C02g01611	MvSl-1064-A2-R4_MC07g07947	290	266	93	88	256	73.529	355
prot:Minter-1389-PBcR_C02g01612	MvSl-1064-A2-R4_MC07g07948	330	360	71	97	266	63.947	276
prot:Minter-1389-PBcR_C02g01613	MvSl-1064-A2-R4_MC07g07950	414	486	98	80	416	76.202	610
prot:Minter-1389-PBcR_C02g01616	MvSl-1064-A2-R4_MC07g07952	92	91	99	100	91	96.703	179
prot:Minter-1389-PBcR_C02g01617	MvSl-1064-A2-R4_MC07g07953	528	484	94	100	497	75.706	766
prot:Minter-1389-PBcR_C02g01618	MvSl-1064-A2-R4_MC07g07954	491	510	98	93	508	70.669	671
prot:Minter-1389-PBcR_C02g01619	MvSl-1064-A2-R4_MC07g07955	468	468	100	100	468	91.026	876
prot:Minter-1389-PBcR_C02g01620	MvSl-1064-A2-R4_MC07g07956	133	149	97	80	122	68.033	126
prot:Minter-1389-PBcR_C02g01622	MvSl-1064-A2-R4_MC07g07962	771	771	99	99	769	96.879	1555
prot:Minter-1389-PBcR_C02g01623	MvSl-1064-A2-R4_MC07g07961	550	560	100	100	560	92.321	1063
prot:Minter-1389-PBcR_C02g01624	MvSl-1064-A2-R4_MC07g07960	93	81	78	91	74	93.243	144
prot:Minter-1389-PBcR_C02g01626	MvSl-1064-A2-R4_MC07g07969	343	369	100	100	372	76.882	488
prot:Minter-1389-PBcR_C02g01627	MvSl-1064-A2-R4_MC07g07970	530	546	100	100	546	89.560	912
prot:Minter-1389-PBcR_C02g01628	MvSl-1064-A2-R4_MC07g07971	680	676	100	100	681	87.959	1142
prot:Minter-1389-PBcR_C02g01629	MvSl-1064-A2-R4_MC07g07972	566	548	100	100	574	77.352	794
prot:Minter-1389-PBcR_C02g01630	MvSl-1064-A2-R4_MC07g07973	559	512	100	100	563	74.423	811
prot:Minter-1389-PBcR_C02g01631	MvSl-1064-A2-R4_MC07g07974	543	532	100	100	560	70.893	583
prot:Minter-1389-PBcR_C02g01632	MvSl-1064-A2-R4_MC07g07975	920	912	99	99	950	77.263	1382
prot:Minter-1389-PBcR_C02g01633	MvSl-1064-A2-R4_MC07g07976	573	616	99	100	641	76.755	940
prot:Minter-1389-PBcR_C02g01634	MvSl-1064-A2-R4_MC07g07979	1129	1177	100	100	1194	72.027	1626
prot:Minter-1389-PBcR_C02g01635	MvSl-1064-A2-R4_MC07g07980	450	488	99	93	460	72.541	598
prot:Minter-1389-PBcR_C02g01636	MvSl-1064-A2-R4_MC07g07981	231	229	92	95	214	87.097	366
prot:Minter-1389-PBcR_C02g01637	MvSl-1064-A2-R4_MC07g07982	819	898	99	91	821	87.820	1400
prot:Minter-1389-PBcR_C02g01638	MvSl-1064-A2-R4_MC07g07983	298	261	93	98	279	78.853	418
prot:Minter-1389-PBcR_C02g01639	MvSl-1064-A2-R4_MC07g07984	252	252	100	100	252	89.683	466
prot:Minter-1389-PBcR_C02g01640	MvSl-1064-A2-R4_MC07g07985	520	531	100	100	531	93.220	1030
prot:Minter-1389-PBcR_C02g01641	MvSl-1064-A2-R4_MC07g07986	313	310	99	98	313	76.038	430
prot:Minter-1389-PBcR_C02g01642	MvSl-1064-A2-R4_MC07g07987	176	135	75	97	132	90.909	243
prot:Minter-1389-PBcR_C02g01644	MvSl-1064-A2-R4_MC07g07988	492	600	94	81	465	89.733	780
prot:Minter-1389-PBcR_C02g01646	MvSl-1064-A2-R4_MC07g07990	673	697	100	100	697	93.544	1319
prot:Minter-1389-PBcR_C02g01647	MvSl-1064-A2-R4_MC07g07991	426	450	99	100	451	78.492	602
prot:Minter-1389-PBcR_C02g01648	MvSl-1064-A2-R4_MC07g07996	683	669	100	100	683	93.411	1303
prot:Minter-1389-PBcR_C02g01649	MvSl-1064-A2-R4_MC07g07997	376	371	100	100	376	92.287	718
prot:Minter-1389-PBcR_C02g01650	MvSl-1064-A2-R4_MC07g07999	403	431	100	100	432	74.537	643
prot:Minter-1389-PBcR_C02g01651	MvSl-1064-A2-R4_MC07g08000	926	892	99	99	914	94.092	1763
prot:Minter-1389-PBcR_C02g01654	MvSl-1064-A2-R4_MC07g08003	597	565	94	99	560	87.411	892
prot:Minter-1389-PBcR_C02g01656	MvSl-1064-A2-R4_MC07g08006	1922	1891	98	99	1903	87.073	3288
prot:Minter-1389-PBcR_C02g01657	MvSl-1064-A2-R4_MC07g08007	2170	2217	100	99	2221	83.656	3543
prot:Minter-1389-PBcR_C02g01658	MvSl-1064-A2-R4_MC07g08008	440	434	100	100	444	85.811	759
prot:Minter-1389-PBcR_C02g01659	MvSl-1064-A2-R4_MC07g08009	508	529	100	97	515	74.952	717
prot:Minter-1389-PBcR_C02g01662	MvSl-1064-A2-R4_MC07g08020	1086	1144	100	95	1086	88.674	1863
prot:Minter-1389-PBcR_C02g01663	MvSl-1064-A2-R4_MC07g08021	636	610	99	99	635	92.441	1187
prot:Minter-1389-PBcR_C02g01664	MvSl-1064-A2-R4_MC07g08022	649	659	100	98	691	62.808	792
prot:Minter-1389-PBcR_C02g01665	MvSl-1064-A2-R4_MC07g08023	1401	1359	100	100	1404	84.188	1966
prot:Minter-1389-PBcR_C02g01666	MvSl-1064-A2-R4_MC07g08024	303	321	100	99	321	84.424	458
prot:Minter-1389-PBcR_C02g01667	MvSl-1064-A2-R4_MC07g08025	683	685	100	100	698	80.229	952
prot:Minter-1389-PBcR_C02g01668	MvSl-1064-A2-R4_MC07g08026	616	637	100	100	646	73.684	865
prot:Minter-1389-PBcR_C02g01669	MvSl-1064-A2-R4_MC07g08027	184	171	100	100	184	84.239	293
prot:Minter-1389-PBcR_C02g01670	MvSl-1064-A2-R4_MC07g08028	304	400	100	85	339	83.776	574
prot:Minter-1389-PBcR_C02g01671	MvSl-1064-A2-R4_MC07g08029	148	162	88	72	128	68.750	155
prot:Minter-1389-PBcR_C02g01672	MvSl-1064-A2-R4_MC07g08030	390	508	100	83	442	78.054	627
prot:Minter-1389-PBcR_C02g01673	MvSl-1064-A2-R4_MC07g08031	462	319	65	97	315	70.476	310
prot:Minter-1389-PBcR_C02g01676	MvSl-1064-A2-R4_MC07g08035	553	486	82	94	457	95.624	883
