gene	genename	chr	start	end
MinSal-1389-A1-17072018_C009g05914	MinSal-1389-A1-17072018_C009	Chr09	175137	176542
MinSal-1389-A1-17072018_C009g05915	MinSal-1389-A1-17072018_C009	Chr09	178252	180700
MinSal-1389-A1-17072018_C009g05916	MinSal-1389-A1-17072018_C009	Chr09	181104	181481
MinSal-1389-A1-17072018_C009g05917	MinSal-1389-A1-17072018_C009	Chr09	182056	183697
MinSal-1389-A1-17072018_C009g05919	MinSal-1389-A1-17072018_C009	Chr09	184892	187907
MinSal-1389-A1-17072018_C009g05920	MinSal-1389-A1-17072018_C009	Chr09	188458	190032
MinSal-1389-A1-17072018_C009g05921	MinSal-1389-A1-17072018_C009	Chr09	190928	192656
MinSal-1389-A1-17072018_C009g05922	MinSal-1389-A1-17072018_C009	Chr09	193054	194274
MinSal-1389-A1-17072018_C009g05923	MinSal-1389-A1-17072018_C009	Chr09	194987	195526
MinSal-1389-A1-17072018_C009g05924	MinSal-1389-A1-17072018_C009	Chr09	196150	198278
MinSal-1389-A1-17072018_C009g05925	MinSal-1389-A1-17072018_C009	Chr09	199223	205283
MinSal-1389-A1-17072018_C009g05926	MinSal-1389-A1-17072018_C009	Chr09	205443	207320
MinSal-1389-A1-17072018_C009g05927	MinSal-1389-A1-17072018_C009	Chr09	207687	213442
MinSal-1389-A1-17072018_C009g05928	MinSal-1389-A1-17072018_C009	Chr09	213886	215724
MinSal-1389-A1-17072018_C009g05929	MinSal-1389-A1-17072018_C009	Chr09	218668	219766
MinSal-1389-A1-17072018_C009g05933	MinSal-1389-A1-17072018_C009	Chr09	225867	229183
MinSal-1389-A1-17072018_C009g05934	MinSal-1389-A1-17072018_C009	Chr09	230453	232976
MinSal-1389-A1-17072018_C009g05935	MinSal-1389-A1-17072018_C009	Chr09	233700	236035
MinSal-1389-A1-17072018_C009g05936	MinSal-1389-A1-17072018_C009	Chr09	237915	242008
MinSal-1389-A1-17072018_C009g05937	MinSal-1389-A1-17072018_C009	Chr09	242510	244995
MinSal-1389-A1-17072018_C009g05938	MinSal-1389-A1-17072018_C009	Chr09	245552	248419
MinSal-1389-A1-17072018_C009g05939	MinSal-1389-A1-17072018_C009	Chr09	249057	250360
MinSal-1389-A1-17072018_C009g05940	MinSal-1389-A1-17072018_C009	Chr09	250756	252104
MinSal-1389-A1-17072018_C009g05941	MinSal-1389-A1-17072018_C009	Chr09	252261	253247
MinSal-1389-A1-17072018_C009g05945	MinSal-1389-A1-17072018_C009	Chr09	260018	264980
MinSal-1389-A1-17072018_C009g05946	MinSal-1389-A1-17072018_C009	Chr09	266093	268482
MinSal-1389-A1-17072018_C009g05947	MinSal-1389-A1-17072018_C009	Chr09	268636	273665
MinSal-1389-A1-17072018_C009g05948	MinSal-1389-A1-17072018_C009	Chr09	275325	276535
MinSal-1389-A1-17072018_C009g05949	MinSal-1389-A1-17072018_C009	Chr09	276884	278050
MinSal-1389-A1-17072018_C009g05954	MinSal-1389-A1-17072018_C009	Chr09	284154	284348
MinSal-1389-A1-17072018_C009g05955	MinSal-1389-A1-17072018_C009	Chr09	285094	286702
MinSal-1389-A1-17072018_C009g05956	MinSal-1389-A1-17072018_C009	Chr09	286960	289010
MinSal-1389-A1-17072018_C009g05957	MinSal-1389-A1-17072018_C009	Chr09	289386	292186
MinSal-1389-A1-17072018_C009g05958	MinSal-1389-A1-17072018_C009	Chr09	292601	293647
MinSal-1389-A1-17072018_C009g05959	MinSal-1389-A1-17072018_C009	Chr09	293906	295694
MinSal-1389-A1-17072018_C009g05960	MinSal-1389-A1-17072018_C009	Chr09	296714	298615
MinSal-1389-A1-17072018_C009g05961	MinSal-1389-A1-17072018_C009	Chr09	298665	299173
MinSal-1389-A1-17072018_C009g05963	MinSal-1389-A1-17072018_C009	Chr09	300996	302662
MinSal-1389-A1-17072018_C009g05964	MinSal-1389-A1-17072018_C009	Chr09	302939	306515
MinSal-1389-A1-17072018_C009g05965	MinSal-1389-A1-17072018_C009	Chr09	306697	308427
MinSal-1389-A1-17072018_C009g05966	MinSal-1389-A1-17072018_C009	Chr09	309115	309982
MinSal-1389-A1-17072018_C009g05967	MinSal-1389-A1-17072018_C009	Chr09	310647	313072
MinSal-1389-A1-17072018_C009g05969	MinSal-1389-A1-17072018_C009	Chr09	317291	318708
MinSal-1389-A1-17072018_C009g05970	MinSal-1389-A1-17072018_C009	Chr09	318824	319258
MinSal-1389-A1-17072018_C009g05971	MinSal-1389-A1-17072018_C009	Chr09	319781	326832
MinSal-1389-A1-17072018_C009g05972	MinSal-1389-A1-17072018_C009	Chr09	327247	330196
MinSal-1389-A1-17072018_C009g05973	MinSal-1389-A1-17072018_C009	Chr09	330998	332953
MinSal-1389-A1-17072018_C009g05974	MinSal-1389-A1-17072018_C009	Chr09	333343	335423
MinSal-1389-A1-17072018_C009g05975	MinSal-1389-A1-17072018_C009	Chr09	340362	341683
MinSal-1389-A1-17072018_C009g05976	MinSal-1389-A1-17072018_C009	Chr09	341862	346809
MinSal-1389-A1-17072018_C009g05977	MinSal-1389-A1-17072018_C009	Chr09	347204	348095
MinSal-1389-A1-17072018_C009g05978	MinSal-1389-A1-17072018_C009	Chr09	348326	351285
MinSal-1389-A1-17072018_C009g05979	MinSal-1389-A1-17072018_C009	Chr09	352372	353522
MinSal-1389-A1-17072018_C009g05980	MinSal-1389-A1-17072018_C009	Chr09	353910	354563
MinSal-1389-A1-17072018_C009g05981	MinSal-1389-A1-17072018_C009	Chr09	354811	356942
MinSal-1389-A1-17072018_C009g05983	MinSal-1389-A1-17072018_C009	Chr09	361598	365068
MinSal-1389-A1-17072018_C009g05984	MinSal-1389-A1-17072018_C009	Chr09	366561	367515
MinSal-1389-A1-17072018_C009g05985	MinSal-1389-A1-17072018_C009	Chr09	368380	372399
MinSal-1389-A1-17072018_C009g05986	MinSal-1389-A1-17072018_C009	Chr09	373659	375855
MinSal-1389-A1-17072018_C009g05987	MinSal-1389-A1-17072018_C009	Chr09	376171	379366
MinSal-1389-A1-17072018_C009g05988	MinSal-1389-A1-17072018_C009	Chr09	379611	381537
MinSal-1389-A1-17072018_C009g05990	MinSal-1389-A1-17072018_C009	Chr09	383247	386538
MinSal-1389-A1-17072018_C009g05991	MinSal-1389-A1-17072018_C009	Chr09	386917	387886
MinSal-1389-A1-17072018_C009g05992	MinSal-1389-A1-17072018_C009	Chr09	387941	391361
MinSal-1389-A1-17072018_C009g05993	MinSal-1389-A1-17072018_C009	Chr09	391873	394565
MinSal-1389-A1-17072018_C009g05994	MinSal-1389-A1-17072018_C009	Chr09	394729	396048
MinSal-1389-A1-17072018_C009g05995	MinSal-1389-A1-17072018_C009	Chr09	396369	397996
MinSal-1389-A1-17072018_C009g05996	MinSal-1389-A1-17072018_C009	Chr09	399139	401114
MinSal-1389-A1-17072018_C009g05997	MinSal-1389-A1-17072018_C009	Chr09	401343	403230
MinSal-1389-A1-17072018_C009g05998	MinSal-1389-A1-17072018_C009	Chr09	403793	404918
MinSal-1389-A1-17072018_C009g05999	MinSal-1389-A1-17072018_C009	Chr09	405203	409250
MinSal-1389-A1-17072018_C009g06000	MinSal-1389-A1-17072018_C009	Chr09	409894	413233
MinSal-1389-A1-17072018_C009g06001	MinSal-1389-A1-17072018_C009	Chr09	413581	415338
MinSal-1389-A1-17072018_C009g06002	MinSal-1389-A1-17072018_C009	Chr09	416156	418775
MinSal-1389-A1-17072018_C009g06003	MinSal-1389-A1-17072018_C009	Chr09	419949	421489
MinSal-1389-A1-17072018_C009g06004	MinSal-1389-A1-17072018_C009	Chr09	421978	422629
MinSal-1389-A1-17072018_C009g06005	MinSal-1389-A1-17072018_C009	Chr09	423065	423740
MinSal-1389-A1-17072018_C009g06006	MinSal-1389-A1-17072018_C009	Chr09	423931	425102
MinSal-1389-A1-17072018_C009g06007	MinSal-1389-A1-17072018_C009	Chr09	425576	426304
MinSal-1389-A1-17072018_C009g06008	MinSal-1389-A1-17072018_C009	Chr09	427642	428266
MinSal-1389-A1-17072018_C009g06009	MinSal-1389-A1-17072018_C009	Chr09	429149	430115
MinSal-1389-A1-17072018_C009g06012	MinSal-1389-A1-17072018_C009	Chr09	437211	438781
MinSal-1389-A1-17072018_C009g06014	MinSal-1389-A1-17072018_C009	Chr09	441325	442021
MinSal-1389-A1-17072018_C009g06015	MinSal-1389-A1-17072018_C009	Chr09	443374	444943
MinSal-1389-A1-17072018_C009g06016	MinSal-1389-A1-17072018_C009	Chr09	445863	448969
MinSal-1389-A1-17072018_C009g06019	MinSal-1389-A1-17072018_C009	Chr09	455112	456238
MinSal-1389-A1-17072018_C009g06020	MinSal-1389-A1-17072018_C009	Chr09	456439	458073
MinSal-1389-A1-17072018_C009g06021	MinSal-1389-A1-17072018_C009	Chr09	458389	460367
MinSal-1389-A1-17072018_C009g06022	MinSal-1389-A1-17072018_C009	Chr09	460475	462263
MinSal-1389-A1-17072018_C009g06023	MinSal-1389-A1-17072018_C009	Chr09	462805	464589
MinSal-1389-A1-17072018_C009g06024	MinSal-1389-A1-17072018_C009	Chr09	465020	466516
MinSal-1389-A1-17072018_C009g06025	MinSal-1389-A1-17072018_C009	Chr09	466938	471335
MinSal-1389-A1-17072018_C009g06026	MinSal-1389-A1-17072018_C009	Chr09	471839	474272
MinSal-1389-A1-17072018_C009g06027	MinSal-1389-A1-17072018_C009	Chr09	474637	476657
MinSal-1389-A1-17072018_C009g06028	MinSal-1389-A1-17072018_C009	Chr09	477365	480311
MinSal-1389-A1-17072018_C009g06029	MinSal-1389-A1-17072018_C009	Chr09	480463	483291
MinSal-1389-A1-17072018_C009g06030	MinSal-1389-A1-17072018_C009	Chr09	483659	486234
MinSal-1389-A1-17072018_C009g06032	MinSal-1389-A1-17072018_C009	Chr09	488315	491458
MinSal-1389-A1-17072018_C009g06034	MinSal-1389-A1-17072018_C009	Chr09	492423	493404
MinSal-1389-A1-17072018_C009g06035	MinSal-1389-A1-17072018_C009	Chr09	494731	495464
MinSal-1389-A1-17072018_C009g06037	MinSal-1389-A1-17072018_C009	Chr09	503970	507314
MinSal-1389-A1-17072018_C009g06040	MinSal-1389-A1-17072018_C009	Chr09	514785	517147
MinSal-1389-A1-17072018_C009g06041	MinSal-1389-A1-17072018_C009	Chr09	518092	518586
MinSal-1389-A1-17072018_C009g06042	MinSal-1389-A1-17072018_C009	Chr09	519370	519867
MinSal-1389-A1-17072018_C009g06044	MinSal-1389-A1-17072018_C009	Chr09	526073	528625
MinSal-1389-A1-17072018_C009g06045	MinSal-1389-A1-17072018_C009	Chr09	528848	533046
MinSal-1389-A1-17072018_C009g06046	MinSal-1389-A1-17072018_C009	Chr09	533348	534363
MinSal-1389-A1-17072018_C009g06047	MinSal-1389-A1-17072018_C009	Chr09	534635	536624
MinSal-1389-A1-17072018_C009g06048	MinSal-1389-A1-17072018_C009	Chr09	537699	538920
MinSal-1389-A1-17072018_C009g06049	MinSal-1389-A1-17072018_C009	Chr09	539306	541043
MinSal-1389-A1-17072018_C009g06050	MinSal-1389-A1-17072018_C009	Chr09	541193	542676
MinSal-1389-A1-17072018_C009g06051	MinSal-1389-A1-17072018_C009	Chr09	545331	547798
MinSal-1389-A1-17072018_C009g06052	MinSal-1389-A1-17072018_C009	Chr09	548958	552504
MinSal-1389-A1-17072018_C009g06053	MinSal-1389-A1-17072018_C009	Chr09	552992	554513
MinSal-1389-A1-17072018_C009g06054	MinSal-1389-A1-17072018_C009	Chr09	555335	557345
MinSal-1389-A1-17072018_C009g06055	MinSal-1389-A1-17072018_C009	Chr09	557775	558957
MinSal-1389-A1-17072018_C009g06057	MinSal-1389-A1-17072018_C009	Chr09	561755	563382
MinSal-1389-A1-17072018_C009g06059	MinSal-1389-A1-17072018_C009	Chr09	565207	566372
MinSal-1389-A1-17072018_C009g06060	MinSal-1389-A1-17072018_C009	Chr09	566689	567938
MinSal-1389-A1-17072018_C009g06061	MinSal-1389-A1-17072018_C009	Chr09	568537	569885
MinSal-1389-A1-17072018_C009g06062	MinSal-1389-A1-17072018_C009	Chr09	569976	572025
MinSal-1389-A1-17072018_C009g06063	MinSal-1389-A1-17072018_C009	Chr09	572302	574268
MinSal-1389-A1-17072018_C009g06064	MinSal-1389-A1-17072018_C009	Chr09	575008	577278
MinSal-1389-A1-17072018_C009g06065	MinSal-1389-A1-17072018_C009	Chr09	577576	578155
MinSal-1389-A1-17072018_C009g06066	MinSal-1389-A1-17072018_C009	Chr09	578389	579956
MinSal-1389-A1-17072018_C009g06067	MinSal-1389-A1-17072018_C009	Chr09	580017	582390
MinSal-1389-A1-17072018_C009g06068	MinSal-1389-A1-17072018_C009	Chr09	583019	587778
MinSal-1389-A1-17072018_C009g06070	MinSal-1389-A1-17072018_C009	Chr09	594888	596135
MinSal-1389-A1-17072018_C009g06071	MinSal-1389-A1-17072018_C009	Chr09	597502	600849
MinSal-1389-A1-17072018_C009g06072	MinSal-1389-A1-17072018_C009	Chr09	601661	603693
MinSal-1389-A1-17072018_C009g06073	MinSal-1389-A1-17072018_C009	Chr09	604082	607184
MinSal-1389-A1-17072018_C009g06074	MinSal-1389-A1-17072018_C009	Chr09	607442	609305
MinSal-1389-A1-17072018_C009g06075	MinSal-1389-A1-17072018_C009	Chr09	609743	611575
MinSal-1389-A1-17072018_C009g06076	MinSal-1389-A1-17072018_C009	Chr09	615347	616549
MinSal-1389-A1-17072018_C009g06077	MinSal-1389-A1-17072018_C009	Chr09	617042	621310
MinSal-1389-A1-17072018_C009g06078	MinSal-1389-A1-17072018_C009	Chr09	621655	624225
MinSal-1389-A1-17072018_C009g06079	MinSal-1389-A1-17072018_C009	Chr09	625819	628279
MinSal-1389-A1-17072018_C009g06080	MinSal-1389-A1-17072018_C009	Chr09	628897	631701
MinSal-1389-A1-17072018_C009g06081	MinSal-1389-A1-17072018_C009	Chr09	631876	634106
MinSal-1389-A1-17072018_C009g06082	MinSal-1389-A1-17072018_C009	Chr09	634717	635632
MinSal-1389-A1-17072018_C009g06083	MinSal-1389-A1-17072018_C009	Chr09	635770	637473
MinSal-1389-A1-17072018_C009g06085	MinSal-1389-A1-17072018_C009	Chr09	639607	640224
MinSal-1389-A1-17072018_C009g06086	MinSal-1389-A1-17072018_C009	Chr09	640428	641638
MinSal-1389-A1-17072018_C009g06087	MinSal-1389-A1-17072018_C009	Chr09	644903	647728
MinSal-1389-A1-17072018_C009g06089	MinSal-1389-A1-17072018_C009	Chr09	650346	651729
MinSal-1389-A1-17072018_C009g06090	MinSal-1389-A1-17072018_C009	Chr09	652413	654012
MinSal-1389-A1-17072018_C009g06091	MinSal-1389-A1-17072018_C009	Chr09	654589	656498
MinSal-1389-A1-17072018_C009g06092	MinSal-1389-A1-17072018_C009	Chr09	656878	659211
MinSal-1389-A1-17072018_C009g06093	MinSal-1389-A1-17072018_C009	Chr09	659814	661018
MinSal-1389-A1-17072018_C009g06094	MinSal-1389-A1-17072018_C009	Chr09	662616	664780
MinSal-1389-A1-17072018_C009g06095	MinSal-1389-A1-17072018_C009	Chr09	666172	666450
MinSal-1389-A1-17072018_C009g06096	MinSal-1389-A1-17072018_C009	Chr09	666683	668127
MinSal-1389-A1-17072018_C009g06097	MinSal-1389-A1-17072018_C009	Chr09	668420	670429
MinSal-1389-A1-17072018_C009g06098	MinSal-1389-A1-17072018_C009	Chr09	670769	672541
MinSal-1389-A1-17072018_C009g06099	MinSal-1389-A1-17072018_C009	Chr09	673061	676462
MinSal-1389-A1-17072018_C009g06100	MinSal-1389-A1-17072018_C009	Chr09	676632	678152
MinSal-1389-A1-17072018_C009g06105	MinSal-1389-A1-17072018_C009	Chr09	687036	687895
MinSal-1389-A1-17072018_C009g06106	MinSal-1389-A1-17072018_C009	Chr09	688314	689219
MinSal-1389-A1-17072018_C009g06107	MinSal-1389-A1-17072018_C009	Chr09	689427	692653
MinSal-1389-A1-17072018_C009g06108	MinSal-1389-A1-17072018_C009	Chr09	693134	694207
MinSal-1389-A1-17072018_C009g06109	MinSal-1389-A1-17072018_C009	Chr09	694551	698242
MinSal-1389-A1-17072018_C009g06110	MinSal-1389-A1-17072018_C009	Chr09	698781	699827
MinSal-1389-A1-17072018_C009g06111	MinSal-1389-A1-17072018_C009	Chr09	700230	701597
MinSal-1389-A1-17072018_C009g06113	MinSal-1389-A1-17072018_C009	Chr09	705538	706171
MinSal-1389-A1-17072018_C009g06114	MinSal-1389-A1-17072018_C009	Chr09	706557	708749
MinSal-1389-A1-17072018_C009g06115	MinSal-1389-A1-17072018_C009	Chr09	709103	710965
MinSal-1389-A1-17072018_C009g06116	MinSal-1389-A1-17072018_C009	Chr09	711717	712878
MinSal-1389-A1-17072018_C009g06117	MinSal-1389-A1-17072018_C009	Chr09	713354	714773
MinSal-1389-A1-17072018_C009g06118	MinSal-1389-A1-17072018_C009	Chr09	715583	716798
MinSal-1389-A1-17072018_C009g06119	MinSal-1389-A1-17072018_C009	Chr09	717385	718756
MinSal-1389-A1-17072018_C009g06120	MinSal-1389-A1-17072018_C009	Chr09	719060	721425
MinSal-1389-A1-17072018_C009g06121	MinSal-1389-A1-17072018_C009	Chr09	721949	723356
MinSal-1389-A1-17072018_C009g06122	MinSal-1389-A1-17072018_C009	Chr09	724214	728100
MinSal-1389-A1-17072018_C009g06123	MinSal-1389-A1-17072018_C009	Chr09	728635	729054
MinSal-1389-A1-17072018_C009g06126	MinSal-1389-A1-17072018_C009	Chr09	734648	736025
MinSal-1389-A1-17072018_C009g06127	MinSal-1389-A1-17072018_C009	Chr09	736513	738059
MinSal-1389-A1-17072018_C009g06128	MinSal-1389-A1-17072018_C009	Chr09	738217	739848
MinSal-1389-A1-17072018_C009g06129	MinSal-1389-A1-17072018_C009	Chr09	740046	743131
MinSal-1389-A1-17072018_C009g06130	MinSal-1389-A1-17072018_C009	Chr09	744126	747283
MinSal-1389-A1-17072018_C009g06131	MinSal-1389-A1-17072018_C009	Chr09	748253	749736
MinSal-1389-A1-17072018_C009g06132	MinSal-1389-A1-17072018_C009	Chr09	750235	750471
MinSal-1389-A1-17072018_C009g06133	MinSal-1389-A1-17072018_C009	Chr09	751345	752531
MinSal-1389-A1-17072018_C009g06134	MinSal-1389-A1-17072018_C009	Chr09	752737	759152
MinSal-1389-A1-17072018_C009g06135	MinSal-1389-A1-17072018_C009	Chr09	759635	760905
MinSal-1389-A1-17072018_C009g06136	MinSal-1389-A1-17072018_C009	Chr09	761160	764355
MinSal-1389-A1-17072018_C009g06140	MinSal-1389-A1-17072018_C009	Chr09	769622	770882
MinSal-1389-A1-17072018_C009g06141	MinSal-1389-A1-17072018_C009	Chr09	773195	777108
MinSal-1389-A1-17072018_C009g06142	MinSal-1389-A1-17072018_C009	Chr09	777383	778656
MinSal-1389-A1-17072018_C009g06143	MinSal-1389-A1-17072018_C009	Chr09	778979	779921
MinSal-1389-A1-17072018_C009g06145	MinSal-1389-A1-17072018_C009	Chr09	783035	783941
MinSal-1389-A1-17072018_C009g06146	MinSal-1389-A1-17072018_C009	Chr09	784167	787164
MinSal-1389-A1-17072018_C009g06147	MinSal-1389-A1-17072018_C009	Chr09	787525	788851
MinSal-1389-A1-17072018_C009g06148	MinSal-1389-A1-17072018_C009	Chr09	790356	791060
MinSal-1389-A1-17072018_C009g06149	MinSal-1389-A1-17072018_C009	Chr09	791821	794217
MinSal-1389-A1-17072018_C009g06150	MinSal-1389-A1-17072018_C009	Chr09	794854	798056
MinSal-1389-A1-17072018_C009g06151	MinSal-1389-A1-17072018_C009	Chr09	799275	799828
MinSal-1389-A1-17072018_C009g06152	MinSal-1389-A1-17072018_C009	Chr09	800000	800679
MinSal-1389-A1-17072018_C009g06153	MinSal-1389-A1-17072018_C009	Chr09	800925	802338
MinSal-1389-A1-17072018_C009g06155	MinSal-1389-A1-17072018_C009	Chr09	806318	807665
MinSal-1389-A1-17072018_C009g06156	MinSal-1389-A1-17072018_C009	Chr09	808368	812318
MinSal-1389-A1-17072018_C009g06157	MinSal-1389-A1-17072018_C009	Chr09	813345	815498
MinSal-1389-A1-17072018_C009g06158	MinSal-1389-A1-17072018_C009	Chr09	815939	817552
MinSal-1389-A1-17072018_C009g06159	MinSal-1389-A1-17072018_C009	Chr09	817670	818846
MinSal-1389-A1-17072018_C009g06160	MinSal-1389-A1-17072018_C009	Chr09	818906	821308
MinSal-1389-A1-17072018_C009g06161	MinSal-1389-A1-17072018_C009	Chr09	821459	823297
MinSal-1389-A1-17072018_C009g06162	MinSal-1389-A1-17072018_C009	Chr09	824406	825904
MinSal-1389-A1-17072018_C009g06164	MinSal-1389-A1-17072018_C009	Chr09	829009	829743
MinSal-1389-A1-17072018_C009g06166	MinSal-1389-A1-17072018_C009	Chr09	830859	834212
MinSal-1389-A1-17072018_C009g06167	MinSal-1389-A1-17072018_C009	Chr09	834384	837140
MinSal-1389-A1-17072018_C009g06168	MinSal-1389-A1-17072018_C009	Chr09	837780	838759
MinSal-1389-A1-17072018_C009g06169	MinSal-1389-A1-17072018_C009	Chr09	839012	841360
MinSal-1389-A1-17072018_C009g06170	MinSal-1389-A1-17072018_C009	Chr09	841489	844466
MinSal-1389-A1-17072018_C009g06171	MinSal-1389-A1-17072018_C009	Chr09	844849	848017
MinSal-1389-A1-17072018_C009g06172	MinSal-1389-A1-17072018_C009	Chr09	849347	854814
MinSal-1389-A1-17072018_C009g06173	MinSal-1389-A1-17072018_C009	Chr09	855292	857334
MinSal-1389-A1-17072018_C009g06174	MinSal-1389-A1-17072018_C009	Chr09	857718	860109
MinSal-1389-A1-17072018_C009g06175	MinSal-1389-A1-17072018_C009	Chr09	860257	861769
MinSal-1389-A1-17072018_C009g06176	MinSal-1389-A1-17072018_C009	Chr09	862035	864558
MinSal-1389-A1-17072018_C009g06177	MinSal-1389-A1-17072018_C009	Chr09	865151	866144
MinSal-1389-A1-17072018_C009g06178	MinSal-1389-A1-17072018_C009	Chr09	866523	869632
MinSal-1389-A1-17072018_C009g06179	MinSal-1389-A1-17072018_C009	Chr09	870274	873388
MinSal-1389-A1-17072018_C009g06180	MinSal-1389-A1-17072018_C009	Chr09	873713	878312
MinSal-1389-A1-17072018_C009g06181	MinSal-1389-A1-17072018_C009	Chr09	880755	882981
MinSal-1389-A1-17072018_C009g06182	MinSal-1389-A1-17072018_C009	Chr09	883437	884857
MinSal-1389-A1-17072018_C009g06183	MinSal-1389-A1-17072018_C009	Chr09	885195	888676
MinSal-1389-A1-17072018_C009g06184	MinSal-1389-A1-17072018_C009	Chr09	889135	890154
MinSal-1389-A1-17072018_C009g06187	MinSal-1389-A1-17072018_C009	Chr09	893548	894621
MinSal-1389-A1-17072018_C009g06188	MinSal-1389-A1-17072018_C009	Chr09	894898	896498
MinSal-1389-A1-17072018_C009g06189	MinSal-1389-A1-17072018_C009	Chr09	896663	902196
MinSal-1389-A1-17072018_C009g06190	MinSal-1389-A1-17072018_C009	Chr09	902440	904124
MinSal-1389-A1-17072018_C009g06191	MinSal-1389-A1-17072018_C009	Chr09	905242	909049
MinSal-1389-A1-17072018_C009g06194	MinSal-1389-A1-17072018_C009	Chr09	913536	914628
MinSal-1389-A1-17072018_C009g06196	MinSal-1389-A1-17072018_C009	Chr09	918783	920342
MinSal-1389-A1-17072018_C009g06199	MinSal-1389-A1-17072018_C009	Chr09	922445	925506
MinSal-1389-A1-17072018_C009g06200	MinSal-1389-A1-17072018_C009	Chr09	925762	929846
MinSal-1389-A1-17072018_C009g06204	MinSal-1389-A1-17072018_C009	Chr09	935541	937449
MinSal-1389-A1-17072018_C009g06206	MinSal-1389-A1-17072018_C009	Chr09	939190	941348
MinSal-1389-A1-17072018_C009g06207	MinSal-1389-A1-17072018_C009	Chr09	941959	944804
MinSal-1389-A1-17072018_C009g06210	MinSal-1389-A1-17072018_C009	Chr09	950081	953118
MinSal-1389-A1-17072018_C009g06211	MinSal-1389-A1-17072018_C009	Chr09	953583	955430
MinSal-1389-A1-17072018_C009g06215	MinSal-1389-A1-17072018_C009	Chr09	958090	961022
MinSal-1389-A1-17072018_C009g06216	MinSal-1389-A1-17072018_C009	Chr09	961145	963149
MinSal-1389-A1-17072018_C009g06217	MinSal-1389-A1-17072018_C009	Chr09	963371	964316
MinSal-1389-A1-17072018_C009g06218	MinSal-1389-A1-17072018_C009	Chr09	964659	965882
MinSal-1389-A1-17072018_C009g06219	MinSal-1389-A1-17072018_C009	Chr09	966368	967168
MinSal-1389-A1-17072018_C009g06220	MinSal-1389-A1-17072018_C009	Chr09	968341	969530
MinSal-1389-A1-17072018_C009g06222	MinSal-1389-A1-17072018_C009	Chr09	973210	974139
MinSal-1389-A1-17072018_C009g06223	MinSal-1389-A1-17072018_C009	Chr09	974197	975989
MinSal-1389-A1-17072018_C009g06224	MinSal-1389-A1-17072018_C009	Chr09	976290	977086
MinSal-1389-A1-17072018_C009g06225	MinSal-1389-A1-17072018_C009	Chr09	978515	980983
MinSal-1389-A1-17072018_C009g06227	MinSal-1389-A1-17072018_C009	Chr09	981701	984505
MinSal-1389-A1-17072018_C009g06230	MinSal-1389-A1-17072018_C009	Chr09	989955	991224
MinSal-1389-A1-17072018_C009g06231	MinSal-1389-A1-17072018_C009	Chr09	991266	992586
MinSal-1389-A1-17072018_C009g06232	MinSal-1389-A1-17072018_C009	Chr09	993319	996178
MinSal-1389-A1-17072018_C009g06233	MinSal-1389-A1-17072018_C009	Chr09	996526	1000238
MinSal-1389-A1-17072018_C009g06234	MinSal-1389-A1-17072018_C009	Chr09	1001791	1003793
MinSal-1389-A1-17072018_C009g06235	MinSal-1389-A1-17072018_C009	Chr09	1004118	1006658
MinSal-1389-A1-17072018_C009g06236	MinSal-1389-A1-17072018_C009	Chr09	1006856	1007780
MinSal-1389-A1-17072018_C009g06237	MinSal-1389-A1-17072018_C009	Chr09	1008032	1010670
