gene	M1	M2	M3
MinSal-1389-A1-17072018_C003g02675	0	0	0
MinSal-1389-A1-17072018_C003g02677	0	0	0
MinSal-1389-A1-17072018_C003g02678	1841	2103	1341
MinSal-1389-A1-17072018_C003g02679	0	0	0
MinSal-1389-A1-17072018_C003g02680	3034	3192	1473
MinSal-1389-A1-17072018_C003g02683	2156	2460	1291
MinSal-1389-A1-17072018_C003g02684	0	0	0
MinSal-1389-A1-17072018_C003g02685	1403	1710	770
MinSal-1389-A1-17072018_C003g02686	436	482	215
MinSal-1389-A1-17072018_C003g02687	5889	5153	3111
MinSal-1389-A1-17072018_C003g02688	0	0	0
MinSal-1389-A1-17072018_C003g02689	38	33	13
MinSal-1389-A1-17072018_C003g02697	0	0	0
MinSal-1389-A1-17072018_C003g02698	511	679	306
MinSal-1389-A1-17072018_C003g02699	80	185	34
MinSal-1389-A1-17072018_C003g02700	124	220	92
MinSal-1389-A1-17072018_C003g02701	0	0	0
MinSal-1389-A1-17072018_C003g02702	4	3	2
MinSal-1389-A1-17072018_C003g02703	411	566	221
MinSal-1389-A1-17072018_C003g02704	380	536	246
MinSal-1389-A1-17072018_C003g02705	1	0	0
MinSal-1389-A1-17072018_C003g02706	1	0	0
MinSal-1389-A1-17072018_C003g02707	4	5	2
MinSal-1389-A1-17072018_C003g02708	6261	5720	4951
MinSal-1389-A1-17072018_C003g02709	793	709	741
MinSal-1389-A1-17072018_C003g02710	5104	5601	3298
MinSal-1389-A1-17072018_C003g02712	0	0	0
MinSal-1389-A1-17072018_C003g02714	0	0	0
MinSal-1389-A1-17072018_C003g02715	0	5	0
MinSal-1389-A1-17072018_C003g02716	0	0	0
MinSal-1389-A1-17072018_C003g02717	0	0	0
MinSal-1389-A1-17072018_C003g02718	577	603	406
MinSal-1389-A1-17072018_C003g02719	0	0	0
MinSal-1389-A1-17072018_C003g02721	1108.85	1395.25	635.889
MinSal-1389-A1-17072018_C003g02723	0	0	0
MinSal-1389-A1-17072018_C003g02724	1601	1863	614
MinSal-1389-A1-17072018_C003g02725	2620	2804	1436
MinSal-1389-A1-17072018_C003g02726	1055	1353	607
MinSal-1389-A1-17072018_C003g02727	1267	1373	1033
MinSal-1389-A1-17072018_C003g02728	0	0	0
MinSal-1389-A1-17072018_C003g02729	114	144	102
MinSal-1389-A1-17072018_C003g02735	0	0	0
MinSal-1389-A1-17072018_C003g02736	248	278	143
MinSal-1389-A1-17072018_C003g02737	1699	1706	947
MinSal-1389-A1-17072018_C003g02739	17784	18064	14141
MinSal-1389-A1-17072018_C003g02740	0	0	0
MinSal-1389-A1-17072018_C003g02741	523	608	312
MinSal-1389-A1-17072018_C003g02742	0	0	0
MinSal-1389-A1-17072018_C003g02743	736	631	688
MinSal-1389-A1-17072018_C003g02745	0	0	0
MinSal-1389-A1-17072018_C003g02746	1096	1162	527
MinSal-1389-A1-17072018_C003g02747	3	1	0
MinSal-1389-A1-17072018_C003g02748	0	0	0
MinSal-1389-A1-17072018_C003g02749	833	1025	653
MinSal-1389-A1-17072018_C003g02750	164	307	149
MinSal-1389-A1-17072018_C003g02751	2533	2696	1868
MinSal-1389-A1-17072018_C003g02752	0	0	0
MinSal-1389-A1-17072018_C003g02753	3695	4129	2692
MinSal-1389-A1-17072018_C003g02754	0	0	0
MinSal-1389-A1-17072018_C003g02755	337	373	179
MinSal-1389-A1-17072018_C003g02756	1233.97	1664.98	917.452
MinSal-1389-A1-17072018_C003g02758	0	0	0
MinSal-1389-A1-17072018_C003g02759	170	211	77
MinSal-1389-A1-17072018_C003g02760	441	437	299
MinSal-1389-A1-17072018_C003g02763	207	263	147
MinSal-1389-A1-17072018_C003g02764	2713	3319	1609
MinSal-1389-A1-17072018_C003g02765	740	1042	596
MinSal-1389-A1-17072018_C003g02766	0	0	0
MinSal-1389-A1-17072018_C003g02768	0	3	1
MinSal-1389-A1-17072018_C003g02769	803	1022	278
MinSal-1389-A1-17072018_C003g02770	2	2	0
MinSal-1389-A1-17072018_C003g02771	0	0	0
MinSal-1389-A1-17072018_C003g02772	0	0	0
MinSal-1389-A1-17072018_C003g02775	694	629	366
MinSal-1389-A1-17072018_C003g02776	1132	1443	538
MinSal-1389-A1-17072018_C003g02777	626.402	713.615	562.241
MinSal-1389-A1-17072018_C003g02778	356	409	237
MinSal-1389-A1-17072018_C003g02779	3761	4378	2591
MinSal-1389-A1-17072018_C003g02780	0	1	0
MinSal-1389-A1-17072018_C003g02781	1	0	0
MinSal-1389-A1-17072018_C003g02791	65	71	41
MinSal-1389-A1-17072018_C003g02792	1531	1744	754
MinSal-1389-A1-17072018_C004g02815	86	163	34
MinSal-1389-A1-17072018_C004g02816	888	1015	903
MinSal-1389-A1-17072018_C004g02817	3	5	0
MinSal-1389-A1-17072018_C004g02818	503	437	269
MinSal-1389-A1-17072018_C004g02820	0	0	0
MinSal-1389-A1-17072018_C004g02821	1	6	6
MinSal-1389-A1-17072018_C004g02822	0	0	0
MinSal-1389-A1-17072018_C004g02823	139	180	111
MinSal-1389-A1-17072018_C004g02824	2249	1658	830
MinSal-1389-A1-17072018_C004g02825	567	612	301
MinSal-1389-A1-17072018_C004g02826	823	893	583
MinSal-1389-A1-17072018_C004g02827	69681	55799	34548
MinSal-1389-A1-17072018_C004g02828	228	216	147
MinSal-1389-A1-17072018_C004g02829	327	294	136
MinSal-1389-A1-17072018_C004g02830	80	155	28
MinSal-1389-A1-17072018_C004g02831	29	22	10
MinSal-1389-A1-17072018_C004g02832	268	284	113
MinSal-1389-A1-17072018_C004g02833	171	219	122
MinSal-1389-A1-17072018_C004g02834	12	4	3
MinSal-1389-A1-17072018_C004g02835	470	381	488
MinSal-1389-A1-17072018_C004g02836	264	255	162
MinSal-1389-A1-17072018_C004g02837	203	248	98
MinSal-1389-A1-17072018_C004g02838	54	77	34
MinSal-1389-A1-17072018_C004g02839	687	931	323
MinSal-1389-A1-17072018_C004g02840	544.151	671	409.868
MinSal-1389-A1-17072018_C004g02841	199	236	68
MinSal-1389-A1-17072018_C004g02842	1291	1566	732
MinSal-1389-A1-17072018_C004g02843	0	0	0
MinSal-1389-A1-17072018_C004g02844	241	325	203
MinSal-1389-A1-17072018_C004g02845	1750	2348	922
MinSal-1389-A1-17072018_C004g02846	606	606	499
MinSal-1389-A1-17072018_C004g02847	528	685	325
MinSal-1389-A1-17072018_C004g02848	0	0	0
MinSal-1389-A1-17072018_C004g02852	390	597	215
MinSal-1389-A1-17072018_C004g02853	303	414	164
MinSal-1389-A1-17072018_C004g02854	1237	1564	663
MinSal-1389-A1-17072018_C004g02855	4065	4382	2149
MinSal-1389-A1-17072018_C004g02856	1611	2093	848
MinSal-1389-A1-17072018_C004g02858	0	1	1
MinSal-1389-A1-17072018_C004g02859	782	1143	450
MinSal-1389-A1-17072018_C004g02860	2074	2459	1327
MinSal-1389-A1-17072018_C004g02861	631.243	659.729	364.694
MinSal-1389-A1-17072018_C004g02862	228	171	184
MinSal-1389-A1-17072018_C004g02863	0	3	0
MinSal-1389-A1-17072018_C004g02864	0	0	0
MinSal-1389-A1-17072018_C004g02865	2845	3293	1841
MinSal-1389-A1-17072018_C004g02866	0	0	0
MinSal-1389-A1-17072018_C004g02867	0	0	0
MinSal-1389-A1-17072018_C004g02869	1666	1831	874
MinSal-1389-A1-17072018_C004g02870	302	366	263
MinSal-1389-A1-17072018_C004g02871	265	201	159
MinSal-1389-A1-17072018_C004g02873	60	38	50
MinSal-1389-A1-17072018_C004g02874	172	313	140
MinSal-1389-A1-17072018_C004g02875	0	0	0
MinSal-1389-A1-17072018_C004g02876	575	561	336
MinSal-1389-A1-17072018_C004g02877	0	0	0
MinSal-1389-A1-17072018_C004g02878	1591	1814	1902
MinSal-1389-A1-17072018_C004g02881	0	0	0
MinSal-1389-A1-17072018_C004g02882	0	0	0
MinSal-1389-A1-17072018_C004g02883	2430	2897	1783
MinSal-1389-A1-17072018_C004g02884	510	649	292
MinSal-1389-A1-17072018_C004g02885	193	205	106
MinSal-1389-A1-17072018_C004g02886	766	1262	593
MinSal-1389-A1-17072018_C004g02888	2965	2732	1966
MinSal-1389-A1-17072018_C004g02889	1729	1490	1758
MinSal-1389-A1-17072018_C004g02892	0	0	0
MinSal-1389-A1-17072018_C004g02893	1704	1468	1084
MinSal-1389-A1-17072018_C004g02894	459	679	389
MinSal-1389-A1-17072018_C004g02895	1	3	0
MinSal-1389-A1-17072018_C004g02896	150	182	85
MinSal-1389-A1-17072018_C004g02897	14	8	18
MinSal-1389-A1-17072018_C004g02898	43	53	29
MinSal-1389-A1-17072018_C004g02899	104	123	70
MinSal-1389-A1-17072018_C004g02900	101	50.0069	36
MinSal-1389-A1-17072018_C004g02901	0	0	0
MinSal-1389-A1-17072018_C004g02902	4192	4132	2793
MinSal-1389-A1-17072018_C004g02903	1247	947	982
MinSal-1389-A1-17072018_C004g02906	0	0	0
MinSal-1389-A1-17072018_C004g02907	116	158	102
MinSal-1389-A1-17072018_C004g02908	1	1	0
MinSal-1389-A1-17072018_C004g02909	240	205	188
MinSal-1389-A1-17072018_C004g02910	271	172	176
MinSal-1389-A1-17072018_C004g02911	3	0	0
MinSal-1389-A1-17072018_C004g02912	59	110	20
MinSal-1389-A1-17072018_C004g02913	0	0	0
MinSal-1389-A1-17072018_C004g02914	1	0	0
MinSal-1389-A1-17072018_C004g02915	991	1358	517
MinSal-1389-A1-17072018_C004g02916	209	185	162
MinSal-1389-A1-17072018_C004g02917	8	11	3
MinSal-1389-A1-17072018_C004g02919	0	0	0
MinSal-1389-A1-17072018_C004g02920	3	0	1
MinSal-1389-A1-17072018_C004g02921	91	45	64
MinSal-1389-A1-17072018_C004g02922	1669	1501	988
MinSal-1389-A1-17072018_C004g02923	1	0	1
MinSal-1389-A1-17072018_C004g02924	118	132	72
MinSal-1389-A1-17072018_C004g02925	289	390	155
MinSal-1389-A1-17072018_C004g02926	2602	1671	1337
MinSal-1389-A1-17072018_C004g02927	0	0	0
MinSal-1389-A1-17072018_C004g02928	174	211	110
MinSal-1389-A1-17072018_C004g02929	5493	5136	2271
MinSal-1389-A1-17072018_C004g02930	231	225	199
MinSal-1389-A1-17072018_C004g02931	591	507	284
MinSal-1389-A1-17072018_C004g02933	0	0	0
MinSal-1389-A1-17072018_C004g02934	770	877	353
MinSal-1389-A1-17072018_C004g02936	0	1	0
MinSal-1389-A1-17072018_C004g02937	7	1	2
MinSal-1389-A1-17072018_C004g02938	431	254	174
MinSal-1389-A1-17072018_C004g02939	375	544	279
MinSal-1389-A1-17072018_C004g02940	750	697	372
MinSal-1389-A1-17072018_C004g02941	1	1	0
MinSal-1389-A1-17072018_C004g02942	11	38	8
MinSal-1389-A1-17072018_C004g02943	5	4	0
MinSal-1389-A1-17072018_C004g02944	3	4	1
MinSal-1389-A1-17072018_C004g02945	1167	1367	910
MinSal-1389-A1-17072018_C004g02946	3784	4150	1443
MinSal-1389-A1-17072018_C004g02947	0	0	0
MinSal-1389-A1-17072018_C004g02948	387	456	247
MinSal-1389-A1-17072018_C004g02949	2150	2548	1229
MinSal-1389-A1-17072018_C004g02950	319	370	262
MinSal-1389-A1-17072018_C004g02951	7552	8317	4124
MinSal-1389-A1-17072018_C004g02952	0	0	0
MinSal-1389-A1-17072018_C004g02953	96	96	45
MinSal-1389-A1-17072018_C004g02954	411	469	322
MinSal-1389-A1-17072018_C004g02956	1056	359	927
MinSal-1389-A1-17072018_C004g02958	305	513	304
MinSal-1389-A1-17072018_C004g02959	129	213	122
MinSal-1389-A1-17072018_C004g02960	504	506	435
MinSal-1389-A1-17072018_C004g02961	2381.84	2677.39	1642.64
MinSal-1389-A1-17072018_C004g02962	654	696	316
MinSal-1389-A1-17072018_C004g02963	107	97	70
MinSal-1389-A1-17072018_C004g02964	3001	3581	1364
MinSal-1389-A1-17072018_C004g02965	0	0	0
MinSal-1389-A1-17072018_C004g02966	0	1	0
MinSal-1389-A1-17072018_C004g02967	824	918	556
MinSal-1389-A1-17072018_C004g02968	439	602	337
MinSal-1389-A1-17072018_C004g02969	0	0	0
MinSal-1389-A1-17072018_C004g02970	204	275	117
MinSal-1389-A1-17072018_C004g02971	118	194	48
MinSal-1389-A1-17072018_C004g02972	0	0	0
MinSal-1389-A1-17072018_C004g02973	789	730	812
MinSal-1389-A1-17072018_C004g02974	4294	5409	2580
MinSal-1389-A1-17072018_C004g02975	133	126	87
MinSal-1389-A1-17072018_C004g02976	6294	6704	5370
MinSal-1389-A1-17072018_C004g02977	1118	1329	782
MinSal-1389-A1-17072018_C004g02978	73	66	53
MinSal-1389-A1-17072018_C004g02979	9318	10642	5779
MinSal-1389-A1-17072018_C004g02980	473	354	334
MinSal-1389-A1-17072018_C004g02981	132	157	62
MinSal-1389-A1-17072018_C004g02983	1490	1138	971
MinSal-1389-A1-17072018_C004g02984	1038	937	680
MinSal-1389-A1-17072018_C004g02985	1829	2220	1084
MinSal-1389-A1-17072018_C004g02986	391	378	180
MinSal-1389-A1-17072018_C004g02987	1010	1341	585
MinSal-1389-A1-17072018_C004g02988	0	0	0
MinSal-1389-A1-17072018_C004g02989	0	0	0
MinSal-1389-A1-17072018_C004g02990	1674	1808	874
MinSal-1389-A1-17072018_C004g02992	0	0	0
MinSal-1389-A1-17072018_C004g02993	0	0	0
MinSal-1389-A1-17072018_C004g02994	310	358	177
MinSal-1389-A1-17072018_C004g02995	760	1100	567
MinSal-1389-A1-17072018_C004g02996	2	0	1
MinSal-1389-A1-17072018_C004g02997	1266	1423	1500
MinSal-1389-A1-17072018_C004g02999	0	1	0
MinSal-1389-A1-17072018_C004g03000	0	0	0
MinSal-1389-A1-17072018_C004g03001	386	528	274
MinSal-1389-A1-17072018_C004g03002	2959	2747	2405
MinSal-1389-A1-17072018_C004g03003	1928	2049	1073
MinSal-1389-A1-17072018_C004g03004	608	700	291
MinSal-1389-A1-17072018_C004g03005	1815	2008	1112
MinSal-1389-A1-17072018_C004g03006	2838	3494	1996
MinSal-1389-A1-17072018_C004g03007	1297	1615	776
MinSal-1389-A1-17072018_C004g03008	0	0	0
MinSal-1389-A1-17072018_C004g03010	0	0	0
MinSal-1389-A1-17072018_C004g03012	1634	1596	1047
MinSal-1389-A1-17072018_C004g03013	0	0	0
MinSal-1389-A1-17072018_C004g03014	977	1342	710
MinSal-1389-A1-17072018_C004g03015	484	695	335
MinSal-1389-A1-17072018_C004g03017	5329	5425	2846
MinSal-1389-A1-17072018_C004g03018	0	0	0
MinSal-1389-A1-17072018_C004g03019	0	0	0
MinSal-1389-A1-17072018_C004g03021	1193	1361	610
MinSal-1389-A1-17072018_C004g03022	0	2	0
MinSal-1389-A1-17072018_C004g03023	0	0	0
MinSal-1389-A1-17072018_C004g03025	0.00914732	0	7.12306e-07
MinSal-1389-A1-17072018_C004g03027	106	194	69
MinSal-1389-A1-17072018_C004g03028	2188	2727	1070
MinSal-1389-A1-17072018_C004g03029	3522	3773	2112
MinSal-1389-A1-17072018_C004g03030	283	285	199
MinSal-1389-A1-17072018_C004g03031	123	133	65
MinSal-1389-A1-17072018_C004g03032	1085	1141	625
MinSal-1389-A1-17072018_C004g03033	5403	7206	3370
MinSal-1389-A1-17072018_C004g03035	0	0	0
MinSal-1389-A1-17072018_C004g03036	3385	2899	2580
MinSal-1389-A1-17072018_C004g03039	308	317	190
MinSal-1389-A1-17072018_C004g03041	368	389	221
MinSal-1389-A1-17072018_C004g03042	506	403	480
MinSal-1389-A1-17072018_C004g03043	482	694	347
MinSal-1389-A1-17072018_C004g03044	6	7	10
MinSal-1389-A1-17072018_C004g03051	521	686	435
MinSal-1389-A1-17072018_C004g03052	1723	1989	902
MinSal-1389-A1-17072018_C004g03054	977	920	829
MinSal-1389-A1-17072018_C004g03055	13290	13062	10527
MinSal-1389-A1-17072018_C004g03056	1287	1463	1053
MinSal-1389-A1-17072018_C004g03057	0	0	0
MinSal-1389-A1-17072018_C004g03058	1848	2377	1386
MinSal-1389-A1-17072018_C004g03059	1762	2065	579
MinSal-1389-A1-17072018_C004g03060	1084	1018	648
MinSal-1389-A1-17072018_C004g03061	0	0	0
MinSal-1389-A1-17072018_C004g03062	7	20	7
MinSal-1389-A1-17072018_C004g03063	1345	1663	621
MinSal-1389-A1-17072018_C004g03064	61	46	40
MinSal-1389-A1-17072018_C004g03065	0	0	0
MinSal-1389-A1-17072018_C004g03066	231	356	152
MinSal-1389-A1-17072018_C004g03067	735	943	335
MinSal-1389-A1-17072018_C004g03070	1	0	1
MinSal-1389-A1-17072018_C004g03071	545	516	362
MinSal-1389-A1-17072018_C004g03072	202	287	104
MinSal-1389-A1-17072018_C004g03073	166	270	97
MinSal-1389-A1-17072018_C004g03074	205	267	148
MinSal-1389-A1-17072018_C004g03075	0	0	0
MinSal-1389-A1-17072018_C004g03076	368	436	207
MinSal-1389-A1-17072018_C004g03077	210	238	122
MinSal-1389-A1-17072018_C004g03078	1058	1177	824
MinSal-1389-A1-17072018_C004g03079	788	741	533
MinSal-1389-A1-17072018_C004g03080	809	1341	516
MinSal-1389-A1-17072018_C004g03081	2538	2558	1630
MinSal-1389-A1-17072018_C004g03082	334	273	126
MinSal-1389-A1-17072018_C004g03083	0	0	0
MinSal-1389-A1-17072018_C004g03084	1	0	0
MinSal-1389-A1-17072018_C004g03085	192	151	124
MinSal-1389-A1-17072018_C004g03086	0	0	0
MinSal-1389-A1-17072018_C004g03090	866	952	362
MinSal-1389-A1-17072018_C004g03091	59	30	41
MinSal-1389-A1-17072018_C004g03092	263	219	165
MinSal-1389-A1-17072018_C004g03093	790	831	669
MinSal-1389-A1-17072018_C004g03094	201	222	87
MinSal-1389-A1-17072018_C004g03095	73	91	35
MinSal-1389-A1-17072018_C004g03096	1151	1528	611
MinSal-1389-A1-17072018_C004g03097	139	139	72
MinSal-1389-A1-17072018_C004g03098	0	0	0
MinSal-1389-A1-17072018_C004g03099	151	200	99
MinSal-1389-A1-17072018_C004g03100	311	286	205
MinSal-1389-A1-17072018_C004g03104	0	0	0
MinSal-1389-A1-17072018_C004g03105	676	700	459
MinSal-1389-A1-17072018_C004g03108	1465	1565	1159
MinSal-1389-A1-17072018_C004g03109	203	204	171
MinSal-1389-A1-17072018_C004g03110	19	58	25
MinSal-1389-A1-17072018_C004g03111	481	976	277
MinSal-1389-A1-17072018_C004g03112	257	394	101
MinSal-1389-A1-17072018_C004g03113	2982	3546	1462
MinSal-1389-A1-17072018_C004g03114	1287	1741	655
MinSal-1389-A1-17072018_C004g03115	0	0	0
MinSal-1389-A1-17072018_C004g03116	4106	6850	2241
MinSal-1389-A1-17072018_C004g03117	886	1131	693
MinSal-1389-A1-17072018_C004g03120	15082	15303	7748
MinSal-1389-A1-17072018_C004g03121	0	0	0
MinSal-1389-A1-17072018_C004g03122	4196	4677	3147
MinSal-1389-A1-17072018_C004g03123	0	0	0
MinSal-1389-A1-17072018_C004g03124	0	0	0
MinSal-1389-A1-17072018_C004g03125	814	1093	790
MinSal-1389-A1-17072018_C004g03131	0	0	0
MinSal-1389-A1-17072018_C004g03132	321	447	186
MinSal-1389-A1-17072018_C004g03133	452	641	270
MinSal-1389-A1-17072018_C004g03134	435	427	232
MinSal-1389-A1-17072018_C004g03135	0	0	0
MinSal-1389-A1-17072018_C004g03138	183	222	124
MinSal-1389-A1-17072018_C004g03139	0	0	0
MinSal-1389-A1-17072018_C004g03140	0	0	0
MinSal-1389-A1-17072018_C004g03141	860	1221	597
MinSal-1389-A1-17072018_C004g03142	1034	1228	540
MinSal-1389-A1-17072018_C004g03143	622	664	388
MinSal-1389-A1-17072018_C004g03144	3592	3957	1725
MinSal-1389-A1-17072018_C004g03145	622	489	309
MinSal-1389-A1-17072018_C004g03146	3835	4140	2480
MinSal-1389-A1-17072018_C004g03147	0	0	0
MinSal-1389-A1-17072018_C004g03148	4325	6368	3880
MinSal-1389-A1-17072018_C004g03153	369	463	170
MinSal-1389-A1-17072018_C004g03154	1577	2095	1070
MinSal-1389-A1-17072018_C004g03155	4197	4706	2144
MinSal-1389-A1-17072018_C004g03156	146	189	85
MinSal-1389-A1-17072018_C004g03157	0	0	0
MinSal-1389-A1-17072018_C004g03158	3585	4206	2173
MinSal-1389-A1-17072018_C004g03159	3900.44	3998.71	2889.95
MinSal-1389-A1-17072018_C004g03160	6402	5959	4087
MinSal-1389-A1-17072018_C004g03161	1433	852	1196
MinSal-1389-A1-17072018_C004g03162	34	42	42
MinSal-1389-A1-17072018_C004g03163	623	740	349
MinSal-1389-A1-17072018_C004g03164	1188	1542	673
MinSal-1389-A1-17072018_C004g03165	0	0	0
MinSal-1389-A1-17072018_C004g03166	0	0	0
MinSal-1389-A1-17072018_C004g03169	1893	1934	1309
MinSal-1389-A1-17072018_C004g03170	0	0	0
MinSal-1389-A1-17072018_C004g03171	1387	1675	781
MinSal-1389-A1-17072018_C004g03172	0	0	0
MinSal-1389-A1-17072018_C004g03173	6387	7509	4262
MinSal-1389-A1-17072018_C004g03174	0	0	0
MinSal-1389-A1-17072018_C004g03175	989.263	1193.93	698.895
MinSal-1389-A1-17072018_C004g03176	0	0	0
MinSal-1389-A1-17072018_C004g03178	140	195	91
MinSal-1389-A1-17072018_C004g03179	451.775	563.711	326.565
MinSal-1389-A1-17072018_C004g03180	128	163	80
MinSal-1389-A1-17072018_C004g03181	170	185	90
MinSal-1389-A1-17072018_C004g03182	2616	2394	1705
MinSal-1389-A1-17072018_C004g03183	0	0	0
MinSal-1389-A1-17072018_C004g03184	48	40	35
MinSal-1389-A1-17072018_C004g03185	0	0	0
MinSal-1389-A1-17072018_C004g03186	29	105	22
MinSal-1389-A1-17072018_C004g03187	0	0	3
MinSal-1389-A1-17072018_C004g03188	0	0	0
MinSal-1389-A1-17072018_C004g03189	174	260	89
MinSal-1389-A1-17072018_C004g03190	219	376	137
MinSal-1389-A1-17072018_C004g03191	1097	1504	689
MinSal-1389-A1-17072018_C004g03192	0	0	0
MinSal-1389-A1-17072018_C004g03193	464	340	233
MinSal-1389-A1-17072018_C004g03194	151.012	187.145	117.001
MinSal-1389-A1-17072018_C004g03198	597	648	251
MinSal-1389-A1-17072018_C004g03199	529	585	320
MinSal-1389-A1-17072018_C004g03200	0	0	0
MinSal-1389-A1-17072018_C004g03201	678	733	367
MinSal-1389-A1-17072018_C004g03202	319	367	191
MinSal-1389-A1-17072018_C004g03203	168	163	142
MinSal-1389-A1-17072018_C004g03204	66	78	60
MinSal-1389-A1-17072018_C004g03205	180	214	110
MinSal-1389-A1-17072018_C004g03206	43	54	30
MinSal-1389-A1-17072018_C004g03207	0	0	0
MinSal-1389-A1-17072018_C004g03208	699	984	572
MinSal-1389-A1-17072018_C004g03209	849	991	437
MinSal-1389-A1-17072018_C004g03210	119	142	102
MinSal-1389-A1-17072018_C004g03211	61	66	31
MinSal-1389-A1-17072018_C004g03212	24	27	15
MinSal-1389-A1-17072018_C004g03213	133	110	73
MinSal-1389-A1-17072018_C004g03214	0	0	0
MinSal-1389-A1-17072018_C004g03215	445	624	351
MinSal-1389-A1-17072018_C004g03216	547	706	366
MinSal-1389-A1-17072018_C004g03217	1139	854	1049
MinSal-1389-A1-17072018_C004g03220	69	118	73
MinSal-1389-A1-17072018_C004g03226	142	156	117
MinSal-1389-A1-17072018_C004g03229	3426	2467	3088
MinSal-1389-A1-17072018_C004g03230	0	0	0
MinSal-1389-A1-17072018_C004g03233	614	834	483
MinSal-1389-A1-17072018_C004g03234	0	0	0
MinSal-1389-A1-17072018_C004g03236	0	0	0
MinSal-1389-A1-17072018_C004g03237	0	0	0
MinSal-1389-A1-17072018_C004g03238	3608	4838	2791
MinSal-1389-A1-17072018_C004g03239	1503	1518	1171
MinSal-1389-A1-17072018_C004g03240	1236	986	803
MinSal-1389-A1-17072018_C004g03241	565	759	449
MinSal-1389-A1-17072018_C004g03242	756	850	486
MinSal-1389-A1-17072018_C004g03243	577	840	362
MinSal-1389-A1-17072018_C004g03244	735	856	446
MinSal-1389-A1-17072018_C004g03246	449	473	144
MinSal-1389-A1-17072018_C004g03248	0	0	0
MinSal-1389-A1-17072018_C004g03249	146	124	66
MinSal-1389-A1-17072018_C004g03250	1247	1344	856
MinSal-1389-A1-17072018_C004g03251	633	757	506
MinSal-1389-A1-17072018_C004g03252	1928	2238	1244
MinSal-1389-A1-17072018_C004g03253	0	0	0
MinSal-1389-A1-17072018_C004g03254	2.42727	0	0
MinSal-1389-A1-17072018_C004g03255	1530	1896	888
MinSal-1389-A1-17072018_C004g03256	51	46	29
MinSal-1389-A1-17072018_C004g03257	0	0	0
MinSal-1389-A1-17072018_C004g03258	0	0	0
MinSal-1389-A1-17072018_C004g03259	0	0	0
MinSal-1389-A1-17072018_C004g03260	2608	3322	1620
MinSal-1389-A1-17072018_C004g03261	689	875	302
MinSal-1389-A1-17072018_C004g03262	184	177	109
MinSal-1389-A1-17072018_C004g03263	3	3	1
MinSal-1389-A1-17072018_C004g03264	678	913	407
MinSal-1389-A1-17072018_C004g03265	0	0	1
MinSal-1389-A1-17072018_C004g03266	1	0	0
MinSal-1389-A1-17072018_C004g03268	11331	14052	9817
MinSal-1389-A1-17072018_C004g03269	0	0	0
MinSal-1389-A1-17072018_C004g03270	16	7	3
MinSal-1389-A1-17072018_C004g03272	0	0	0
MinSal-1389-A1-17072018_C004g03273	0	0	0
MinSal-1389-A1-17072018_C004g03274	608	770	503
MinSal-1389-A1-17072018_C004g03275	5.05499	2.00594	3.03722
MinSal-1389-A1-17072018_C004g03276	58	59	31
MinSal-1389-A1-17072018_C004g03277	1388	1598	391
MinSal-1389-A1-17072018_C004g03278	1116	1482	801
MinSal-1389-A1-17072018_C004g03279	1271	1534	739
MinSal-1389-A1-17072018_C004g03280	2	1	0
MinSal-1389-A1-17072018_C004g03285	7	0	0
MinSal-1389-A1-17072018_C004g03286	351	324	194
MinSal-1389-A1-17072018_C004g03288	0	0	0
MinSal-1389-A1-17072018_C004g03289	0	0	0
MinSal-1389-A1-17072018_C004g03291	0	0	0
MinSal-1389-A1-17072018_C004g03292	6838	7058	4182
MinSal-1389-A1-17072018_C004g03295	0	0	0
MinSal-1389-A1-17072018_C004g03296	128	166	83
MinSal-1389-A1-17072018_C004g03297	271	304	112
MinSal-1389-A1-17072018_C004g03298	370	526	208
MinSal-1389-A1-17072018_C004g03299	2040	2861	1566
MinSal-1389-A1-17072018_C004g03300	279	274	219
MinSal-1389-A1-17072018_C004g03301	0	0	0
MinSal-1389-A1-17072018_C004g03302	534	845	343
MinSal-1389-A1-17072018_C004g03303	8566	8687	5403
MinSal-1389-A1-17072018_C004g03304	3	0	0
MinSal-1389-A1-17072018_C004g03308	15	33	21
