gene	genename	chr	start	end
MvSl-1064-A1-R4_MC02g04165	MvSl-1064-A1-R4_MC02	Chr02	2361447	2362248
MvSl-1064-A1-R4_MC02g04166	MvSl-1064-A1-R4_MC02	Chr02	2362550	2364650
MvSl-1064-A1-R4_MC02g04167	MvSl-1064-A1-R4_MC02	Chr02	2364974	2366066
MvSl-1064-A1-R4_MC02g04168	MvSl-1064-A1-R4_MC02	Chr02	2366407	2366574
MvSl-1064-A1-R4_MC02g04169	MvSl-1064-A1-R4_MC02	Chr02	2366644	2370667
MvSl-1064-A1-R4_MC02g04170	MvSl-1064-A1-R4_MC02	Chr02	2370854	2371145
MvSl-1064-A1-R4_MC02g04171	MvSl-1064-A1-R4_MC02	Chr02	2371388	2372677
MvSl-1064-A1-R4_MC02g04172	MvSl-1064-A1-R4_MC02	Chr02	2373148	2373800
MvSl-1064-A1-R4_MC02g04173	MvSl-1064-A1-R4_MC02	Chr02	2374118	2375608
MvSl-1064-A1-R4_MC02g04174	MvSl-1064-A1-R4_MC02	Chr02	2375651	2375872
MvSl-1064-A1-R4_MC02g04175	MvSl-1064-A1-R4_MC02	Chr02	2375993	2376541
MvSl-1064-A1-R4_MC02g04176	MvSl-1064-A1-R4_MC02	Chr02	2376913	2378568
MvSl-1064-A1-R4_MC02g04177	MvSl-1064-A1-R4_MC02	Chr02	2378900	2380752
MvSl-1064-A1-R4_MC02g04178	MvSl-1064-A1-R4_MC02	Chr02	2383216	2383879
MvSl-1064-A1-R4_MC02g04179	MvSl-1064-A1-R4_MC02	Chr02	2384388	2389259
MvSl-1064-A1-R4_MC02g04180	MvSl-1064-A1-R4_MC02	Chr02	2390708	2391043
MvSl-1064-A1-R4_MC02g04181	MvSl-1064-A1-R4_MC02	Chr02	2391779	2393227
MvSl-1064-A1-R4_MC02g04182	MvSl-1064-A1-R4_MC02	Chr02	2393411	2393843
MvSl-1064-A1-R4_MC02g04183	MvSl-1064-A1-R4_MC02	Chr02	2393915	2394226
MvSl-1064-A1-R4_MC02g04184	MvSl-1064-A1-R4_MC02	Chr02	2394366	2395523
MvSl-1064-A1-R4_MC02g04185	MvSl-1064-A1-R4_MC02	Chr02	2395580	2397860
MvSl-1064-A1-R4_MC02g04186	MvSl-1064-A1-R4_MC02	Chr02	2398655	2400175
MvSl-1064-A1-R4_MC02g04187	MvSl-1064-A1-R4_MC02	Chr02	2402453	2404245
MvSl-1064-A1-R4_MC02g04188	MvSl-1064-A1-R4_MC02	Chr02	2406457	2408842
MvSl-1064-A1-R4_MC02g04189	MvSl-1064-A1-R4_MC02	Chr02	2410660	2412231
MvSl-1064-A1-R4_MC02g04190	MvSl-1064-A1-R4_MC02	Chr02	2412588	2413529
MvSl-1064-A1-R4_MC02g04191	MvSl-1064-A1-R4_MC02	Chr02	2413615	2417535
MvSl-1064-A1-R4_MC02g04192	MvSl-1064-A1-R4_MC02	Chr02	2419609	2421508
MvSl-1064-A1-R4_MC02g04193	MvSl-1064-A1-R4_MC02	Chr02	2421692	2422084
MvSl-1064-A1-R4_MC02g04194	MvSl-1064-A1-R4_MC02	Chr02	2423825	2425768
MvSl-1064-A1-R4_MC02g04195	MvSl-1064-A1-R4_MC02	Chr02	2425932	2426528
MvSl-1064-A1-R4_MC02g04196	MvSl-1064-A1-R4_MC02	Chr02	2428738	2428961
MvSl-1064-A1-R4_MC02g04197	MvSl-1064-A1-R4_MC02	Chr02	2429305	2430502
MvSl-1064-A1-R4_MC02g04198	MvSl-1064-A1-R4_MC02	Chr02	2430558	2431515
MvSl-1064-A1-R4_MC02g04199	MvSl-1064-A1-R4_MC02	Chr02	2431840	2432016
MvSl-1064-A1-R4_MC02g04200	MvSl-1064-A1-R4_MC02	Chr02	2433372	2435276
MvSl-1064-A1-R4_MC02g04201	MvSl-1064-A1-R4_MC02	Chr02	2435765	2437247
MvSl-1064-A1-R4_MC02g04202	MvSl-1064-A1-R4_MC02	Chr02	2438632	2440539
MvSl-1064-A1-R4_MC02g04203	MvSl-1064-A1-R4_MC02	Chr02	2440702	2442987
MvSl-1064-A1-R4_MC02g04204	MvSl-1064-A1-R4_MC02	Chr02	2443845	2446277
MvSl-1064-A1-R4_MC02g04205	MvSl-1064-A1-R4_MC02	Chr02	2446715	2448196
MvSl-1064-A1-R4_MC02g04206	MvSl-1064-A1-R4_MC02	Chr02	2450386	2452210
MvSl-1064-A1-R4_MC02g04207	MvSl-1064-A1-R4_MC02	Chr02	2452709	2456832
MvSl-1064-A1-R4_MC02g04208	MvSl-1064-A1-R4_MC02	Chr02	2457484	2457835
MvSl-1064-A1-R4_MC02g04209	MvSl-1064-A1-R4_MC02	Chr02	2459295	2461148
MvSl-1064-A1-R4_MC02g04210	MvSl-1064-A1-R4_MC02	Chr02	2462469	2463313
MvSl-1064-A1-R4_MC02g04211	MvSl-1064-A1-R4_MC02	Chr02	2463543	2464593
MvSl-1064-A1-R4_MC02g04212	MvSl-1064-A1-R4_MC02	Chr02	2465001	2468172
MvSl-1064-A1-R4_MC02g04213	MvSl-1064-A1-R4_MC02	Chr02	2468528	2471015
MvSl-1064-A1-R4_MC02g04214	MvSl-1064-A1-R4_MC02	Chr02	2471733	2472188
MvSl-1064-A1-R4_MC02g04215	MvSl-1064-A1-R4_MC02	Chr02	2472298	2473826
MvSl-1064-A1-R4_MC02g04216	MvSl-1064-A1-R4_MC02	Chr02	2474269	2475031
MvSl-1064-A1-R4_MC02g04217	MvSl-1064-A1-R4_MC02	Chr02	2475174	2479746
MvSl-1064-A1-R4_MC02g04218	MvSl-1064-A1-R4_MC02	Chr02	2480021	2482446
MvSl-1064-A1-R4_MC02g04219	MvSl-1064-A1-R4_MC02	Chr02	2484876	2485788
MvSl-1064-A1-R4_MC02g04220	MvSl-1064-A1-R4_MC02	Chr02	2485941	2486527
MvSl-1064-A1-R4_MC02g04221	MvSl-1064-A1-R4_MC02	Chr02	2487221	2489271
MvSl-1064-A1-R4_MC02g04222	MvSl-1064-A1-R4_MC02	Chr02	2490688	2492481
MvSl-1064-A1-R4_MC02g04223	MvSl-1064-A1-R4_MC02	Chr02	2492649	2493498
MvSl-1064-A1-R4_MC02g04224	MvSl-1064-A1-R4_MC02	Chr02	2493883	2495696
MvSl-1064-A1-R4_MC02g04225	MvSl-1064-A1-R4_MC02	Chr02	2500661	2500881
MvSl-1064-A1-R4_MC02g04226	MvSl-1064-A1-R4_MC02	Chr02	2501158	2503935
MvSl-1064-A1-R4_MC02g04227	MvSl-1064-A1-R4_MC02	Chr02	2504150	2504377
MvSl-1064-A1-R4_MC02g04228	MvSl-1064-A1-R4_MC02	Chr02	2505332	2505887
MvSl-1064-A1-R4_MC02g04229	MvSl-1064-A1-R4_MC02	Chr02	2507200	2509929
MvSl-1064-A1-R4_MC02g04230	MvSl-1064-A1-R4_MC02	Chr02	2510201	2512113
MvSl-1064-A1-R4_MC02g04231	MvSl-1064-A1-R4_MC02	Chr02	2512202	2513344
MvSl-1064-A1-R4_MC02g04232	MvSl-1064-A1-R4_MC02	Chr02	2513704	2518547
MvSl-1064-A1-R4_MC02g04233	MvSl-1064-A1-R4_MC02	Chr02	2519715	2520244
MvSl-1064-A1-R4_MC02g04234	MvSl-1064-A1-R4_MC02	Chr02	2520294	2521314
MvSl-1064-A1-R4_MC02g04245	MvSl-1064-A1-R4_MC02	Chr02	2537745	2542439
MvSl-1064-A1-R4_MC02g04246	MvSl-1064-A1-R4_MC02	Chr02	2542839	2543411
MvSl-1064-A1-R4_MC02g04247	MvSl-1064-A1-R4_MC02	Chr02	2544884	2546120
MvSl-1064-A1-R4_MC02g04248	MvSl-1064-A1-R4_MC02	Chr02	2546952	2551962
MvSl-1064-A1-R4_MC02g04249	MvSl-1064-A1-R4_MC02	Chr02	2552007	2553042
MvSl-1064-A1-R4_MC02g04250	MvSl-1064-A1-R4_MC02	Chr02	2553680	2555357
MvSl-1064-A1-R4_MC02g04251	MvSl-1064-A1-R4_MC02	Chr02	2555603	2555884
MvSl-1064-A1-R4_MC02g04252	MvSl-1064-A1-R4_MC02	Chr02	2556627	2559405
MvSl-1064-A1-R4_MC02g04253	MvSl-1064-A1-R4_MC02	Chr02	2560247	2562613
MvSl-1064-A1-R4_MC03g04271	MvSl-1064-A1-R4_MC03	Chr03	1	776
MvSl-1064-A1-R4_MC03g04272	MvSl-1064-A1-R4_MC03	Chr03	947	6820
MvSl-1064-A1-R4_MC03g04273	MvSl-1064-A1-R4_MC03	Chr03	7637	9754
MvSl-1064-A1-R4_MC03g04274	MvSl-1064-A1-R4_MC03	Chr03	10734	11302
MvSl-1064-A1-R4_MC03g04275	MvSl-1064-A1-R4_MC03	Chr03	11400	21642
MvSl-1064-A1-R4_MC03g04276	MvSl-1064-A1-R4_MC03	Chr03	21903	23198
MvSl-1064-A1-R4_MC03g04277	MvSl-1064-A1-R4_MC03	Chr03	23708	24880
MvSl-1064-A1-R4_MC03g04278	MvSl-1064-A1-R4_MC03	Chr03	25460	26230
MvSl-1064-A1-R4_MC03g04279	MvSl-1064-A1-R4_MC03	Chr03	26279	28913
MvSl-1064-A1-R4_MC03g04280	MvSl-1064-A1-R4_MC03	Chr03	29181	30201
MvSl-1064-A1-R4_MC03g04281	MvSl-1064-A1-R4_MC03	Chr03	30648	31040
MvSl-1064-A1-R4_MC03g04282	MvSl-1064-A1-R4_MC03	Chr03	31089	31837
MvSl-1064-A1-R4_MC03g04283	MvSl-1064-A1-R4_MC03	Chr03	32184	34570
MvSl-1064-A1-R4_MC03g04284	MvSl-1064-A1-R4_MC03	Chr03	34960	39600
MvSl-1064-A1-R4_MC03g04285	MvSl-1064-A1-R4_MC03	Chr03	39667	41133
MvSl-1064-A1-R4_MC03g04286	MvSl-1064-A1-R4_MC03	Chr03	41393	42492
MvSl-1064-A1-R4_MC03g04287	MvSl-1064-A1-R4_MC03	Chr03	42542	43525
MvSl-1064-A1-R4_MC03g04288	MvSl-1064-A1-R4_MC03	Chr03	44634	47010
MvSl-1064-A1-R4_MC03g04289	MvSl-1064-A1-R4_MC03	Chr03	47408	50385
MvSl-1064-A1-R4_MC03g04290	MvSl-1064-A1-R4_MC03	Chr03	50789	51172
MvSl-1064-A1-R4_MC03g04291	MvSl-1064-A1-R4_MC03	Chr03	51615	54673
MvSl-1064-A1-R4_MC03g04292	MvSl-1064-A1-R4_MC03	Chr03	55092	58906
MvSl-1064-A1-R4_MC03g04293	MvSl-1064-A1-R4_MC03	Chr03	59827	63159
MvSl-1064-A1-R4_MC03g04294	MvSl-1064-A1-R4_MC03	Chr03	63797	67478
MvSl-1064-A1-R4_MC03g04295	MvSl-1064-A1-R4_MC03	Chr03	68760	71453
MvSl-1064-A1-R4_MC03g04296	MvSl-1064-A1-R4_MC03	Chr03	71664	73176
MvSl-1064-A1-R4_MC03g04297	MvSl-1064-A1-R4_MC03	Chr03	73623	74593
MvSl-1064-A1-R4_MC03g04298	MvSl-1064-A1-R4_MC03	Chr03	75352	76657
MvSl-1064-A1-R4_MC03g04299	MvSl-1064-A1-R4_MC03	Chr03	79697	82668
MvSl-1064-A1-R4_MC03g04300	MvSl-1064-A1-R4_MC03	Chr03	83549	84284
MvSl-1064-A1-R4_MC03g04301	MvSl-1064-A1-R4_MC03	Chr03	84855	87152
MvSl-1064-A1-R4_MC03g04302	MvSl-1064-A1-R4_MC03	Chr03	87561	90830
MvSl-1064-A1-R4_MC03g04304	MvSl-1064-A1-R4_MC03	Chr03	92436	93453
MvSl-1064-A1-R4_MC03g04305	MvSl-1064-A1-R4_MC03	Chr03	93996	95463
MvSl-1064-A1-R4_MC03g04306	MvSl-1064-A1-R4_MC03	Chr03	95642	97981
MvSl-1064-A1-R4_MC03g04307	MvSl-1064-A1-R4_MC03	Chr03	98633	98917
MvSl-1064-A1-R4_MC03g04308	MvSl-1064-A1-R4_MC03	Chr03	98978	103108
MvSl-1064-A1-R4_MC03g04309	MvSl-1064-A1-R4_MC03	Chr03	103867	105090
MvSl-1064-A1-R4_MC03g04310	MvSl-1064-A1-R4_MC03	Chr03	105354	107997
MvSl-1064-A1-R4_MC03g04311	MvSl-1064-A1-R4_MC03	Chr03	108758	112188
MvSl-1064-A1-R4_MC03g04312	MvSl-1064-A1-R4_MC03	Chr03	115641	119400
MvSl-1064-A1-R4_MC03g04313	MvSl-1064-A1-R4_MC03	Chr03	120329	123064
MvSl-1064-A1-R4_MC03g04314	MvSl-1064-A1-R4_MC03	Chr03	123257	129104
MvSl-1064-A1-R4_MC03g04315	MvSl-1064-A1-R4_MC03	Chr03	129676	130583
MvSl-1064-A1-R4_MC03g04316	MvSl-1064-A1-R4_MC03	Chr03	130776	136914
MvSl-1064-A1-R4_MC03g04317	MvSl-1064-A1-R4_MC03	Chr03	137476	138154
MvSl-1064-A1-R4_MC03g04318	MvSl-1064-A1-R4_MC03	Chr03	138635	139790
MvSl-1064-A1-R4_MC03g04319	MvSl-1064-A1-R4_MC03	Chr03	140182	142859
MvSl-1064-A1-R4_MC03g04320	MvSl-1064-A1-R4_MC03	Chr03	143364	143950
MvSl-1064-A1-R4_MC03g04321	MvSl-1064-A1-R4_MC03	Chr03	145306	145464
MvSl-1064-A1-R4_MC03g04322	MvSl-1064-A1-R4_MC03	Chr03	146019	146960
MvSl-1064-A1-R4_MC03g04323	MvSl-1064-A1-R4_MC03	Chr03	147028	147192
MvSl-1064-A1-R4_MC03g04324	MvSl-1064-A1-R4_MC03	Chr03	147337	149209
MvSl-1064-A1-R4_MC03g04325	MvSl-1064-A1-R4_MC03	Chr03	149803	150528
MvSl-1064-A1-R4_MC03g04326	MvSl-1064-A1-R4_MC03	Chr03	150814	151165
MvSl-1064-A1-R4_MC03g04327	MvSl-1064-A1-R4_MC03	Chr03	151301	151917
MvSl-1064-A1-R4_MC03g04328	MvSl-1064-A1-R4_MC03	Chr03	152459	154003
MvSl-1064-A1-R4_MC03g04329	MvSl-1064-A1-R4_MC03	Chr03	154299	155489
MvSl-1064-A1-R4_MC03g04330	MvSl-1064-A1-R4_MC03	Chr03	155964	157790
MvSl-1064-A1-R4_MC03g04331	MvSl-1064-A1-R4_MC03	Chr03	159407	159640
MvSl-1064-A1-R4_MC03g04332	MvSl-1064-A1-R4_MC03	Chr03	159814	160264
MvSl-1064-A1-R4_MC03g04334	MvSl-1064-A1-R4_MC03	Chr03	161560	162996
MvSl-1064-A1-R4_MC03g04335	MvSl-1064-A1-R4_MC03	Chr03	164984	166129
MvSl-1064-A1-R4_MC03g04336	MvSl-1064-A1-R4_MC03	Chr03	166972	168661
MvSl-1064-A1-R4_MC03g04337	MvSl-1064-A1-R4_MC03	Chr03	169313	171506
MvSl-1064-A1-R4_MC03g04342	MvSl-1064-A1-R4_MC03	Chr03	177974	179242
MvSl-1064-A1-R4_MC03g04343	MvSl-1064-A1-R4_MC03	Chr03	179449	180717
MvSl-1064-A1-R4_MC03g04347	MvSl-1064-A1-R4_MC03	Chr03	185458	193403
MvSl-1064-A1-R4_MC03g04350	MvSl-1064-A1-R4_MC03	Chr03	199281	199458
MvSl-1064-A1-R4_MC03g04351	MvSl-1064-A1-R4_MC03	Chr03	199552	199982
MvSl-1064-A1-R4_MC03g04352	MvSl-1064-A1-R4_MC03	Chr03	200237	200854
MvSl-1064-A1-R4_MC03g04353	MvSl-1064-A1-R4_MC03	Chr03	203259	204414
MvSl-1064-A1-R4_MC03g04354	MvSl-1064-A1-R4_MC03	Chr03	204525	207302
MvSl-1064-A1-R4_MC03g04355	MvSl-1064-A1-R4_MC03	Chr03	207565	209755
MvSl-1064-A1-R4_MC03g04356	MvSl-1064-A1-R4_MC03	Chr03	210968	213823
MvSl-1064-A1-R4_MC03g04357	MvSl-1064-A1-R4_MC03	Chr03	214412	216650
MvSl-1064-A1-R4_MC03g04358	MvSl-1064-A1-R4_MC03	Chr03	217281	218031
MvSl-1064-A1-R4_MC03g04359	MvSl-1064-A1-R4_MC03	Chr03	218308	218823
MvSl-1064-A1-R4_MC03g04360	MvSl-1064-A1-R4_MC03	Chr03	219446	224407
MvSl-1064-A1-R4_MC03g04361	MvSl-1064-A1-R4_MC03	Chr03	225354	228442
MvSl-1064-A1-R4_MC03g04362	MvSl-1064-A1-R4_MC03	Chr03	228740	230387
MvSl-1064-A1-R4_MC03g04363	MvSl-1064-A1-R4_MC03	Chr03	233232	234987
MvSl-1064-A1-R4_MC03g04364	MvSl-1064-A1-R4_MC03	Chr03	235307	237113
MvSl-1064-A1-R4_MC03g04365	MvSl-1064-A1-R4_MC03	Chr03	238110	241071
MvSl-1064-A1-R4_MC03g04366	MvSl-1064-A1-R4_MC03	Chr03	241505	243093
MvSl-1064-A1-R4_MC03g04367	MvSl-1064-A1-R4_MC03	Chr03	243610	245142
MvSl-1064-A1-R4_MC03g04368	MvSl-1064-A1-R4_MC03	Chr03	245400	247002
MvSl-1064-A1-R4_MC03g04369	MvSl-1064-A1-R4_MC03	Chr03	247547	248344
MvSl-1064-A1-R4_MC03g04370	MvSl-1064-A1-R4_MC03	Chr03	248795	252911
MvSl-1064-A1-R4_MC03g04371	MvSl-1064-A1-R4_MC03	Chr03	253422	254920
MvSl-1064-A1-R4_MC03g04372	MvSl-1064-A1-R4_MC03	Chr03	255941	257219
MvSl-1064-A1-R4_MC03g04373	MvSl-1064-A1-R4_MC03	Chr03	258259	261008
MvSl-1064-A1-R4_MC03g04374	MvSl-1064-A1-R4_MC03	Chr03	262676	263139
MvSl-1064-A1-R4_MC03g04376	MvSl-1064-A1-R4_MC03	Chr03	265065	265557
MvSl-1064-A1-R4_MC03g04377	MvSl-1064-A1-R4_MC03	Chr03	266050	269157
MvSl-1064-A1-R4_MC03g04378	MvSl-1064-A1-R4_MC03	Chr03	269633	270929
MvSl-1064-A1-R4_MC03g04379	MvSl-1064-A1-R4_MC03	Chr03	271374	275570
MvSl-1064-A1-R4_MC03g04380	MvSl-1064-A1-R4_MC03	Chr03	275759	277280
MvSl-1064-A1-R4_MC03g04381	MvSl-1064-A1-R4_MC03	Chr03	277745	279449
MvSl-1064-A1-R4_MC03g04382	MvSl-1064-A1-R4_MC03	Chr03	279715	281678
MvSl-1064-A1-R4_MC03g04383	MvSl-1064-A1-R4_MC03	Chr03	282857	285372
MvSl-1064-A1-R4_MC03g04384	MvSl-1064-A1-R4_MC03	Chr03	285829	288989
MvSl-1064-A1-R4_MC03g04385	MvSl-1064-A1-R4_MC03	Chr03	290141	292325
MvSl-1064-A1-R4_MC03g04386	MvSl-1064-A1-R4_MC03	Chr03	293172	296617
MvSl-1064-A1-R4_MC03g04387	MvSl-1064-A1-R4_MC03	Chr03	297632	300814
MvSl-1064-A1-R4_MC03g04388	MvSl-1064-A1-R4_MC03	Chr03	301998	310758
MvSl-1064-A1-R4_MC03g04389	MvSl-1064-A1-R4_MC03	Chr03	311507	314627
MvSl-1064-A1-R4_MC03g04390	MvSl-1064-A1-R4_MC03	Chr03	315017	316740
MvSl-1064-A1-R4_MC03g04391	MvSl-1064-A1-R4_MC03	Chr03	317035	317640
MvSl-1064-A1-R4_MC03g04392	MvSl-1064-A1-R4_MC03	Chr03	317724	318185
MvSl-1064-A1-R4_MC03g04393	MvSl-1064-A1-R4_MC03	Chr03	319831	323034
MvSl-1064-A1-R4_MC03g04394	MvSl-1064-A1-R4_MC03	Chr03	323582	324840
MvSl-1064-A1-R4_MC03g04395	MvSl-1064-A1-R4_MC03	Chr03	325113	326334
MvSl-1064-A1-R4_MC03g04396	MvSl-1064-A1-R4_MC03	Chr03	326522	328243
MvSl-1064-A1-R4_MC03g04397	MvSl-1064-A1-R4_MC03	Chr03	330548	331464
MvSl-1064-A1-R4_MC03g04398	MvSl-1064-A1-R4_MC03	Chr03	331968	332834
MvSl-1064-A1-R4_MC03g04399	MvSl-1064-A1-R4_MC03	Chr03	332994	334701
MvSl-1064-A1-R4_MC03g04400	MvSl-1064-A1-R4_MC03	Chr03	335474	336049
MvSl-1064-A1-R4_MC03g04401	MvSl-1064-A1-R4_MC03	Chr03	336504	336683
MvSl-1064-A1-R4_MC03g04402	MvSl-1064-A1-R4_MC03	Chr03	336782	337153
MvSl-1064-A1-R4_MC03g04403	MvSl-1064-A1-R4_MC03	Chr03	337421	338821
MvSl-1064-A1-R4_MC03g04404	MvSl-1064-A1-R4_MC03	Chr03	339097	341291
MvSl-1064-A1-R4_MC03g04405	MvSl-1064-A1-R4_MC03	Chr03	341513	342753
MvSl-1064-A1-R4_MC03g04406	MvSl-1064-A1-R4_MC03	Chr03	342992	344919
MvSl-1064-A1-R4_MC03g04407	MvSl-1064-A1-R4_MC03	Chr03	345081	347028
MvSl-1064-A1-R4_MC03g04408	MvSl-1064-A1-R4_MC03	Chr03	347701	348675
MvSl-1064-A1-R4_MC03g04409	MvSl-1064-A1-R4_MC03	Chr03	348779	352146
MvSl-1064-A1-R4_MC03g04410	MvSl-1064-A1-R4_MC03	Chr03	352499	356135
MvSl-1064-A1-R4_MC03g04411	MvSl-1064-A1-R4_MC03	Chr03	356407	358705
MvSl-1064-A1-R4_MC03g04412	MvSl-1064-A1-R4_MC03	Chr03	358974	359761
MvSl-1064-A1-R4_MC03g04413	MvSl-1064-A1-R4_MC03	Chr03	359879	361257
MvSl-1064-A1-R4_MC03g04414	MvSl-1064-A1-R4_MC03	Chr03	361638	362526
MvSl-1064-A1-R4_MC03g04415	MvSl-1064-A1-R4_MC03	Chr03	362930	363362
MvSl-1064-A1-R4_MC03g04416	MvSl-1064-A1-R4_MC03	Chr03	364477	365226
MvSl-1064-A1-R4_MC03g04417	MvSl-1064-A1-R4_MC03	Chr03	365275	365544
MvSl-1064-A1-R4_MC03g04418	MvSl-1064-A1-R4_MC03	Chr03	365765	368469
MvSl-1064-A1-R4_MC03g04419	MvSl-1064-A1-R4_MC03	Chr03	369074	371274
MvSl-1064-A1-R4_MC03g04420	MvSl-1064-A1-R4_MC03	Chr03	372361	372902
MvSl-1064-A1-R4_MC03g04421	MvSl-1064-A1-R4_MC03	Chr03	373371	373777
MvSl-1064-A1-R4_MC03g04422	MvSl-1064-A1-R4_MC03	Chr03	374557	377776
MvSl-1064-A1-R4_MC03g04423	MvSl-1064-A1-R4_MC03	Chr03	378025	379059
MvSl-1064-A1-R4_MC03g04424	MvSl-1064-A1-R4_MC03	Chr03	380380	384679
MvSl-1064-A1-R4_MC03g04425	MvSl-1064-A1-R4_MC03	Chr03	384759	385103
MvSl-1064-A1-R4_MC03g04426	MvSl-1064-A1-R4_MC03	Chr03	389066	389522
MvSl-1064-A1-R4_MC03g04427	MvSl-1064-A1-R4_MC03	Chr03	389570	391739
MvSl-1064-A1-R4_MC03g04428	MvSl-1064-A1-R4_MC03	Chr03	392213	393884
MvSl-1064-A1-R4_MC03g04429	MvSl-1064-A1-R4_MC03	Chr03	396639	397263
MvSl-1064-A1-R4_MC03g04430	MvSl-1064-A1-R4_MC03	Chr03	397384	397602
MvSl-1064-A1-R4_MC03g04431	MvSl-1064-A1-R4_MC03	Chr03	398906	402124
MvSl-1064-A1-R4_MC03g04432	MvSl-1064-A1-R4_MC03	Chr03	402303	402620
MvSl-1064-A1-R4_MC03g04433	MvSl-1064-A1-R4_MC03	Chr03	403096	404129
MvSl-1064-A1-R4_MC03g04434	MvSl-1064-A1-R4_MC03	Chr03	404345	405628
MvSl-1064-A1-R4_MC03g04435	MvSl-1064-A1-R4_MC03	Chr03	405806	407848
MvSl-1064-A1-R4_MC03g04436	MvSl-1064-A1-R4_MC03	Chr03	408659	411202
MvSl-1064-A1-R4_MC03g04437	MvSl-1064-A1-R4_MC03	Chr03	411479	415181
MvSl-1064-A1-R4_MC03g04438	MvSl-1064-A1-R4_MC03	Chr03	415623	417847
MvSl-1064-A1-R4_MC03g04439	MvSl-1064-A1-R4_MC03	Chr03	422838	425441
MvSl-1064-A1-R4_MC03g04440	MvSl-1064-A1-R4_MC03	Chr03	426752	428683
MvSl-1064-A1-R4_MC03g04442	MvSl-1064-A1-R4_MC03	Chr03	430098	433569
MvSl-1064-A1-R4_MC03g04443	MvSl-1064-A1-R4_MC03	Chr03	433750	434640
MvSl-1064-A1-R4_MC03g04444	MvSl-1064-A1-R4_MC03	Chr03	434701	435677
MvSl-1064-A1-R4_MC03g04445	MvSl-1064-A1-R4_MC03	Chr03	435745	436698
MvSl-1064-A1-R4_MC03g04446	MvSl-1064-A1-R4_MC03	Chr03	436781	440531
MvSl-1064-A1-R4_MC03g04448	MvSl-1064-A1-R4_MC03	Chr03	442323	445216
MvSl-1064-A1-R4_MC03g04449	MvSl-1064-A1-R4_MC03	Chr03	445522	451260
MvSl-1064-A1-R4_MC03g04450	MvSl-1064-A1-R4_MC03	Chr03	451783	452392
MvSl-1064-A1-R4_MC03g04451	MvSl-1064-A1-R4_MC03	Chr03	453449	455531
MvSl-1064-A1-R4_MC03g04452	MvSl-1064-A1-R4_MC03	Chr03	456053	457563
MvSl-1064-A1-R4_MC03g04453	MvSl-1064-A1-R4_MC03	Chr03	457974	458561
MvSl-1064-A1-R4_MC03g04454	MvSl-1064-A1-R4_MC03	Chr03	458630	459341
MvSl-1064-A1-R4_MC03g04455	MvSl-1064-A1-R4_MC03	Chr03	460932	462247
MvSl-1064-A1-R4_MC03g04456	MvSl-1064-A1-R4_MC03	Chr03	462935	464532
MvSl-1064-A1-R4_MC03g04457	MvSl-1064-A1-R4_MC03	Chr03	465638	467270
MvSl-1064-A1-R4_MC03g04458	MvSl-1064-A1-R4_MC03	Chr03	467618	471525
MvSl-1064-A1-R4_MC03g04459	MvSl-1064-A1-R4_MC03	Chr03	472638	474004
MvSl-1064-A1-R4_MC03g04460	MvSl-1064-A1-R4_MC03	Chr03	474354	477474
MvSl-1064-A1-R4_MC03g04461	MvSl-1064-A1-R4_MC03	Chr03	477920	479913
MvSl-1064-A1-R4_MC03g04462	MvSl-1064-A1-R4_MC03	Chr03	480596	482010
MvSl-1064-A1-R4_MC03g04463	MvSl-1064-A1-R4_MC03	Chr03	483500	485026
MvSl-1064-A1-R4_MC03g04464	MvSl-1064-A1-R4_MC03	Chr03	487028	487757
MvSl-1064-A1-R4_MC03g04465	MvSl-1064-A1-R4_MC03	Chr03	488802	490444
MvSl-1064-A1-R4_MC03g04466	MvSl-1064-A1-R4_MC03	Chr03	491082	492440
MvSl-1064-A1-R4_MC03g04467	MvSl-1064-A1-R4_MC03	Chr03	492559	493123
MvSl-1064-A1-R4_MC03g04468	MvSl-1064-A1-R4_MC03	Chr03	493712	494902
MvSl-1064-A1-R4_MC03g04469	MvSl-1064-A1-R4_MC03	Chr03	495720	497046
MvSl-1064-A1-R4_MC03g04470	MvSl-1064-A1-R4_MC03	Chr03	497574	500780
MvSl-1064-A1-R4_MC03g04471	MvSl-1064-A1-R4_MC03	Chr03	501330	502240
MvSl-1064-A1-R4_MC03g04472	MvSl-1064-A1-R4_MC03	Chr03	502964	503855
MvSl-1064-A1-R4_MC03g04473	MvSl-1064-A1-R4_MC03	Chr03	505502	507484
MvSl-1064-A1-R4_MC03g04474	MvSl-1064-A1-R4_MC03	Chr03	510545	510813
MvSl-1064-A1-R4_MC03g04475	MvSl-1064-A1-R4_MC03	Chr03	510861	511433
MvSl-1064-A1-R4_MC03g04476	MvSl-1064-A1-R4_MC03	Chr03	512151	514539
MvSl-1064-A1-R4_MC03g04477	MvSl-1064-A1-R4_MC03	Chr03	515233	517965
MvSl-1064-A1-R4_MC03g04478	MvSl-1064-A1-R4_MC03	Chr03	518874	522741
MvSl-1064-A1-R4_MC03g04479	MvSl-1064-A1-R4_MC03	Chr03	524154	526676
MvSl-1064-A1-R4_MC03g04480	MvSl-1064-A1-R4_MC03	Chr03	526875	529738
MvSl-1064-A1-R4_MC03g04481	MvSl-1064-A1-R4_MC03	Chr03	530465	533423
