gene A1 A2 location chr start end log2FC intron_nr mean sum group ave_count
MvSl-1064-A1-R4_MC03g04647 5.13072173954948 5.03431503176344 MvSl-1064-A1-R4_MC03 Chr03 987286 987932 -0.177475187 7 916480 79 NONDE 5.08252
MvSl-1064-A1-R4_MC03g04648 7.45338209712419 6.7570864070538 MvSl-1064-A1-R4_MC03 Chr03 988228 991509 -0.082356103 7 918176 69.8571 NONDE 7.10523
MvSl-1064-A1-R4_MC03g04649 7.6051294709573 7.28862781537794 MvSl-1064-A1-R4_MC03 Chr03 991736 992766 0.006682948 8 924676 92.5 NONDE 7.44688
MvSl-1064-A1-R4_MC03g04652 5.56815563053978 5.50121801991238 MvSl-1064-A1-R4_MC03 Chr03 1002989 1004558 -0.156965846 7 931316 86.7143 NONDE 5.53469
MvSl-1064-A1-R4_MC03g04654 5.18664444174819 5.43745278044289 MvSl-1064-A1-R4_MC03 Chr03 1006611 1008073 -0.051211404 3 934166 98.6667 NONDE 5.31205
MvSl-1064-A1-R4_MC03g04655 6.10323132604558 6.09115449719364 MvSl-1064-A1-R4_MC03 Chr03 1008142 1008706 -0.115932893 6 937414 92.1667 NONDE 6.09719
MvSl-1064-A1-R4_MC03g04656 1.085020322372 0.965564000384688 MvSl-1064-A1-R4_MC03 Chr03 1008854 1009327 -0.938726496 2 939579 101.5 NONDE 1.02529
MvSl-1064-A1-R4_MC03g04658 1.54610527293354 0.416209415199055 MvSl-1064-A1-R4_MC03 Chr03 1011608 1012524 0.341292152 5 942690 109 NONDE 0.981157
MvSl-1064-A1-R4_MC03g04659 7.62589461279103 7.66304845615135 MvSl-1064-A1-R4_MC03 Chr03 1013485 1013769 0.191951026 3 944953 88 NONDE 7.64447
MvSl-1064-A1-R4_MC03g04660 7.51264692970489 7.3079938133972 MvSl-1064-A1-R4_MC03 Chr03 1015889 1016056 -0.109916306 4 950401 65.25 NONDE 7.41032
MvSl-1064-A1-R4_MC03g04661 6.97177873520459 6.56315380434406 MvSl-1064-A1-R4_MC03 Chr03 1016506 1021012 0.064622247 9 951589 96.7778 NONDE 6.76747
MvSl-1064-A1-R4_MC03g04662 5.71726786825847 5.6771685797258 MvSl-1064-A1-R4_MC03 Chr03 1022916 1026474 -0.203808142 5 957059 100.4 NONDE 5.69722
MvSl-1064-A1-R4_MC03g04663 2.05144650475629 1.60171753143623 MvSl-1064-A1-R4_MC03 Chr03 1027229 1030161 0.178831067 2 960342 83.5 NONDE 1.82658
MvSl-1064-A1-R4_MC03g04664 4.6934604780203 4.79016594678514 MvSl-1064-A1-R4_MC03 Chr03 1030507 1034435 -0.031670134 2 961641 149 NONDE 4.74181
MvSl-1064-A1-R4_MC03g04665 6.39561402590127 6.20638893299737 MvSl-1064-A1-R4_MC03 Chr03 1034647 1035601 -0.015521944 2 964630 84.5 NONDE 6.301
MvSl-1064-A1-R4_MC03g04667 7.5376738347388 7.21847370692961 MvSl-1064-A1-R4_MC03 Chr03 1040226 1041755 -0.289995148 1 967458 182 NONDE 7.37807
MvSl-1064-A1-R4_MC03g04668 4.87199365105763 5.07899142480747 MvSl-1064-A1-R4_MC03 Chr03 1042152 1043382 0.002124654 4 971778 75.5 NONDE 4.97549
MvSl-1064-A1-R4_MC03g04669 5.81467626444152 6.1394134744937 MvSl-1064-A1-R4_MC03 Chr03 1043649 1045520 0.029815029 4 972631 93 NONDE 5.97704
MvSl-1064-A1-R4_MC03g04670 8.3208132230502 8.04947643321735 MvSl-1064-A1-R4_MC03 Chr03 1045842 1046461 0.079574288 3 976503 97.3333 NONDE 8.18514
MvSl-1064-A1-R4_MC03g04671 6.41375187534404 6.5184376241755 MvSl-1064-A1-R4_MC03 Chr03 1047143 1050630 -0.053536272 5 979274 77 NONDE 6.46609
MvSl-1064-A1-R4_MC03g04672 5.68626740451202 5.98716354411093 MvSl-1064-A1-R4_MC03 Chr03 1050727 1052917 0.193349544 1 980826 73 NONDE 5.83672
MvSl-1064-A1-R4_MC03g04673 8.83755949244882 8.52113545059378 MvSl-1064-A1-R4_MC03 Chr03 1053522 1055658 -0.229131813 2 982376 220 NONDE 8.67935
MvSl-1064-A1-R4_MC03g04675 1.04833890739762 0.887336910032836 MvSl-1064-A1-R4_MC03 Chr03 1056917 1058466 -0.29452554 2 987686 119.5 NONDE 0.967838
MvSl-1064-A1-R4_MC03g04676 7.85787797500696 8.10075174234723 MvSl-1064-A1-R4_MC03 Chr03 1058849 1063090 0.140882458 9 991278 77 NONDE 7.97931
MvSl-1064-A1-R4_MC03g04677 4.2522859297403 4.79820485079462 MvSl-1064-A1-R4_MC03 Chr03 1063805 1064500 0.216246731 2 992557 74.5 NONDE 4.52525
MvSl-1064-A1-R4_MC03g04678 7.9660031839052 7.78772639997009 MvSl-1064-A1-R4_MC03 Chr03 1065439 1067300 -0.054653712 12 998344 75.3333 NONDE 7.87686
MvSl-1064-A1-R4_MC03g04679 1.91548531983386 1.60171753143623 MvSl-1064-A1-R4_MC03 Chr03 1067770 1073931 0.356109591 5 1001530 81.6 NONDE 1.7586
MvSl-1064-A1-R4_MC03g04680 5.94760157396249 6.24904615896846 MvSl-1064-A1-R4_MC03 Chr03 1075227 1078903 0.225796586 3 1004191 137.333 NONDE 6.09832
MvSl-1064-A1-R4_MC03g04682 2.49478449883148 2.42063910339663 MvSl-1064-A1-R4_MC03 Chr03 1080228 1081140 -0.120813026 5 1006960 115.6 NONDE 2.45771
MvSl-1064-A1-R4_MC03g04683 0.460262101031234 0.804623709130537 MvSl-1064-A1-R4_MC03 Chr03 1081682 1085033 -0.08401609 2 1008469 78.5 NONDE 0.632443
MvSl-1064-A1-R4_MC03g04684 1.22307516731485 1.71927765449075 MvSl-1064-A1-R4_MC03 Chr03 1086042 1088418 -0.159967544 2 1009222 69 NONDE 1.47118
MvSl-1064-A1-R4_MC03g04685 6.55364307469308 7.00990102786725 MvSl-1064-A1-R4_MC03 Chr03 1088463 1089617 0.053220621 9 1009648 87.6667 NONDE 6.78177
MvSl-1064-A1-R4_MC03g04686 5.31764449696174 5.36533764464255 MvSl-1064-A1-R4_MC03 Chr03 1089857 1091821 0.098089305 3 1012364 89.6667 NONDE 5.34149
MvSl-1064-A1-R4_MC03g04689 7.53228806035765 7.48234873612332 MvSl-1064-A1-R4_MC03 Chr03 1094496 1094837 -0.049893938 7 1020602 91.8571 NONDE 7.50732
MvSl-1064-A1-R4_MC03g04690 4.24013966086286 5.75907413942713 MvSl-1064-A1-R4_MC03 Chr03 1096779 1098591 1.006568898 7 1026289 139.857 NONDE 4.99961
MvSl-1064-A1-R4_MC03g04691 6.73841121545229 6.69887687475856 MvSl-1064-A1-R4_MC03 Chr03 1099083 1101202 -0.243977547 3 1029986 82.6667 NONDE 6.71864
MvSl-1064-A1-R4_MC03g04692 7.32844223516914 7.3514365402433 MvSl-1064-A1-R4_MC03 Chr03 1101371 1102954 0.115853863 4 1030865 63.5 NONDE 7.33994
MvSl-1064-A1-R4_MC03g04693 4.5532320726423 4.67556039654704 MvSl-1064-A1-R4_MC03 Chr03 1105025 1105414 -0.035500347 3 1034796 119.333 NONDE 4.6144
MvSl-1064-A1-R4_MC03g04694 4.06299628295133 2.86013755837241 MvSl-1064-A1-R4_MC03 Chr03 1106501 1107599 -0.261737463 10 1036422 79 NONDE 3.46157
MvSl-1064-A1-R4_MC03g04695 1.64768731410321 1.50024503483073 MvSl-1064-A1-R4_MC03 Chr03 1107748 1109293 -0.931444267 4 1041647 78.75 NONDE 1.57397
MvSl-1064-A1-R4_MC03g04696 0.0789418431268078 0.523547080653121 MvSl-1064-A1-R4_MC03 Chr03 1109680 1112554 -0.409441772 4 1042503 74.5 NONDE 0.301244
MvSl-1064-A1-R4_MC03g04697 1.57217916431723 0.846572996932114 MvSl-1064-A1-R4_MC03 Chr03 1115282 1116407 -0.836986189 4 1045314 78.75 NONDE 1.20938
MvSl-1064-A1-R4_MC03g04698 4.19050539024388 3.82964231515741 MvSl-1064-A1-R4_MC03 Chr03 1116699 1118959 -0.359993942 2 1046140 100 NONDE 4.01007
MvSl-1064-A1-R4_MC03g04699 6.76338019862201 6.60347046457099 MvSl-1064-A1-R4_MC03 Chr03 1119195 1122450 -0.145497725 9 1047312 81.8889 NONDE 6.68343
MvSl-1064-A1-R4_MC03g04701 2.24216133755222 1.92905493857872 MvSl-1064-A1-R4_MC03 Chr03 1123882 1124905 -0.978162061 4 1055299 80.5 NONDE 2.08561
MvSl-1064-A1-R4_MC03g04702 4.34971480744084 4.36153392988773 MvSl-1064-A1-R4_MC03 Chr03 1125210 1131412 -0.238988679 2 1056433 67.5 NONDE 4.35562
MvSl-1064-A1-R4_MC03g04703 2.9069819785756 2.30503902256079 MvSl-1064-A1-R4_MC03 Chr03 1132905 1136472 -0.654487522 3 1058194 68.6667 NONDE 2.60601
MvSl-1064-A1-R4_MC03g04704 6.8181990500348 6.57567935805263 MvSl-1064-A1-R4_MC03 Chr03 1137269 1137592 0.07292909 4 1062356 72 NONDE 6.69694
MvSl-1064-A1-R4_MC03g04705 5.03319488574148 4.77395249598346 MvSl-1064-A1-R4_MC03 Chr03 1137669 1137974 -0.099270001 2 1064357 69 NONDE 4.90357
MvSl-1064-A1-R4_MC03g04707 1.91548531983386 0.887336910032836 MvSl-1064-A1-R4_MC03 Chr03 1141725 1143109 -0.268379383 14 1073265 81.8571 NONDE 1.40141
MvSl-1064-A1-R4_MC03g04708 6.66231969865882 6.68810183358836 MvSl-1064-A1-R4_MC03 Chr03 1143537 1150735 0.357770468 2 1077773 76 NONDE 6.67521
MvSl-1064-A1-R4_MC03g04709 4.46204843974125 5.03431503176344 MvSl-1064-A1-R4_MC03 Chr03 1151193 1152134 0.062843324 3 1079644 91 NONDE 4.74818
MvSl-1064-A1-R4_MC03g04710 6.31201507673603 6.9528303951429 MvSl-1064-A1-R4_MC03 Chr03 1152762 1155280 0.316813408 4 1080356 134.5 NONDE 6.63242
MvSl-1064-A1-R4_MC03g04711 2.97696513261958 2.32000583086496 MvSl-1064-A1-R4_MC03 Chr03 1155556 1158521 0.307601554 2 1084116 230 NONDE 2.64849
MvSl-1064-A1-R4_MC03g04712 8.11394944104656 8.50301088687305 MvSl-1064-A1-R4_MC03 Chr03 1159033 1159860 0.175356607 5 1087356 92.6 NONDE 8.30848
MvSl-1064-A1-R4_MC03g04714 6.92005548907146 6.79507400611691 MvSl-1064-A1-R4_MC03 Chr03 1160420 1161085 0.179900865 5 1090428 111.6 NONDE 6.85756
MvSl-1064-A1-R4_MC03g04715 5.41810046345894 5.24110048929421 MvSl-1064-A1-R4_MC03 Chr03 1161684 1163373 -0.174419777 7 1093579 89.2857 NONDE 5.3296
MvSl-1064-A1-R4_MC03g04718 3.61358438583008 3.11307833615499 MvSl-1064-A1-R4_MC03 Chr03 1168357 1171046 -0.101331338 7 1097234 89.2857 NONDE 3.36333
MvSl-1064-A1-R4_MC03g04719 5.42527064091255 5.23321574660517 MvSl-1064-A1-R4_MC03 Chr03 1171287 1173946 -0.10816049 7 1099555 70.5714 NONDE 5.32924
MvSl-1064-A1-R4_MC03g04720 6.58199036538791 6.79507400611691 MvSl-1064-A1-R4_MC03 Chr03 1174621 1175763 0.195284768 2 1102314 93 NONDE 6.68853
MvSl-1064-A1-R4_MC03g04721 4.80760478184877 5.53046633687009 MvSl-1064-A1-R4_MC03 Chr03 1177170 1178944 0.655607067 2 1105236 75 NONDE 5.16904
MvSl-1064-A1-R4_MC03g04722 3.38997004558642 3.56020769692082 MvSl-1064-A1-R4_MC03 Chr03 1179641 1183013 -0.234604064 2 1106840 95 NONDE 3.47509
MvSl-1064-A1-R4_MC03g04723 5.24251109364206 5.15816343065304 MvSl-1064-A1-R4_MC03 Chr03 1183265 1186174 0.045012038 2 1108919 105.5 NONDE 5.20034
MvSl-1064-A1-R4_MC03g04724 7.46386547254483 7.58000127746093 MvSl-1064-A1-R4_MC03 Chr03 1186439 1188783 0.126237248 3 1111900 198.333 NONDE 7.52193
MvSl-1064-A1-R4_MC03g04725 3.96799550549048 4.18066934025182 MvSl-1064-A1-R4_MC03 Chr03 1188843 1189994 -0.200194402 1 1115292 79 NONDE 4.07433
MvSl-1064-A1-R4_MC03g04726 5.65000292555859 5.58259512782784 MvSl-1064-A1-R4_MC03 Chr03 1190549 1191676 -0.124765851 4 1116911 80 NONDE 5.6163
MvSl-1064-A1-R4_MC03g04727 7.203164810709 7.19633905663946 MvSl-1064-A1-R4_MC03 Chr03 1192076 1192791 0.162934405 5 1120839 69.2 NONDE 7.19975
MvSl-1064-A1-R4_MC03g04728 0.344005255633024 1.00314234555998 MvSl-1064-A1-R4_MC03 Chr03 1193373 1195413 -0.621907748 2 1123656 116 NONDE 0.673574
MvSl-1064-A1-R4_MC03g04729 0.806199110801548 0.300239169580522 MvSl-1064-A1-R4_MC03 Chr03 1195737 1198036 -0.427405852 2 1124564 92 NONDE 0.553219
MvSl-1064-A1-R4_MC03g04730 5.016675274605 4.4252091420412 MvSl-1064-A1-R4_MC03 Chr03 1199466 1199651 -0.234493632 15 1125458 78.7333 NONDE 4.72094
MvSl-1064-A1-R4_MC03g04731 8.64005555647553 8.36076348198657 MvSl-1064-A1-R4_MC03 Chr03 1200185 1201116 -0.027430473 12 1133077 84.8333 NONDE 8.50041
MvSl-1064-A1-R4_MC03g04734 7.14843287288716 7.21797439976 MvSl-1064-A1-R4_MC03 Chr03 1206461 1206894 -0.089363758 7 1140182 77.1429 NONDE 7.1832
MvSl-1064-A1-R4_MC03g04735 5.45360021981366 6.01961383283757 MvSl-1064-A1-R4_MC03 Chr03 1207405 1210732 0.375800755 6 1142889 112.833 NONDE 5.73661
MvSl-1064-A1-R4_MC03g04736 9.11272409827946 8.64516641125883 MvSl-1064-A1-R4_MC03 Chr03 1211914 1213905 -0.036464884 6 1150401 106.833 NONDE 8.87895
MvSl-1064-A1-R4_MC03g04738 8.21618516076764 6.94379995281897 MvSl-1064-A1-R4_MC03 Chr03 1216822 1218472 0.853317235 9 1153148 92.5556 NONDE 7.57999
MvSl-1064-A1-R4_MC03g04739 5.65000292555859 4.39372280593799 MvSl-1064-A1-R4_MC03 Chr03 1218516 1220123 0.211452564 10 1155828 72.8 NONDE 5.02186
MvSl-1064-A1-R4_MC03g04740 7.92137696696058 7.65716723907416 MvSl-1064-A1-R4_MC03 Chr03 1220248 1222863 -0.313806429 2 1159437 112.5 NONDE 7.78927
MvSl-1064-A1-R4_MC03g04743 5.28056684447041 5.16024405962302 MvSl-1064-A1-R4_MC03 Chr03 1226668 1226841 -0.024911059 1 1162280 91 NONDE 5.22041
MvSl-1064-A1-R4_MC03g04744 5.48310305964463 5.79030858477787 MvSl-1064-A1-R4_MC03 Chr03 1227050 1227784 0.171321114 1 1166372 204 NONDE 5.63671
MvSl-1064-A1-R4_MC03g04745 4.60150527011057 4.41827132418462 MvSl-1064-A1-R4_MC03 Chr03 1229231 1231148 -0.041013277 5 1167677 84.6 NONDE 4.50989
MvSl-1064-A1-R4_MC03g04746 7.403426500472 7.1871851723522 MvSl-1064-A1-R4_MC03 Chr03 1231362 1233299 -0.084926327 4 1169158 64.25 NONDE 7.29531
MvSl-1064-A1-R4_MC03g04747 5.79405287427519 5.83787889389089 MvSl-1064-A1-R4_MC03 Chr03 1234285 1237148 0.84291779 12 93.1667 1118 DE 5.81597
MvSl-1064-A1-R4_MC03g04748 7.34838218110377 8.50771662536362 MvSl-1064-A1-R4_MC03 Chr03 1237935 1240347 0.300795757 4 1175386 89.25 NONDE 7.92805
MvSl-1064-A1-R4_MC03g04749 6.76761753886006 6.74327329658263 MvSl-1064-A1-R4_MC03 Chr03 1241565 1243427 0.015920227 7 1177664 159.714 NONDE 6.75545
MvSl-1064-A1-R4_MC03g04750 6.60427387124396 6.50048422677425 MvSl-1064-A1-R4_MC03 Chr03 1245819 1249778 0.308159268 5 1179828 138.8 NONDE 6.55238
MvSl-1064-A1-R4_MC03g04751 7.46517055440318 7.8647033461185 MvSl-1064-A1-R4_MC03 Chr03 1250299 1251640 0.085173601 6 1185593 68 NONDE 7.66494
MvSl-1064-A1-R4_MC03g04752 8.6319438148632 8.72376603682272 MvSl-1064-A1-R4_MC03 Chr03 1251827 1252261 -0.307286925 6 1186930 79.3333 NONDE 8.67785
MvSl-1064-A1-R4_MC03g04753 5.82148573022256 6.19425597526772 MvSl-1064-A1-R4_MC03 Chr03 1252897 1257095 -0.230091616 4 1189776 78 NONDE 6.00787
MvSl-1064-A1-R4_MC03g04754 6.90986796801996 7.57103652141724 MvSl-1064-A1-R4_MC03 Chr03 1258655 1259053 0.181340661 3 1191254 261 NONDE 7.24045
MvSl-1064-A1-R4_MC03g04755 4.86673632185318 4.89383495478545 MvSl-1064-A1-R4_MC03 Chr03 1262262 1264028 -0.311259158 2 1192556 91 NONDE 4.88029
MvSl-1064-A1-R4_MC03g04756 7.26940576995755 7.40637502226054 MvSl-1064-A1-R4_MC03 Chr03 1264442 1266803 -0.116683276 7 1193617 88.4286 NONDE 7.33789
MvSl-1064-A1-R4_MC03g04757 8.57142578441687 7.42379964578294 MvSl-1064-A1-R4_MC03 Chr03 1267194 1273551 -0.253454726 7 1196108 80 NONDE 7.99761
MvSl-1064-A1-R4_MC03g04759 0.972053696397208 0.10667802059155 MvSl-1064-A1-R4_MC03 Chr03 1276162 1276902 -0.107957899 2 1200331 97 NONDE 0.539366
MvSl-1064-A1-R4_MC03g04760 3.90271143907062 4.23695420965515 MvSl-1064-A1-R4_MC03 Chr03 1277504 1279733 -0.875667489 1 446 446 DE 4.06983
MvSl-1064-A1-R4_MC03g04761 4.78827032361623 4.68426194847569 MvSl-1064-A1-R4_MC03 Chr03 1280296 1280529 -0.414594828 3 1205035 92.6667 NONDE 4.73627
MvSl-1064-A1-R4_MC03g04762 6.08749879840137 5.93586311433584 MvSl-1064-A1-R4_MC03 Chr03 1280825 1286330 -0.111112625 1 1206618 215 NONDE 6.01168
MvSl-1064-A1-R4_MC03g04763 9.1590228673789 8.92040860451927 MvSl-1064-A1-R4_MC03 Chr03 1286552 1288074 -0.018532962 5 1210565 72.2 NONDE 9.03972
MvSl-1064-A1-R4_MC03g04764 4.04449000542764 3.93547623373382 MvSl-1064-A1-R4_MC03 Chr03 1288359 1290856 -0.085089836 6 1212328 93 NONDE 3.98998
MvSl-1064-A1-R4_MC03g04765 8.15469286404572 8.13606585381578 MvSl-1064-A1-R4_MC03 Chr03 1291511 1292509 0.117238754 5 1216011 131.2 NONDE 8.14538
MvSl-1064-A1-R4_MC03g04766 6.30717164395876 6.51681469802723 MvSl-1064-A1-R4_MC03 Chr03 1292770 1295747 0.055741281 3 1218299 94.3333 NONDE 6.41199
MvSl-1064-A1-R4_MC03g04767 6.53553540777601 6.53697122372254 MvSl-1064-A1-R4_MC03 Chr03 1296141 1300417 0.121103631 3 1218820 152 NONDE 6.53625
MvSl-1064-A1-R4_MC03g04768 6.49266326009436 6.58886967101405 MvSl-1064-A1-R4_MC03 Chr03 1300713 1304388 -0.016567829 6 1222378 80 NONDE 6.54077
MvSl-1064-A1-R4_MC03g04769 4.71994173144561 4.74374615500668 MvSl-1064-A1-R4_MC03 Chr03 1305527 1308404 -0.034023298 1 1223731 69 NONDE 4.73184
MvSl-1064-A1-R4_MC03g04770 0.515056251188435 1.00314234555998 MvSl-1064-A1-R4_MC03 Chr03 1309316 1310027 -0.172309273 2 1225061 64 NONDE 0.759099
MvSl-1064-A1-R4_MC03g04772 4.82668354980737 4.89383495478545 MvSl-1064-A1-R4_MC03 Chr03 1315940 1316326 0.138377738 1 1227555 111 NONDE 4.86026
MvSl-1064-A1-R4_MC03g04773 3.39728104568915 3.13862943353545 MvSl-1064-A1-R4_MC03 Chr03 1317984 1320620 -0.835187769 2 1229947 69.5 NONDE 3.26796
MvSl-1064-A1-R4_MC03g04774 5.86695682115649 5.93707710172725 MvSl-1064-A1-R4_MC03 Chr03 1320916 1322133 0.183925605 4 1233217 118.5 NONDE 5.90202
MvSl-1064-A1-R4_MC03g04775 5.84973961919808 5.55281203023323 MvSl-1064-A1-R4_MC03 Chr03 1322245 1324366 -0.082187452 1 1234579 80 NONDE 5.70128
MvSl-1064-A1-R4_MC03g04776 4.54995569497071 4.46278199771794 MvSl-1064-A1-R4_MC03 Chr03 1325269 1325502 0.059936566 1 1238546 91 NONDE 4.50637
MvSl-1064-A1-R4_MC03g04777 4.7140988720441 4.80353934197858 MvSl-1064-A1-R4_MC03 Chr03 1326625 1327297 -0.14190337 4 1241714 54.75 NONDE 4.75882
MvSl-1064-A1-R4_MC03g04778 7.33130772771547 7.2943228705142 MvSl-1064-A1-R4_MC03 Chr03 1327620 1327899 0.103638945 3 1247115 72 NONDE 7.31282
MvSl-1064-A1-R4_MC03g04779 5.62375264354803 5.6742596080484 MvSl-1064-A1-R4_MC03 Chr03 1328030 1328480 0.024797344 2 1251523 83 NONDE 5.64901
MvSl-1064-A1-R4_MC03g04780 2.87591778688856 2.98746451481076 MvSl-1064-A1-R4_MC03 Chr03 1328907 1332407 -0.112862682 1 1252176 60 NONDE 2.93169
MvSl-1064-A1-R4_MC03g04781 8.5750568152533 8.43653958167932 MvSl-1064-A1-R4_MC03 Chr03 1332753 1333915 0.182292874 11 1256716 72.4545 NONDE 8.5058
MvSl-1064-A1-R4_MC03g04782 3.48223972986424 4.61009299889678 MvSl-1064-A1-R4_MC03 Chr03 1334194 1338318 0.840054697 1 1258743 147 NONDE 4.04617
MvSl-1064-A1-R4_MC03g04784 2.81170776827848 3.19654559655809 MvSl-1064-A1-R4_MC03 Chr03 1339378 1339975 -0.547315816 5 1262612 69.6 NONDE 3.00413
MvSl-1064-A1-R4_MC03g04785 9.21698168591401 9.29329450174804 MvSl-1064-A1-R4_MC03 Chr03 1341100 1342833 -0.199481765 5 1264796 134.6 NONDE 9.25514
MvSl-1064-A1-R4_MC03g04786 8.54080644271163 8.36595596661917 MvSl-1064-A1-R4_MC03 Chr03 1343150 1345690 -0.0736863 6 1267277 70.6667 NONDE 8.45338
MvSl-1064-A1-R4_MC03g04787 7.11112679798218 7.29574312851602 MvSl-1064-A1-R4_MC03 Chr03 1345764 1346051 0.103596745 6 1273909 125.833 NONDE 7.20343
MvSl-1064-A1-R4_MC03g04788 6.69901942109486 6.32055714238362 MvSl-1064-A1-R4_MC03 Chr03 1346637 1350508 -0.258503791 2 1276568 106.5 NONDE 6.50979
MvSl-1064-A1-R4_MC03g04789 7.08815821220657 6.65380929235069 MvSl-1064-A1-R4_MC03 Chr03 1350704 1352921 -0.479087468 6 1277913 102.167 NONDE 6.87098
MvSl-1064-A1-R4_MC03g04791 7.21562504207296 7.21397370912731 MvSl-1064-A1-R4_MC03 Chr03 1355008 1355445 0.361668209 17 1280913 88.8235 NONDE 7.2148
MvSl-1064-A1-R4_MC03g04792 5.18664444174819 5.2213072408058 MvSl-1064-A1-R4_MC03 Chr03 1355551 1356560 -0.22908723 2 1286751 85 NONDE 5.20398
MvSl-1064-A1-R4_MC03g04793 8.8440948658511 9.33924299612943 MvSl-1064-A1-R4_MC03 Chr03 1356792 1358643 -0.127935037 11 1288478 77.3636 NONDE 9.09167
MvSl-1064-A1-R4_MC03g04794 7.30870754825438 7.5192914304782 MvSl-1064-A1-R4_MC03 Chr03 1359290 1359478 0.205754273 4 1291630 174 NONDE 7.414
MvSl-1064-A1-R4_MC03g04795 6.21191511748284 5.91629908764347 MvSl-1064-A1-R4_MC03 Chr03 1360125 1362458 0.097779319 6 1295101 75.8333 NONDE 6.06411
MvSl-1064-A1-R4_MC03g04796 7.0853319826954 6.60270567460429 MvSl-1064-A1-R4_MC03 Chr03 1362864 1363882 0.11010331 7 1297939 67.5714 NONDE 6.84402
MvSl-1064-A1-R4_MC03g04797 7.14355034404691 6.95582802491937 MvSl-1064-A1-R4_MC03 Chr03 1364013 1369165 -0.052392249 10 1304257 70.9 NONDE 7.04969
MvSl-1064-A1-R4_MC03g04798 7.12164803739238 7.18514306409421 MvSl-1064-A1-R4_MC03 Chr03 1370458 1371775 0.195856992 4 1305845 79.75 NONDE 7.1534
MvSl-1064-A1-R4_MC03g04799 10.9182902490415 10.8154987262085 MvSl-1064-A1-R4_MC03 Chr03 1372813 1376885 -0.297460554 3 1309458 103.333 NONDE 10.8669
MvSl-1064-A1-R4_MC03g04800 6.74630527518021 6.49389992591079 MvSl-1064-A1-R4_MC03 Chr03 1377247 1378959 -0.4006406 11 1314918 103.909 NONDE 6.6201
MvSl-1064-A1-R4_MC03g04802 6.75130637096897 6.94319590877747 MvSl-1064-A1-R4_MC03 Chr03 1382111 1383488 0.05232246 3 1318613 74 NONDE 6.84725
MvSl-1064-A1-R4_MC03g04803 9.07275937720593 9.05313489308726 MvSl-1064-A1-R4_MC03 Chr03 1383965 1384367 -0.095830706 5 1321041 118.2 NONDE 9.06295
MvSl-1064-A1-R4_MC03g04804 5.33868286678049 4.83513858921135 MvSl-1064-A1-R4_MC03 Chr03 1385053 1385223 0.089331633 8 1324279 85.625 NONDE 5.08691
MvSl-1064-A1-R4_MC03g04806 5.4108944722393 5.73275175745641 MvSl-1064-A1-R4_MC03 Chr03 1389203 1389610 0.531530795 4 1326747 63.25 NONDE 5.57182
MvSl-1064-A1-R4_MC03g04807 3.41179282828096 3.78719047623139 MvSl-1064-A1-R4_MC03 Chr03 1389676 1391164 2.131557996 1 73 73 DE 3.59949
MvSl-1064-A1-R4_MC03g04809 5.7829319880324 5.69162610086197 MvSl-1064-A1-R4_MC03 Chr03 1393246 1395668 0.087796254 4 1330529 78 NONDE 5.73728
MvSl-1064-A1-R4_MC03g04810 5.74475321953849 5.57637589356657 MvSl-1064-A1-R4_MC03 Chr03 1395884 1396612 -0.038374101 1 1333678 170 NONDE 5.66056
MvSl-1064-A1-R4_MC03g04811 6.71153693367262 6.53456725740625 MvSl-1064-A1-R4_MC03 Chr03 1397744 1399296 -0.170254279 6 1334346 105 NONDE 6.62305
MvSl-1064-A1-R4_MC03g04812 4.77710460036372 5.20527476682316 MvSl-1064-A1-R4_MC03 Chr03 1401619 1402875 -0.310320139 2 1339567 113 NONDE 4.99119
MvSl-1064-A1-R4_MC03g04813 5.20966668658058 5.40623542672064 MvSl-1064-A1-R4_MC03 Chr03 1404111 1405133 0.029856625 4 1341347 90.75 NONDE 5.30795
MvSl-1064-A1-R4_MC03g04814 6.77745653380321 6.72511623273472 MvSl-1064-A1-R4_MC03 Chr03 1405574 1407034 0.126870633 1 1343520 42 NONDE 6.75129
MvSl-1064-A1-R4_MC03g04816 6.07615530433028 5.87001455457808 MvSl-1064-A1-R4_MC03 Chr03 1408829 1409351 0.081521377 1 1348220 68 NONDE 5.97308
MvSl-1064-A1-R4_MC03g04817 5.35941884504266 5.18088696119746 MvSl-1064-A1-R4_MC03 Chr03 1410723 1412794 -0.374347382 6 1352551 85.1667 NONDE 5.27015
MvSl-1064-A1-R4_MC03g04818 5.41810046345894 5.20728859666662 MvSl-1064-A1-R4_MC03 Chr03 1413635 1413953 -0.121820954 2 1354421 127.5 NONDE 5.31269
MvSl-1064-A1-R4_MC03g04819 2.72139171459103 2.94947012304136 MvSl-1064-A1-R4_MC03 Chr03 1414458 1415377 0.068262656 2 1355301 87 NONDE 2.83543
MvSl-1064-A1-R4_MC03g04820 3.78502032549459 3.66941990552013 MvSl-1064-A1-R4_MC03 Chr03 1415907 1416257 -0.140447958 3 1356326 134.667 NONDE 3.72722
MvSl-1064-A1-R4_MC03g04821 6.67966241616671 6.91759493717196 MvSl-1064-A1-R4_MC03 Chr03 1416830 1418847 0.012536575 3 1357612 72.3333 NONDE 6.79863
MvSl-1064-A1-R4_MC03g04823 7.55125579525294 7.16611525782885 MvSl-1064-A1-R4_MC03 Chr03 1422141 1422644 0.111183919 9 1360563 85.6667 NONDE 7.35869
