target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A1-R4_MC01-1g01893	3510	3177.99	1686	4.26844
MvSl-1064-A1-R4_MC01-1g01894	1494	1161.99	6373	48.7776
MvSl-1064-A1-R4_MC01-1g01895	739	413.654	1455	26.7495
MvSl-1064-A1-R4_MC01-1g01896	3219	2886.99	736	2.03925
MvSl-1064-A1-R4_MC01-1g01897	3791	3458.99	2847	6.25665
MvSl-1064-A1-R4_MC01-1g01898	362	103.693	279	21.5787
MvSl-1064-A1-R4_MC01-1g01899	1570	1237.99	5032	36.9548
MvSl-1064-A1-R4_MC01-1g01900	1685	1352.99	518	3.49445
MvSl-1064-A1-R4_MC01-1g01901	2117	1784.99	1102	6.03092
MvSl-1064-A1-R4_MC01-1g01902	1511	1178.99	1894	12.9863
MvSl-1064-A1-R4_MC01-1g01903	1451	1118.99	13	0.0966473
MvSl-1064-A1-R4_MC01-1g01904	1465	1132.99	1396	9.62993
MvSl-1064-A1-R4_MC01-1g01905	3913	3580.99	2093	5.34988
MvSl-1064-A1-R4_MC01-1g01906	4249	3916.99	5685	11.1447
MvSl-1064-A1-R4_MC01-1g01907	3977	3644.99	1925	3.96887
MvSl-1064-A1-R4_MC01-1g01908	213	38.383	0	0
MvSl-1064-A1-R4_MC01-1g01909	644	325.569	141.586	3.11123
MvSl-1064-A1-R4_MC01-1g01910	276	60.2043	141.505	17.1723
MvSl-1064-A1-R4_MC01-1g01911	1697	1364.99	119.988	0.777794
MvSl-1064-A1-R4_MC01-1g01912	1409	1076.99	1131	8.68589
MvSl-1064-A1-R4_MC01-1g01913	4167	3834.99	3978	8.84963
MvSl-1064-A1-R4_MC01-1g01914	1406	1073.99	1	0.0154442
MvSl-1064-A1-R4_MC01-1g01915	2404	2071.99	1057	4.41609
MvSl-1064-A1-R4_MC01-1g01916	2921	2588.99	852	2.61646
MvSl-1064-A1-R4_MC01-1g01917	4027	3694.99	1821.93	4.01588
MvSl-1064-A1-R4_MC01-1g01918	3448	3115.99	1914	4.98247
MvSl-1064-A1-R4_MC01-1g01919	1502	1169.99	9248	65.4066
MvSl-1064-A1-R4_MC01-1g01920	837	507.73	2443.52	39.0305
MvSl-1064-A1-R4_MC01-1g01921	2765	2432.99	1811.48	6.17698
MvSl-1064-A1-R4_MC01-1g01922	2872	2539.99	940	4.01
MvSl-1064-A1-R4_MC01-1g01923	2118	1785.99	2565	10.9104
MvSl-1064-A1-R4_MC01-1g01924	2027	1694.99	1836	8.73903
MvSl-1064-A1-R4_MC01-1g01925	3508	3175.99	3015	8.05888
MvSl-1064-A1-R4_MC01-1g01926	1972	1639.99	354	1.72072
MvSl-1064-A1-R4_MC01-1g01927	5607	5274.99	922	1.31648
MvSl-1064-A1-R4_MC01-1g01928	3668	3335.99	5808	12.9151
MvSl-1064-A1-R4_MC01-1g01929	2426	2093.99	352.902	1.4363
MvSl-1064-A1-R4_MC01-1g01930	237	45.3098	20	4.05681
MvSl-1064-A1-R4_MC01-1g01931	1249	916.991	488	5.66524
MvSl-1064-A1-R4_MC01-1g01932	3033	2700.99	1248	4.28508
MvSl-1064-A1-R4_MC01-1g01933	2025	1692.99	2157	10.2858
MvSl-1064-A1-R4_MC01-1g01934	2787	2454.99	1252	4.66873
MvSl-1064-A1-R4_MC01-1g01935	2700	2367.99	2167	7.90641
MvSl-1064-A1-R4_MC01-1g01936	1577	1244.99	1167	7.32718
MvSl-1064-A1-R4_MC01-1g01937	153	20.4298	173	67.0538
MvSl-1064-A1-R4_MC01-1g01938	1673	1340.99	5220	28.7716
MvSl-1064-A1-R4_MC01-1g01939	1729	1396.99	932	5.69057
MvSl-1064-A1-R4_MC01-1g01940	760	433.888	984	20.0427
MvSl-1064-A1-R4_MC01-1g01941	1617	1284.99	1699	11.8476
MvSl-1064-A1-R4_MC01-1g01942	1011	678.991	426	5.97511
MvSl-1064-A1-R4_MC01-1g01943	2353	2020.99	1990	8.03217
MvSl-1064-A1-R4_MC01-1g01944	2837	2504.99	1094	4.01912
MvSl-1064-A1-R4_MC01-1g01945	4271	3938.99	3081	6.20993
MvSl-1064-A1-R4_MC01-1g01946	1950	1617.99	376	1.81889
MvSl-1064-A1-R4_MC01-1g01947	849	519.421	1432	25.7845
MvSl-1064-A1-R4_MC01-1g01948	2132	1799.99	1528	7.23313
MvSl-1064-A1-R4_MC01-1g01949	1149	816.991	977	11.2331
MvSl-1064-A1-R4_MC01-1g01950	4466	4133.99	211.648	0.427435
MvSl-1064-A1-R4_MC01-1g01951	4090	3757.99	1518	2.93018
MvSl-1064-A1-R4_MC01-1g01952	1357	1024.99	3145	26.5671
MvSl-1064-A1-R4_MC01-1g01953	811	482.719	1180	21.8467
MvSl-1064-A1-R4_MC01-1g01954	2659	2326.99	1491	5.08116
MvSl-1064-A1-R4_MC01-1g01955	467	175.875	7751	411.089
MvSl-1064-A1-R4_MC01-1g01956	399	127.127	149	8.43466
MvSl-1064-A1-R4_MC01-1g01957	1455	1122.99	1858.03	12.899
MvSl-1064-A1-R4_MC01-1g01958	2661	2328.99	1602	5.60863
MvSl-1064-A1-R4_MC01-1g01959	2002	1669.99	1298	7.38048
MvSl-1064-A1-R4_MC01-1g01960	1118	785.991	507	5.45266
MvSl-1064-A1-R4_MC01-1g01961	165	23.63	491	161.065
MvSl-1064-A1-R4_MC01-1g01962	1979	1646.99	1193	7.46039
MvSl-1064-A1-R4_MC01-1g01963	264	54.4416	599	107.919
MvSl-1064-A1-R4_MC01-1g01964	276	60.2043	216	32.1631
MvSl-1064-A1-R4_MC01-1g01965	1062	729.991	216	2.52215
MvSl-1064-A1-R4_MC01-1g01966	2184	1851.99	864	3.68405
MvSl-1064-A1-R4_MC01-1g01967	1846	1513.99	793	4.38336
MvSl-1064-A1-R4_MC01-1g01968	1406	1073.99	1702	12.694
MvSl-1064-A1-R4_MC01-1g01969	2509	2176.99	4274	12.2521
MvSl-1064-A1-R4_MC01-1g01970	624	308.023	1066.83	27.0581
MvSl-1064-A1-R4_MC01-1g01971	246	48.6618	9	7.45436
MvSl-1064-A1-R4_MC01-1g01972	6815	6482.99	3686	4.41971
MvSl-1064-A1-R4_MC01-1g01973	610	295.475	2107	63.3229
MvSl-1064-A1-R4_MC01-1g01974	4956	4623.99	2781	4.8405
MvSl-1064-A1-R4_MC01-1g01975	3174	2841.99	1187.31	3.36252
MvSl-1064-A1-R4_MC01-1g01976	1422	1089.99	342.12	3.82929
MvSl-1064-A1-R4_MC01-1g01977	3055	2722.99	174.086	0.583831
MvSl-1064-A1-R4_MC01-1g01978	394	123.793	408.465	23.7409
MvSl-1064-A1-R4_MC01-1g01979	378	113.634	1	0.0711721
MvSl-1064-A1-R4_MC01-1g01980	2132	1799.99	4.0073	0.0116194
MvSl-1064-A1-R4_MC01-1g01981	243	47.8234	0	0
MvSl-1064-A1-R4_MC01-1g01982	348	95.717	161.848	14.0829
MvSl-1064-A1-R4_MC01-1g01983	318	79.3529	33.7579	3.94001
MvSl-1064-A1-R4_MC01-1g01984	1153	820.991	2639	27.7249
MvSl-1064-A1-R4_MC01-1g01985	1915	1582.99	1597	9.07269
MvSl-1064-A1-R4_MC01-1g01986	805	476.767	35.1648	0.61248
MvSl-1064-A1-R4_MC01-1g01987	2945	2612.99	16887	60.2906
MvSl-1064-A1-R4_MC01-1g01988	4291	3958.99	16366	37.4924
MvSl-1064-A1-R4_MC01-1g01989	4397	4064.99	251	0.457074
MvSl-1064-A1-R4_MC01-1g01990	3148	2815.99	978	2.86491
MvSl-1064-A1-R4_MC01-1g01991	171	25.706	5.2015	1.74432
MvSl-1064-A1-R4_MC01-1g01992	5046	4713.99	2910.78	5.67389
MvSl-1064-A1-R4_MC01-1g01993	2500	2167.99	10065.7	48.2451
MvSl-1064-A1-R4_MC01-1g01994	174	26.382	24.1294	8.47702
MvSl-1064-A1-R4_MC01-1g01995	2112	1779.99	315	2.51215
MvSl-1064-A1-R4_MC01-1g01996	192	32.2087	1.57651	0.204814
MvSl-1064-A1-R4_MC01-1g01997	1442	1109.99	246.776	1.886
MvSl-1064-A1-R4_MC01-1g01998	1519	1186.99	8712	73.1651
MvSl-1064-A1-R4_MC01-1g01999	365	105.52	42587	4965.47
MvSl-1064-A1-R4_MC01-1g02000	1898	1565.99	2276	13.5325
MvSl-1064-A1-R4_MC01-1g02001	1869	1536.99	846	4.85244
MvSl-1064-A1-R4_MC01-1g02002	1519	1186.99	1533	9.50455
MvSl-1064-A1-R4_MC01-1g02003	3610	3277.99	1499	3.84525
MvSl-1064-A1-R4_MC01-1g02004	898	567.389	19.7343	0.230741
MvSl-1064-A1-R4_MC01-1g02005	776	449.397	27.1753	0.457781
MvSl-1064-A1-R4_MC01-1g02006	330	85.7051	0	0
MvSl-1064-A1-R4_MC01-1g02007	4773	4440.99	489.317	0.985511
MvSl-1064-A1-R4_MC01-1g02008	1517	1184.99	4374.87	24.9162
MvSl-1064-A1-R4_MC01-1g02009	1345	1012.99	5032.91	37.6029
MvSl-1064-A1-R4_MC01-1g02010	2838	2505.99	8162.25	25.4444
MvSl-1064-A1-R4_MC01-1g02011	4008	3675.99	9394	20.4361
MvSl-1064-A1-R4_MC01-1g02012	285	63.9084	42	5.53234
MvSl-1064-A1-R4_MC01-1g02013	605	290.905	2008.37	72.3072
MvSl-1064-A1-R4_MC01-1g02014	908	577.16	216.422	3.38993
MvSl-1064-A1-R4_MC01-1g02015	2987	2654.99	1784	5.12607
MvSl-1064-A1-R4_MC01-1g02016	1312	979.991	236	3.88827
MvSl-1064-A1-R4_MC01-1g02017	1868	1535.99	1940	10.3841
MvSl-1064-A1-R4_MC01-1g02018	3779	3446.99	753	1.86089
MvSl-1064-A1-R4_MC01-1g02019	515	213.927	501	15.4888
MvSl-1064-A1-R4_MC01-1g02020	3251	2918.99	1632	3.79644
MvSl-1064-A1-R4_MC01-1g02021	4587	4254.99	2203	4.15533
MvSl-1064-A1-R4_MC01-1g02022	451	163.557	334.468	17.9334
MvSl-1064-A1-R4_MC01-1g02023	198	33.7597	32.6049	8.9607
MvSl-1064-A1-R4_MC01-1g02024	165	23.63	43	13.1778
MvSl-1064-A1-R4_MC01-1g02025	525	222.298	275.33	10.152
MvSl-1064-A1-R4_MC01-1g02026	1702	1369.99	395.248	2.33346
MvSl-1064-A1-R4_MC01-1g02027	2108	1775.99	168.609	0.86133
MvSl-1064-A1-R4_MC01-1g02028	234	44.3698	19.5732	4.50571
MvSl-1064-A1-R4_MC01-1g02029	4537	4204.99	3480	6.43296
MvSl-1064-A1-R4_MC01-1g02030	1691	1358.99	735	4.28113
MvSl-1064-A1-R4_MC01-1g02031	2220	1887.99	3367	12.2786
MvSl-1064-A1-R4_MC01-1g02032	2091	1758.99	3180	14.5617
MvSl-1064-A1-R4_MC01-1g02033	1354	1021.99	1216	10.5888
MvSl-1064-A1-R4_MC01-1g02034	1258	925.991	6032	73.2508
MvSl-1064-A1-R4_MC01-1g02035	1484	1151.99	4351	38.4029
MvSl-1064-A1-R4_MC01-1g02036	1058	725.991	701	10.2283
MvSl-1064-A1-R4_MC01-1g02037	829	499.881	9778	205.906
MvSl-1064-A1-R4_MC01-1g02038	903	572.274	211	3.14081
MvSl-1064-A1-R4_MC01-1g02039	2969	2636.99	2686	8.60061
MvSl-1064-A1-R4_MC01-1g02040	219	39.6076	399	88.8329
MvSl-1064-A1-R4_MC01-1g02041	218	39.488	37	8.80674
MvSl-1064-A1-R4_MC01-1g02042	543	237.673	1388.87	48.3299
MvSl-1064-A1-R4_MC01-1g02043	698	374.859	571	13.8
MvSl-1064-A1-R4_MC01-1g02044	1031	698.991	802	9.31934
MvSl-1064-A1-R4_MC01-1g02045	2276	1943.99	1229	3.8952
MvSl-1064-A1-R4_MC01-1g02046	318	79.3529	123.087	11.2963
MvSl-1064-A1-R4_MC01-1g02047	237	45.3098	594.58	115.978
MvSl-1064-A1-R4_MC01-1g02048	419	140.139	462.481	31.0629
MvSl-1064-A1-R4_MC01-1g02049	5409	5076.99	1115.64	1.82203
MvSl-1064-A1-R4_MC01-1g02050	561	252.829	164	5.66749
MvSl-1064-A1-R4_MC01-1g02051	2817	2484.99	3994	12.8484
MvSl-1064-A1-R4_MC01-1g02052	3207	2874.99	10612	39.0177
MvSl-1064-A1-R4_MC01-1g02053	1243	910.991	268	3.18147
MvSl-1064-A1-R4_MC01-1g02054	1709	1376.99	1289	8.69047
MvSl-1064-A1-R4_MC01-1g02055	348	95.717	102	8.07259
MvSl-1064-A1-R4_MC01-1g02056	549	242.662	178	6.73337
MvSl-1064-A1-R4_MC01-1g02057	1175	842.991	992	10.6775
MvSl-1064-A1-R4_MC01-1g02058	5042	4709.99	3577	5.73724
MvSl-1064-A1-R4_MC01-1g02059	1593	1260.99	3	0.00995505
MvSl-1064-A1-R4_MC01-1g02060	2437	2104.99	710	2.76039
MvSl-1064-A1-R4_MC01-1g02061	330	85.7051	26	3.13494
MvSl-1064-A1-R4_MC01-1g02062	2349	2016.99	1440	6.02873
MvSl-1064-A1-R4_MC01-1g02063	2046	1713.99	714.768	3.25303
MvSl-1064-A1-R4_MC01-1g02064	3733	3400.99	634.198	1.49667
MvSl-1064-A1-R4_MC01-1g02065	353	98.4281	12.4898	0.957035
MvSl-1064-A1-R4_MC01-1g02066	549	242.662	19.9682	0.566411
MvSl-1064-A1-R4_MC01-1g02067	975	643.187	510	7.8974
MvSl-1064-A1-R4_MC01-1g02068	5080	4747.99	1888	2.5739
MvSl-1064-A1-R4_MC01-1g02069	593	280.128	3	0.116875
MvSl-1064-A1-R4_MC01-1g02070	650	331.063	74	2.43323
MvSl-1064-A1-R4_MC01-1g02071	1081	748.991	707	8.85127
MvSl-1064-A1-R4_MC01-1g02072	3187	2854.99	1553	4.64467
MvSl-1064-A1-R4_MC01-1g02073	1711	1378.99	2138	13.1289
MvSl-1064-A1-R4_MC01-1g02074	442	157.038	496	29.7163
MvSl-1064-A1-R4_MC01-1g02075	1720	1387.99	437	2.67943
MvSl-1064-A1-R4_MC01-1g02076	895	564.446	290	5.06823
MvSl-1064-A1-R4_MC01-1g02077	872	541.892	312	6.56294
MvSl-1064-A1-R4_MC01-1g02078	1757	1424.99	1761	10.8088
MvSl-1064-A1-R4_MC01-1g02079	1720	1387.99	891	5.1687
MvSl-1064-A1-R4_MC01-1g02080	1592	1259.99	1963	13.6288
MvSl-1064-A1-R4_MC01-1g02081	1762	1429.99	1224	6.98373
MvSl-1064-A1-R4_MC01-1g02082	2620	2287.99	1035.1	3.92545
MvSl-1064-A1-R4_MC01-1g02083	786	458.804	48	1.20528
MvSl-1064-A1-R4_MC01-1g02084	2477	2144.99	999	4.39592
MvSl-1064-A1-R4_MC01-1g02085	1106	773.991	804	8.7862
MvSl-1064-A1-R4_MC01-1g02086	1733	1400.99	2776	17.362
MvSl-1064-A1-R4_MC01-1g02087	3007	2674.99	1361	4.3301
MvSl-1064-A1-R4_MC01-1g02088	4454	4121.99	582	0.882234
MvSl-1064-A1-R4_MC01-1g02089	1014	681.991	233	2.85807
MvSl-1064-A1-R4_MC01-1g02090	1055	722.991	104	1.12732
MvSl-1064-A1-R4_MC01-1g02091	1715	1382.99	557	3.70723
MvSl-1064-A1-R4_MC01-1g02092	1434	1101.99	1137	8.72572
MvSl-1064-A1-R4_MC01-1g02093	3510	3177.99	1891	4.81724
MvSl-1064-A1-R4_MC01-1g02094	1010	677.991	471	6.25555
MvSl-1064-A1-R4_MC01-1g02095	1535	1202.99	16896	159.04
MvSl-1064-A1-R4_MC01-1g02096	285	63.9084	8.13203	1.81227
MvSl-1064-A1-R4_MC01-1g02097	7793	7460.99	884.029	0.989521
MvSl-1064-A1-R4_MC01-1g02098	153	20.4298	9	5.12858
MvSl-1064-A1-R4_MC01-1g02099	276	60.2043	256	28.5449
MvSl-1064-A1-R4_MC01-1g02100	1933	1600.99	1216	5.70064
MvSl-1064-A1-R4_MC01-1g02101	307	74.1369	85	9.08979
MvSl-1064-A1-R4_MC01-1g02102	860	530.107	2495	37.8754
MvSl-1064-A1-R4_MC01-1g02103	1860	1527.99	1724	11.0112
MvSl-1064-A1-R4_MC01-1g02104	3719	3386.99	6763	17.4332
MvSl-1064-A1-R4_MC01-1g02105	1611	1278.99	2141	14.7429
MvSl-1064-A1-R4_MC01-1g02106	1999	1666.99	606	4.12263
MvSl-1064-A1-R4_MC01-1g02107	1532	1199.99	1129	8.78212
MvSl-1064-A1-R4_MC01-1g02108	1088	755.991	1117	10.7876
MvSl-1064-A1-R4_MC01-1g02109	639	321.07	650	16.1674
MvSl-1064-A1-R4_MC01-1g02110	1498	1165.99	2675	20.4978
MvSl-1064-A1-R4_MC01-1g02111	1146	813.991	209	1.58186
MvSl-1064-A1-R4_MC01-1g02112	769	442.623	10183	185.836
MvSl-1064-A1-R4_MC01-1g02113	1355	1022.99	998	8.31285
MvSl-1064-A1-R4_MC01-1g02114	1012	679.991	1389	18.6792
MvSl-1064-A1-R4_MC01-1g02115	870	539.946	499	9.65069
MvSl-1064-A1-R4_MC01-1g02116	3022	2689.99	835	2.78584
MvSl-1064-A1-R4_MC01-1g02117	581	270.07	65	2.0371
MvSl-1064-A1-R4_MC01-1g02118	2354	2021.99	3013	11.1094
MvSl-1064-A1-R4_MC01-1g02119	291	66.6328	880	104.98
MvSl-1064-A1-R4_MC01-1g02120	3051	2718.99	444	1.27114
MvSl-1064-A1-R4_MC01-1g02121	919	587.926	340	4.88659
MvSl-1064-A1-R4_MC01-1g02122	1128	795.991	1390	14.7481
MvSl-1064-A1-R4_MC01-1g02123	1088	755.991	522	8.69052
MvSl-1064-A1-R4_MC01-1g02124	936	604.747	46	1.04107
MvSl-1064-A1-R4_MC01-1g02125	1067	734.991	4477	60.4101
MvSl-1064-A1-R4_MC01-1g02126	153	20.4298	294	123.457
MvSl-1064-A1-R4_MC01-1g02127	669	348.216	550	13.5177
MvSl-1064-A1-R4_MC01-1g02128	1973	1640.99	1050	4.69722
MvSl-1064-A1-R4_MC01-1g02129	2060	1727.99	1421	8.19478
MvSl-1064-A1-R4_MC01-1g02130	1440	1107.99	736	6.10064
MvSl-1064-A1-R4_MC01-1g02131	2378	2045.99	593	2.30124
MvSl-1064-A1-R4_MC01-1g02132	4657	4324.99	4703	8.52196
MvSl-1064-A1-R4_MC01-1g02133	2500	2167.99	4471	14.8637
MvSl-1064-A1-R4_MC01-1g02134	225	41.2883	208	33.377
MvSl-1064-A1-R4_MC01-1g02135	936	604.747	1320.43	19.2565
MvSl-1064-A1-R4_MC01-1g02136	240	46.5995	74.0633	12.67
MvSl-1064-A1-R4_MC01-1g02137	3503	3170.99	4785	11.9405
MvSl-1064-A1-R4_MC01-1g02138	726	401.319	2805	63.4606
MvSl-1064-A1-R4_MC01-1g02139	3286	2953.99	1883	6.55045
MvSl-1064-A1-R4_MC01-1g02140	854	524.16	985	16.4435
MvSl-1064-A1-R4_MC01-1g02141	2416	2083.99	2096	9.07692
MvSl-1064-A1-R4_MC01-1g02142	1818	1485.99	621	3.81728
MvSl-1064-A1-R4_MC01-1g02143	1314	981.991	1342	12.2676
MvSl-1064-A1-R4_MC01-1g02144	304	72.5224	1495	188.425
MvSl-1064-A1-R4_MC01-1g02145	1905	1572.99	467	3.52022
MvSl-1064-A1-R4_MC01-1g02146	1461	1128.99	1148	8.93529
MvSl-1064-A1-R4_MC01-1g02147	1417	1084.99	869	6.53313
MvSl-1064-A1-R4_MC01-1g02148	1958	1625.99	2813	16.3623
MvSl-1064-A1-R4_MC01-1g02149	1863	1530.99	1399	7.56924
MvSl-1064-A1-R4_MC01-1g02150	1874	1541.99	4121	20.2253
MvSl-1064-A1-R4_MC01-1g02151	2472	2139.99	4410.88	16.6385
MvSl-1064-A1-R4_MC01-1g02152	490	194.019	284	10.4114
MvSl-1064-A1-R4_MC01-1g02153	187	30.6354	0	0
MvSl-1064-A1-R4_MC01-1g02154	972	640.187	148	1.46988
MvSl-1064-A1-R4_MC01-1g02155	3278	2945.99	1590	4.13635
MvSl-1064-A1-R4_MC01-1g02156	828	498.932	1098	17.4417
MvSl-1064-A1-R4_MC01-1g02157	2874	2541.99	1067	2.93403
MvSl-1064-A1-R4_MC01-1g02158	1310	977.991	615	4.83315
MvSl-1064-A1-R4_MC01-1g02159	669	348.216	670	16.1287
MvSl-1064-A1-R4_MC01-1g02160	150	19.3513	0	1.28649
MvSl-1064-A1-R4_MC01-1g02161	2062	1729.99	204	1.15843
MvSl-1064-A1-R4_MC01-1g02162	1141	808.991	3689	46.1373
MvSl-1064-A1-R4_MC01-1g02163	1884	1551.99	856	5.06715
MvSl-1064-A1-R4_MC01-1g02164	960	628.314	782	12.3228
MvSl-1064-A1-R4_MC01-1g02165	2319	1986.99	1660	6.71006
MvSl-1064-A1-R4_MC01-1g02166	882	551.781	261	5.61266
MvSl-1064-A1-R4_MC01-1g02167	952	620.501	3081.49	54.9045
MvSl-1064-A1-R4_MC01-1g02168	1252	919.991	901	10.1035
MvSl-1064-A1-R4_MC01-1g02169	496	198.472	55	2.0375
MvSl-1064-A1-R4_MC01-1g02170	2046	1713.99	3	0.045954
MvSl-1064-A1-R4_MC01-1g02171	1497	1164.99	2624.38	17.7889
MvSl-1064-A1-R4_MC01-1g02172	303	71.9782	18.8297	3.26323
MvSl-1064-A1-R4_MC01-1g02173	274	59.3572	0.622399	0.0438763
MvSl-1064-A1-R4_MC01-1g02174	2351	2018.99	689.424	2.84027
MvSl-1064-A1-R4_MC01-1g02175	1648	1315.99	88.2915	0.614337
MvSl-1064-A1-R4_MC01-1g02176	1305	972.991	650.935	6.47124
MvSl-1064-A1-R4_MC01-1g02177	702	378.514	205.569	5.08563
MvSl-1064-A1-R4_MC01-1g02178	159	21.4797	17.9905	8.60478
MvSl-1064-A1-R4_MC01-1g02179	4553	4220.99	63.8363	0.131352
MvSl-1064-A1-R4_MC01-1g02180	1444	1111.99	540.745	4.59638
MvSl-1064-A1-R4_MC01-1g02181	1013	680.991	1188	15.0588
MvSl-1064-A1-R4_MC01-1g02182	3806	3473.99	1739	4.56482
MvSl-1064-A1-R4_MC01-1g02183	1237	904.991	345	3.43071
MvSl-1064-A1-R4_MC01-1g02184	1523	1190.99	458	3.26185
MvSl-1064-A1-R4_MC01-1g02185	2292	1959.99	0	0
MvSl-1064-A1-R4_MC01-1g02186	3897	3564.99	401.336	0.951604
MvSl-1064-A1-R4_MC01-1g02187	345	93.9961	0	0
MvSl-1064-A1-R4_MC01-1g02188	2714	2381.99	2	0.00872762
MvSl-1064-A1-R4_MC01-1g02189	1730	1397.99	157	0.919698
MvSl-1064-A1-R4_MC01-1g02190	1820	1487.99	1625	9.58275
MvSl-1064-A1-R4_MC01-1g02191	4447	4114.99	1681	3.62291
MvSl-1064-A1-R4_MC01-1g02192	1433	1100.99	820	6.39102
MvSl-1064-A1-R4_MC01-1g02193	1409	1076.99	1682	12.8459
MvSl-1064-A1-R4_MC01-1g02194	581	270.07	953	29.4693
MvSl-1064-A1-R4_MC01-1g02195	1665	1332.99	1336	8.1595
MvSl-1064-A1-R4_MC01-1g02196	9959	9626.99	15538	11.1118
MvSl-1064-A1-R4_MC01-1g02197	1388	1055.99	1184	9.8044
MvSl-1064-A1-R4_MC01-1g02198	1622	1289.99	6202	43.5744
MvSl-1064-A1-R4_MC01-1g02199	2921	2588.99	9147	25.0638
MvSl-1064-A1-R4_MC01-1g02200	1244	911.991	601	5.34928
MvSl-1064-A1-R4_MC01-1g02201	959	627.376	588	7.82015
MvSl-1064-A1-R4_MC01-1g02202	1500	1167.99	197	1.46693
MvSl-1064-A1-R4_MC01-1g02203	3930	3597.99	2582	6.28585
MvSl-1064-A1-R4_MC01-1g02204	2986	2653.99	1792	6.00181
MvSl-1064-A1-R4_MC01-1g02205	3424	3091.99	5326	13.4919
MvSl-1064-A1-R4_MC01-1g02206	3479	3146.99	895.797	2.38251
MvSl-1064-A1-R4_MC01-1g02207	246	48.6618	0	0
MvSl-1064-A1-R4_MC01-1g02208	671	350.18	421.248	12.5109
MvSl-1064-A1-R4_MC01-1g02209	2886	2553.99	2089	6.60979
MvSl-1064-A1-R4_MC01-1g02210	3816	3483.99	1758	4.10023
MvSl-1064-A1-R4_MC01-1g02211	5093	4760.99	5986	10.7157
MvSl-1064-A1-R4_MC01-1g02212	6904	6571.99	315.099	0.290776
MvSl-1064-A1-R4_MC01-1g02213	757	430.975	0	0
MvSl-1064-A1-R4_MC01-1g02214	738	412.779	50.9917	0.998377
MvSl-1064-A1-R4_MC01-1g02215	2202	1869.99	6.02314	0.0191313
MvSl-1064-A1-R4_MC01-1g02216	3268	2935.99	4332	13.9765
MvSl-1064-A1-R4_MC01-1g02217	1427	1094.99	6618	59.2
MvSl-1064-A1-R4_MC01-1g02218	885	554.726	1229	19.0604
MvSl-1064-A1-R4_MC01-1g02219	4017	3684.99	3464	8.29561
MvSl-1064-A1-R4_MC01-1g02220	3253	2920.99	2190	6.04489
MvSl-1064-A1-R4_MC01-1g02221	627	310.445	174	4.00839
MvSl-1064-A1-R4_MC01-1g02222	1380	1047.99	1628	14.4684
MvSl-1064-A1-R4_MC01-1g02223	1318	985.991	2032	17.0074
MvSl-1064-A1-R4_MC01-1g02224	2250	1917.99	1191	6.10072
MvSl-1064-A1-R4_MC01-1g02225	2066	1733.99	3709	18.1889
MvSl-1064-A1-R4_MC01-1g02226	165	23.63	2	0.354162
MvSl-1064-A1-R4_MC01-1g02227	2015	1682.99	2193	10.7634
MvSl-1064-A1-R4_MC01-1g02228	219	39.6076	173	38.7955
MvSl-1064-A1-R4_MC01-1g02229	357	100.542	67	6.10311
MvSl-1064-A1-R4_MC01-1g02230	1136	803.991	3552.22	38.8713
MvSl-1064-A1-R4_MC01-1g02231	1030	697.991	1057	13.5053
MvSl-1064-A1-R4_MC01-1g02232	1511	1178.99	26	0.215035
MvSl-1064-A1-R4_MC01-1g02233	1737	1404.99	731	5.62194
MvSl-1064-A1-R4_MC01-1g02234	4262	3929.99	1410	2.68382
MvSl-1064-A1-R4_MC01-1g02235	819	490.23	521	9.28301
MvSl-1064-A1-R4_MC01-1g02236	1815	1482.99	2864	15.4627
MvSl-1064-A1-R4_MC01-1g02237	4878	4545.99	731	1.18041
MvSl-1064-A1-R4_MC01-1g02238	1013	680.991	1144	16.7403
MvSl-1064-A1-R4_MC01-1g02239	478	184.447	298	17.0107
MvSl-1064-A1-R4_MC01-1g02240	1082	749.991	336	4.13766
MvSl-1064-A1-R4_MC01-1g02241	2081	1748.99	542	2.70457
MvSl-1064-A1-R4_MC01-1g02242	1136	803.991	294	2.70664
MvSl-1064-A1-R4_MC01-1g02243	776	449.397	266	4.9002
MvSl-1064-A1-R4_MC01-1g02244	1946	1613.99	4514	20.2195
MvSl-1064-A1-R4_MC01-1g02245	1115	782.991	1635.67	24.6303
MvSl-1064-A1-R4_MC01-1g02246	2949	2616.99	10419.4	40.3713
MvSl-1064-A1-R4_MC01-1g02247	2137	1804.99	305	1.45453
MvSl-1064-A1-R4_MC01-1g02248	1142	809.991	3540	52.4145
MvSl-1064-A1-R4_MC01-1g02249	1028	695.991	1080	14.1449
MvSl-1064-A1-R4_MC01-1g02250	3403	3070.99	572	1.17854
MvSl-1064-A1-R4_MC01-1g02251	1488	1155.99	883	6.51926
MvSl-1064-A1-R4_MC01-1g02252	1017	684.991	41	0.36496
MvSl-1064-A1-R4_MC01-1g02253	547	241.053	152	5.0145
MvSl-1064-A1-R4_MC01-1g02254	334	87.8116	335	30.4584
MvSl-1064-A1-R4_MC01-1g02255	489	193.259	377	14.883
MvSl-1064-A1-R4_MC01-1g02256	787	459.758	781	15.382
MvSl-1064-A1-R4_MC01-1g02257	4545	4212.99	1997	4.08554
MvSl-1064-A1-R4_MC01-1g02258	3730	3397.99	468.57	1.27846
