target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A2-R4_MC02g03973	2657	2312.84	2100	14.3175
MvSl-1064-A2-R4_MC02g03974	3524	3179.84	1676	7.66692
MvSl-1064-A2-R4_MC02g03975	4496	4151.84	1677	7.04791
MvSl-1064-A2-R4_MC02g03976	1557	1212.84	697	9.94014
MvSl-1064-A2-R4_MC02g03977	906	563.38	290	8.7476
MvSl-1064-A2-R4_MC02g03978	1633	1288.84	1491	17.2854
MvSl-1064-A2-R4_MC02g03979	1443	1098.84	537.469	7.38594
MvSl-1064-A2-R4_MC02g03980	1479	1134.84	454	6.74399
MvSl-1064-A2-R4_MC02g03981	1299	954.844	509	9.17077
MvSl-1064-A2-R4_MC02g03982	2189	1844.84	5391	48.4275
MvSl-1064-A2-R4_MC02g03983	150	20.1732	389.619	178.965
MvSl-1064-A2-R4_MC02g03984	2690	2345.84	88	0.699368
MvSl-1064-A2-R4_MC02g03985	1279	934.844	1060	17.7484
MvSl-1064-A2-R4_MC02g03986	3123	2778.84	177	0.926664
MvSl-1064-A2-R4_MC02g03987	1464	1119.84	1135	15.8445
MvSl-1064-A2-R4_MC02g03988	3373	3028.84	559	3.17271
MvSl-1064-A2-R4_MC02g03989	2644	2299.84	1004	6.95313
MvSl-1064-A2-R4_MC02g03990	2110	1765.84	1338	12.8056
MvSl-1064-A2-R4_MC02g03991	2946	2601.84	992	7.10302
MvSl-1064-A2-R4_MC02g03992	1455	1110.84	347.683	5.07098
MvSl-1064-A2-R4_MC02g03993	1573	1228.84	276	3.82302
MvSl-1064-A2-R4_MC02g03994	474	173.167	184	16.9085
MvSl-1064-A2-R4_MC02g03995	1177	832.844	624	9.52469
MvSl-1064-A2-R4_MC02g03996	2477	2132.84	708.056	4.54229
MvSl-1064-A2-R4_MC02g03997	417	133.635	140	18.5137
MvSl-1064-A2-R4_MC02g03998	1525	1180.84	2570	32.5079
MvSl-1064-A2-R4_MC02g03999	1413	1068.84	2303	33.5314
MvSl-1064-A2-R4_MC02g04000	1634	1289.84	5599	62.0577
MvSl-1064-A2-R4_MC02g04001	4553	4208.84	4305	17.5505
MvSl-1064-A2-R4_MC02g04002	856	514.769	499	14.7232
MvSl-1064-A2-R4_MC02g04003	1721	1376.84	735	8.02875
MvSl-1064-A2-R4_MC02g04004	2229	1884.84	1123	8.76726
MvSl-1064-A2-R4_MC02g04005	1465	1120.84	924	12.4633
MvSl-1064-A2-R4_MC02g04006	1503	1158.84	92	1.42767
MvSl-1064-A2-R4_MC02g04007	168	25.509	85	59.809
MvSl-1064-A2-R4_MC02g04008	945	601.219	532	13.8684
MvSl-1064-A2-R4_MC02g04009	1491	1146.84	57	0.939874
MvSl-1064-A2-R4_MC02g04010	670	338.376	70	3.42955
MvSl-1064-A2-R4_MC02g04011	1328	983.844	703	11.4226
MvSl-1064-A2-R4_MC02g04012	1908	1563.84	755	7.33727
MvSl-1064-A2-R4_MC02g04013	1836	1491.84	3388	37.2544
MvSl-1064-A2-R4_MC02g04014	1633	1288.84	10429	111.066
MvSl-1064-A2-R4_MC02g04015	165	25.3929	3	2.58845
MvSl-1064-A2-R4_MC02g04016	2220	1875.84	2957	23.3428
MvSl-1064-A2-R4_MC02g04017	753	416.075	4986	176.392
MvSl-1064-A2-R4_MC02g04018	225	41.1369	455	150.5
MvSl-1064-A2-R4_MC02g04019	2315	1970.84	580	5.01227
MvSl-1064-A2-R4_MC02g04020	2845	2500.84	1793	12.2928
MvSl-1064-A2-R4_MC02g04021	715	380.079	229	14.1738
MvSl-1064-A2-R4_MC02g04022	567	248.303	2165	102.122
MvSl-1064-A2-R4_MC02g04023	255	49.7919	7353	1961.23
MvSl-1064-A2-R4_MC02g04024	974	629.972	1385	32.6262
MvSl-1064-A2-R4_MC02g04025	814	474.11	626	17.7477
MvSl-1064-A2-R4_MC02g04026	3054	2709.84	1980	11.2144
MvSl-1064-A2-R4_MC02g04027	722	386.571	8456	298.934
MvSl-1064-A2-R4_MC02g04028	810	470.347	303	9.3383
MvSl-1064-A2-R4_MC02g04029	1841	1496.84	1786	18.5198
MvSl-1064-A2-R4_MC02g04030	3714	3369.84	5413	24.4316
MvSl-1064-A2-R4_MC02g04031	1925	1580.84	2767	27.859
MvSl-1064-A2-R4_MC02g04032	1575	1230.84	3230	41.3782
MvSl-1064-A2-R4_MC02g04033	5239	4894.84	120	0.499202
MvSl-1064-A2-R4_MC02g04034	5123	4778.84	3248	11.0107
MvSl-1064-A2-R4_MC02g04035	1281	936.844	358	6.04223
MvSl-1064-A2-R4_MC02g04036	719	383.806	942	36.0709
MvSl-1064-A2-R4_MC02g04037	789	450.372	2010	70.4401
MvSl-1064-A2-R4_MC02g04038	2333	1988.84	264	2.10733
MvSl-1064-A2-R4_MC02g04039	2578	2233.84	1932	13.152
MvSl-1064-A2-R4_MC02g04040	915	572.152	454	12.5291
MvSl-1064-A2-R4_MC02g04041	515	204.841	1154	87.551
MvSl-1064-A2-R4_MC02g04042	909	566.323	5727	131.445
MvSl-1064-A2-R4_MC02g04043	446	153.804	25	2.38817
MvSl-1064-A2-R4_MC02g04044	651	320.975	35	1.79359
MvSl-1064-A2-R4_MC02g04045	264	52.9987	28	6.21066
MvSl-1064-A2-R4_MC02g04046	2140	1795.84	1063.15	9.15017
MvSl-1064-A2-R4_MC02g04047	3319	2974.84	2140	12.028
MvSl-1064-A2-R4_MC02g04048	1366	1021.84	3212	51.8376
MvSl-1064-A2-R4_MC02g04049	420	135.683	2	0.481044
MvSl-1064-A2-R4_MC02g04050	864	522.457	48.1621	2.02863
MvSl-1064-A2-R4_MC02g04051	166	25.2332	3.12335	1.29899
MvSl-1064-A2-R4_MC02g04052	168	25.509	1	1.29654
MvSl-1064-A2-R4_MC02g04053	1669	1324.84	2289	28.6955
MvSl-1064-A2-R4_MC02g04054	1572	1227.84	1093	14.3772
MvSl-1064-A2-R4_MC02g04055	2001	1656.84	3964	38.8425
MvSl-1064-A2-R4_MC02g04056	2004	1659.84	2607	23.6258
MvSl-1064-A2-R4_MC02g04057	165	25.3929	3	4.26716
MvSl-1064-A2-R4_MC02g04058	745	408.325	79	4.2355
MvSl-1064-A2-R4_MC02g04059	6287	5942.84	3073	9.93668
MvSl-1064-A2-R4_MC02g04060	862	520.509	1406.16	41.614
MvSl-1064-A2-R4_MC02g04061	4230	3885.84	3671	13.1056
MvSl-1064-A2-R4_MC02g04062	703	368.953	425	19.6106
MvSl-1064-A2-R4_MC02g04063	1219	874.844	617	10.9785
MvSl-1064-A2-R4_MC02g04064	2923	2578.84	3601	21.1955
MvSl-1064-A2-R4_MC02g04065	1893	1548.84	3893	35.2114
MvSl-1064-A2-R4_MC02g04066	4095	3750.84	3699	16.2843
MvSl-1064-A2-R4_MC02g04067	1993	1648.84	1151	12.3121
MvSl-1064-A2-R4_MC02g04068	3231	2886.84	979	5.36356
MvSl-1064-A2-R4_MC02g04069	2893	2548.84	3755	22.1154
MvSl-1064-A2-R4_MC02g04070	4030	3685.84	549	3.03461
MvSl-1064-A2-R4_MC02g04071	2355	2010.84	2276	17.7728
MvSl-1064-A2-R4_MC02g04072	1678	1333.84	1856	18.9714
MvSl-1064-A2-R4_MC02g04073	924	580.69	765	18.5201
MvSl-1064-A2-R4_MC02g04074	1666	1321.84	1082	12.883
MvSl-1064-A2-R4_MC02g04075	1659	1314.84	773	8.31417
MvSl-1064-A2-R4_MC02g04076	1050	705.844	126	2.63194
MvSl-1064-A2-R4_MC02g04077	596	272.858	1428	77.784
MvSl-1064-A2-R4_MC02g04078	1308	963.844	1109	17.3134
MvSl-1064-A2-R4_MC02g04079	276	57.4234	0	0
MvSl-1064-A2-R4_MC02g04080	485	181.482	5.52509	0.670026
MvSl-1064-A2-R4_MC02g04081	2579	2234.84	3898	28.3261
MvSl-1064-A2-R4_MC02g04082	450	156.676	269	31.7005
MvSl-1064-A2-R4_MC02g04083	1620	1275.84	1.02286	0.00617345
MvSl-1064-A2-R4_MC02g04084	1157	812.844	0	0
MvSl-1064-A2-R4_MC02g04085	962	617.972	40.4828	1.35851
MvSl-1064-A2-R4_MC02g04086	289	62.1777	825.372	239.101
MvSl-1064-A2-R4_MC02g04087	1749	1404.84	2287	25.9404
MvSl-1064-A2-R4_MC02g04088	1887	1542.84	1759	18.3011
MvSl-1064-A2-R4_MC02g04089	1363	1018.84	3213	48.4144
MvSl-1064-A2-R4_MC02g04090	1646	1301.84	991.669	12.4519
MvSl-1064-A2-R4_MC02g04091	3609	3264.84	514	2.78895
MvSl-1064-A2-R4_MC02g04092	1009	664.844	206	4.68127
MvSl-1064-A2-R4_MC02g04093	892	549.602	444	11.8927
MvSl-1064-A2-R4_MC02g04094	1470	1125.84	1813	24.2374
MvSl-1064-A2-R4_MC02g04095	1405	1060.84	1224	17.8485
MvSl-1064-A2-R4_MC02g04096	2582	2237.84	759.975	6.58612
MvSl-1064-A2-R4_MC02g04097	1395	1050.84	731.195	11.2971
MvSl-1064-A2-R4_MC02g04098	1712	1367.84	599.377	7.61884
MvSl-1064-A2-R4_MC02g04099	2406	2061.84	3909	28.6538
MvSl-1064-A2-R4_MC02g04100	476	174.739	5682	417.99
MvSl-1064-A2-R4_MC02g04101	2335	1990.84	1709	13.9695
MvSl-1064-A2-R4_MC02g04102	974	629.972	1309	32.2762
MvSl-1064-A2-R4_MC02g04103	579	257.948	1093	61.9882
MvSl-1064-A2-R4_MC02g04104	1252	907.844	1055	18.2518
MvSl-1064-A2-R4_MC02g04105	1499	1154.84	3107	38.6381
MvSl-1064-A2-R4_MC02g04106	1738	1393.84	157	2.22494
MvSl-1064-A2-R4_MC02g04107	909	566.323	326	9.86469
MvSl-1064-A2-R4_MC02g04108	4082	3737.84	147	0.924785
MvSl-1064-A2-R4_MC02g04109	1737	1392.84	2695	31.1782
MvSl-1064-A2-R4_MC02g04110	2028	1683.84	3451	32.7437
MvSl-1064-A2-R4_MC02g04111	1129	784.844	513	9.28214
MvSl-1064-A2-R4_MC02g04112	835	494.379	678.224	21.388
MvSl-1064-A2-R4_MC02g04113	1073	728.844	51.7894	1.15768
MvSl-1064-A2-R4_MC02g04114	5986	5641.84	1783	5.63901
MvSl-1064-A2-R4_MC02g04115	2129	1784.84	842	8.70178
MvSl-1064-A2-R4_MC02g04116	1595	1250.84	689	8.56731
MvSl-1064-A2-R4_MC02g04117	2829	2484.84	463	3.27232
MvSl-1064-A2-R4_MC02g04118	3416	3071.84	1679	8.67639
MvSl-1064-A2-R4_MC02g04119	2784	2439.84	4385	39.2088
MvSl-1064-A2-R4_MC02g04120	1505	1160.84	3678	48.3668
MvSl-1064-A2-R4_MC02g04121	975	630.972	1707	39.6044
MvSl-1064-A2-R4_MC02g04122	3875	3530.84	2663	12.3
MvSl-1064-A2-R4_MC02g04123	1317	972.844	2496	43.5178
MvSl-1064-A2-R4_MC02g04124	1284	939.844	5508	89.171
MvSl-1064-A2-R4_MC02g04125	1792	1447.84	1366	14.356
MvSl-1064-A2-R4_MC02g04126	1107	762.844	647	13.1749
MvSl-1064-A2-R4_MC02g04127	3392	3047.84	13316	71.2663
MvSl-1064-A2-R4_MC02g04128	1009	664.844	66	1.15114
MvSl-1064-A2-R4_MC02g04129	255	49.7919	10	3.77204
MvSl-1064-A2-R4_MC02g04130	1247	902.844	62	0.75853
MvSl-1064-A2-R4_MC02g04131	1321	976.844	3471	48.2394
MvSl-1064-A2-R4_MC02g04132	967	622.972	386.184	9.29525
MvSl-1064-A2-R4_MC02g04133	1241	896.844	57.1257	1.41191
MvSl-1064-A2-R4_MC02g04134	789	450.372	409.69	12.4782
MvSl-1064-A2-R4_MC02g04135	495	189.163	4095.78	339.98
MvSl-1064-A2-R4_MC02g04136	901	558.436	382	11.0148
MvSl-1064-A2-R4_MC02g04137	439	148.803	120	12.1346
MvSl-1064-A2-R4_MC02g04138	1663	1318.84	343.151	4.46258
MvSl-1064-A2-R4_MC02g04139	210	36.4252	14.3927	8.50108
MvSl-1064-A2-R4_MC02g04140	587	265.085	113.906	8.43811
MvSl-1064-A2-R4_MC02g04141	212	36.8387	0	0
MvSl-1064-A2-R4_MC02g04142	1429	1084.84	2910	38.0339
MvSl-1064-A2-R4_MC02g04143	1399	1054.84	929	12.6972
MvSl-1064-A2-R4_MC02g04144	1339	994.844	1266	20.2329
MvSl-1064-A2-R4_MC02g04145	2109	1764.84	3800	31.9785
MvSl-1064-A2-R4_MC02g04146	3172	2827.84	3474.82	19.4359
MvSl-1064-A2-R4_MC02g04147	707	372.461	3258	128.911
MvSl-1064-A2-R4_MC02g04148	5128	4783.84	1669	6.09187
MvSl-1064-A2-R4_MC02g04149	211	36.6394	15.9157	4.93782
MvSl-1064-A2-R4_MC02g04150	1988	1643.84	238.138	2.52588
MvSl-1064-A2-R4_MC02g04151	219	38.9266	26.6114	11.246
MvSl-1064-A2-R4_MC02g04152	808	468.631	857.471	29.698
MvSl-1064-A2-R4_MC02g04153	1178	833.844	294	6.81401
MvSl-1064-A2-R4_MC02g04154	469	169.518	125	12.3034
MvSl-1064-A2-R4_MC02g04155	1472	1127.84	1133	14.4677
MvSl-1064-A2-R4_MC02g04156	168	25.509	209	142.001
MvSl-1064-A2-R4_MC02g04157	3114	2769.84	4127	31.8668
MvSl-1064-A2-R4_MC02g04158	195	32.6183	601	288.179
MvSl-1064-A2-R4_MC02g04159	765	427.561	671.871	27.1476
MvSl-1064-A2-R4_MC02g04160	487	182.978	420	35.4562
MvSl-1064-A2-R4_MC02g04161	1133	788.844	31	0.933567
MvSl-1064-A2-R4_MC02g04162	2708	2363.84	2778	18.3419
MvSl-1064-A2-R4_MC02g04163	212	36.8387	0	0
MvSl-1064-A2-R4_MC02g04164	587	265.085	113.906	8.43811
MvSl-1064-A2-R4_MC02g04165	210	36.4252	2.51912	2.32171
MvSl-1064-A2-R4_MC02g04166	1418	1073.84	9.58252	0.277397
MvSl-1064-A2-R4_MC02g04167	696	362.401	625	33.7171
MvSl-1064-A2-R4_MC02g04168	657	326.575	1016	54.5487
MvSl-1064-A2-R4_MC02g04169	2602	2257.84	2045.84	18.3452
MvSl-1064-A2-R4_MC02g04170	225	41.1369	27	12.9552
MvSl-1064-A2-R4_MC02g04171	1260	915.844	389.996	7.13432
MvSl-1064-A2-R4_MC02g04172	1176	831.844	4	0.0569736
MvSl-1064-A2-R4_MC02g04173	1966	1621.84	18	0.187816
MvSl-1064-A2-R4_MC02g04174	485	181.482	408	32.7973
MvSl-1064-A2-R4_MC02g04175	3476	3131.84	2713	12.9452
MvSl-1064-A2-R4_MC02g04176	1883	1538.84	465	4.51665
MvSl-1064-A2-R4_MC02g04177	3189	2844.84	2320	12.7788
MvSl-1064-A2-R4_MC02g04178	4733	4388.84	3527	12.0529
MvSl-1064-A2-R4_MC02g04179	165	25.3929	4	2.22021
MvSl-1064-A2-R4_MC02g04180	2349	2004.84	1002	8.55213
MvSl-1064-A2-R4_MC02g04181	1425	1080.84	1031	15.6059
MvSl-1064-A2-R4_MC02g04182	1575	1230.84	1081	13.1951
MvSl-1064-A2-R4_MC02g04183	1778	1433.84	7032	96.4587
MvSl-1064-A2-R4_MC02g04184	2127	1782.84	2636	20.7713
MvSl-1064-A2-R4_MC02g04185	1140	795.844	209	3.97142
MvSl-1064-A2-R4_MC02g04186	1052	707.844	476	10.1583
MvSl-1064-A2-R4_MC02g04187	2366	2021.84	5075	38.4651
MvSl-1064-A2-R4_MC02g04188	2348	2003.84	2560	19.7879
MvSl-1064-A2-R4_MC02g04189	2100	1755.84	840	7.04974
MvSl-1064-A2-R4_MC02g04190	2548	2203.84	1688	12.083
MvSl-1064-A2-R4_MC02g04191	2669	2324.84	1133	7.76985
MvSl-1064-A2-R4_MC02g04192	2994	2649.84	9.0082	0.0764054
MvSl-1064-A2-R4_MC02g04193	1151	806.844	280	6.1166
MvSl-1064-A2-R4_MC02g04194	933	589.397	6642.38	160.772
MvSl-1064-A2-R4_MC02g04195	1712	1367.84	1326	14.0176
MvSl-1064-A2-R4_MC02g04196	3239	2894.84	2250	12.6902
MvSl-1064-A2-R4_MC02g04197	3418	3073.84	2735	12.5046
MvSl-1064-A2-R4_MC02g04198	1338	993.844	2534	36.9738
MvSl-1064-A2-R4_MC02g04199	2055	1710.84	469	4.39119
MvSl-1064-A2-R4_MC02g04200	2763	2418.84	565	4.17709
MvSl-1064-A2-R4_MC02g04201	2029	1684.84	4659	43.9206
MvSl-1064-A2-R4_MC02g04202	1552	1207.84	2019.09	24.5129
MvSl-1064-A2-R4_MC02g04203	643	313.994	115731	4847.99
MvSl-1064-A2-R4_MC02g04204	3175	2830.84	2819	15.3225
MvSl-1064-A2-R4_MC02g04205	2264	1919.84	28	0.254988
MvSl-1064-A2-R4_MC02g04206	912	569.266	107	4.11296
MvSl-1064-A2-R4_MC02g04207	3067	2722.84	1322	7.63531
MvSl-1064-A2-R4_MC02g04208	1539	1194.84	795	10.2214
MvSl-1064-A2-R4_MC02g04209	4126	3781.84	1300	5.12779
MvSl-1064-A2-R4_MC02g04210	1375	1030.84	409	6.30713
MvSl-1064-A2-R4_MC02g04211	2022	1677.84	6713	69.1234
MvSl-1064-A2-R4_MC02g04212	351	92.9781	11	2.59755
MvSl-1064-A2-R4_MC02g04213	546	230.117	1278	77.0495
MvSl-1064-A2-R4_MC02g04214	1353	1008.84	1147	17.6293
MvSl-1064-A2-R4_MC02g04215	2470	2125.84	3192	24.6476
MvSl-1064-A2-R4_MC02g04216	989	644.908	43	0.924862
MvSl-1064-A2-R4_MC02g04217	189	30.6841	0	0
MvSl-1064-A2-R4_MC02g04218	2564	2219.84	3.92413	0.0411542
MvSl-1064-A2-R4_MC02g04219	2382	2037.84	6.67911	0.0430431
MvSl-1064-A2-R4_MC02g04220	206	35.7338	0	0
MvSl-1064-A2-R4_MC02g04221	249	47.8871	5	1.13644
MvSl-1064-A2-R4_MC02g04222	2061	1716.84	1758	15.6349
MvSl-1064-A2-R4_MC02g04223	1555	1210.84	966	11.3726
MvSl-1064-A2-R4_MC02g04224	1357	1012.84	250	3.84224
MvSl-1064-A2-R4_MC02g04225	174	26.0434	6.19714	2.62132
MvSl-1064-A2-R4_MC02g04226	1485	1140.84	355.273	5.53308
MvSl-1064-A2-R4_MC02g04227	250	48.1058	35	17.4655
MvSl-1064-A2-R4_MC02g04228	631	303.434	8230	492.365
MvSl-1064-A2-R4_MC02g04229	1650	1305.84	1651	18.4679
MvSl-1064-A2-R4_MC02g04230	1425	1080.84	4075	58.6968
MvSl-1064-A2-R4_MC02g04231	7378	7033.84	477	1.34738
MvSl-1064-A2-R4_MC02g04232	2526	2181.84	1300	9.02817
MvSl-1064-A2-R4_MC02g04233	1736	1391.84	2988	33.9487
MvSl-1064-A2-R4_MC02g04234	1274	929.844	3	0.105149
MvSl-1064-A2-R4_MC02g04235	1248	903.844	265	4.23121
MvSl-1064-A2-R4_MC02g04236	2377	2032.84	633	5.05204
MvSl-1064-A2-R4_MC02g04237	390	117.068	345	47.9534
MvSl-1064-A2-R4_MC02g04238	1272	927.844	2895	45.487
MvSl-1064-A2-R4_MC02g04239	1287	942.844	1435	22.2797
MvSl-1064-A2-R4_MC02g04240	1485	1140.84	1212	16.2909
MvSl-1064-A2-R4_MC02g04241	2822	2477.84	536	4.07798
MvSl-1064-A2-R4_MC02g04242	1831	1486.84	529	6.25084
MvSl-1064-A2-R4_MC02g04243	1731	1386.84	1763	18.6159
MvSl-1064-A2-R4_MC02g04244	173	25.9831	5	1.48179
MvSl-1064-A2-R4_MC02g04245	1232	887.844	689	14.8811
MvSl-1064-A2-R4_MC02g04246	327	80.6648	218	43.8583
MvSl-1064-A2-R4_MC02g04247	1305	960.844	2267	34.7131
MvSl-1064-A2-R4_MC02g04248	2582	2237.84	947	6.04446
MvSl-1064-A2-R4_MC02g04249	2843	2498.84	767	5.01802
MvSl-1064-A2-R4_MC02g04250	2820	2475.84	1889	12.9535
MvSl-1064-A2-R4_MC02g04251	2252	1907.84	1489	13.154
MvSl-1064-A2-R4_MC02g04252	3587	3242.84	1980	9.53021
MvSl-1064-A2-R4_MC02g04253	678	345.745	449	21.0489
MvSl-1064-A2-R4_MC02g04254	1730	1385.84	711	8.89129
MvSl-1064-A2-R4_MC02g04255	1757	1412.84	238	4.25194
MvSl-1064-A2-R4_MC02g04256	885	542.766	249	8.1011
MvSl-1064-A2-R4_MC02g04257	2885	2540.84	16197	107.664
MvSl-1064-A2-R4_MC02g04258	2890	2545.84	1000	6.25298
MvSl-1064-A2-R4_MC02g04259	1715	1370.84	889	9.89155
MvSl-1064-A2-R4_MC02g04260	2003	1658.84	140	1.58556
MvSl-1064-A2-R4_MC02g04261	690	356.915	5759	227.129
MvSl-1064-A2-R4_MC02g04262	684	351.386	680	30.4037
MvSl-1064-A2-R4_MC02g04263	2069	1724.84	1035	8.83136
MvSl-1064-A2-R4_MC02g04264	3055	2710.84	9122	52.5003
MvSl-1064-A2-R4_MC02g04265	2291	1946.84	2137	15.9056
MvSl-1064-A2-R4_MC02g04266	2891	2546.84	4479	26.5905
MvSl-1064-A2-R4_MC02g04267	878	535.875	915	24.4917
MvSl-1064-A2-R4_MC02g04268	2317	1972.84	354	3.05214
MvSl-1064-A2-R4_MC02g04269	1826	1481.84	1590	17.5656
MvSl-1064-A2-R4_MC02g04270	1334	989.844	382	7.90059
MvSl-1064-A2-R4_MC02g04271	2435	2090.84	848	6.56926
MvSl-1064-A2-R4_MC02g04272	1278	933.844	5420	93.5491
MvSl-1064-A2-R4_MC02g04273	1966	1621.84	5950	52.682
MvSl-1064-A2-R4_MC02g04274	377	108.729	30	7.42659
MvSl-1064-A2-R4_MC02g04275	1687	1342.84	60.7975	0.927144
MvSl-1064-A2-R4_MC02g04276	566	247.383	21.5137	1.8761
MvSl-1064-A2-R4_MC02g04277	207	35.86	28.1232	15.6928
MvSl-1064-A2-R4_MC02g04278	1303	958.844	124.697	2.33424
MvSl-1064-A2-R4_MC02g04279	4480	4135.84	290.934	1.54396
MvSl-1064-A2-R4_MC02g04280	648	318.47	156.888	8.36483
MvSl-1064-A2-R4_MC02g04281	710	375.271	12	0.511311
MvSl-1064-A2-R4_MC02g04282	862	520.509	675	19.8884
MvSl-1064-A2-R4_MC02g04283	4186	3841.84	4699	18.681
MvSl-1064-A2-R4_MC02g04284	853	511.924	1067	30.5549
MvSl-1064-A2-R4_MC02g04285	1505	1160.84	717	9.55999
MvSl-1064-A2-R4_MC02g04286	3480	3135.84	3843	23.4371
MvSl-1064-A2-R4_MC02g04287	1433	1088.84	169	2.89464
MvSl-1064-A2-R4_MC02g04288	875	532.928	73	2.50195
MvSl-1064-A2-R4_MC02g04289	3957	3612.84	1676	7.46055
MvSl-1064-A2-R4_MC02g04290	2722	2377.84	453	3.71882
MvSl-1064-A2-R4_MC02g04291	2225	1880.84	1608	17.5151
MvSl-1064-A2-R4_MC02g04292	1455	1110.84	324.764	5.08352
MvSl-1064-A2-R4_MC02g04293	2686	2341.84	3705.57	24.2248
MvSl-1064-A2-R4_MC02g04294	2473	2128.84	445	3.40726
MvSl-1064-A2-R4_MC02g04295	2286	1941.84	40	0.380906
MvSl-1064-A2-R4_MC02g04296	2956	2611.84	2906	18.0492
MvSl-1064-A2-R4_MC02g04297	1553	1208.84	1222	15.0198
MvSl-1064-A2-R4_MC02g04298	1036	691.844	664	16.2979
MvSl-1064-A2-R4_MC02g04299	2023	1678.84	896	8.56428
MvSl-1064-A2-R4_MC02g04300	1133	788.844	165	3.31424
MvSl-1064-A2-R4_MC02g04301	186	29.8902	30	17.6249
MvSl-1064-A2-R4_MC02g04302	520	209.035	314	23.3058
MvSl-1064-A2-R4_MC02g04303	565	246.515	143	9.30561
MvSl-1064-A2-R4_MC02g04304	2181	1836.84	1319	10.6675
MvSl-1064-A2-R4_MC02g04305	1979	1634.84	2535	23.4905
MvSl-1064-A2-R4_MC02g04306	1170	825.844	3	0.0380179
MvSl-1064-A2-R4_MC02g04307	1475	1130.84	890	12.4885
MvSl-1064-A2-R4_MC02g04308	1316	971.844	2629	41.5684
MvSl-1064-A2-R4_MC02g04309	3064	2719.84	4497	25.0053
MvSl-1064-A2-R4_MC02g04310	680	347.745	42	2.24093
MvSl-1064-A2-R4_MC02g04311	2240	1895.84	1729.72	16.0401
MvSl-1064-A2-R4_MC02g04312	4831	4486.84	1875	6.83566
MvSl-1064-A2-R4_MC02g04313	1554	1209.84	2116	26.2603
MvSl-1064-A2-R4_MC02g04314	4706	4361.84	534	2.05438
MvSl-1064-A2-R4_MC02g04315	1696	1351.84	1395	14.6809
MvSl-1064-A2-R4_MC02g04316	863	521.457	707	20.2602
MvSl-1064-A2-R4_MC02g04317	1377	1032.84	4402	65.4762
MvSl-1064-A2-R4_MC02g04318	1661	1316.84	6708	79.1694
MvSl-1064-A2-R4_MC02g04319	3610	3265.84	955	8.33268
MvSl-1064-A2-R4_MC02g04320	183	28.8424	17329	9607.56
MvSl-1064-A2-R4_MC02g04321	1688	1343.84	2.00007	0.0114605
MvSl-1064-A2-R4_MC02g04322	1124	779.844	1.00148	0.0205452
MvSl-1064-A2-R4_MC02g04323	217	38.4931	99	48.5152
MvSl-1064-A2-R4_MC02g04324	5673	5328.84	3812	12.9877
MvSl-1064-A2-R4_MC02g04325	195	32.6183	59	31.4841
MvSl-1064-A2-R4_MC02g04326	2255	1910.84	6888	50.5984
MvSl-1064-A2-R4_MC02g04327	1731	1386.84	6553	76.4864
MvSl-1064-A2-R4_MC02g04328	2523	2178.84	2616	19.6313
MvSl-1064-A2-R4_MC02g04329	1433	1088.84	1034	14.6971
MvSl-1064-A2-R4_MC02g04330	5052	4707.84	2023	6.75511
MvSl-1064-A2-R4_MC02g04331	4115	3770.84	762	3.56852
MvSl-1064-A2-R4_MC02g04332	2081	1736.84	714	6.92665
MvSl-1064-A2-R4_MC02g04333	1856	1511.84	1820	20.6339
MvSl-1064-A2-R4_MC02g04334	1206	861.844	2208	37.7865
MvSl-1064-A2-R4_MC02g04335	2049	1704.84	2927	28.591
MvSl-1064-A2-R4_MC02g04336	3275	2930.84	2310	13.1792
MvSl-1064-A2-R4_MC02g04337	902	559.436	2269	57.5749
MvSl-1064-A2-R4_MC02g04338	2441	2096.84	58606	336.216
MvSl-1064-A2-R4_MC02g04339	297	65.9908	14	3.72415
MvSl-1064-A2-R4_MC02g04340	1975	1630.84	2271	24.8107
MvSl-1064-A2-R4_MC02g04341	2010	1665.84	1199	10.8289
MvSl-1064-A2-R4_MC02g04342	3275	2930.84	5117	27.2308
MvSl-1064-A2-R4_MC02g04343	859	517.666	355	14.9028
MvSl-1064-A2-R4_MC02g04344	533	219.309	260	26.4778
MvSl-1064-A2-R4_MC02g04345	1184	839.844	237	4.24738
MvSl-1064-A2-R4_MC02g04346	3606	3261.84	4782	22.2721
MvSl-1064-A2-R4_MC02g04347	951	607.219	3944	93.3481
MvSl-1064-A2-R4_MC02g04348	1469	1124.84	836	10.2378
MvSl-1064-A2-R4_MC02g04349	1157	812.844	640	11.8802
MvSl-1064-A2-R4_MC02g04350	716	381.079	0	0.106816
MvSl-1064-A2-R4_MC02g04351	943	599.219	20.1153	0.49293
MvSl-1064-A2-R4_MC02g04352	1521	1176.84	12	0.0926215
MvSl-1064-A2-R4_MC02g04353	2348	2003.84	2948	23.2632
MvSl-1064-A2-R4_MC02g04354	1133	788.844	690	12.9609
MvSl-1064-A2-R4_MC02g04355	1324	979.844	174	3.20496
MvSl-1064-A2-R4_MC02g04356	225	41.1369	35	13.6819
MvSl-1064-A2-R4_MC02g04357	162	24.3106	0	0.697
MvSl-1064-A2-R4_MC02g04358	5699	5354.84	35.7759	0.0981805
MvSl-1064-A2-R4_MC02g04359	201	34.4601	0	0
