gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2
MinSal-1389-A1-17072018_C012g07411	MinSal-1389-A1-17072018_C001	Chr01	476883	479656	3.270423627	10.96735353	4.50E-45	1.75E-44	-2.638590112	-2.638590112	-2.638590112	4.470916008	4.194602819
MinSal-1389-A1-17072018_C012g07414	MinSal-1389-A1-17072018_C001	Chr01	486546	489710	6.284000424	1.848759426	3.05E-14	6.31E-14	4.759445125	5.461150413	5.397849943	7.063581202	7.098160761
MinSal-1389-A1-17072018_C012g07415	MinSal-1389-A1-17072018_C001	Chr01	490099	492204	7.617354991	0.759550354	0.00054603	0.000743173	7.277988049	7.498552873	6.948278195	8.016287522	8.024346875
MinSal-1389-A1-17072018_C012g07416	MinSal-1389-A1-17072018_C001	Chr01	493101	495125	7.056038682	1.193713682	8.24E-08	1.35E-07	6.447851683	6.270540861	6.614718246	7.418805138	7.833757976
MinSal-1389-A1-17072018_C012g07417	MinSal-1389-A1-17072018_C001	Chr01	495719	499229	6.061765022	-0.807466424	7.75E-05	0.000110191	6.312079444	6.425912613	6.28262335	5.588349234	5.484191283
MinSal-1389-A1-17072018_C012g07419	MinSal-1389-A1-17072018_C001	Chr01	503068	508673	8.527119991	-1.197801839	4.29E-07	6.78E-07	8.790007203	8.647758117	9.201878747	7.626652926	7.772569201
MinSal-1389-A1-17072018_C012g07422	MinSal-1389-A1-17072018_C001	Chr01	509564	514751	5.007114024	-0.867488478	3.77E-05	5.45E-05	5.271449962	5.42640861	5.230686048	4.527766762	4.371726126
MinSal-1389-A1-17072018_C012g07427	MinSal-1389-A1-17072018_C001	Chr01	518630	520664	3.02728269	10.69118102	3.36E-41	1.25E-40	-2.638590112	-2.638590112	-2.638590112	4.165278999	3.958239192
MinSal-1389-A1-17072018_C012g07428	MinSal-1389-A1-17072018_C001	Chr01	520823	523625	4.062291115	2.376711788	1.21E-11	2.31E-11	2.800281977	1.78077099	2.942371464	5.107513832	4.676939206
MinSal-1389-A1-17072018_C012g07430	MinSal-1389-A1-17072018_C001	Chr01	524142	526823	7.629544306	-2.148735261	1.58E-21	4.14E-21	8.105775114	8.333025657	8.059247428	6.09194833	5.955764382
MinSal-1389-A1-17072018_C012g07431	MinSal-1389-A1-17072018_C001	Chr01	527424	528989	4.843553852	1.255917384	1.75E-06	2.70E-06	4.186588342	4.409722564	3.832056968	5.672695608	5.121804333
MinSal-1389-A1-17072018_C012g07433	MinSal-1389-A1-17072018_C001	Chr01	531699	533430	5.335206946	10.54164879	3.27E-117	4.43E-116	-2.638590112	-1.777909711	-2.638590112	6.67294555	6.474770573
MinSal-1389-A1-17072018_C012g07438	MinSal-1389-A1-17072018_C001	Chr01	533514	534674	8.700548789	-2.463110083	1.56E-22	4.18E-22	9.271352478	9.365418608	9.186932504	7.065502488	6.511573636
MinSal-1389-A1-17072018_C012g07439	MinSal-1389-A1-17072018_C001	Chr01	534961	536557	6.044514816	1.78275121	1.36E-13	2.75E-13	4.583682606	5.193152098	5.267524044	6.748438606	6.885155459
MinSal-1389-A1-17072018_C012g07440	MinSal-1389-A1-17072018_C001	Chr01	536655	537665	5.977949059	11.20321032	1.04E-115	1.34E-114	-2.638590112	-2.638590112	-1.309844998	7.46538824	6.98787688
MinSal-1389-A1-17072018_C012g07441	MinSal-1389-A1-17072018_C001	Chr01	538357	540626	8.084892067	2.126283977	6.75E-20	1.69E-19	6.837555663	6.69763204	6.998448298	8.645463232	9.239940618
MinSal-1389-A1-17072018_C012g07442	MinSal-1389-A1-17072018_C001	Chr01	541339	544179	5.037948416	12.9008479	5.49E-107	5.77E-106	-2.638590112	-2.638590112	-2.638590112	6.33829692	6.187869106
MinSal-1389-A1-17072018_C012g07443	MinSal-1389-A1-17072018_C001	Chr01	544407	548624	6.54169302	-1.315071179	6.85E-09	1.17E-08	7.138018828	6.763485371	6.913835206	5.698924802	5.566449864
MinSal-1389-A1-17072018_C012g07444	MinSal-1389-A1-17072018_C001	Chr01	548998	550946	5.584382647	1.287310809	5.70E-10	1.02E-09	4.759445125	4.988072266	4.965152248	6.318293656	6.04761796
MinSal-1389-A1-17072018_C012g07445	MinSal-1389-A1-17072018_C001	Chr01	551381	552222	7.044977656	1.314416203	0.000235601	0.000327509	6.723024506	6.695809824	5.202426824	7.887809877	7.426256066
MinSal-1389-A1-17072018_C012g07446	MinSal-1389-A1-17072018_C001	Chr01	552878	555043	3.998313595	11.77955123	8.18E-62	4.13E-61	-2.638590112	-2.638590112	-2.638590112	4.960393355	5.31264496
MinSal-1389-A1-17072018_C012g07447	MinSal-1389-A1-17072018_C001	Chr01	555787	556918	6.823837985	10.65406193	3.72E-144	1.59E-142	-0.726421499	-2.638590112	-2.638590112	8.270620629	7.939519781
MinSal-1389-A1-17072018_C012g07448	MinSal-1389-A1-17072018_C001	Chr01	568170	572267	2.526954877	3.07784288	2.75E-13	5.51E-13	0.577279929	-0.546525438	1.07232403	3.153055825	3.501130302
MinSal-1389-A1-17072018_C012g07451	MinSal-1389-A1-17072018_C001	Chr01	575893	578529	6.628638007	2.035960708	8.24E-19	2.00E-18	5.686369366	5.422006464	5.18327506	7.334077991	7.616862775
MinSal-1389-A1-17072018_C012g07452	MinSal-1389-A1-17072018_C001	Chr01	578931	579421	7.078062511	-0.661869256	0.017553733	0.021577146	7.243191956	6.801262252	7.746697898	6.815047055	6.467142995
MinSal-1389-A1-17072018_C012g07453	MinSal-1389-A1-17072018_C001	Chr01	583397	586060	4.630447153	12.46602228	7.92E-86	5.58E-85	-2.638590112	-2.638590112	-2.638590112	5.97416024	5.672403621
MinSal-1389-A1-17072018_C012g07454	MinSal-1389-A1-17072018_C001	Chr01	586520	588520	7.207613769	-0.682589289	0.002843022	0.003706875	7.362123499	7.231797909	7.710366927	6.839393539	6.68730228
MinSal-1389-A1-17072018_C012g07456	MinSal-1389-A1-17072018_C001	Chr01	589170	590093	1.939693521	9.425897212	1.15E-19	2.85E-19	-2.638590112	-2.638590112	-2.638590112	3.216682212	2.26411544
MinSal-1389-A1-17072018_C012g07458	MinSal-1389-A1-17072018_C001	Chr01	592934	594822	4.341077535	9.480850511	3.28E-72	1.92E-71	-2.638590112	-1.777909711	-2.638590112	5.349065988	5.669747761
MinSal-1389-A1-17072018_C012g07459	MinSal-1389-A1-17072018_C001	Chr01	595165	595644	9.679173211	1.865521828	3.77E-07	5.97E-07	8.272417759	7.91978963	9.329308577	10.8196772	10.09278227
MinSal-1389-A1-17072018_C012g07460	MinSal-1389-A1-17072018_C001	Chr01	595916	596976	6.090211705	3.15382759	9.99E-41	3.69E-40	3.95849111	3.77143098	4.291523608	6.997693342	7.285027299
MinSal-1389-A1-17072018_C012g07462	MinSal-1389-A1-17072018_C001	Chr01	601115	602951	5.346407068	2.572791544	4.24E-29	1.31E-28	3.374115284	3.798852783	3.994690858	6.346221209	6.229943193
MinSal-1389-A1-17072018_C012g07463	MinSal-1389-A1-17072018_C001	Chr01	603220	604625	6.887352707	10.72250628	4.99E-156	3.25E-154	-1.696546282	-1.242546265	-2.638590112	8.114670431	8.241553804
MinSal-1389-A1-17072018_C012g07464	MinSal-1389-A1-17072018_C001	Chr01	606466	608977	3.790218189	11.54969241	2.63E-60	1.29E-59	-2.638590112	-2.638590112	-2.638590112	4.86212619	4.972481271
MinSal-1389-A1-17072018_C012g07465	MinSal-1389-A1-17072018_C001	Chr01	611774	618586	5.919927792	13.82457312	3.67E-137	1.11E-135	-2.638590112	-2.638590112	-2.638590112	7.144424205	7.229301197
MinSal-1389-A1-17072018_C012g07466	MinSal-1389-A1-17072018_C001	Chr01	618781	619390	6.565607113	1.947987443	8.14E-20	2.03E-19	5.538084982	5.532310734	5.249222621	7.437841761	7.351166527
MinSal-1389-A1-17072018_C012g07467	MinSal-1389-A1-17072018_C001	Chr01	619712	624669	6.313697145	11.55878346	3.45E-140	1.23E-138	-2.638590112	-1.777909711	-2.638590112	7.498831208	7.681571124
MinSal-1389-A1-17072018_C012g07468	MinSal-1389-A1-17072018_C001	Chr01	625048	628647	6.021172476	1.273387896	2.34E-09	4.09E-09	5.19193797	5.386297201	5.486455131	6.761534606	6.478569292
MinSal-1389-A1-17072018_C012g07469	MinSal-1389-A1-17072018_C001	Chr01	629842	631350	5.51774311	2.650227855	4.02E-26	1.18E-25	4.114489938	3.97746534	3.230539922	6.385202625	6.578235259
MinSal-1389-A1-17072018_C012g07470	MinSal-1389-A1-17072018_C001	Chr01	631700	633574	7.204489985	-1.899556871	2.82E-17	6.51E-17	7.833738551	7.55994359	7.733592249	5.788889798	5.843592267
MinSal-1389-A1-17072018_C012g07475	MinSal-1389-A1-17072018_C001	Chr01	637371	639056	7.196543997	12.45912603	3.26E-169	3.79E-167	-1.696546282	-2.638590112	-2.638590112	8.480298956	8.509110931
MinSal-1389-A1-17072018_C012g07476	MinSal-1389-A1-17072018_C001	Chr01	639312	643835	4.885777344	12.7392724	2.43E-98	2.15E-97	-2.638590112	-2.638590112	-2.638590112	5.989420501	6.209973822
MinSal-1389-A1-17072018_C012g07477	MinSal-1389-A1-17072018_C001	Chr01	644313	645458	6.781952946	-1.120990009	9.26E-08	1.51E-07	7.166526015	7.119380174	7.13678298	5.971088722	6.070954445
MinSal-1389-A1-17072018_C012g07479	MinSal-1389-A1-17072018_C001	Chr01	645642	647571	7.02769668	-9.190667273	7.78E-87	5.58E-86	7.554916868	7.375322166	8.262251764	-1.22439585	-0.667546855
MinSal-1389-A1-17072018_C012g07480	MinSal-1389-A1-17072018_C001	Chr01	652334	655276	10.67847073	-3.518200885	1.54E-31	4.98E-31	11.31696918	11.18317033	11.48881274	7.839785553	7.795287227
MinSal-1389-A1-17072018_C012g07481	MinSal-1389-A1-17072018_C001	Chr01	657331	661526	7.476317026	15.4169863	1.13E-156	7.82E-155	-2.638590112	-2.638590112	-2.638590112	8.492489398	9.017779892
MinSal-1389-A1-17072018_C012g07483	MinSal-1389-A1-17072018_C001	Chr01	666706	669856	3.460729956	-2.743362316	9.97E-20	2.48E-19	4.150989481	4.327378442	4.016496949	1.612271083	1.378145011
MinSal-1389-A1-17072018_C012g07484	MinSal-1389-A1-17072018_C001	Chr01	671336	673451	5.491152928	-0.614725086	0.00351997	0.004556431	5.706945225	5.901468186	5.501996419	5.046567553	5.162045524
MinSal-1389-A1-17072018_C012g07486	MinSal-1389-A1-17072018_C001	Chr01	674447	675787	5.83680162	2.513962606	5.11E-31	1.63E-30	4.331440899	4.427400094	4.016496949	6.7478405	6.82316806
MinSal-1389-A1-17072018_C012g07487	MinSal-1389-A1-17072018_C001	Chr01	676363	678582	4.055828698	2.192549515	5.04E-16	1.12E-15	2.334157085	2.801914161	2.942371464	4.866540782	4.862815501
MinSal-1389-A1-17072018_C012g07488	MinSal-1389-A1-17072018_C001	Chr01	678722	680838	6.048054484	-1.453460939	9.95E-10	1.76E-09	6.357036286	6.360705185	6.721464581	5.215280863	4.834638071
MinSal-1389-A1-17072018_C012g07489	MinSal-1389-A1-17072018_C001	Chr01	681423	682870	5.798924953	3.816557248	3.80E-54	1.71E-53	2.860296058	3.003928688	3.532467052	6.877622353	6.966936171
MinSal-1389-A1-17072018_C012g07491	MinSal-1389-A1-17072018_C001	Chr01	683053	684339	7.075473663	3.258119199	1.22E-50	5.18E-50	4.951020619	4.99993535	4.773566332	8.094112227	8.238420634
MinSal-1389-A1-17072018_C012g07494	MinSal-1389-A1-17072018_C001	Chr01	685262	685501	4.19968893	11.99988777	2.46E-75	1.50E-74	-2.638590112	-2.638590112	-2.638590112	5.352217343	5.380809334
MinSal-1389-A1-17072018_C012g07495	MinSal-1389-A1-17072018_C001	Chr01	688231	689887	7.021827557	-2.824778147	3.17E-34	1.06E-33	7.747975387	7.605301897	7.564420242	4.907819109	4.733988189
MinSal-1389-A1-17072018_C012g07497	MinSal-1389-A1-17072018_C001	Chr01	691547	692401	7.291737308	-1.989941895	3.67E-17	8.47E-17	7.670473928	7.717323307	8.030065211	5.739202184	5.909236952
MinSal-1389-A1-17072018_C012g07498	MinSal-1389-A1-17072018_C001	Chr01	695052	695975	7.256284635	-1.351726302	5.01E-08	8.30E-08	7.563968495	7.402389866	7.97405301	6.174378895	6.444015271
MinSal-1389-A1-17072018_C012g07499	MinSal-1389-A1-17072018_C001	Chr01	696285	696539	6.425260127	14.34564637	5.55E-141	2.03E-139	-2.638590112	-2.638590112	-2.638590112	7.565854864	7.837608385
MinSal-1389-A1-17072018_C012g07500	MinSal-1389-A1-17072018_C001	Chr01	709102	712070	4.57602766	12.40771734	5.94E-86	4.19E-85	-2.638590112	-2.638590112	-2.638590112	5.643410438	5.892249538
MinSal-1389-A1-17072018_C012g07501	MinSal-1389-A1-17072018_C001	Chr01	712121	712282	6.907521873	3.241388457	1.23E-43	4.70E-43	4.601375329	4.994016002	4.639466924	7.83697635	8.138475613
MinSal-1389-A1-17072018_C012g07502	MinSal-1389-A1-17072018_C001	Chr01	715786	717980	7.09297156	-1.789185857	1.79E-16	4.04E-16	7.631180842	7.576873018	7.543920755	5.862564535	5.730903274
MinSal-1389-A1-17072018_C012g07503	MinSal-1389-A1-17072018_C001	Chr01	718223	719240	8.745364361	-1.607315328	6.61E-13	1.30E-12	9.12421818	9.073918944	9.382754539	7.609306745	7.576668077
MinSal-1389-A1-17072018_C012g07504	MinSal-1389-A1-17072018_C001	Chr01	719501	720197	6.391925725	-0.484250523	0.021853994	0.026658453	6.618296678	6.662610124	6.41575962	6.158265265	6.014508758
MinSal-1389-A1-17072018_C012g07505	MinSal-1389-A1-17072018_C001	Chr01	722557	726892	6.359303979	0.581181228	0.006413322	0.008171436	6.027985997	6.297225599	5.915755284	6.636574823	6.70816003
MinSal-1389-A1-17072018_C012g07507	MinSal-1389-A1-17072018_C001	Chr01	728591	731844	4.83816627	9.132164561	3.43E-91	2.73E-90	-1.696546282	-1.777909711	-2.638590112	6.182368718	5.904726497
MinSal-1389-A1-17072018_C012g07508	MinSal-1389-A1-17072018_C001	Chr01	734045	737842	6.147722374	-1.135456895	1.40E-07	2.27E-07	6.43803882	6.690329325	6.390932144	5.45252894	5.307528555
MinSal-1389-A1-17072018_C012g07510	MinSal-1389-A1-17072018_C001	Chr01	742053	743372	7.482036694	-1.947146206	1.11E-18	2.67E-18	7.996359725	8.106938146	7.87458315	6.092890589	6.009266111
MinSal-1389-A1-17072018_C012g07511	MinSal-1389-A1-17072018_C001	Chr01	743771	746723	6.989524799	0.686204949	0.001332592	0.001773795	6.576418067	6.673761795	6.757520605	7.536026952	7.149103124
MinSal-1389-A1-17072018_C012g07528	MinSal-1389-A1-17072018_C001	Chr01	749403	753404	7.719831145	9.413875718	8.55E-167	9.05E-165	-0.151556483	0.107993887	-0.630073859	8.846002032	9.17961211
MinSal-1389-A1-17072018_C012g07545	MinSal-1389-A1-17072018_C001	Chr01	759060	759618	5.14689878	13.01618549	1.57E-114	1.93E-113	-2.638590112	-2.638590112	-2.638590112	6.361158488	6.399024189
MinSal-1389-A1-17072018_C012g07546	MinSal-1389-A1-17072018_C001	Chr01	759980	762796	5.693385082	9.48276093	3.37E-128	6.45E-127	-1.131431696	-2.638590112	-1.309844998	6.930234202	6.968557831
MinSal-1389-A1-17072018_C012g07547	MinSal-1389-A1-17072018_C001	Chr01	763258	766461	8.497088812	-2.130176125	8.49E-16	1.87E-15	9.296347668	9.142750361	8.55824383	6.855584299	6.95171213
MinSal-1389-A1-17072018_C012g07548	MinSal-1389-A1-17072018_C001	Chr01	767049	768292	10.26738755	-1.573582251	1.11E-08	1.88E-08	10.56571593	10.58285281	10.95818489	8.954696539	9.305031907
MinSal-1389-A1-17072018_C012g07550	MinSal-1389-A1-17072018_C001	Chr01	771564	771869	10.33695601	-0.923664009	0.004996118	0.006402897	10.56317897	10.0356717	11.12021167	9.496268681	9.907803536
MinSal-1389-A1-17072018_C012g07551	MinSal-1389-A1-17072018_C001	Chr01	771928	772476	8.29129133	-1.54990759	1.44E-12	2.81E-12	8.858740462	8.599843154	8.737978323	7.292030475	7.073757724
MinSal-1389-A1-17072018_C012g07552	MinSal-1389-A1-17072018_C001	Chr01	772546	773783	2.961806375	4.597420001	2.36E-21	6.17E-21	-0.151556483	-1.777909711	0.458886646	3.61326908	4.187193424
MinSal-1389-A1-17072018_C012g07553	MinSal-1389-A1-17072018_C001	Chr01	773961	782065	7.623901147	-1.021872398	1.03E-06	1.60E-06	7.945318234	7.866519016	8.050026048	6.984553047	6.882290608
MinSal-1389-A1-17072018_C012g07556	MinSal-1389-A1-17072018_C001	Chr01	783601	786619	6.503365669	-0.757902077	0.001179295	0.001575051	6.811190077	6.494602289	6.965196158	6.141058892	5.868126024
MinSal-1389-A1-17072018_C012g07558	MinSal-1389-A1-17072018_C001	Chr01	788936	794240	7.930753437	-2.352071502	6.76E-17	1.54E-16	8.865620093	8.425540503	8.090423471	6.341471861	5.921568482
MinSal-1389-A1-17072018_C012g07561	MinSal-1389-A1-17072018_C001	Chr01	796432	799635	6.213710267	0.91448878	6.63E-06	9.93E-06	5.774786264	5.82016362	5.696899048	6.566398832	6.783796108
MinSal-1389-A1-17072018_C012g07562	MinSal-1389-A1-17072018_C001	Chr01	800373	803037	1.012808108	4.173003156	2.28E-11	4.28E-11	-0.726421499	-2.638590112	-2.638590112	1.612271083	1.783885547
MinSal-1389-A1-17072018_C012g07564	MinSal-1389-A1-17072018_C001	Chr01	807624	809334	4.609177927	12.44345213	1.50E-79	9.75E-79	-2.638590112	-2.638590112	-2.638590112	5.580308954	6.006111354
MinSal-1389-A1-17072018_C012g07566	MinSal-1389-A1-17072018_C001	Chr01	809408	810306	6.67085868	0.623803681	0.003207102	0.00416874	6.408193291	6.513346272	6.204036195	6.910595309	7.096184076
MinSal-1389-A1-17072018_C012g07568	MinSal-1389-A1-17072018_C001	Chr01	810602	811465	5.21383889	13.08721838	1.96E-63	1.01E-62	-2.638590112	-2.638590112	-2.638590112	5.785396879	6.905051691
MinSal-1389-A1-17072018_C012g07569	MinSal-1389-A1-17072018_C001	Chr01	816214	817817	10.69182265	-1.384883328	7.32E-07	1.14E-06	11.12486283	10.82110477	11.3161836	9.754240543	9.678249116
MinSal-1389-A1-17072018_C012g07571	MinSal-1389-A1-17072018_C001	Chr01	818134	819879	5.607652202	10.81972856	6.17E-127	1.13E-125	-2.638590112	-2.638590112	-1.309844998	6.794343139	6.926347098
MinSal-1389-A1-17072018_C012g07573	MinSal-1389-A1-17072018_C001	Chr01	826795	828545	5.570058222	13.46068625	1.08E-119	1.54E-118	-2.638590112	-2.638590112	-2.638590112	6.650081475	6.979322558
MinSal-1389-A1-17072018_C012g07574	MinSal-1389-A1-17072018_C001	Chr01	832448	836889	2.130461992	9.653647344	9.98E-26	2.89E-25	-2.638590112	-2.638590112	-2.638590112	2.79379305	3.254051158
MinSal-1389-A1-17072018_C012g07575	MinSal-1389-A1-17072018_C001	Chr01	837462	838496	4.396813352	12.21403544	2.73E-78	1.75E-77	-2.638590112	-2.638590112	-2.638590112	5.705100186	5.442790025
MinSal-1389-A1-17072018_C012g07576	MinSal-1389-A1-17072018_C001	Chr01	839091	840147	6.24316059	3.587995342	1.28E-51	5.55E-51	4.025551959	3.610519465	3.676391468	7.230426634	7.478408409
MinSal-1389-A1-17072018_C012g07577	MinSal-1389-A1-17072018_C001	Chr01	840431	841483	8.567095142	-1.037951244	1.53E-06	2.36E-06	9.040767693	8.861153024	8.7871706	7.771395899	7.94940802
MinSal-1389-A1-17072018_C012g07578	MinSal-1389-A1-17072018_C001	Chr01	842931	844199	6.004356788	10.35893308	9.26E-132	2.13E-130	-2.638590112	-1.242546265	-2.638590112	7.184313585	7.357781705
MinSal-1389-A1-17072018_C012g07579	MinSal-1389-A1-17072018_C001	Chr01	844457	847968	4.147341185	5.788891243	2.97E-49	1.23E-48	-1.131431696	0.556591343	-1.309844998	5.140697507	5.408154514
MinSal-1389-A1-17072018_C012g07580	MinSal-1389-A1-17072018_C001	Chr01	848279	849430	6.124642378	11.36198637	3.55E-140	1.26E-138	-1.696546282	-2.638590112	-2.638590112	7.329688169	7.463918129
MinSal-1389-A1-17072018_C012g07582	MinSal-1389-A1-17072018_C001	Chr01	860834	863623	8.281218007	-1.411149579	4.94E-10	8.83E-10	8.837436014	8.407840032	8.813878316	7.320466061	7.256106036
MinSal-1389-A1-17072018_C012g07583	MinSal-1389-A1-17072018_C001	Chr01	863887	865285	10.4315362	-2.778991918	2.00E-15	4.34E-15	11.16677834	10.38968343	11.37723691	8.083959184	8.412933066
MinSal-1389-A1-17072018_C012g07584	MinSal-1389-A1-17072018_C001	Chr01	865603	867441	6.898279603	0.904538917	8.82E-05	0.000125128	6.423193232	6.316327285	6.628943968	7.602706432	7.075765355
MinSal-1389-A1-17072018_C012g07585	MinSal-1389-A1-17072018_C001	Chr01	868007	871719	7.043018934	1.774069617	2.46E-16	5.53E-16	6.226308808	6.062856054	5.844397142	7.929284069	7.718661915
MinSal-1389-A1-17072018_C012g07586	MinSal-1389-A1-17072018_C001	Chr01	872343	873963	4.838373547	12.68879236	2.31E-92	1.87E-91	-2.638590112	-2.638590112	-2.638590112	5.874668644	6.212713249
MinSal-1389-A1-17072018_C012g07587	MinSal-1389-A1-17072018_C001	Chr01	874264	875781	6.250712487	-1.41485591	0.017035049	0.020978741	6.498301925	5.71972571	7.37906885	3.581397154	6.034258854
MinSal-1389-A1-17072018_C012g07589	MinSal-1389-A1-17072018_C001	Chr01	876438	877967	4.36752886	-1.287174607	0.001422827	0.001888702	4.805966326	5.331019294	3.782011754	3.44045384	3.571114343
MinSal-1389-A1-17072018_C012g07590	MinSal-1389-A1-17072018_C001	Chr01	878240	879201	4.881643672	2.804368432	6.93E-24	1.93E-23	2.945880973	3.481080209	2.522182549	5.693965392	5.993422886
MinSal-1389-A1-17072018_C012g07595	MinSal-1389-A1-17072018_C001	Chr01	879962	881459	8.532389986	-2.811577861	3.48E-32	1.13E-31	8.919507091	9.253429251	9.233061773	6.353316044	6.31398582
MinSal-1389-A1-17072018_C012g07598	MinSal-1389-A1-17072018_C001	Chr01	886253	887404	4.98814438	10.17506599	9.66E-100	8.97E-99	-2.638590112	-1.777909711	-2.638590112	6.32872996	6.082981783
MinSal-1389-A1-17072018_C012g07599	MinSal-1389-A1-17072018_C001	Chr01	887688	888710	6.711988161	9.581006848	5.58E-110	6.31E-109	-0.726421499	-1.242546265	-1.309844998	7.588078568	8.318597958
MinSal-1389-A1-17072018_C012g07600	MinSal-1389-A1-17072018_C001	Chr01	888812	892802	6.83987814	-1.479124372	2.84E-12	5.51E-12	7.223333203	7.272711441	7.334192119	5.78306356	5.81743475
MinSal-1389-A1-17072018_C012g07604	MinSal-1389-A1-17072018_C001	Chr01	896969	897696	3.888787045	11.65863273	8.51E-64	4.42E-63	-2.638590112	-2.638590112	-2.638590112	5.046567553	5.006557702
MinSal-1389-A1-17072018_C012g07605	MinSal-1389-A1-17072018_C001	Chr01	898941	901295	5.735215557	3.602237212	5.01E-55	2.29E-54	3.267335433	3.429381019	2.987232983	6.806456503	6.873661762
MinSal-1389-A1-17072018_C012g07607	MinSal-1389-A1-17072018_C001	Chr01	906916	907826	6.265780024	-0.656340081	0.034952288	0.041869266	6.519394831	5.987400128	6.875569987	5.37098227	6.20539652
MinSal-1389-A1-17072018_C012g07608	MinSal-1389-A1-17072018_C001	Chr01	908288	909418	4.110509723	11.9024492	2.51E-71	1.44E-70	-2.638590112	-2.638590112	-2.638590112	5.235900879	5.302393941
