gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2	average	ward.D
MinSal-1389-A1-17072018_C002g01203	MinSal-1389-A1-17072018_C001	Chr01	2181858	2185455	3.84128904241868	8.92091369643122	6.79961159380172e-57	3.18946971041538e-56	-2.63859011229038	-2.63859011229038	-1.30984499755832	4.82631454666459	5.10224005208452	1	1
MinSal-1389-A1-17072018_C002g01204	MinSal-1389-A1-17072018_C001	Chr01	2186444	2187051	5.63685199532341	0.560248734623786	0.00928888898272243	0.0116830341066104	5.24355319126448	5.58445346376052	5.26752404364334	6.0777401017432	5.7785202995303	1	1
MinSal-1389-A1-17072018_C002g01206	MinSal-1389-A1-17072018_C001	Chr01	2188242	2189012	6.52230280005666	-0.523332717188406	0.0244639591266032	0.0297348941495757	6.97113740495653	6.66819673439223	6.44821196268792	6.08533523296005	6.29083943860411	2	2
MinSal-1389-A1-17072018_C002g01207	MinSal-1389-A1-17072018_C001	Chr01	2190123	2190865	6.93178045709995	3.38171285396442	5.72143432927472e-36	1.96196553720473e-35	4.29928093475059	4.95798063112335	4.65345186096222	8.3057894718547	7.70802281775755	1	1
MinSal-1389-A1-17072018_C002g01208	MinSal-1389-A1-17072018_C001	Chr01	2191417	2193201	7.00024319124151	14.9333396719405	2.65308356874731e-144	1.15662738816933e-142	-2.63859011229038	-2.63859011229038	-2.63859011229038	8.5246188603291	8.02278676195159	1	1
MinSal-1389-A1-17072018_C002g01209	MinSal-1389-A1-17072018_C001	Chr01	2193620	2196555	3.51336238030942	11.2408402911163	2.14865215968588e-48	8.79182791910115e-48	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.79191407766738	4.40404417312933	1	1
MinSal-1389-A1-17072018_C002g01210	MinSal-1389-A1-17072018_C001	Chr01	2196872	2200494	7.70342808392611	-1.62735885853322	4.07138328435732e-10	7.3104880354193e-10	7.96509815351675	7.85431839467427	8.57211456920453	6.60389783200883	6.47096182462314	2	2
MinSal-1389-A1-17072018_C002g01211	MinSal-1389-A1-17072018_C001	Chr01	2201369	2203015	8.6594911568443	-2.01345686981572	1.46617332890691e-15	3.21009662743318e-15	9.05207007131032	8.89965684851997	9.51597501572899	7.16517884757236	7.16945694955435	2	2
MinSal-1389-A1-17072018_C002g01212	MinSal-1389-A1-17072018_C001	Chr01	2203456	2204241	8.95250455605083	-1.19400178496456	2.72245736736258e-07	4.34260148805293e-07	9.234269324572	9.39688307398614	9.33148486599221	8.34170769695497	7.87901080950649	2	2
MinSal-1389-A1-17072018_C002g01213	MinSal-1389-A1-17072018_C001	Chr01	2207000	2209153	7.04443600597664	1.57419166423172	2.36753321232834e-09	4.13829729242179e-09	5.77478626353486	6.11287498486563	6.58948062503958	7.98135010033905	7.51178717698232	1	1
MinSal-1389-A1-17072018_C002g01215	MinSal-1389-A1-17072018_C001	Chr01	2215153	2216046	4.941630705403	2.42056924090397	2.68155617237504e-23	7.33684658330022e-23	3.37411528438363	3.64114274475602	3.23053992247194	6.01350606328366	5.6510185657338	1	1
MinSal-1389-A1-17072018_C002g01218	MinSal-1389-A1-17072018_C001	Chr01	2216608	2216997	6.68016313341899	0.721470552244865	0.000418310407769237	0.000574244595430379	6.23483564358892	6.34915849499157	6.4361277183198	7.04276415142286	7.07977225368195	1	1
MinSal-1389-A1-17072018_C002g01219	MinSal-1389-A1-17072018_C001	Chr01	2217058	2217423	4.71496135523493	12.5569438247038	8.2448997320611e-89	6.16444016537078e-88	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.75595558562736	6.0709544445965	1	1
MinSal-1389-A1-17072018_C002g01220	MinSal-1389-A1-17072018_C001	Chr01	2217478	2219949	5.99424889469417	-0.870262537418593	3.91239347253018e-05	5.64531051317387e-05	6.35443019255501	6.12104543442158	6.39509984080978	5.48159883681541	5.36611987358946	2	2
MinSal-1389-A1-17072018_C002g01221	MinSal-1389-A1-17072018_C001	Chr01	2220033	2223370	5.67735377738707	-0.908319525254574	1.70617360607092e-05	2.50766071155044e-05	5.86909255479814	6.02562134741458	6.06969405607356	5.22906023467234	4.92204176257669	2	2
MinSal-1389-A1-17072018_C002g01222	MinSal-1389-A1-17072018_C001	Chr01	2224022	2226328	7.28291409860534	0.806714168118721	9.92250842541914e-05	0.000140239695957831	6.87440409182771	7.02384214739816	6.78953475339108	7.66707255590815	7.7447636695757	1	1
MinSal-1389-A1-17072018_C002g01223	MinSal-1389-A1-17072018_C001	Chr01	2226794	2228153	3.81164454606231	-3.97748446575465	2.45523596434869e-31	7.89002386592053e-31	4.76730358179142	4.31793209013122	4.70807414528288	0.958431262722686	0.512845161759594	2	2
MinSal-1389-A1-17072018_C002g01224	MinSal-1389-A1-17072018_C001	Chr01	2228511	2230576	6.26145623086638	14.177269286182	7.04568258970676e-145	3.16468576320995e-143	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.5224529787257	7.55704132903237	1	1
MinSal-1389-A1-17072018_C002g01225	MinSal-1389-A1-17072018_C001	Chr01	2230798	2232623	8.27098913816307	-1.13464229493879	1.15633572630638e-07	1.87936253324302e-07	8.55486835467894	8.79970344716595	8.51198031854399	7.53325293978482	7.45430505893917	2	2
MinSal-1389-A1-17072018_C002g01226	MinSal-1389-A1-17072018_C001	Chr01	2233391	2235289	4.0433685338319	0.745502561207413	0.00918368221102431	0.0115629755424003	3.58444328316714	4.03625071421702	3.192732716918	4.47670296017199	4.32860036177695	1	1
MinSal-1389-A1-17072018_C002g01227	MinSal-1389-A1-17072018_C001	Chr01	2236952	2238691	3.42890238876448	4.58828630360806	1.69586466237061e-29	5.3228065554237e-29	-0.726421499315876	-0.293911404746195	1.0723240300342	4.56083205431059	4.32184969970372	1	1
MinSal-1389-A1-17072018_C002g01228	MinSal-1389-A1-17072018_C001	Chr01	2239187	2242842	0.101379814186884	-2.93023218281021	5.00293902196545e-07	7.88055936802156e-07	1.70809806390784	0.556591343076558	0.693551470879163	-1.56129766179045	-1.03245083597331	2	2
MinSal-1389-A1-17072018_C002g01229	MinSal-1389-A1-17072018_C001	Chr01	2247584	2249741	5.50609383272089	13.393754485805	5.46973241083781e-123	8.788629665002e-122	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.87707548479304	6.62628487662224	1	1
MinSal-1389-A1-17072018_C002g01230	MinSal-1389-A1-17072018_C001	Chr01	2249848	2251176	6.33344263368209	-1.39613066562346	2.68968643158796e-08	4.50994085206024e-08	6.86344804716884	6.88520892969881	6.47995034451901	5.59634495283045	5.08639533047582	2	2
MinSal-1389-A1-17072018_C002g01231	MinSal-1389-A1-17072018_C001	Chr01	2252568	2256134	6.0631441841553	1.77046063387128	1.96413433231134e-15	4.27980612137962e-15	5.14445425392438	5.0349503060912	5.02015582684087	7.05054516348923	6.58035798885817	1	1
MinSal-1389-A1-17072018_C002g01233	MinSal-1389-A1-17072018_C001	Chr01	2256425	2258897	7.37848632552935	-2.41571431078828	3.8556295513042e-18	9.18073397979222e-18	7.63225701025377	7.74402044596336	8.37942498103152	5.5829940289071	5.50370928935879	2	2
MinSal-1389-A1-17072018_C002g01234	MinSal-1389-A1-17072018_C001	Chr01	2260341	2262210	5.48022718181836	0.650413598371258	0.00206344314914008	0.00271447846266953	5.26591359525535	5.3168624186758	4.87253721571094	5.76307648380944	5.87851410409292	1	1
MinSal-1389-A1-17072018_C002g01235	MinSal-1389-A1-17072018_C001	Chr01	2262589	2264033	6.26613053813268	-3.88249951907807	9.1464781883838e-21	2.34455119666786e-20	6.65899384861662	6.51747873586524	7.52312578405274	3.53777548884419	2.49768446436224	2	2
MinSal-1389-A1-17072018_C002g01237	MinSal-1389-A1-17072018_C001	Chr01	2264749	2267144	8.33396686047282	-2.63975140876296	3.07703920923513e-17	7.11812932951818e-17	8.80009741338295	8.36146578117257	9.43023522545131	6.18767078948898	6.39098429009711	2	2
MinSal-1389-A1-17072018_C002g01240	MinSal-1389-A1-17072018_C001	Chr01	2269993	2272150	5.42293535777753	13.306879197877	1.19322920951503e-93	9.77162428620807e-93	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.30045839211453	6.9647711193441	1	1
MinSal-1389-A1-17072018_C002g01241	MinSal-1389-A1-17072018_C001	Chr01	2272701	2277204	3.88856121685885	11.657583779687	4.22887246898211e-39	1.51773516153722e-38	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.45838996864178	4.40404417312933	1	1
MinSal-1389-A1-17072018_C002g01242	MinSal-1389-A1-17072018_C001	Chr01	2277414	2281775	6.80793078237985	14.7373220420522	2.61702063495794e-160	2.06884204595541e-158	-2.63859011229038	-2.63859011229038	-2.63859011229038	8.02667983460048	8.16888715854657	1	1
MinSal-1389-A1-17072018_C002g01243	MinSal-1389-A1-17072018_C001	Chr01	2287501	2291521	7.62222930517826	0.895047371696206	0.0187748967287153	0.0230230326172809	7.56058078662789	7.56394489407643	5.89824390310956	7.79271933536205	8.32852442368868	1	1
MinSal-1389-A1-17072018_C002g01244	MinSal-1389-A1-17072018_C001	Chr01	2292128	2293883	5.79849535072662	13.6986253433508	8.05027044664439e-132	1.87913596370687e-130	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.99113815512321	7.12894151684694	1	1
MinSal-1389-A1-17072018_C002g01245	MinSal-1389-A1-17072018_C001	Chr01	2297281	2299535	6.37940138438832	1.44846339106404	2.3184345753852e-11	4.34862340950928e-11	5.36245615234595	5.82016361976943	5.59912822232659	7.0836282144084	7.02107495146156	1	1
MinSal-1389-A1-17072018_C002g01249	MinSal-1389-A1-17072018_C001	Chr01	2304924	2307514	7.39898154976961	15.3385694786317	1.07876483594929e-177	1.63999915701111e-175	-2.63859011229038	-2.63859011229038	-2.63859011229038	8.64819010970756	8.75099235697042	1	1
MinSal-1389-A1-17072018_C002g01250	MinSal-1389-A1-17072018_C001	Chr01	2310115	2312650	3.19341570340824	3.26675816048636	1.57891689834985e-19	3.91526486420588e-19	1.41983182129753	0.793131013857798	0.178493577558125	4.00633262985218	4.19090287805427	1	1
MinSal-1389-A1-17072018_C002g01258	MinSal-1389-A1-17072018_C001	Chr01	2318991	2321726	5.51626894950142	13.4043638937084	7.69908212694213e-115	9.6303497743966e-114	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.95272688453091	6.55539630726691	1	1
MinSal-1389-A1-17072018_C002g01259	MinSal-1389-A1-17072018_C001	Chr01	2322470	2325127	8.5268371870402	-1.56126190777513	3.55082884300772e-13	7.08373627530039e-13	8.92346862453988	9.01448772000603	8.97984922944745	7.48490100165854	7.33658919973779	2	2
MinSal-1389-A1-17072018_C002g01260	MinSal-1389-A1-17072018_C001	Chr01	2326193	2328577	6.70287259436243	0.552065830468507	0.0128561560683649	0.0159933171064489	6.20332108053046	6.50712529735277	6.61828784853619	7.14123954981407	6.84922276334553	1	1
MinSal-1389-A1-17072018_C002g01264	MinSal-1389-A1-17072018_C001	Chr01	2328891	2334482	5.7300701183903	-1.25359779838848	5.7752300131051e-09	9.91066244506517e-09	6.30399838774651	6.10190857156935	5.95015300571989	4.92061275915672	4.83700732386946	2	2
MinSal-1389-A1-17072018_C002g01265	MinSal-1389-A1-17072018_C001	Chr01	2336446	2337184	6.97762870466577	1.4302623670407	1.64215322597513e-12	3.21013072100447e-12	6.20910244271391	6.31869731098095	6.12594432017953	7.68592910434089	7.61375717925184	1	1
MinSal-1389-A1-17072018_C002g01266	MinSal-1389-A1-17072018_C001	Chr01	2337698	2340344	8.22816101043727	-3.15704164729894	3.97545122038652e-19	9.73181266955892e-19	9.10535455090083	9.1771158269797	8.07231941622797	5.97108872202676	5.39695743425801	2	2
MinSal-1389-A1-17072018_C002g01267	MinSal-1389-A1-17072018_C001	Chr01	2340572	2342490	7.79474979789893	-0.740314384269102	0.000382379266821341	0.000526259673394552	8.05210444222155	7.99876854166433	8.09811334123704	7.42854146708716	7.18115989004655	2	2
MinSal-1389-A1-17072018_C002g01268	MinSal-1389-A1-17072018_C001	Chr01	2343375	2344351	0.160125286129412	7.26962660575015	7.07494593022426e-08	1.16423409437412e-07	-2.63859011229038	-2.63859011229038	-2.63859011229038	1.282981622742	-0.06209799992053	1	1
MinSal-1389-A1-17072018_C002g01269	MinSal-1389-A1-17072018_C001	Chr01	2346605	2353557	5.67209923786455	2.82861057985235	3.31058821351696e-38	1.16836175702036e-37	3.60212673657003	4.01302320491638	3.9272223979495	6.64044678708715	6.70232420251619	1	1
MinSal-1389-A1-17072018_C002g01270	MinSal-1389-A1-17072018_C001	Chr01	2356883	2358126	6.23489830140934	0.567225811128682	0.00438203891637661	0.00563337136496031	6.01814012582259	5.92031794620027	5.98374965586451	6.59394864444897	6.48462651426436	1	1
MinSal-1389-A1-17072018_C002g01271	MinSal-1389-A1-17072018_C001	Chr01	2358964	2360157	6.69497861674984	1.67537399744671	4.80271864739398e-13	9.54586619523932e-13	5.7512049361716	6.06002571647044	5.4225596671573	7.38766064215648	7.50360781939673	1	1
MinSal-1389-A1-17072018_C002g01272	MinSal-1389-A1-17072018_C001	Chr01	2361012	2362630	-0.0176373936709403	-1.51687675387538	0.00925792263002756	0.0116490287082838	0.426634884433036	0.793131013857798	0.693551470879163	-1.56129766179045	-0.06209799992053	2	2
MinSal-1389-A1-17072018_C002g01274	MinSal-1389-A1-17072018_C001	Chr01	2369270	2371477	5.65717876785187	-1.87470370203793	3.62955737257477e-16	8.12062100452672e-16	6.35963768002448	6.12916987252931	6.01658169856531	4.46801380350883	4.13423399903815	2	2
MinSal-1389-A1-17072018_C002g01275	MinSal-1389-A1-17072018_C001	Chr01	2372420	2374110	5.6462463034678	1.68491322489597	9.8973840624242e-16	2.18066109647392e-15	4.76730358179142	4.83754130521954	4.46013351265863	6.30045839211453	6.46714299484892	1	1
MinSal-1389-A1-17072018_C002g01276	MinSal-1389-A1-17072018_C001	Chr01	2379546	2383002	8.18286204597008	-0.960870217879848	1.02794914207889e-05	1.52596656569497e-05	8.56166262143214	8.5846604916629	8.33130079487302	7.65882421712454	7.40445623291411	2	2
MinSal-1389-A1-17072018_C002g01278	MinSal-1389-A1-17072018_C001	Chr01	2391319	2393280	4.66335401492245	1.05685237135853	5.46598943717796e-05	7.8204274548813e-05	3.73629427326141	4.19947088627512	4.36134947000546	5.35849947703948	4.93758044415114	1	1
MinSal-1389-A1-17072018_C002g01279	MinSal-1389-A1-17072018_C001	Chr01	2394305	2397495	4.36169978633901	0.824771142724322	0.00944102800625736	0.0118659559131235	4.39368688451887	3.3574342510439	3.90401305733376	4.93749636824544	4.56419795293043	1	1
MinSal-1389-A1-17072018_C002g01281	MinSal-1389-A1-17072018_C001	Chr01	2397719	2401108	4.09469329418608	11.884643908331	1.84712264150244e-51	7.9938614171299e-51	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.58030895365198	4.82512195540829	1	1
MinSal-1389-A1-17072018_C002g01282	MinSal-1389-A1-17072018_C001	Chr01	2401518	2404065	8.1317218044731	-2.72088002776158	2.37820368660047e-26	7.00465457419484e-26	8.73596893644144	8.67483664757997	8.79428854502604	6.29227798754175	5.67770071986655	2	2
MinSal-1389-A1-17072018_C002g01283	MinSal-1389-A1-17072018_C001	Chr01	2404420	2406013	6.09941821339619	-2.31727014251528	5.1973632043807e-18	1.23014636482128e-17	6.83568830339172	6.6756120552293	6.49167450747739	4.66334240173484	3.99264968644283	2	2
MinSal-1389-A1-17072018_C002g01284	MinSal-1389-A1-17072018_C001	Chr01	2406156	2414658	4.32743194623501	12.1388504348176	9.14796043535507e-76	5.63221780074977e-75	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.6356720460492	5.3611899604409	1	1
MinSal-1389-A1-17072018_C002g01285	MinSal-1389-A1-17072018_C001	Chr01	2415278	2416930	8.82801752064745	0.774973149091296	0.000805459734770475	0.00108634457858375	8.28273462918604	8.34295627919773	8.73057633439316	9.43154177017062	9.01895420152043	1	1
MinSal-1389-A1-17072018_C002g01286	MinSal-1389-A1-17072018_C001	Chr01	2417362	2419293	6.44521660583349	-0.951990097101048	0.000619513931102781	0.000840141376374289	6.6182966778434	6.36758909955194	7.1929202205755	6.00351923345167	5.59752463461338	2	2
MinSal-1389-A1-17072018_C002g01287	MinSal-1389-A1-17072018_C001	Chr01	2419536	2420473	9.54727228938257	-1.24454637390461	1.52418143614075e-07	2.46169210974625e-07	10.0156099265986	9.73790667160687	10.0132228924496	8.7786456564167	8.58189993347295	2	2
MinSal-1389-A1-17072018_C002g01289	MinSal-1389-A1-17072018_C001	Chr01	2423119	2425322	5.79481087709428	-1.56552463239737	1.57107640583955e-12	3.07220053107609e-12	6.29587181145527	6.34683802557699	6.11587878177508	4.83535114013221	4.54693457381262	2	2
MinSal-1389-A1-17072018_C002g01290	MinSal-1389-A1-17072018_C001	Chr01	2425725	2426870	2.99765796711889	1.11364979583834	0.00112194261076325	0.00150090201697097	2.41641822178535	2.68920275120245	1.72975446716676	3.24408421245316	3.64869011502359	1	1
MinSal-1389-A1-17072018_C002g01291	MinSal-1389-A1-17072018_C001	Chr01	2427361	2428751	6.54171861196801	-1.07874199950937	9.14963655830952e-06	1.36028573606362e-05	6.88708186524585	6.56016960747719	7.17364098992682	5.75357412085826	5.87505971499507	2	2
MinSal-1389-A1-17072018_C002g01293	MinSal-1389-A1-17072018_C001	Chr01	2428819	2432454	6.31972623766778	-2.28485016849746	3.42639006898849e-21	8.92185626659322e-21	6.79782436600298	6.71212750019067	7.13429197219509	4.68849447825865	4.53238892663024	2	2
MinSal-1389-A1-17072018_C002g01294	MinSal-1389-A1-17072018_C001	Chr01	2433455	2438675	4.88538214694284	12.7387934799059	4.33757912198605e-100	4.04363311544895e-99	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.18325375075342	6.01868920070785	1	1
MinSal-1389-A1-17072018_C002g01295	MinSal-1389-A1-17072018_C001	Chr01	2438830	2440066	5.9316648374037	13.8367591632138	1.40706519365689e-137	4.36779556711606e-136	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.16562673604015	7.23290408084171	1	1
MinSal-1389-A1-17072018_C002g01298	MinSal-1389-A1-17072018_C001	Chr01	2446859	2450479	2.35302370380952	7.23200554053221	5.90730096803783e-27	1.7591354816422e-26	-1.696546282436	-2.63859011229038	-2.63859011229038	3.46395069867352	3.0889266234635	1	1
MinSal-1389-A1-17072018_C002g01299	MinSal-1389-A1-17072018_C001	Chr01	2452857	2453243	3.14340654158976	10.8233018969331	1.27695873683311e-40	4.71131820204327e-40	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.37811647855888	3.98839299213894	1	1
MinSal-1389-A1-17072018_C002g01300	MinSal-1389-A1-17072018_C001	Chr01	2462346	2471514	4.21438209056805	12.0159581795306	3.94702425313438e-76	2.44278776584903e-75	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.39562843583114	5.36939714811583	1	1
MinSal-1389-A1-17072018_C002g01301	MinSal-1389-A1-17072018_C001	Chr01	2496759	2497175	8.09942935771909	-0.990348666142311	0.00026886631569579	0.000372281267108907	8.06331869743084	8.16209103946937	8.89557661739445	7.31401573482328	7.54223478575747	2	2
MinSal-1389-A1-17072018_C002g01303	MinSal-1389-A1-17072018_C001	Chr01	2497514	2498175	7.52159364912821	-2.04698058405315	9.55009417218821e-19	2.31206649027782e-18	8.09956357129816	8.0694314267998	7.9782260230855	6.19558753924823	5.78712298143326	2	2
MinSal-1389-A1-17072018_C002g01304	MinSal-1389-A1-17072018_C001	Chr01	2498854	2499524	6.11645754863392	1.21684116908978	8.36790209211166e-08	1.37129053355804e-07	5.22655247645587	5.40426231337047	5.79478558051159	6.5919505469081	6.80391920062523	1	1
MinSal-1389-A1-17072018_C002g01305	MinSal-1389-A1-17072018_C001	Chr01	2500221	2500616	5.82916866722343	-1.2669153795384	6.98977187952914e-10	1.24488908001587e-09	6.25453776656146	6.19772866523697	6.23691565437401	5.03092001914994	4.89954924369072	2	2
MinSal-1389-A1-17072018_C002g01306	MinSal-1389-A1-17072018_C001	Chr01	2509640	2510891	3.89264223497748	11.6628119693387	1.00581925755369e-60	4.96958531502986e-60	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.16240336719188	4.88588346178238	1	1
MinSal-1389-A1-17072018_C002g01307	MinSal-1389-A1-17072018_C001	Chr01	2511560	2512721	5.32234399851399	1.07670959763923	1.25052242821715e-05	1.8503487588968e-05	5.01842161245103	4.35535195989213	4.87253721571094	6.00951962337917	5.65505248400491	1	1
