
gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint
MinSal-1389-A1-17072018_C004g02847	MinSal-1389-A1-17072018_C008	Chr08	274912	282469	5.99652877438588	-1.14154360881689	6.95040038332143e-08	1.14379540881874e-07
MinSal-1389-A1-17072018_C004g02848	MinSal-1389-A1-17072018_C008	Chr08	282588	286978	3.84982730118555	11.616191287441	4.1069750501189e-47	1.64223577240247e-46
MinSal-1389-A1-17072018_C004g02854	MinSal-1389-A1-17072018_C008	Chr08	292277	294132	7.10906539369228	-1.34895078824436	3.51698298415735e-09	6.08337453710346e-09
MinSal-1389-A1-17072018_C004g02855	MinSal-1389-A1-17072018_C008	Chr08	294204	295400	8.75296024578925	-1.29121596265114	1.80884669088922e-09	3.17418581291369e-09
MinSal-1389-A1-17072018_C004g02856	MinSal-1389-A1-17072018_C008	Chr08	296147	298202	7.52621744585191	-1.22318326032795	1.33923150537795e-07	2.17135045167434e-07
MinSal-1389-A1-17072018_C004g02858	MinSal-1389-A1-17072018_C008	Chr08	302780	304050	4.99087847335349	9.28481248759354	1.3305121886548e-53	5.92828212779576e-53
MinSal-1389-A1-17072018_C004g02860	MinSal-1389-A1-17072018_C008	Chr08	305246	305643	7.77966715874097	-2.06160131517224	1.30439252272882e-21	3.43700759879546e-21
MinSal-1389-A1-17072018_C004g02863	MinSal-1389-A1-17072018_C008	Chr08	315836	316711	5.76444964760456	9.5677501303531	2.75884738334187e-125	4.68450704690083e-124
MinSal-1389-A1-17072018_C004g02864	MinSal-1389-A1-17072018_C008	Chr08	318031	319597	5.50242465499347	13.3899541492423	4.18415393411968e-126	7.46846271493772e-125
MinSal-1389-A1-17072018_C004g02866	MinSal-1389-A1-17072018_C008	Chr08	322432	324844	4.04122708667579	11.8264152495725	3.4463400995518e-68	1.89981501673897e-67
MinSal-1389-A1-17072018_C004g02869	MinSal-1389-A1-17072018_C008	Chr08	335619	336734	7.38640158251175	-1.72100188573742	5.96523914960352e-15	1.27663442399965e-14
MinSal-1389-A1-17072018_C004g02870	MinSal-1389-A1-17072018_C008	Chr08	336938	337907	6.36482343898838	1.27187037455297	4.28864821979252e-06	6.48495262834664e-06
MinSal-1389-A1-17072018_C004g02871	MinSal-1389-A1-17072018_C008	Chr08	345715	349783	5.96882132936446	1.55705648341628	2.60423497244482e-09	4.53227987722681e-09
MinSal-1389-A1-17072018_C004g02873	MinSal-1389-A1-17072018_C008	Chr08	350160	353671	3.7643840497335	1.18953361400484	0.000678614877913431	0.000918563674398125
MinSal-1389-A1-17072018_C004g02875	MinSal-1389-A1-17072018_C008	Chr08	358168	360389	2.88537780446305	10.5289725359885	7.25076574577138e-40	2.63769415650345e-39
MinSal-1389-A1-17072018_C004g02877	MinSal-1389-A1-17072018_C008	Chr08	366013	366521	3.46963125579547	11.1922981210043	1.09768168528807e-49	4.60358221303406e-49
MinSal-1389-A1-17072018_C004g02878	MinSal-1389-A1-17072018_C008	Chr08	367507	370711	7.5414394456496	-6.70055367913334	1.74781410696689e-55	8.0353346764048e-55
MinSal-1389-A1-17072018_C004g02881	MinSal-1389-A1-17072018_C008	Chr08	372341	372677	1.48118574454892	8.88476516910854	1.90817286606955e-20	4.82828027511878e-20
MinSal-1389-A1-17072018_C004g02883	MinSal-1389-A1-17072018_C008	Chr08	376957	378285	9.29530489256385	1.33071745232999	6.68438451258994e-10	1.19025428550505e-09
MinSal-1389-A1-17072018_C004g02885	MinSal-1389-A1-17072018_C008	Chr08	382300	384463	4.20980715629002	-1.88356116871493	3.51450473443182e-15	7.58447015886488e-15
MinSal-1389-A1-17072018_C004g02888	MinSal-1389-A1-17072018_C008	Chr08	388147	390189	8.0810481719263	-3.29462926412792	1.201996544429e-37	4.20485922212885e-37
MinSal-1389-A1-17072018_C004g02892	MinSal-1389-A1-17072018_C008	Chr08	396266	398783	5.12253605999856	12.9903981335675	1.46342830019173e-111	1.68721325037669e-110
MinSal-1389-A1-17072018_C004g02893	MinSal-1389-A1-17072018_C008	Chr08	399455	401714	7.39465406027751	-1.7712245916686	8.0539999746497e-11	1.48177596553164e-10
MinSal-1389-A1-17072018_C004g02894	MinSal-1389-A1-17072018_C008	Chr08	402438	404854	7.65008075109251	2.15596843600725	5.12335917874574e-22	1.3614810086658e-21
MinSal-1389-A1-17072018_C004g02895	MinSal-1389-A1-17072018_C008	Chr08	405055	406849	4.09412709714375	7.39199471572353	3.25519175304739e-57	1.54075609653026e-56
MinSal-1389-A1-17072018_C004g02896	MinSal-1389-A1-17072018_C008	Chr08	407118	407704	5.03004853734843	1.05415058933676	6.38001952249862e-06	9.56680052892885e-06
MinSal-1389-A1-17072018_C004g02898	MinSal-1389-A1-17072018_C008	Chr08	408927	413795	2.12135376040168	-1.86777944588257	4.12261445712842e-08	6.85675365504997e-08
MinSal-1389-A1-17072018_C004g02900	MinSal-1389-A1-17072018_C008	Chr08	423848	427997	4.05796792184624	1.27363555318196	0.00276317912437501	0.0036066562848813
MinSal-1389-A1-17072018_C004g02902	MinSal-1389-A1-17072018_C008	Chr08	431373	432833	8.82301317464289	-1.51622096074127	1.15192226603885e-11	2.19142579407583e-11
MinSal-1389-A1-17072018_C004g02906	MinSal-1389-A1-17072018_C008	Chr08	434065	435760	4.0199885018985	11.8034044441057	5.7287006888362e-61	2.85759935034035e-60
MinSal-1389-A1-17072018_C004g02907	MinSal-1389-A1-17072018_C008	Chr08	441712	443587	5.16206433058104	1.43050374777123	8.11778765151367e-11	1.49304809506114e-10
MinSal-1389-A1-17072018_C004g02908	MinSal-1389-A1-17072018_C008	Chr08	443998	445535	2.33155878320831	6.33733779277611	8.26317945676882e-14	1.68795592763916e-13
MinSal-1389-A1-17072018_C004g02910	MinSal-1389-A1-17072018_C008	Chr08	450524	453019	4.77055479100097	-1.04237926974185	0.000459733705683401	0.000628897031366535
MinSal-1389-A1-17072018_C004g02911	MinSal-1389-A1-17072018_C008	Chr08	453564	456450	2.27623909442121	5.70253202212436	1.03307272260369e-24	2.91801189425618e-24
MinSal-1389-A1-17072018_C004g02912	MinSal-1389-A1-17072018_C008	Chr08	457683	457857	5.19795407572863	2.93861680945976	2.44989154751676e-19	6.03159838412311e-19
MinSal-1389-A1-17072018_C004g02913	MinSal-1389-A1-17072018_C008	Chr08	457985	458680	0.895828833075764	8.18158620057739	6.4421903520321e-15	1.37572684778891e-14
MinSal-1389-A1-17072018_C004g02914	MinSal-1389-A1-17072018_C008	Chr08	459081	459767	4.99225077887563	10.1775602521367	2.50491972228059e-98	2.21224355800817e-97
MinSal-1389-A1-17072018_C004g02915	MinSal-1389-A1-17072018_C008	Chr08	460053	461802	6.68082838300122	-2.17440627978673	2.03924708665778e-18	4.88660664599029e-18
MinSal-1389-A1-17072018_C004g02917	MinSal-1389-A1-17072018_C008	Chr08	464221	466138	2.59487036657596	3.16277392629619	3.73992959425633e-17	8.62366644963542e-17
MinSal-1389-A1-17072018_C004g02919	MinSal-1389-A1-17072018_C008	Chr08	471296	475870	2.99183430020794	10.6506694318251	2.64257936337231e-40	9.69054783870318e-40
MinSal-1389-A1-17072018_C004g02920	MinSal-1389-A1-17072018_C008	Chr08	509673	516144	4.49743189710045	7.81681211607167	3.68984093402147e-76	2.28723821914343e-75
MinSal-1389-A1-17072018_C004g02923	MinSal-1389-A1-17072018_C008	Chr08	522431	527947	3.79337746175906	7.98305586243146	3.35115795414763e-55	1.53469567513747e-54
MinSal-1389-A1-17072018_C004g02926	MinSal-1389-A1-17072018_C008	Chr08	531905	535975	7.6518166057097	-2.90007175037344	1.71397969950601e-24	4.82290773944569e-24
MinSal-1389-A1-17072018_C004g02928	MinSal-1389-A1-17072018_C008	Chr08	537719	539417	4.15910323697455	-2.04811362214317	2.48564605754168e-15	5.38571792943034e-15
MinSal-1389-A1-17072018_C004g02929	MinSal-1389-A1-17072018_C008	Chr08	540453	543049	8.89058267728628	-1.99969164709414	4.52000844495004e-08	7.50716649236938e-08
MinSal-1389-A1-17072018_C004g02930	MinSal-1389-A1-17072018_C008	Chr08	546241	549011	7.6504841571585	3.57425304842918	3.27997243179939e-46	1.29236147811457e-45
MinSal-1389-A1-17072018_C004g02931	MinSal-1389-A1-17072018_C008	Chr08	549417	550855	5.86207014689708	-1.08543620668337	8.98339630108246e-07	1.39946389275012e-06
MinSal-1389-A1-17072018_C004g02933	MinSal-1389-A1-17072018_C008	Chr08	551110	556308	4.96440621284873	12.822824949984	1.40854680243533e-105	1.43666925150288e-104
MinSal-1389-A1-17072018_C004g02936	MinSal-1389-A1-17072018_C008	Chr08	559896	561476	7.25383427774657	12.5232005219176	4.67849835747745e-78	2.97795717147276e-77
MinSal-1389-A1-17072018_C004g02937	MinSal-1389-A1-17072018_C008	Chr08	562055	563423	1.27041043597229	2.67392636428145	0.000186873312662911	0.000261120313803445
MinSal-1389-A1-17072018_C004g02938	MinSal-1389-A1-17072018_C008	Chr08	563842	564434	5.14802687940786	-1.20538310293269	4.22041374608678e-05	6.07632941188295e-05
MinSal-1389-A1-17072018_C004g02939	MinSal-1389-A1-17072018_C008	Chr08	565315	568467	6.64325243291656	1.21382463564387	3.86438179802008e-08	6.43810135931038e-08
MinSal-1389-A1-17072018_C004g02941	MinSal-1389-A1-17072018_C008	Chr08	571546	574831	5.5449442100272	9.87868684623516	5.18583064289088e-127	9.57359264478859e-126
MinSal-1389-A1-17072018_C004g02942	MinSal-1389-A1-17072018_C008	Chr08	575706	577956	2.69291104789808	1.72140136318915	0.000104802698343092	0.000147801235216841
MinSal-1389-A1-17072018_C004g02943	MinSal-1389-A1-17072018_C008	Chr08	578058	579285	4.31892096930528	6.49989580796193	5.55144693028907e-56	2.57416858442042e-55
MinSal-1389-A1-17072018_C004g02944	MinSal-1389-A1-17072018_C008	Chr08	579823	581810	1.55434407187437	3.41902801961501	1.91441441142273e-10	3.47148708754317e-10
MinSal-1389-A1-17072018_C004g02945	MinSal-1389-A1-17072018_C008	Chr08	582036	584293	7.20542368271216	-1.17941904979401	1.55957961241554e-07	2.51690326339174e-07
MinSal-1389-A1-17072018_C004g02946	MinSal-1389-A1-17072018_C008	Chr08	584909	587121	8.34616353605577	-2.45501731540717	1.31444030613115e-20	3.34882771028943e-20
MinSal-1389-A1-17072018_C004g02950	MinSal-1389-A1-17072018_C008	Chr08	596138	597308	6.96421799300519	2.11444705248587	3.78037410261781e-21	9.82134893998822e-21
MinSal-1389-A1-17072018_C004g02951	MinSal-1389-A1-17072018_C008	Chr08	597731	599096	9.56737261978042	-1.86040938718615	1.41773788244613e-14	2.97293513495251e-14
MinSal-1389-A1-17072018_C004g02952	MinSal-1389-A1-17072018_C008	Chr08	599377	600939	5.13783417758724	13.0066529675371	2.33799674468458e-109	2.60431742650391e-108
MinSal-1389-A1-17072018_C004g02953	MinSal-1389-A1-17072018_C008	Chr08	601460	601837	2.87979181296086	-3.1119834748547	8.81486075920843e-12	1.683431029941e-11
MinSal-1389-A1-17072018_C004g02956	MinSal-1389-A1-17072018_C008	Chr08	605060	607222	6.38622969353214	-13.7944986290772	1.74076481909959e-41	6.49199013088996e-41
MinSal-1389-A1-17072018_C004g02958	MinSal-1389-A1-17072018_C008	Chr08	607992	610435	7.06280414982821	1.94200006811484	9.13982927435232e-16	2.01273237754782e-15
MinSal-1389-A1-17072018_C004g02959	MinSal-1389-A1-17072018_C008	Chr08	610531	614163	5.56872419640663	1.61061384076861	2.91775982276809e-12	5.66534885639701e-12
MinSal-1389-A1-17072018_C004g02962	MinSal-1389-A1-17072018_C008	Chr08	632211	635096	6.10548030351959	-1.11766312769344	2.05652769355011e-07	3.30091633585536e-07
MinSal-1389-A1-17072018_C004g02963	MinSal-1389-A1-17072018_C008	Chr08	636089	639822	4.57785660714324	1.21404984747238	1.05113764183958e-07	1.7122159608415e-07
MinSal-1389-A1-17072018_C004g02965	MinSal-1389-A1-17072018_C008	Chr08	644317	645426	0.781442169952314	8.04446302168863	4.8982701616218e-13	9.71132451581492e-13
MinSal-1389-A1-17072018_C004g02966	MinSal-1389-A1-17072018_C008	Chr08	645850	647450	5.22661416585752	10.4272925676436	9.58299268221101e-115	1.18557024289734e-113
MinSal-1389-A1-17072018_C004g02968	MinSal-1389-A1-17072018_C008	Chr08	653020	658426	5.89429221243483	-1.02012992780725	2.01701295672173e-06	3.09578316020019e-06
MinSal-1389-A1-17072018_C004g02969	MinSal-1389-A1-17072018_C008	Chr08	658822	660305	1.05584385482716	8.37585946153125	1.21946842935954e-15	2.67353677853668e-15
MinSal-1389-A1-17072018_C004g02970	MinSal-1389-A1-17072018_C008	Chr08	661132	662341	6.09247874104598	1.92040136929582	1.16919111041617e-19	2.90508449489569e-19
MinSal-1389-A1-17072018_C004g02971	MinSal-1389-A1-17072018_C008	Chr08	663330	665356	5.10518166646236	1.59769326726062	1.86130875464685e-08	3.13712050057941e-08
MinSal-1389-A1-17072018_C004g02972	MinSal-1389-A1-17072018_C008	Chr08	670955	671617	4.60340180129454	12.4370029253488	5.35834931065562e-88	3.96919725186815e-87
MinSal-1389-A1-17072018_C004g02974	MinSal-1389-A1-17072018_C008	Chr08	675814	677316	8.79259134376296	-2.38528474183156	1.33433214440354e-25	3.85155980893103e-25
MinSal-1389-A1-17072018_C004g02975	MinSal-1389-A1-17072018_C008	Chr08	680213	681191	5.35974308382966	1.90195322837833	7.39971581547633e-20	1.84868110971807e-19
MinSal-1389-A1-17072018_C004g02978	MinSal-1389-A1-17072018_C008	Chr08	689719	691972	5.33751228707411	2.9297291067035	5.81342915153328e-37	2.0229231445676e-36
MinSal-1389-A1-17072018_C004g02979	MinSal-1389-A1-17072018_C008	Chr08	692251	696454	9.96938689303412	-1.7278435267452	9.38536868911409e-12	1.79065340797457e-11
MinSal-1389-A1-17072018_C004g02981	MinSal-1389-A1-17072018_C008	Chr08	702031	703748	5.01677324273149	1.44903316312711	3.24370515988615e-11	6.04471596776269e-11
MinSal-1389-A1-17072018_C004g02983	MinSal-1389-A1-17072018_C008	Chr08	704632	705678	7.30083483142092	-1.1138614891848	1.24405082980697e-05	1.84352218490525e-05
MinSal-1389-A1-17072018_C004g02985	MinSal-1389-A1-17072018_C008	Chr08	709857	712078	7.57159824633479	-2.07365631917159	1.98129694004307e-21	5.1929083001748e-21
MinSal-1389-A1-17072018_C004g02988	MinSal-1389-A1-17072018_C008	Chr08	722380	724242	1.52467651335743	8.9359225293761	9.99568391516331e-21	2.55541082317764e-20
MinSal-1389-A1-17072018_C004g02989	MinSal-1389-A1-17072018_C008	Chr08	730981	733990	4.2067008895919	12.0072036029761	5.75985966766695e-62	2.91236590363433e-61
MinSal-1389-A1-17072018_C004g02992	MinSal-1389-A1-17072018_C008	Chr08	740885	742427	4.125204389876	11.9184131444575	1.01557908533432e-70	5.78684774970308e-70
MinSal-1389-A1-17072018_C004g02993	MinSal-1389-A1-17072018_C008	Chr08	742921	744954	1.83299582619715	9.30212144178676	2.30497777999427e-24	6.46747079746498e-24
MinSal-1389-A1-17072018_C004g02994	MinSal-1389-A1-17072018_C008	Chr08	748053	750940	6.34891423359822	1.55363024186928	5.72851435913737e-14	1.17464277135806e-13
MinSal-1389-A1-17072018_C004g02996	MinSal-1389-A1-17072018_C008	Chr08	754155	757183	6.03323924620503	9.83571544909799	4.09741553043217e-134	1.05570801884091e-132
MinSal-1389-A1-17072018_C004g02997	MinSal-1389-A1-17072018_C008	Chr08	757723	760970	9.1429111747613	2.0831786007077	4.18183235178904e-12	8.0800582056413e-12
MinSal-1389-A1-17072018_C004g02999	MinSal-1389-A1-17072018_C008	Chr08	761221	762196	4.95776511310683	10.1454375428791	1.31455187176648e-64	6.89994188847491e-64
MinSal-1389-A1-17072018_C004g03000	MinSal-1389-A1-17072018_C008	Chr08	762927	763970	2.21444301184714	9.75054363162472	1.62683082408428e-27	4.88874212146219e-27
MinSal-1389-A1-17072018_C004g03001	MinSal-1389-A1-17072018_C008	Chr08	764670	768903	5.52235034243213	-1.66617600513231	3.38996739195784e-15	7.3263846698549e-15
MinSal-1389-A1-17072018_C004g03003	MinSal-1389-A1-17072018_C008	Chr08	771091	771915	7.6159805743209	-1.67396128921838	3.90494841340339e-15	8.41175001738585e-15
MinSal-1389-A1-17072018_C004g03004	MinSal-1389-A1-17072018_C008	Chr08	772540	774139	5.73950912395075	-3.11177575618719	2.57943065222617e-36	8.89220828684834e-36
MinSal-1389-A1-17072018_C004g03005	MinSal-1389-A1-17072018_C008	Chr08	774600	777040	7.47758939413085	-2.49855235019879	2.517652964989e-29	7.84829640743021e-29
MinSal-1389-A1-17072018_C004g03006	MinSal-1389-A1-17072018_C008	Chr08	777454	779748	8.32776632836956	-1.86922184840003	8.02482163306331e-16	1.77378190964316e-15
MinSal-1389-A1-17072018_C004g03007	MinSal-1389-A1-17072018_C008	Chr08	781082	783321	7.13947726569813	-1.75900007143615	7.2044969656789e-15	1.53244253476716e-14
MinSal-1389-A1-17072018_C004g03013	MinSal-1389-A1-17072018_C008	Chr08	793933	796049	3.39412412374476	11.1071337516621	2.44140138053817e-50	1.03414900508e-49
MinSal-1389-A1-17072018_C004g03014	MinSal-1389-A1-17072018_C008	Chr08	796217	798403	6.73108353586539	-2.90284785713169	3.76973835063412e-33	1.24246215049265e-32
MinSal-1389-A1-17072018_C004g03017	MinSal-1389-A1-17072018_C008	Chr08	804522	805294	11.3790528001053	2.92865056830222	3.53993322108725e-23	9.6537709471528e-23
MinSal-1389-A1-17072018_C004g03018	MinSal-1389-A1-17072018_C008	Chr08	805430	805837	4.36684153889713	12.1821726457005	1.20192042513761e-54	5.46629350680388e-54
MinSal-1389-A1-17072018_C004g03019	MinSal-1389-A1-17072018_C008	Chr08	807816	807965	4.46706594130627	12.2903520815811	2.37097190507181e-73	1.41494254878706e-72
MinSal-1389-A1-17072018_C004g03021	MinSal-1389-A1-17072018_C008	Chr08	810086	812360	6.9510072710371	-1.50194434319502	1.85529819943483e-11	3.49142493802819e-11
MinSal-1389-A1-17072018_C004g03022	MinSal-1389-A1-17072018_C008	Chr08	813142	814498	4.10175017622452	8.33756861114946	4.40298463943573e-67	2.38501709079489e-66
MinSal-1389-A1-17072018_C004g03023	MinSal-1389-A1-17072018_C008	Chr08	814861	815614	3.3598034773706	11.067743547818	1.8809979710256e-38	6.66674280879049e-38
MinSal-1389-A1-17072018_C004g03025	MinSal-1389-A1-17072018_C008	Chr08	816443	818825	2.10898377442416	9.62667362401983	6.8020932673978e-26	1.97691048075524e-25
MinSal-1389-A1-17072018_C004g03027	MinSal-1389-A1-17072018_C008	Chr08	819566	821307	5.35021082502842	1.84544419343082	2.85735275314e-14	5.92880686803489e-14
MinSal-1389-A1-17072018_C004g03029	MinSal-1389-A1-17072018_C008	Chr08	832551	835436	8.56979254275369	-1.44177317084021	1.100642046518e-10	2.01616913346395e-10
MinSal-1389-A1-17072018_C004g03033	MinSal-1389-A1-17072018_C008	Chr08	843091	844510	9.2123772131628	-2.06384775584925	8.06295381583722e-19	1.95343680754912e-18
MinSal-1389-A1-17072018_C004g03035	MinSal-1389-A1-17072018_C008	Chr08	844820	847048	1.77272540322989	9.22613838150517	5.60906973895516e-14	1.15094692773713e-13
MinSal-1389-A1-17072018_C004g03036	MinSal-1389-A1-17072018_C008	Chr08	847593	849115	8.45486732449676	-1.98947390879541	1.98423245351875e-14	4.13306204553676e-14
MinSal-1389-A1-17072018_C004g03041	MinSal-1389-A1-17072018_C008	Chr08	855772	858314	6.90176516894105	2.02603048122958	2.54639260802673e-19	6.26657915081662e-19
MinSal-1389-A1-17072018_C004g03043	MinSal-1389-A1-17072018_C008	Chr08	865282	867727	5.93343951517837	-1.4046979451649	1.71020096821837e-09	3.00374953694785e-09
MinSal-1389-A1-17072018_C004g03044	MinSal-1389-A1-17072018_C008	Chr08	868644	869875	3.19884597461023	3.76232751387678	1.16287019951154e-22	3.12808388665699e-22
MinSal-1389-A1-17072018_C004g03052	MinSal-1389-A1-17072018_C008	Chr08	875151	876638	7.36678316089776	-2.36588817179397	3.63674527252633e-21	9.45234758113641e-21
MinSal-1389-A1-17072018_C004g03055	MinSal-1389-A1-17072018_C008	Chr08	878268	882296	10.2820085030077	-13.2327905992579	3.31168139438035e-140	1.18939539049079e-138
MinSal-1389-A1-17072018_C004g03057	MinSal-1389-A1-17072018_C008	Chr08	886499	888696	4.33043840546456	12.1422234933947	9.90697534456845e-80	6.49432919158326e-79
MinSal-1389-A1-17072018_C004g03059	MinSal-1389-A1-17072018_C008	Chr08	891500	892164	7.43316499439004	-1.21288887176543	2.14301232193789e-05	3.13412907695062e-05
MinSal-1389-A1-17072018_C004g03061	MinSal-1389-A1-17072018_C008	Chr08	912309	913324	5.44791769863157	13.3328396567223	8.60237603085761e-127	1.55895046968998e-125
MinSal-1389-A1-17072018_C004g03062	MinSal-1389-A1-17072018_C008	Chr08	913974	915034	5.24206312150499	5.56345440674612	1.29705061097852e-78	8.33657475125676e-78
MinSal-1389-A1-17072018_C004g03063	MinSal-1389-A1-17072018_C008	Chr08	919172	922580	6.91126340238702	-3.28431662163141	1.29352865419055e-33	4.29437019873009e-33
MinSal-1389-A1-17072018_C004g03064	MinSal-1389-A1-17072018_C008	Chr08	924632	927667	4.37304579027557	2.1601728497965	1.34621610763959e-15	2.94705454520584e-15
MinSal-1389-A1-17072018_C004g03065	MinSal-1389-A1-17072018_C008	Chr08	928635	930009	0.797509162444817	8.06185489605111	3.84115561581351e-14	7.92021161423481e-14
MinSal-1389-A1-17072018_C004g03066	MinSal-1389-A1-17072018_C008	Chr08	930264	933008	6.10740409068288	1.4928635630054	5.48672221261127e-11	1.01575494632722e-10
MinSal-1389-A1-17072018_C004g03067	MinSal-1389-A1-17072018_C008	Chr08	934912	937000	5.97296266379147	-5.17853364347369	2.3160695240567e-62	1.17508801366096e-61
MinSal-1389-A1-17072018_C004g03070	MinSal-1389-A1-17072018_C008	Chr08	937326	939067	3.06948627165881	7.16425329076392	5.13632813684986e-38	1.80962428888064e-37
