Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	ploidy
A1	MvSl-1064-A1-R4_MC06g07533	aAutosome	6	105.333	632	diploidy
A1	MvSl-1064-A1-R4_MC06g07534	aAutosome	4	113.75	455	diploidy
A1	MvSl-1064-A1-R4_MC06g07535	aAutosome	2	58.5	117	diploidy
A1	MvSl-1064-A1-R4_MC06g07536	aAutosome	6	105.833	635	diploidy
A1	MvSl-1064-A1-R4_MC06g07537	aAutosome	1	93	93	diploidy
A1	MvSl-1064-A1-R4_MC06g07538	aAutosome	1	68	68	diploidy
A1	MvSl-1064-A1-R4_MC06g07539	aAutosome	3	89	267	diploidy
A1	MvSl-1064-A1-R4_MC06g07541	aAutosome	2	123	246	diploidy
A1	MvSl-1064-A1-R4_MC06g07542	aAutosome	1	93	93	diploidy
A1	MvSl-1064-A1-R4_MC06g07543	aAutosome	4	98	392	diploidy
A1	MvSl-1064-A1-R4_MC06g07544	aAutosome	2	100	200	diploidy
A1	MvSl-1064-A1-R4_MC06g07545	aAutosome	2	83	166	diploidy
A1	MvSl-1064-A1-R4_MC06g07546	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC06g07547	aAutosome	1	58	58	diploidy
A1	MvSl-1064-A1-R4_MC07g07548	aAutosome	5	244.2	1221	diploidy
A1	MvSl-1064-A1-R4_MC07g07549	aAutosome	1	42	42	diploidy
A1	MvSl-1064-A1-R4_MC07g07550	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07551	aAutosome	8	129.125	1033	diploidy
A1	MvSl-1064-A1-R4_MC07g07552	aAutosome	2	78.5	157	diploidy
A1	MvSl-1064-A1-R4_MC07g07553	aAutosome	7	75.2857	527	diploidy
A1	MvSl-1064-A1-R4_MC07g07554	aAutosome	5	118.2	591	diploidy
A1	MvSl-1064-A1-R4_MC07g07555	aAutosome	1	46	46	diploidy
A1	MvSl-1064-A1-R4_MC07g07556	aAutosome	1	89	89	diploidy
A1	MvSl-1064-A1-R4_MC07g07557	aAutosome	6	81.1667	487	diploidy
A1	MvSl-1064-A1-R4_MC07g07558	aAutosome	7	149.857	1049	diploidy
A1	MvSl-1064-A1-R4_MC07g07560	aAutosome	1	44	44	diploidy
A1	MvSl-1064-A1-R4_MC07g07561	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07562	aAutosome	4	74.25	297	diploidy
A1	MvSl-1064-A1-R4_MC07g07563	aAutosome	3	120.333	361	diploidy
A1	MvSl-1064-A1-R4_MC07g07564	aAutosome	4	85.75	343	diploidy
A1	MvSl-1064-A1-R4_MC07g07565	aAutosome	5	82.6	413	diploidy
A1	MvSl-1064-A1-R4_MC07g07566	aAutosome	1	68	68	diploidy
A1	MvSl-1064-A1-R4_MC07g07567	aAutosome	10	78.3	783	diploidy
A1	MvSl-1064-A1-R4_MC07g07568	aAutosome	3	99	297	diploidy
A1	MvSl-1064-A1-R4_MC07g07569	aAutosome	3	75.6667	227	diploidy
A1	MvSl-1064-A1-R4_MC07g07570	aAutosome	1	47	47	diploidy
A1	MvSl-1064-A1-R4_MC07g07571	aAutosome	1	43	43	diploidy
A1	MvSl-1064-A1-R4_MC07g07572	aAutosome	1	114	114	diploidy
A1	MvSl-1064-A1-R4_MC07g07573	aAutosome	1	264	264	diploidy
A1	MvSl-1064-A1-R4_MC07g07574	aAutosome	3	72.6667	218	diploidy
A1	MvSl-1064-A1-R4_MC07g07575	aAutosome	4	86.75	347	diploidy
A1	MvSl-1064-A1-R4_MC07g07576	aAutosome	8	80.375	643	diploidy
A1	MvSl-1064-A1-R4_MC07g07577	aAutosome	15	73.5333	1103	diploidy
A1	MvSl-1064-A1-R4_MC07g07578	aAutosome	11	106.182	1168	diploidy
A1	MvSl-1064-A1-R4_MC07g07579	aAutosome	6	89.1667	535	diploidy
A1	MvSl-1064-A1-R4_MC07g07580	aAutosome	1	185	185	diploidy
A1	MvSl-1064-A1-R4_MC07g07581	aAutosome	2	66	132	diploidy
A1	MvSl-1064-A1-R4_MC07g07582	aAutosome	7	68.7143	481	diploidy
A1	MvSl-1064-A1-R4_MC07g07583	aAutosome	6	79.8333	479	diploidy
A1	MvSl-1064-A1-R4_MC07g07584	aAutosome	1	80	80	diploidy
A1	MvSl-1064-A1-R4_MC07g07585	aAutosome	2	90	180	diploidy
A1	MvSl-1064-A1-R4_MC07g07586	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07587	aAutosome	6	103.333	620	diploidy
A1	MvSl-1064-A1-R4_MC07g07588	aAutosome	1	65	65	diploidy
A1	MvSl-1064-A1-R4_MC07g07589	aAutosome	5	96.2	481	diploidy
A1	MvSl-1064-A1-R4_MC07g07590	aAutosome	7	93.8571	657	diploidy
A1	MvSl-1064-A1-R4_MC07g07592	aAutosome	1	83	83	diploidy
A1	MvSl-1064-A1-R4_MC07g07593	aAutosome	4	52.5	210	diploidy
A1	MvSl-1064-A1-R4_MC07g07594	aAutosome	6	84.3333	506	diploidy
A1	MvSl-1064-A1-R4_MC07g07595	aAutosome	14	83.4286	1168	diploidy
A1	MvSl-1064-A1-R4_MC07g07596	aAutosome	5	100.2	501	diploidy
A1	MvSl-1064-A1-R4_MC07g07597	aAutosome	8	79.875	639	diploidy
A1	MvSl-1064-A1-R4_MC07g07598	aAutosome	4	81	324	diploidy
A1	MvSl-1064-A1-R4_MC07g07599	aAutosome	1	41	41	diploidy
A1	MvSl-1064-A1-R4_MC07g07600	aAutosome	4	82	328	diploidy
A1	MvSl-1064-A1-R4_MC07g07601	aAutosome	9	75	675	diploidy
A1	MvSl-1064-A1-R4_MC07g07602	aAutosome	6	89	534	diploidy
A1	MvSl-1064-A1-R4_MC07g07603	aAutosome	7	88.7143	621	diploidy
A1	MvSl-1064-A1-R4_MC07g07604	aAutosome	1	47	47	diploidy
A1	MvSl-1064-A1-R4_MC07g07606	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07607	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07608	aAutosome	7	149.857	1049	diploidy
A1	MvSl-1064-A1-R4_MC07g07609	aAutosome	6	118.667	712	diploidy
A1	MvSl-1064-A1-R4_MC07g07610	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07611	aAutosome	2	182.5	365	diploidy
A1	MvSl-1064-A1-R4_MC07g07612	aAutosome	2	197	394	diploidy
A1	MvSl-1064-A1-R4_MC07g07613	aAutosome	13	78.6154	1022	diploidy
A1	MvSl-1064-A1-R4_MC07g07614	aAutosome	6	76.1667	457	diploidy
A1	MvSl-1064-A1-R4_MC07g07615	aAutosome	3	124	372	diploidy
A1	MvSl-1064-A1-R4_MC07g07616	aAutosome	5	79.8	399	diploidy
A1	MvSl-1064-A1-R4_MC07g07617	aAutosome	5	101.2	506	diploidy
A1	MvSl-1064-A1-R4_MC07g07618	aAutosome	3	99.6667	299	diploidy
A1	MvSl-1064-A1-R4_MC07g07619	aAutosome	1	92	92	diploidy
A1	MvSl-1064-A1-R4_MC07g07620	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07621	aAutosome	10	77.4	774	diploidy
A1	MvSl-1064-A1-R4_MC07g07622	aAutosome	8	80.125	641	diploidy
A1	MvSl-1064-A1-R4_MC07g07623	aAutosome	6	105.167	631	diploidy
A1	MvSl-1064-A1-R4_MC07g07624	aAutosome	3	98.3333	295	diploidy
A1	MvSl-1064-A1-R4_MC07g07625	aAutosome	11	85.8182	944	diploidy
A1	MvSl-1064-A1-R4_MC07g07626	aAutosome	20	87.75	1755	diploidy
A1	MvSl-1064-A1-R4_MC07g07627	aAutosome	7	89.5714	627	diploidy
A1	MvSl-1064-A1-R4_MC07g07628	aAutosome	3	86	258	diploidy
A1	MvSl-1064-A1-R4_MC07g07629	aAutosome	5	105.8	529	diploidy
A1	MvSl-1064-A1-R4_MC07g07630	aAutosome	12	81.75	981	diploidy
A1	MvSl-1064-A1-R4_MC07g07631	aAutosome	9	72.5556	653	diploidy
A1	MvSl-1064-A1-R4_MC07g07632	aAutosome	7	103	721	diploidy
A1	MvSl-1064-A1-R4_MC07g07633	aAutosome	4	153.75	615	diploidy
A1	MvSl-1064-A1-R4_MC07g07634	aAutosome	3	87	261	diploidy
A1	MvSl-1064-A1-R4_MC07g07635	aAutosome	2	69	138	diploidy
A1	MvSl-1064-A1-R4_MC07g07636	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07637	aAutosome	3	83	249	diploidy
A1	MvSl-1064-A1-R4_MC07g07638	aAutosome	6	97.3333	584	diploidy
A1	MvSl-1064-A1-R4_MC07g07639	aAutosome	2	95	190	diploidy
A1	MvSl-1064-A1-R4_MC07g07640	aAutosome	5	88.4	442	diploidy
A1	MvSl-1064-A1-R4_MC07g07641	aAutosome	6	74.1667	445	diploidy
A1	MvSl-1064-A1-R4_MC07g07642	aAutosome	3	97.3333	292	diploidy
A1	MvSl-1064-A1-R4_MC07g07643	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07644	aAutosome	3	107.333	322	diploidy
A1	MvSl-1064-A1-R4_MC07g07645	aAutosome	3	71.3333	214	diploidy
A1	MvSl-1064-A1-R4_MC07g07646	aAutosome	2	89	178	diploidy
A1	MvSl-1064-A1-R4_MC07g07648	aAutosome	1	80	80	diploidy
A1	MvSl-1064-A1-R4_MC07g07649	aAutosome	5	65.2	326	diploidy
A1	MvSl-1064-A1-R4_MC07g07650	aAutosome	1	80	80	diploidy
A1	MvSl-1064-A1-R4_MC07g07651	aAutosome	4	95.75	383	diploidy
A1	MvSl-1064-A1-R4_MC07g07652	aAutosome	7	85.2857	597	diploidy
A1	MvSl-1064-A1-R4_MC07g07653	aAutosome	8	76.875	615	diploidy
A1	MvSl-1064-A1-R4_MC07g07654	aAutosome	3	94	282	diploidy
A1	MvSl-1064-A1-R4_MC07g07655	aAutosome	5	77.4	387	diploidy
A1	MvSl-1064-A1-R4_MC07g07656	aAutosome	3	83	249	diploidy
A1	MvSl-1064-A1-R4_MC07g07657	aAutosome	6	81.3333	488	diploidy
A1	MvSl-1064-A1-R4_MC07g07658	aAutosome	1	114	114	diploidy
A1	MvSl-1064-A1-R4_MC07g07659	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07660	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07661	aAutosome	3	71.6667	215	diploidy
A1	MvSl-1064-A1-R4_MC07g07662	aAutosome	12	73.1667	878	diploidy
A1	MvSl-1064-A1-R4_MC07g07663	aAutosome	4	94.75	379	diploidy
A1	MvSl-1064-A1-R4_MC07g07664	aAutosome	5	127	635	diploidy
A1	MvSl-1064-A1-R4_MC07g07665	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07666	aAutosome	4	75.5	302	diploidy
A1	MvSl-1064-A1-R4_MC07g07667	aAutosome	2	164	328	diploidy
A1	MvSl-1064-A1-R4_MC07g07668	aAutosome	4	75.25	301	diploidy
A1	MvSl-1064-A1-R4_MC07g07669	aAutosome	1	73	73	diploidy
A1	MvSl-1064-A1-R4_MC07g07670	aAutosome	6	74.5	447	diploidy
A1	MvSl-1064-A1-R4_MC07g07671	aAutosome	3	78	234	diploidy
A1	MvSl-1064-A1-R4_MC07g07672	aAutosome	4	94	376	diploidy
A1	MvSl-1064-A1-R4_MC07g07673	aAutosome	2	85	170	diploidy
A1	MvSl-1064-A1-R4_MC07g07674	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07675	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07676	aAutosome	1	76	76	diploidy
A1	MvSl-1064-A1-R4_MC07g07677	aAutosome	3	77.6667	233	diploidy
A1	MvSl-1064-A1-R4_MC07g07678	aAutosome	2	120.5	241	diploidy
A1	MvSl-1064-A1-R4_MC07g07679	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07680	aAutosome	6	96.6667	580	diploidy
A1	MvSl-1064-A1-R4_MC07g07681	aAutosome	5	105.6	528	diploidy
A1	MvSl-1064-A1-R4_MC07g07682	aAutosome	1	74	74	diploidy
A1	MvSl-1064-A1-R4_MC07g07683	aAutosome	2	96	192	diploidy
A1	MvSl-1064-A1-R4_MC07g07684	aAutosome	7	81.7143	572	diploidy
A1	MvSl-1064-A1-R4_MC07g07685	aAutosome	7	86.5714	606	diploidy
A1	MvSl-1064-A1-R4_MC07g07686	aAutosome	7	79.8571	559	diploidy
A1	MvSl-1064-A1-R4_MC07g07687	aAutosome	3	75.3333	226	diploidy
A1	MvSl-1064-A1-R4_MC07g07688	aAutosome	4	145.5	582	diploidy
A1	MvSl-1064-A1-R4_MC07g07689	aAutosome	5	77.8	389	diploidy
A1	MvSl-1064-A1-R4_MC07g07690	aAutosome	6	82.6667	496	diploidy
A1	MvSl-1064-A1-R4_MC07g07691	aAutosome	2	86	172	diploidy
A1	MvSl-1064-A1-R4_MC07g07692	aAutosome	1	50	50	diploidy
A1	MvSl-1064-A1-R4_MC07g07693	aAutosome	5	125.6	628	diploidy
A1	MvSl-1064-A1-R4_MC07g07694	aAutosome	1	74	74	diploidy
A1	MvSl-1064-A1-R4_MC07g07695	aAutosome	2	110	220	diploidy
A1	MvSl-1064-A1-R4_MC07g07696	aAutosome	6	76.5	459	diploidy
A1	MvSl-1064-A1-R4_MC07g07697	aAutosome	3	80.3333	241	diploidy
A1	MvSl-1064-A1-R4_MC07g07698	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07699	aAutosome	1	74	74	diploidy
A1	MvSl-1064-A1-R4_MC07g07700	aAutosome	2	98	196	diploidy
A1	MvSl-1064-A1-R4_MC07g07701	aAutosome	3	113.333	340	diploidy
A1	MvSl-1064-A1-R4_MC07g07702	aAutosome	1	40	40	diploidy
A1	MvSl-1064-A1-R4_MC07g07703	aAutosome	2	64	128	diploidy
A1	MvSl-1064-A1-R4_MC07g07704	aAutosome	4	78.75	315	diploidy
A1	MvSl-1064-A1-R4_MC07g07705	aAutosome	4	81.5	326	diploidy
A1	MvSl-1064-A1-R4_MC07g07706	aAutosome	6	93.6667	562	diploidy
A1	MvSl-1064-A1-R4_MC07g07707	aAutosome	2	79.5	159	diploidy
A1	MvSl-1064-A1-R4_MC07g07708	aAutosome	10	79.3	793	diploidy
A1	MvSl-1064-A1-R4_MC07g07709	aAutosome	2	83	166	diploidy
A1	MvSl-1064-A1-R4_MC07g07710	aAutosome	7	85.7143	600	diploidy
A1	MvSl-1064-A1-R4_MC07g07711	aAutosome	10	77.4	774	diploidy
A1	MvSl-1064-A1-R4_MC07g07712	aAutosome	2	93	186	diploidy
A1	MvSl-1064-A1-R4_MC07g07713	aAutosome	2	103	206	diploidy
A1	MvSl-1064-A1-R4_MC07g07714	aAutosome	6	83.6667	502	diploidy
A1	MvSl-1064-A1-R4_MC07g07715	aAutosome	4	91.5	366	diploidy
A1	MvSl-1064-A1-R4_MC07g07716	aAutosome	1	130	130	diploidy
A1	MvSl-1064-A1-R4_MC07g07717	aAutosome	2	75.5	151	diploidy
A1	MvSl-1064-A1-R4_MC07g07718	aAutosome	3	74.3333	223	diploidy
A1	MvSl-1064-A1-R4_MC07g07719	aAutosome	4	139	556	diploidy
A1	MvSl-1064-A1-R4_MC07g07720	aAutosome	4	89.75	359	diploidy
A1	MvSl-1064-A1-R4_MC07g07721	aAutosome	4	109.5	438	diploidy
A1	MvSl-1064-A1-R4_MC07g07722	aAutosome	2	64	128	diploidy
A1	MvSl-1064-A1-R4_MC07g07723	aAutosome	6	77.1667	463	diploidy
A1	MvSl-1064-A1-R4_MC07g07724	aAutosome	5	139	695	diploidy
A1	MvSl-1064-A1-R4_MC07g07725	aAutosome	8	112.5	900	diploidy
A1	MvSl-1064-A1-R4_MC07g07726	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07727	aAutosome	2	82	164	diploidy
A1	MvSl-1064-A1-R4_MC07g07728	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07729	aAutosome	2	81.5	163	diploidy
A1	MvSl-1064-A1-R4_MC07g07730	aAutosome	4	112.25	449	diploidy
A1	MvSl-1064-A1-R4_MC07g07731	aAutosome	7	106.571	746	diploidy
A1	MvSl-1064-A1-R4_MC07g07732	aAutosome	4	108.75	435	diploidy
A1	MvSl-1064-A1-R4_MC07g07733	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07734	aAutosome	4	86.75	347	diploidy
A1	MvSl-1064-A1-R4_MC07g07735	aAutosome	6	168	1008	diploidy
A1	MvSl-1064-A1-R4_MC07g07736	aAutosome	2	129	258	diploidy
A1	MvSl-1064-A1-R4_MC07g07737	aAutosome	2	106	212	diploidy
A1	MvSl-1064-A1-R4_MC07g07738	aAutosome	4	80	320	diploidy
A1	MvSl-1064-A1-R4_MC07g07739	aAutosome	1	95	95	diploidy
A1	MvSl-1064-A1-R4_MC07g07740	aAutosome	2	58.5	117	diploidy
A1	MvSl-1064-A1-R4_MC07g07741	aAutosome	9	73.8889	665	diploidy
A1	MvSl-1064-A1-R4_MC07g07742	aAutosome	9	73.8889	665	diploidy
A1	MvSl-1064-A1-R4_MC07g07743	aAutosome	6	120	720	diploidy
A1	MvSl-1064-A1-R4_MC07g07744	aAutosome	2	68	136	diploidy
A1	MvSl-1064-A1-R4_MC07g07745	aAutosome	3	100.333	301	diploidy
A1	MvSl-1064-A1-R4_MC07g07746	aAutosome	1	223	223	diploidy
A1	MvSl-1064-A1-R4_MC07g07747	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07748	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07749	aAutosome	1	243	243	diploidy
A1	MvSl-1064-A1-R4_MC07g07750	aAutosome	1	52	52	diploidy
A1	MvSl-1064-A1-R4_MC07g07751	aAutosome	1	187	187	diploidy
A1	MvSl-1064-A1-R4_MC07g07752	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07753	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07754	aAutosome	7	61.2857	429	diploidy
A1	MvSl-1064-A1-R4_MC07g07755	aAutosome	4	86.5	346	diploidy
A1	MvSl-1064-A1-R4_MC07g07756	aAutosome	5	178	890	diploidy
A1	MvSl-1064-A1-R4_MC07g07757	aAutosome	4	78.25	313	diploidy
A1	MvSl-1064-A1-R4_MC07g07758	aAutosome	4	129.75	519	diploidy
A1	MvSl-1064-A1-R4_MC07g07759	aAutosome	3	130	390	diploidy
A1	MvSl-1064-A1-R4_MC07g07760	aAutosome	1	294	294	diploidy
A1	MvSl-1064-A1-R4_MC07g07761	aAutosome	7	82	574	diploidy
A1	MvSl-1064-A1-R4_MC07g07762	aAutosome	4	106.5	426	diploidy
A1	MvSl-1064-A1-R4_MC07g07763	aAutosome	8	79	632	diploidy
A1	MvSl-1064-A1-R4_MC07g07764	aAutosome	2	79.5	159	diploidy
A1	MvSl-1064-A1-R4_MC07g07765	aAutosome	2	60.5	121	diploidy
A1	MvSl-1064-A1-R4_MC07g07766	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07767	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07768	aAutosome	2	77.5	155	diploidy
A1	MvSl-1064-A1-R4_MC07g07769	aAutosome	6	82.1667	493	diploidy
A1	MvSl-1064-A1-R4_MC07g07770	aAutosome	7	131.714	922	diploidy
A1	MvSl-1064-A1-R4_MC07g07772	aAutosome	6	111.667	670	diploidy
A1	MvSl-1064-A1-R4_MC07g07773	aAutosome	2	70.5	141	diploidy
A1	MvSl-1064-A1-R4_MC07g07774	aAutosome	1	65	65	diploidy
A1	MvSl-1064-A1-R4_MC07g07775	aAutosome	2	60	120	diploidy
A1	MvSl-1064-A1-R4_MC07g07776	aAutosome	2	84	168	diploidy
A1	MvSl-1064-A1-R4_MC07g07777	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07779	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07780	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07781	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07782	aAutosome	5	95.8	479	diploidy
A1	MvSl-1064-A1-R4_MC07g07783	aAutosome	5	97	485	diploidy
A1	MvSl-1064-A1-R4_MC07g07784	aAutosome	4	73	292	diploidy
A1	MvSl-1064-A1-R4_MC07g07785	aAutosome	4	67	268	diploidy
A1	MvSl-1064-A1-R4_MC07g07786	aAutosome	9	88.4444	796	diploidy
A1	MvSl-1064-A1-R4_MC07g07787	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07788	aAutosome	5	138.4	692	diploidy
A1	MvSl-1064-A1-R4_MC07g07789	aAutosome	7	76.4286	535	diploidy
A1	MvSl-1064-A1-R4_MC07g07790	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07791	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07792	aAutosome	1	95	95	diploidy
A1	MvSl-1064-A1-R4_MC07g07793	aAutosome	6	96.1667	577	diploidy
A1	MvSl-1064-A1-R4_MC07g07794	aAutosome	3	94.3333	283	diploidy
A1	MvSl-1064-A1-R4_MC07g07795	aAutosome	3	167.667	503	diploidy
A1	MvSl-1064-A1-R4_MC07g07796	aAutosome	1	85	85	diploidy
A1	MvSl-1064-A1-R4_MC07g07797	aAutosome	2	72	144	diploidy
A1	MvSl-1064-A1-R4_MC07g07798	aAutosome	11	84	924	diploidy
A1	MvSl-1064-A1-R4_MC07g07799	aAutosome	3	72	216	diploidy
A1	MvSl-1064-A1-R4_MC07g07800	aAutosome	6	94.5	567	diploidy
A1	MvSl-1064-A1-R4_MC07g07801	aAutosome	3	289	867	diploidy
A1	MvSl-1064-A1-R4_MC07g07802	aAutosome	5	97	485	diploidy
A1	MvSl-1064-A1-R4_MC07g07803	aAutosome	6	77.1667	463	diploidy
A1	MvSl-1064-A1-R4_MC07g07804	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07805	aAutosome	7	84.4286	591	diploidy
A1	MvSl-1064-A1-R4_MC07g07806	aAutosome	9	73.1111	658	diploidy
A1	MvSl-1064-A1-R4_MC07g07807	aAutosome	4	82.75	331	diploidy
A1	MvSl-1064-A1-R4_MC07g07808	aAutosome	6	126.5	759	diploidy
A1	MvSl-1064-A1-R4_MC07g07809	aAutosome	4	121.25	485	diploidy
A1	MvSl-1064-A1-R4_MC07g07810	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07811	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07812	aAutosome	2	86	172	diploidy
A1	MvSl-1064-A1-R4_MC07g07813	aAutosome	11	74.9091	824	diploidy
A1	MvSl-1064-A1-R4_MC07g07814	aAutosome	2	122.5	245	diploidy
A1	MvSl-1064-A1-R4_MC07g07815	aAutosome	4	91.75	367	diploidy
A1	MvSl-1064-A1-R4_MC07g07816	aAutosome	5	105.4	527	diploidy
A1	MvSl-1064-A1-R4_MC07g07817	aAutosome	4	77.25	309	diploidy
A1	MvSl-1064-A1-R4_MC07g07818	aAutosome	6	80.6667	484	diploidy
A1	MvSl-1064-A1-R4_MC07g07819	aAutosome	1	77	77	diploidy
A1	MvSl-1064-A1-R4_MC07g07820	aAutosome	3	89	267	diploidy
A1	MvSl-1064-A1-R4_MC07g07821	aAutosome	9	94.7778	853	diploidy
A1	MvSl-1064-A1-R4_MC07g07822	aAutosome	9	112.556	1013	diploidy
A1	MvSl-1064-A1-R4_MC07g07823	aAutosome	9	75.7778	682	diploidy
A1	MvSl-1064-A1-R4_MC07g07824	aAutosome	4	82.25	329	diploidy
A1	MvSl-1064-A1-R4_MC07g07825	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07826	aAutosome	4	80.25	321	diploidy
A1	MvSl-1064-A1-R4_MC07g07827	aAutosome	3	116.667	350	diploidy
A1	MvSl-1064-A1-R4_MC07g07828	aAutosome	7	102.429	717	diploidy
A1	MvSl-1064-A1-R4_MC07g07829	aAutosome	7	76.4286	535	diploidy
A1	MvSl-1064-A1-R4_MC07g07830	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07831	aAutosome	3	87.6667	263	diploidy
A1	MvSl-1064-A1-R4_MC07g07832	aAutosome	8	74.125	593	diploidy
A1	MvSl-1064-A1-R4_MC07g07833	aAutosome	7	73	511	diploidy
A1	MvSl-1064-A1-R4_MC07g07834	aAutosome	3	71.3333	214	diploidy
A1	MvSl-1064-A1-R4_MC07g07835	aAutosome	1	225	225	diploidy
A1	MvSl-1064-A1-R4_MC07g07836	aAutosome	3	83.3333	250	diploidy
A1	MvSl-1064-A1-R4_MC07g07837	aAutosome	4	141.5	566	diploidy
A1	MvSl-1064-A1-R4_MC07g07838	aAutosome	4	87.25	349	diploidy
A1	MvSl-1064-A1-R4_MC07g07839	aAutosome	6	81	486	diploidy
A1	MvSl-1064-A1-R4_MC07g07840	aAutosome	1	62	62	diploidy
A1	MvSl-1064-A1-R4_MC07g07841	aAutosome	3	71	213	diploidy
A1	MvSl-1064-A1-R4_MC07g07842	aAutosome	5	56.8	284	diploidy
A1	MvSl-1064-A1-R4_MC07g07843	aAutosome	4	82.5	330	diploidy
A1	MvSl-1064-A1-R4_MC07g07844	aAutosome	4	82.75	331	diploidy
A1	MvSl-1064-A1-R4_MC07g07845	aAutosome	1	62	62	diploidy
A1	MvSl-1064-A1-R4_MC07g07846	aAutosome	5	103.6	518	diploidy
A1	MvSl-1064-A1-R4_MC07g07848	aAutosome	1	127	127	diploidy
A1	MvSl-1064-A1-R4_MC07g07850	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07851	aAutosome	1	297	297	diploidy
A1	MvSl-1064-A1-R4_MC07g07852	aAutosome	6	77.5	465	diploidy
A1	MvSl-1064-A1-R4_MC07g07853	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07854	aAutosome	1	107	107	diploidy
A1	MvSl-1064-A1-R4_MC07g07855	aAutosome	9	110.778	997	diploidy
A1	MvSl-1064-A1-R4_MC07g07856	aAutosome	6	114.667	688	diploidy
A1	MvSl-1064-A1-R4_MC07g07857	aAutosome	3	71	213	diploidy
A1	MvSl-1064-A1-R4_MC07g07858	aAutosome	7	72.7143	509	diploidy
A1	MvSl-1064-A1-R4_MC07g07859	aAutosome	1	90	90	diploidy
A1	MvSl-1064-A1-R4_MC07g07860	aAutosome	3	154.667	464	diploidy
A1	MvSl-1064-A1-R4_MC07g07861	aAutosome	4	76.75	307	diploidy
A1	MvSl-1064-A1-R4_MC07g07862	aAutosome	3	115	345	diploidy
A1	MvSl-1064-A1-R4_MC07g07863	aAutosome	3	81	243	diploidy
A1	MvSl-1064-A1-R4_MC07g07864	aAutosome	5	77.6	388	diploidy
A1	MvSl-1064-A1-R4_MC07g07865	aAutosome	6	77	462	diploidy
A1	MvSl-1064-A1-R4_MC07g07866	aAutosome	5	74.4	372	diploidy
A1	MvSl-1064-A1-R4_MC07g07867	aAutosome	1	0	0	diploidy
A1	MvSl-1064-A1-R4_MC07g07868	aAutosome	3	142	426	diploidy
A1	MvSl-1064-A1-R4_MC07g07869	aAutosome	3	108	324	diploidy
A1	MvSl-1064-A1-R4_MC07g07870	aAutosome	1	185	185	diploidy
A1	MvSl-1064-A1-R4_MC07g07871	aAutosome	1	94	94	diploidy
