gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	averagewater	averagedi	log2ratio_waterdi	averagerich	log2ratio_richdi	log2ratio_waterrich
MvSl-1064-A1-R4_A1g00183	MvSl-1064-A1-R4_A1	MAT	404057	405445	10.84370135	-1.194007352	-0.044221164	1.149786189	4.78E-05	0.880885972	9.50E-05	0.000229998	0.996643377	0.000391584	10.10281081	10.51897321	11.49221785	11.52979523	10.43757972	10.29764316	10.31089201	10.36761144	-0.007914407	11.51100654	0.150930436	-0.158844843
MvSl-1064-A1-R4_A1g00388	MvSl-1064-A1-R4_A1	MAT	876591	877428	8.838858886	-0.237469222	0.714158435	0.951627657	0.511943216	0.057539266	0.011925872	0.652068595	0.174473904	0.02965693	8.908987064	8.975208389	9.406609551	8.90850787	8.540485813	7.908305173	8.942097727	8.224395493	0.120703671	9.157558711	0.155053403	-0.034349732
MvSl-1064-A1-R4_A1g01408	MvSl-1064-A1-R4_A1	MAT	3147657	3147986	9.117026404	-0.51207437	0.509379672	1.021454042	0.115445462	0.131884206	0.002476313	0.207096821	0.302595741	0.007557578	9.139338066	8.975208389	9.503247131	9.618390048	8.747864531	8.36673371	9.057273228	8.557299121	0.081921259	9.560818589	0.159978625	-0.078057366
MvSl-1064-A1-R4_A1g00330	MvSl-1064-A1-R4_A1	MAT	745290	746054	10.44509723	-0.086783639	1.083433748	1.170217386	0.775224599	0.000550756	0.000204477	0.904108093	0.003361755	0.000785929	10.60004066	10.76852949	10.49851099	10.99919266	9.689344554	9.538080577	10.68428507	9.613712566	0.1523248	10.74885183	0.161016987	-0.008692187
MvSl-1064-A1-R4_A1g00643	MvSl-1064-A1-R4_A1	MAT	1388056	1388241	7.008236544	0.329122286	1.316056731	0.986934445	0.557261169	0.028137831	0.110399805	0.702178953	0.097241035	0.190764369	7.751133855	6.933992465	6.377146352	7.555147156	6.401616514	6.055469362	7.34256316	6.228542938	0.237389062	6.966146754	0.161466158	0.075922904
MvSl-1064-A1-R4_A1g00810	MvSl-1064-A1-R4_A1	MAT	1730738	1731250	10.08830393	-0.833073878	0.334016179	1.167090057	0.006896178	0.288834277	0.000205679	0.019884685	0.481390461	0.000785929	9.668126974	9.998342215	10.54465483	10.77675266	9.472703672	9.549659047	9.833234595	9.511181359	0.048041517	10.66070374	0.164606227	-0.11656471
MvSl-1064-A1-R4_A1g00234	MvSl-1064-A1-R4_A1	MAT	529154	529949	8.578444916	1.178555663	2.016231436	0.837675772	0.004593142	3.68E-06	0.063244524	0.013838312	4.12E-05	0.122830273	8.970113585	9.690959389	8.164246181	8.283358114	6.824298121	7.834498088	9.330536487	7.329398105	0.348265307	8.223802147	0.166110828	0.18215448
MvSl-1064-A1-R4_A1g00720	MvSl-1064-A1-R4_A1	MAT	1532912	1533593	13.09200912	-1.705697173	-0.179014458	1.526682715	2.13E-07	0.577819374	3.10E-06	1.86E-06	0.771520187	1.63E-05	12.17879769	12.31418958	13.76022564	14.11967085	12.6014609	12.22853819	12.24649363	12.41499954	-0.019715467	13.93994824	0.167140996	-0.186856463
MvSl-1064-A1-R4_A1g00980	MvSl-1064-A1-R4_A1	MAT	2104867	2106707	12.95088081	-2.82296694	-0.983051999	1.839914941	2.77E-07	0.058488429	0.000507099	2.32E-06	0.176215138	0.001819361	10.69815068	11.59314234	14.71570652	12.68032068	12.19958629	12.18651155	11.14564651	12.19304892	-0.129578619	13.6980136	0.167907775	-0.297486394
MvSl-1064-A1-R4_A1g01264	MvSl-1064-A1-R4_A1	MAT	2803071	2803229	7.347887288	-0.368842726	0.665521393	1.034364119	0.456377862	0.203588634	0.048961387	0.595826654	0.392911021	0.097507847	7.565543276	7.183551647	8.203127824	7.08829936	6.628381955	6.911977182	7.374547462	6.770179569	0.123360422	7.645713592	0.175457058	-0.052096637
MvSl-1064-A1-R4_A1g01315	MvSl-1064-A1-R4_A1	MAT	2911702	2912107	9.793299285	-1.223136435	0.007615301	1.230751736	0.000384978	0.982635884	0.000396057	0.001573387	1	0.001431897	9.502140942	9.007930819	10.35050278	10.60678602	9.472703672	9.043801836	9.25503588	9.258252754	-0.000501366	10.4786444	0.178640236	-0.179141602
MvSl-1064-A1-R4_A1g00493	MvSl-1064-A1-R4_A1	MAT	1096297	1096862	7.908263958	-0.869443289	0.18039565	1.049838939	0.0355336	0.678776737	0.013578941	0.079527582	0.865044399	0.033067888	7.102461797	8.026918932	8.573290421	8.342326831	7.476364707	7.445752005	7.564690364	7.461058356	0.019900739	8.457808626	0.180903625	-0.161002885
MvSl-1064-A1-R4_A1g00705	MvSl-1064-A1-R4_A1	MAT	1506010	1507991	11.73808072	-0.993338767	0.50265819	1.495996957	0.000538883	0.081902388	3.08E-07	0.002093181	0.216259115	1.93E-06	11.17786075	11.66158154	12.32468259	12.52671958	10.93312823	10.94508756	11.41972115	10.93910789	0.062032334	12.42570108	0.183832166	-0.121799831
MvSl-1064-A1-R4_A1g00169	MvSl-1064-A1-R4_A1	MAT	371961	372797	10.28707047	-2.082748034	-0.695305566	1.387442468	1.79E-07	0.077678584	0.00036233	1.59E-06	0.207437127	0.001330429	8.432407432	9.586508004	10.88073229	11.42115623	9.676716979	9.914528083	9.009457718	9.795622531	-0.120696909	11.15094426	0.186956796	-0.307653705
MvSl-1064-A1-R4_A1g01298	MvSl-1064-A1-R4_A1	MAT	2870728	2871366	4.961829701	1.138731205	2.192353569	1.053622364	0.185692064	0.025090309	0.373030166	0.295848373	0.090018664	0.502361542	6.013574405	4.593287381	5.174034766	4.254944124	3.654595526	4.619093476	5.303430893	4.136844501	0.35839524	4.714489445	0.188570813	0.169824427
MvSl-1064-A1-R4_A1g00526	MvSl-1064-A1-R4_A1	MAT	1167990	1170000	13.44372715	-1.820728336	-0.040971005	1.779757331	8.39E-08	0.901458626	1.60E-07	7.73E-07	0.996907187	1.04E-06	12.47346775	12.63278371	14.16594291	14.55550369	12.65716082	12.53267148	12.55312573	12.59491615	-0.004794878	14.3607233	0.189286897	-0.194081775
MvSl-1064-A1-R4_A1g00088	MvSl-1064-A1-R4_A1	MAT	206579	207529	8.862989144	-0.046075767	1.101964163	1.148039929	0.890084418	0.001787074	0.001295049	1	0.008935372	0.004168994	8.984998944	9.245995361	9.171968982	9.158679587	7.835688873	8.229497743	9.115497152	8.032593308	0.182455508	9.165324284	0.190320092	-0.007864585
MvSl-1064-A1-R4_A1g01352	MvSl-1064-A1-R4_A1	MAT	3002566	3003090	10.68701962	-0.925625599	0.490832751	1.41645835	0.001585832	0.100335247	2.33E-06	0.00548045	0.252986179	1.27E-05	10.26405012	10.56917225	11.27218283	11.41086194	10.01441159	9.859771037	10.41661119	9.937091312	0.067990478	11.34152239	0.190718781	-0.122728303
MvSl-1064-A1-R4_A1g00191	MvSl-1064-A1-R4_A1	MAT	423985	426191	13.76941009	-1.562674464	0.298349026	1.86102349	3.10E-05	0.417335553	8.96E-07	0.000165308	0.611052056	5.26E-06	12.95854723	13.23331841	14.28512434	14.96322754	12.87316841	12.7325726	13.09593282	12.80287051	0.032651516	14.62417594	0.191888022	-0.159236506
MvSl-1064-A1-R4_A1g01255	MvSl-1064-A1-R4_A1	MAT	2778871	2780197	11.57284169	0.445035878	1.664090293	1.219054414	0.335275967	0.000458091	0.009598193	0.467925304	0.002909494	0.025061949	11.6698235	12.46174062	11.43620045	11.88002418	9.285787294	11.09879833	12.06578206	10.19229281	0.243442798	11.65811231	0.193855575	0.049587223
MvSl-1064-A1-R4_A1g01158	MvSl-1064-A1-R4_A1	MAT	2565228	2566334	6.883578596	-0.922383883	0.050363618	0.972747501	0.121602231	0.935740416	0.110173066	0.213257643	1	0.190764369	6.013574405	7.000544555	7.64866541	7.155608751	6.996762184	5.919293281	6.50705948	6.458027732	0.010912105	7.40213708	0.196848217	-0.185936112
MvSl-1064-A1-R4_A1g01181	MvSl-1064-A1-R4_A1	MAT	2613666	2614010	5.77075727	-1.54936366	0.737377801	2.286741462	0.175402869	0.552454177	0.05999659	0.282326536	0.751699788	0.117005798	5.061691818	5.561627799	3.654595526	7.451823473	4.753997759	4.933815107	5.311659809	4.843906433	0.132991753	5.553209499	0.197150826	-0.064159073
MvSl-1064-A1-R4_A1g00859	MvSl-1064-A1-R4_A1	MAT	1850243	1851664	10.25745178	-1.870726308	-0.416567691	1.454158617	1.66E-09	0.182707344	2.10E-06	2.11E-08	0.379966599	1.16E-05	9.204381473	9.351752522	10.9959295	11.25077711	9.80988991	9.561145332	9.278066997	9.685517621	-0.062004889	11.1233533	0.199690718	-0.261695607
MvSl-1064-A1-R4_A1g01429	MvSl-1064-A1-R4_A1	MAT	3185524	3186787	11.12441809	-2.147181564	-0.5579148	1.589266765	1.06E-12	0.060905426	7.56E-08	1.80E-11	0.180034907	5.15E-07	9.889964233	9.981964669	11.81758992	12.28323566	10.39195717	10.57762723	9.935964451	10.4847922	-0.077566352	12.05041279	0.200784298	-0.27835065
MvSl-1064-A1-R4_A1g00857	MvSl-1064-A1-R4_A1	MAT	1845751	1846365	9.499337513	-0.90270102	0.476918715	1.379619735	0.010856213	0.192402112	0.000155717	0.030553414	0.392911021	0.000615018	8.939874039	9.508614731	9.896280136	10.34367666	8.929145899	8.629322078	9.224244385	8.779233989	0.07133567	10.1199784	0.205039239	-0.133703569
MvSl-1064-A1-R4_A1g00872	MvSl-1064-A1-R4_A1	MAT	1877083	1877493	5.866866518	-1.121234382	-0.109194012	1.012040371	0.104427518	0.883584089	0.148918676	0.190236176	0.996643377	0.24732077	5.452871206	5.561627799	6.838788411	5.860169451	5.095010095	5.919293281	5.507249503	5.507151688	2.56241E-05	6.349478931	0.205331856	-0.205306232
MvSl-1064-A1-R4_A1g00633	MvSl-1064-A1-R4_A1	MAT	1374868	1376500	13.35946407	-1.650813627	0.318967743	1.96978137	2.77E-06	0.355559769	3.22E-08	1.86E-05	0.564571255	2.26E-07	12.59123477	12.68935808	13.92846509	14.5786804	12.41637193	12.22312539	12.64029642	12.31974866	0.037057473	14.25357274	0.210350762	-0.173293289
MvSl-1064-A1-R4_A1g00629	MvSl-1064-A1-R4_A1	MAT	1370267	1370662	10.0552336	-1.023535167	0.493483992	1.517019159	0.003223	0.164906268	2.07E-05	0.010031853	0.357170258	0.000100244	9.449451705	9.990176682	10.38473059	11.04872243	9.200142576	9.312006457	9.719814194	9.256074516	0.070528256	10.71672651	0.211391909	-0.140863653
MvSl-1064-A1-R4_A1g00477	MvSl-1064-A1-R4_A1	MAT	1054632	1054787	10.51531022	-1.444806969	0.046564025	1.491370994	4.79E-05	0.896096021	3.07E-05	0.000229998	0.996907187	0.000141579	9.791795683	9.965399068	11.14815012	11.46161416	10.25426074	9.256565839	9.878597375	9.755413288	0.01810322	11.30488214	0.212671052	-0.194567833
MvSl-1064-A1-R4_A1g01294	MvSl-1064-A1-R4_A1	MAT	2863391	2864667	12.85700091	-1.899698509	0.026680364	1.926378873	4.87E-09	0.932824301	3.21E-09	5.87E-08	1	2.47E-08	11.98138688	11.8783876	13.50800492	14.08825386	11.92847464	11.8798463	11.92988724	11.90416047	0.003114528	13.79812939	0.213006815	-0.209892287
MvSl-1064-A1-R4_A1g00634	MvSl-1064-A1-R4_A1	MAT	1378027	1378182	11.79626084	-1.551645138	0.305928082	1.85757322	5.70E-06	0.366819476	8.21E-08	3.52E-05	0.570877992	5.52E-07	11.34583341	10.90073623	12.23371776	13.03111719	10.59350675	11.04254613	11.12328482	10.81802644	0.040145565	12.63241748	0.223693426	-0.183547862
MvSl-1064-A1-R4_A1g01010	MvSl-1064-A1-R4_A1	MAT	2180684	2181124	9.785317058	-1.710170696	-0.14256723	1.567603466	4.80E-05	0.735216939	0.00018983	0.000229998	0.9117466	0.000737357	8.271741552	9.438329173	10.39316215	10.86988288	8.818540926	9.33894777	8.855035363	9.078744348	-0.035994708	10.63152252	0.227783535	-0.263778243
MvSl-1064-A1-R4_A1g00461	MvSl-1064-A1-R4_A1	MAT	1029411	1029674	9.458275293	-0.610597367	0.889855409	1.500452776	0.091593527	0.018373532	7.30E-05	0.173584507	0.067996535	0.000314598	9.071223178	9.720875027	9.785350402	10.23894543	8.298211515	8.774538615	9.396049102	8.536375065	0.138430687	10.01214791	0.230056039	-0.091625352
MvSl-1064-A1-R4_A1g01257	MvSl-1064-A1-R4_A1	MAT	2783037	2784165	7.647191468	-0.493752792	0.807973857	1.301726649	0.220525514	0.066922017	0.002942395	0.337715488	0.189478001	0.008808445	7.397702631	7.893183224	8.240989021	8.019948513	6.996762184	6.838362585	7.645442927	6.917562385	0.144336335	8.130468767	0.233074785	-0.08873845
MvSl-1064-A1-R4_A1g00685	MvSl-1064-A1-R4_A1	MAT	1469635	1470091	9.064723034	-1.1961283	0.2851204	1.481248699	0.000720293	0.440572234	4.68E-05	0.002624324	0.635180829	0.000207338	8.812148577	8.41633283	9.919814301	9.676836239	8.621785452	8.045474414	8.614240704	8.333629933	0.0477786	9.79832527	0.233590148	-0.185811548
MvSl-1064-A1-R4_A1g00871	MvSl-1064-A1-R4_A1	MAT	1876375	1876677	4.069659362	-0.334544696	2.991381719	3.325926415	0.794439984	0.118988404	0.086406198	0.919671902	0.279622749	0.157656573	4.153364272	4.198976763	4.352605324	4.254944124	3.654595526	3.654595526	4.176170517	3.654595526	0.192468876	4.303774724	0.23589082	-0.043421944
MvSl-1064-A1-R4_A1g01011	MvSl-1064-A1-R4_A1	MAT	2181536	2182498	13.81950684	-1.905471277	0.345209997	2.250681274	3.29E-07	0.341161641	2.63E-09	2.72E-06	0.547255874	2.06E-08	12.63081502	13.19119758	14.85421783	14.829211	12.74294475	12.42677718	12.9110063	12.58486096	0.036912173	14.84171441	0.237968474	-0.201056301
MvSl-1064-A1-R4_A1g00571	MvSl-1064-A1-R4_A1	MAT	1263224	1263523	4.529694585	-1.044172295	0.298455166	1.342627461	0.292183256	0.803537664	0.216013491	0.417404651	0.956232455	0.340692419	4.523293559	4.198976763	4.821009328	5.004101533	3.654595526	4.619093476	4.361135161	4.136844501	0.076172974	4.91255543	0.247942957	-0.171769983
MvSl-1064-A1-R4_A1g01199	MvSl-1064-A1-R4_A1	MAT	2650988	2651277	4.388793812	-0.737516188	1.148304724	1.885820912	0.476178481	0.399669531	0.143643912	0.617514542	0.59542666	0.239406521	4.817463838	3.654595526	4.352605324	5.004101533	3.654595526	4.215987328	4.236029682	3.935291427	0.10624222	4.678353428	0.249530377	-0.143288157
MvSl-1064-A1-R4_A1g00632	MvSl-1064-A1-R4_A1	MAT	1374331	1374784	10.5755608	-1.584623462	0.271575547	1.856199009	7.18E-07	0.401596279	1.18E-08	5.45E-06	0.59542666	8.63E-08	9.748835024	10.0384907	11.1874621	11.70852414	9.774771953	9.478751949	9.893662861	9.626761951	0.039454123	11.44799312	0.249972189	-0.210518066
MvSl-1064-A1-R4_A1g00830	MvSl-1064-A1-R4_A1	MAT	1759867	1760064	4.537596603	-1.819185566	-0.225202492	1.593983074	0.077417357	0.861458114	0.126989561	0.151608992	0.991021923	0.214694582	3.654595526	4.593287381	5.174034766	5.004101533	4.306581242	4.215987328	4.123941453	4.261284285	-0.047264451	5.089068149	0.256113209	-0.30337766
MvSl-1064-A1-R4_A1g00791	MvSl-1064-A1-R4_A1	MAT	1684208	1684384	4.668379823	-3.051647735	-1.589284049	1.462363686	0.005220513	0.236183899	0.105305577	0.015431706	0.428596264	0.18629198	3.654595526	4.198976763	5.457434477	5.270167862	4.753997759	4.215987328	3.926786144	4.484992544	-0.191756557	5.363801169	0.258150172	-0.449906729
MvSl-1064-A1-R4_A1g01185	MvSl-1064-A1-R4_A1	MAT	2621217	2621408	5.532183734	-0.593831795	0.723355868	1.317187662	0.367209279	0.347368651	0.078150423	0.498810292	0.554484009	0.146337445	5.614755014	5.373548278	6.075713049	5.860169451	4.753997759	5.192025128	5.494151646	4.973011444	0.14377698	5.96794125	0.263113582	-0.119336602
MvSl-1064-A1-R4_A1g00769	MvSl-1064-A1-R4_A1	MAT	1634670	1635220	5.13377114	-1.892422752	-0.5528643	1.339558452	0.019296362	0.565628906	0.086572818	0.048520952	0.763662506	0.157656573	4.153364272	4.902634891	6.075713049	5.494722048	5.370628505	4.215987328	4.527999582	4.793307917	-0.082147795	5.785217548	0.271349592	-0.353497387
MvSl-1064-A1-R4_A1g00984	MvSl-1064-A1-R4_A1	MAT	2109518	2110048	4.321708398	0.034835312	3.899572162	3.86473685	0.9731676	0.02797847	0.036155703	1	0.097241035	0.077024877	3.654595526	5.157220877	5.174034766	3.654595526	3.654595526	3.654595526	4.405908201	3.654595526	0.269727692	4.414315146	0.272477886	-0.002750194
MvSl-1064-A1-R4_A1g00484	MvSl-1064-A1-R4_A1	MAT	1067717	1069413	5.106039233	0.781577373	3.267190352	2.485612979	0.32998446	0.003126385	0.047783695	0.462963272	0.01440589	0.096803174	5.892484755	5.373548278	5.89753088	3.654595526	3.654595526	4.215987328	5.633016517	3.935291427	0.517437224	4.776063203	0.27935145	0.238085774
MvSl-1064-A1-R4_A1g00698	MvSl-1064-A1-R4_A1	MAT	1495555	1496468	12.82641935	-2.205271088	0.283466127	2.488737215	5.43E-12	0.360950576	1.61E-14	8.51E-11	0.568543805	2.11E-13	11.53724504	11.90034079	13.77077937	14.07527571	11.45709358	11.4378825	11.71879291	11.44748804	0.033792916	13.92302754	0.282441899	-0.248648983
MvSl-1064-A1-R4_A1g00216	MvSl-1064-A1-R4_A1	MAT	487259	488338	8.016480768	-1.276952504	0.348740888	1.625693393	0.000625235	0.396905478	3.30E-05	0.002350884	0.59542666	0.000150771	7.642667263	7.491877468	8.687381036	8.888862404	6.913105728	7.494492716	7.567272366	7.203799222	0.0710154	8.78812172	0.28679688	-0.21578148
MvSl-1064-A1-R4_A1g00833	MvSl-1064-A1-R4_A1	MAT	1764621	1764984	10.33317237	-1.572383568	0.536486194	2.108869762	1.58E-05	0.147045313	1.85E-08	8.83E-05	0.322949987	1.33E-07	9.64018878	9.778907262	11.66579807	10.72783157	8.950284572	9.378439271	9.709548021	9.164361922	0.083369705	11.19681482	0.288982044	-0.205612339
MvSl-1064-A1-R4_A1g00630	MvSl-1064-A1-R4_A1	MAT	1370783	1372841	13.13703634	-2.275918688	0.473394654	2.749313342	5.45E-10	0.181213252	2.09E-13	7.32E-09	0.379559213	2.52E-12	11.99799265	12.02347647	13.78926431	14.65043876	11.63407771	11.4378825	12.01073456	11.5359801	0.058183805	14.21985153	0.301765821	-0.243582015
MvSl-1064-A1-R4_A1g00362	MvSl-1064-A1-R4_A1	MAT	827022	827609	8.274142024	-1.524501436	0.40573675	1.930238186	0.000274189	0.369803187	1.01E-05	0.001171537	0.57173519	5.05E-05	7.565543276	7.821359521	9.593815918	8.581388334	7.289954023	7.343033751	7.693451399	7.316493887	0.072478493	9.087602126	0.312747207	-0.240268714
MvSl-1064-A1-R4_A1g00790	MvSl-1064-A1-R4_A1	MAT	1683482	1684057	6.80485193	-1.816820661	-0.131780706	1.685039955	0.001556179	0.836389964	0.00381393	0.005417809	0.973027929	0.010930165	6.50161166	5.373548278	7.75716116	7.604160329	6.401616514	5.919293281	5.937579969	6.160454897	-0.053161847	7.680660745	0.318193541	-0.371355388
MvSl-1064-A1-R4_A1g01433	MvSl-1064-A1-R4_A1	MAT	3196842	3197441	4.602773299	-2.041141036	-0.223645508	1.817495529	0.040784641	0.862399928	0.072590619	0.089573745	0.991021923	0.136470364	4.153364272	4.198976763	5.694199524	4.677613573	3.654595526	4.619093476	4.176170517	4.136844501	0.01364989	5.185906548	0.326065479	-0.312415589
MvSl-1064-A1-R4_A1g00565	MvSl-1064-A1-R4_A1	MAT	1253191	1254392	6.722147741	-1.295634909	0.470712104	1.766347013	0.012775409	0.432256929	0.001588108	0.034909549	0.62898067	0.004976071	6.582134407	6.01230303	7.64866541	7.340525095	5.801243207	6.055469362	6.297218719	5.928356284	0.087082623	7.494595253	0.338218413	-0.25113579
MvSl-1064-A1-R4_A1g00771	MvSl-1064-A1-R4_A1	MAT	1635769	1636619	6.92467728	-0.994136381	0.809297006	1.803433387	0.037585636	0.145332981	0.000675486	0.083326646	0.322200477	0.002331029	6.799805943	6.632044112	7.75716116	7.504410103	6.273295883	5.768910961	6.715925027	6.021103422	0.157558227	7.630785631	0.3418037	-0.184245473
MvSl-1064-A1-R4_A1g00094	MvSl-1064-A1-R4_A1	MAT	215113	216890	4.326437551	-4.810376145	-2.366396445	2.443979701	0.001715456	0.210363639	0.038294711	0.005800461	0.392911021	0.079993397	3.654595526	3.654595526	4.821009328	5.270167862	4.306581242	3.654595526	3.654595526	3.980588384	-0.123269952	5.045588595	0.342040881	-0.465310833
MvSl-1064-A1-R4_A1g01254	MvSl-1064-A1-R4_A1	MAT	2777826	2778361	11.53142274	-2.414143426	0.328925937	2.743069363	3.56E-15	0.278647745	1.95E-18	9.29E-14	0.469406595	4.83E-17	10.12313831	10.44920285	12.42882339	12.92298978	10.01441159	9.923455558	10.28617058	9.968933572	0.045194898	12.67590659	0.346577848	-0.30138295
MvSl-1064-A1-R4_A1g01427	MvSl-1064-A1-R4_A1	MAT	3184962	3185129	10.5139493	-2.619088394	-0.044440559	2.574647835	4.53E-12	0.905674665	1.17E-11	7.34E-11	0.999218527	1.19E-10	8.89329201	9.27317029	11.20672355	12.04442769	8.818540926	9.391366478	9.08323115	9.104953702	-0.003446087	11.62557562	0.352578564	-0.356024651
MvSl-1064-A1-R4_A1g01037	MvSl-1064-A1-R4_A1	MAT	2238138	2238350	5.402790756	-1.508028895	0.245759471	1.753788366	0.04485463	0.788074294	0.028567332	0.097600352	0.949730559	0.062160399	4.153364272	5.561627799	5.89753088	6.277719909	4.306581242	5.192025128	4.857496036	4.749303185	0.032496961	6.087625394	0.358163727	-0.325666766
MvSl-1064-A1-R4_A1g00831	MvSl-1064-A1-R4_A1	MAT	1760814	1760973	4.828120487	-1.00724466	0.98970238	1.99694704	0.218445039	0.36631327	0.044143868	0.336620225	0.570877992	0.090207034	4.153364272	5.157220877	5.174034766	5.494722048	3.654595526	4.619093476	4.655292575	4.136844501	0.170341111	5.334378407	0.36678944	-0.196448329
MvSl-1064-A1-R4_A1g00333	MvSl-1064-A1-R4_A1	MAT	752770	754312	4.526174817	0.197651493	4.450238044	4.252586551	0.826737775	0.007485361	0.0160182	0.950040964	0.029564031	0.038607969	4.817463838	4.902634891	4.821009328	4.677613573	3.654595526	3.654595526	4.860049365	3.654595526	0.411259224	4.74931145	0.378006624	0.033252599
MvSl-1064-A1-R4_A1g00919	MvSl-1064-A1-R4_A1	MAT	1983323	1983762	9.493038304	-2.419870823	0.14207977	2.561950593	1.83E-09	0.732440859	3.92E-10	2.26E-08	0.910706888	3.54E-09	7.565543276	8.742245879	10.52176739	10.74432361	8.046674655	8.200411454	8.153894578	8.123543054	0.005380213	10.6330455	0.388373874	-0.382993661
MvSl-1064-A1-R4_A1g00935	MvSl-1064-A1-R4_A1	MAT	2015854	2016333	6.166096377	-1.473397221	0.639646264	2.113043485	0.022400842	0.404854239	0.002796291	0.055122492	0.598369473	0.008424723	5.452871206	6.01230303	7.403626273	6.501187974	5.370628505	5.192025128	5.732587118	5.281326817	0.118285954	6.952407124	0.396612147	-0.278326192
MvSl-1064-A1-R4_A1g00976	MvSl-1064-A1-R4_A1	MAT	2097071	2097556	9.805998256	-1.530753919	1.131455692	2.662209611	1.47E-05	0.002640103	2.20E-12	8.32E-05	0.012661718	2.46E-11	9.572815413	8.924689595	10.59668777	10.97610445	8.00687398	8.34031105	9.248752504	8.173592515	0.178288463	10.78639611	0.400170694	-0.221882231
MvSl-1064-A1-R4_A1g00196	MvSl-1064-A1-R4_A1	MAT	435618	435848	4.986928997	-1.777466254	0.151938191	1.929404445	0.029018783	0.88637645	0.026641616	0.067854866	0.996643377	0.058511961	4.817463838	4.198976763	6.075713049	5.270167862	3.654595526	4.933815107	4.5082203	4.294205317	0.070166845	5.672940455	0.40170555	-0.331538705
MvSl-1064-A1-R4_A1g00202	MvSl-1064-A1-R4_A1	MAT	449331	450021	4.400829084	-5.026298261	-2.364532018	2.661766244	0.000729753	0.210667186	0.019842414	0.002638337	0.392911021	0.046167993	3.654595526	3.654595526	5.174034766	5.270167862	3.654595526	4.215987328	3.654595526	3.935291427	-0.106758734	5.222101314	0.40815997	-0.514918704
MvSl-1064-A1-R4_A1g00795	MvSl-1064-A1-R4_A1	MAT	1690049	1690201	4.597191005	-1.512284024	1.149742666	2.66202669	0.099622534	0.400091088	0.020574861	0.18506953	0.59542666	0.047402866	4.523293559	4.198976763	5.174034766	5.270167862	3.654595526	4.215987328	4.361135161	3.935291427	0.148233225	5.222101314	0.40815997	-0.259926744
MvSl-1064-A1-R4_A1g00826	MvSl-1064-A1-R4_A1	MAT	1754659	1754832	4.249423063	-2.398500429	2.162665647	4.561166076	0.045346828	0.270470608	0.006914877	0.097707437	0.463945933	0.018465865	3.654595526	4.198976763	5.457434477	4.254944124	3.654595526	3.654595526	3.926786144	3.654595526	0.103637286	4.856189301	0.410112917	-0.306475631
MvSl-1064-A1-R4_A1g00828	MvSl-1064-A1-R4_A1	MAT	1758020	1758187	9.537113568	-2.463096712	0.340878981	2.803975692	1.24E-09	0.418649099	1.96E-11	1.63E-08	0.611071666	1.96E-10	8.197001247	8.39174707	10.13617988	11.12207272	7.923818966	8.012385297	8.294374158	7.968102131	0.057896989	10.6291263	0.415714969	-0.35781798
MvSl-1064-A1-R4_A1g01217	MvSl-1064-A1-R4_A1	MAT	2703214	2703624	4.895719832	-2.166095544	0.287635854	2.453731398	0.012685551	0.812994845	0.009903912	0.034866719	0.963773085	0.025576036	4.523293559	4.198976763	6.234288018	5.004101533	4.753997759	3.654595526	4.361135161	4.204296643	0.052839238	5.619194775	0.418498943	-0.365659705
MvSl-1064-A1-R4_A1g01170	MvSl-1064-A1-R4_A1	MAT	2591375	2591527	5.702848851	-1.492126346	0.712021437	2.204147784	0.018596155	0.388301894	0.002277676	0.047501047	0.594468698	0.007042815	5.270499382	5.373548278	6.626354007	6.393776419	5.095010095	4.619093476	5.32202383	4.857051786	0.131894102	6.510065213	0.422591127	-0.290697025
MvSl-1064-A1-R4_A1g00479	MvSl-1064-A1-R4_A1	MAT	1058952	1059372	5.522944199	-0.675083495	1.752284536	2.427368031	0.421650377	0.091845749	0.017121359	0.555113942	0.238494488	0.04043738	6.228960007	4.198976763	5.694199524	6.393776419	4.306581242	4.619093476	5.213968385	4.462837359	0.224420604	6.043987972	0.437539559	-0.213118954
MvSl-1064-A1-R4_A1g00841	MvSl-1064-A1-R4_A1	MAT	1788461	1789644	11.06076775	-3.27095977	0.396028313	3.666988083	2.69E-08	0.476499125	1.09E-09	2.69E-07	0.668521161	9.17E-09	9.394765003	8.890000053	13.166931	10.72229206	8.8413507	8.714083511	9.142382528	8.777717106	0.05872441	11.94461153	0.444442255	-0.385717845
MvSl-1064-A1-R4_A1g01425	MvSl-1064-A1-R4_A1	MAT	3181703	3182009	6.801452737	-1.391175598	0.999819087	2.390994686	0.011766622	0.12975524	0.000118013	0.032723743	0.300418536	0.000482315	6.799805943	5.877139744	7.403626273	7.907291221	5.801243207	5.410961655	6.338472844	5.606102431	0.177137183	7.655458747	0.449490728	-0.272353545
MvSl-1064-A1-R4_A1g00631	MvSl-1064-A1-R4_A1	MAT	1373003	1373898	13.91109465	-3.896347162	0.287909955	4.184257117	7.40E-19	0.467449378	6.41E-21	4.97E-17	0.657788046	1.98E-19	11.42982893	11.44866206	14.81121396	15.71043763	11.30129094	10.98827203	11.4392455	11.14478148	0.037623569	15.2608258	0.453464702	-0.415841133
