gid	Down	downak5	part8	youngold	haploid	DE
MvSl-1064-A2-R4_MC02g03742	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03743	ak5 	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03744	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03745	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03751	ak5 	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03755	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03758	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03761	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03763	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03764	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03765	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03766	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03769	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03772	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03773	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03779	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03782	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03783	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03785	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03794	ak5 	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03795	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03802	ak5	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03803	ak5 	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03804	ak5	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03805	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03807	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03808	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03809	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03811	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03813	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03816	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03817	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03819	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03820	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03825	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03827	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03829	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03830	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03836	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03839	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03840	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03850	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03857	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03858	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03860	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03861	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03862	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03864	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03867	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03868	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03869	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03870	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03871	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03874	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03875	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03876	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03878	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03880	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03886	ak5 	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03889	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03892	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03893	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03894	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03897	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03898	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03899	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03900	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03901	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03902	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03903	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03905	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03907	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03909	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03910	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03912	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03913	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03914	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03915	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03917	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03919	ak5 	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03920	ak5	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03923	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03927	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03929	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03930	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03931	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03932	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03934	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03935	ak5 	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03936	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03944	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03945	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03946	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03947	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03950	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03951	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03957	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03958	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03960	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03961	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03963	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03964	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03965	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03966	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03967	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03968	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03969	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03971	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03973	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03974	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03975	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03979	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03980	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03982	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03984	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03985	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03987	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03989	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03992	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03993	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03995	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03997	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03998	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03999	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04001	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04002	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04003	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04004	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04005	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04006	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04007	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04008	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04009	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04011	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04012	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04013	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04014	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04016	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04017	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04019	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04021	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04022	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04023	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04024	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04025	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04026	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04027	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04028	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04030	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04033	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04035	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04036	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04038	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04040	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04041	ak5 	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04042	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04043	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04045	ak5 	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04047	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04048	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04050	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04053	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04055	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04056	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04059	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04062	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04063	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04064	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04066	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04068	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04071	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04074	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04075	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04076	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04077	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04078	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04081	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04082	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04087	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04088	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04089	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04091	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04092	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04093	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04094	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04096	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04098	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04099	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04100	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04101	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04103	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04104	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04111	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04112	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04113	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04114	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04115	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04116	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04117	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04118	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04119	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04122	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04125	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04127	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04131	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04135	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04143	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04144	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04147	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04150	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04153	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04154	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04155	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04156	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04157	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04158	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04159	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04160	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04162	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04171	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04180	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04181	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04182	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04183	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04186	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04188	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04190	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04191	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04194	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04195	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04196	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04198	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04199	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04201	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04203	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04204	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04206	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04207	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04209	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04210	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04211	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04213	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04214	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04215	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04216	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04222	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04223	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04226	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04227	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04229	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04230	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04231	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04233	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04236	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04237	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04238	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04240	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04241	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04243	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04245	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04246	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04247	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04249	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04253	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04257	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04258	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04259	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04260	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04261	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04262	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04264	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04266	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04267	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04268	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04271	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04272	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04273	ak5	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04276	ak5 	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04282	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04284	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04286	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04289	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04290	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04292	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04297	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04298	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04299	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04300	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04301	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04302	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04303	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04304	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04305	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04307	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04309	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04310	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04311	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04314	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04315	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04316	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04317	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04319	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04323	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04326	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04327	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04328	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04329	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04331	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04334	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04335	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04337	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04340	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04342	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04343	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04344	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04345	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04346	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04347	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04349	ak5	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04354	ak5 	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04355	ak5	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04356	ak5	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04361	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04362	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04363	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04365	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04366	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04367	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04368	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04369	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04372	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04373	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04374	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04375	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04376	ak5 	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04377	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04378	ak5	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04381	ak5 	0	Auto	Auto	A2	NON
