gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_MC03g04676	Auto	-0.145028273	0.145028273	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.145028273	0.968539326	NON	NON	0.968574635
MvSl-1064-A1-R4_MC03g04677	Auto	-0.210559766	0.210559766	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.210559766	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04678	Auto	0.053922097	0.053922097	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.053922097	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04679	Auto	-0.340700876	0.340700876	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.340700876	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04680	Auto	-0.216406082	0.216406082	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.216406082	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04685	Auto	-0.048304298	0.048304298	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.048304298	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04686	Auto	-0.095185779	0.095185779	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.095185779	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04689	Auto	0.052652686	0.052652686	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.052652686	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04690	Auto	-1.013175089	1.013175089	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-1.013175089	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04691	Auto	0.270169931	0.270169931	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.270169931	0.956375839	NON	NON	0.956424581
MvSl-1064-A1-R4_MC03g04692	Auto	-0.113329451	0.113329451	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.113329451	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04693	Auto	0.038000769	0.038000769	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.038000769	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04694	Auto	0.26146388	0.26146388	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.26146388	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04695	Auto	0.945783713	0.945783713	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.945783713	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04696	Auto	0.390346714	0.390346714	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.390346714	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04697	Auto	0.839736715	0.839736715	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.839736715	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04698	Auto	0.354175987	0.354175987	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.354175987	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04699	Auto	0.150633508	0.150633508	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.150633508	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04701	Auto	0.981024476	0.981024476	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.981024476	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04702	Auto	0.243355507	0.243355507	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.243355507	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04703	Auto	0.657180831	0.657180831	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.657180831	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04704	Auto	-0.071009508	0.071009508	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.071009508	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04705	Auto	0.102171088	0.102171088	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.102171088	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04708	Auto	-0.356063092	0.356063092	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.356063092	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04709	Auto	-0.067556291	0.067556291	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.067556291	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04710	Auto	-0.305113813	0.305113813	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.305113813	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04711	Auto	-0.305208962	0.305208962	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.305208962	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04712	Auto	-0.174221488	0.174221488	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.174221488	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04714	Auto	-0.180308939	0.180308939	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.180308939	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04715	Auto	0.180196033	0.180196033	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.180196033	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04716	Auto	0.003601027	0.003601027	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.003601027	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04718	Auto	0.093164153	0.093164153	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.093164153	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04719	Auto	0.108099645	0.108099645	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.108099645	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04720	Auto	-0.193713132	0.193713132	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.193713132	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04722	Auto	0.237026117	0.237026117	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.237026117	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04723	Auto	-0.041642154	0.041642154	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.041642154	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04724	Auto	-0.125904971	0.125904971	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.125904971	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04725	Auto	0.204233064	0.204233064	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.204233064	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04726	Auto	0.125769303	0.125769303	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.125769303	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04727	Auto	-0.160421574	0.160421574	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.160421574	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04731	Auto	0.030577147	0.030577147	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.030577147	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04733	Auto	0.537253415	0.537253415	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.537253415	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04734	Auto	0.092308623	0.092308623	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.092308623	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04735	Auto	-0.406921635	0.406921635	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.406921635	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04736	Auto	0.039157082	0.039157082	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.039157082	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04737	Auto	0.47393062	0.47393062	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.47393062	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04738	Auto	-0.851696688	0.851696688	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.851696688	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04739	Auto	-0.208365528	0.208365528	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.208365528	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04743	Auto	0.030017269	0.030017269	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.030017269	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04744	Auto	-0.161891154	0.161891154	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.161891154	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04745	Auto	0.035421665	0.035421665	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.035421665	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04746	Auto	0.086836151	0.086836151	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.086836151	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04748	Auto	-0.296114313	0.296114313	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.296114313	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04749	Auto	-0.008082246	0.008082246	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.008082246	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04750	Auto	-0.300435647	0.300435647	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.300435647	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04751	Auto	-0.083101595	0.083101595	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.083101595	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04752	Auto	0.316128949	0.316128949	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.316128949	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04753	Auto	0.212812131	0.212812131	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.212812131	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04754	Auto	-0.167301042	0.167301042	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.167301042	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04756	Auto	0.096830441	0.096830441	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.096830441	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04757	Auto	0.255845343	0.255845343	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.255845343	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04761	Auto	0.415525437	0.415525437	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.415525437	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04762	Auto	0.174421867	0.174421867	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.174421867	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04763	Auto	0.021492973	0.021492973	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.021492973	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04764	Auto	0.086075227	0.086075227	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.086075227	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04765	Auto	-0.114436172	0.114436172	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.114436172	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04766	Auto	-0.053897223	0.053897223	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.053897223	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04767	Auto	-0.121250985	0.121250985	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.121250985	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04768	Auto	0.019092309	0.019092309	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.019092309	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04769	Auto	0.033961461	0.033961461	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.033961461	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04770	Auto	0.174904371	0.174904371	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.174904371	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04772	Auto	-0.134702642	0.134702642	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.134702642	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04773	Auto	0.838048118	0.838048118	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.838048118	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04774	Auto	-0.18281634	0.18281634	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.18281634	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04775	Auto	0.084638119	0.084638119	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.084638119	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04776	Auto	-0.057419536	0.057419536	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.057419536	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04778	Auto	-0.100900651	0.100900651	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.100900651	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04779	Auto	-0.019228796	0.019228796	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.019228796	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04780	Auto	0.110432013	0.110432013	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.110432013	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04781	Auto	-0.179553067	0.179553067	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.179553067	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04784	Auto	0.547074621	0.547074621	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.547074621	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04785	Auto	0.20156515	0.20156515	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.20156515	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04786	Auto	0.076008073	0.076008073	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.076008073	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04787	Auto	-0.092291517	0.092291517	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.092291517	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04788	Auto	0.263240971	0.263240971	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.263240971	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04789	Auto	0.483339086	0.483339086	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.483339086	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04794	Auto	-0.196714279	0.196714279	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.196714279	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04795	Auto	-0.096335353	0.096335353	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.096335353	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04796	Auto	-0.109540511	0.109540511	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.109540511	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04797	Auto	0.054484485	0.054484485	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.054484485	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04798	Auto	-0.193880092	0.193880092	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.193880092	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04799	Auto	0.299712961	0.299712961	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.299712961	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04800	Auto	0.310180904	0.310180904	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.310180904	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04801	Auto	0.310401086	0.310401086	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.310401086	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04802	Auto	-0.051102384	0.051102384	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.051102384	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04803	Auto	0.087777872	0.087777872	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.087777872	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04804	Auto	-0.093371373	0.093371373	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.093371373	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04809	Auto	-0.084790563	0.084790563	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.084790563	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04810	Auto	0.04231462	0.04231462	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.04231462	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04813	Auto	-0.027428054	0.027428054	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.027428054	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04814	Auto	-0.125059602	0.125059602	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.125059602	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04816	Auto	-0.079563872	0.079563872	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.079563872	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04817	Auto	0.374020501	0.374020501	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.374020501	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04818	Auto	0.125191139	0.125191139	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.125191139	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04820	Auto	0.138431181	0.138431181	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.138431181	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04821	Auto	-0.009899092	0.009899092	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.009899092	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04823	Auto	-0.103276195	0.103276195	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.103276195	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04824	Auto	-0.307606756	0.307606756	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.307606756	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04825	Auto	-0.027000224	0.027000224	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.027000224	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04826	Auto	0.223677573	0.223677573	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.223677573	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04827	Auto	-0.129894304	0.129894304	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.129894304	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04828	Auto	0.635238367	0.635238367	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.635238367	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04829	Auto	-0.106205538	0.106205538	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.106205538	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04830	Auto	0.403617189	0.403617189	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.403617189	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04834	Auto	0.193109637	0.193109637	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.193109637	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04837	Auto	0.066114689	0.066114689	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.066114689	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04838	Auto	0.269546369	0.269546369	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.269546369	0.993122421	NON	NON	1.006915629
MvSl-1064-A1-R4_MC03g04844	Auto	0.199778281	0.199778281	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.199778281	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04846	Auto	-0.843432451	0.843432451	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.843432451	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04848	Auto	-0.027027656	0.027027656	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.027027656	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04849	Auto	-0.465523768	0.465523768	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.465523768	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04850	Auto	-0.136103186	0.136103186	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.136103186	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04851	Auto	-0.011742412	0.011742412	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.011742412	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04852	Auto	0.085770802	0.085770802	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.085770802	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04853	Auto	0.042099739	0.042099739	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.042099739	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04854	Auto	-0.118948789	0.118948789	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.118948789	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04855	Auto	0.11441722	0.11441722	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.11441722	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04856	Auto	-0.081111436	0.081111436	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.081111436	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04857	Auto	-0.049812369	0.049812369	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.049812369	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04858	Auto	-0.21425856	0.21425856	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.21425856	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04869	Auto	-0.311663668	0.311663668	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.311663668	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04870	Auto	0.229837327	0.229837327	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.229837327	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04872	Auto	0.031615694	0.031615694	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.031615694	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04888	Auto	-0.17003724	0.17003724	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.17003724	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04890	Auto	0.010632098	0.010632098	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.010632098	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04891	Auto	0.349649272	0.349649272	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.349649272	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04893	Auto	0.143268523	0.143268523	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.143268523	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04916	Auto	-0.187877075	0.187877075	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.187877075	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04917	Auto	-0.054770896	0.054770896	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.054770896	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04918	Auto	0.131787363	0.131787363	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.131787363	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04919	Auto	0.047305567	0.047305567	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.047305567	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04920	Auto	-0.173448548	0.173448548	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.173448548	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04921	Auto	-0.076317264	0.076317264	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.076317264	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04922	Auto	-0.131299129	0.131299129	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.131299129	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04923	Auto	-0.078097667	0.078097667	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.078097667	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04925	Auto	0.197634771	0.197634771	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.197634771	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04926	Auto	-0.502825083	0.502825083	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.502825083	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04927	Auto	-0.005642573	0.005642573	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.005642573	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04928	Auto	-0.387084385	0.387084385	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.387084385	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04935	Auto	0.166783952	0.166783952	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.166783952	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04965	Auto	0.034025946	0.034025946	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.034025946	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04967	Auto	0.167357511	0.167357511	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.167357511	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04968	Auto	-0.050046059	0.050046059	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.050046059	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04969	Auto	-0.238975599	0.238975599	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.238975599	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04970	Auto	-0.038796323	0.038796323	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.038796323	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04971	Auto	0.030453255	0.030453255	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.030453255	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04972	Auto	-0.568777491	0.568777491	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.568777491	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04973	Auto	-0.183722671	0.183722671	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.183722671	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04974	Auto	0.479440129	0.479440129	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.479440129	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04975	Auto	0.317198708	0.317198708	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.317198708	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04977	Auto	-0.040837521	0.040837521	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.040837521	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04978	Auto	-0.31182196	0.31182196	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.31182196	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04979	Auto	-0.096106654	0.096106654	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.096106654	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04980	Auto	-0.081176532	0.081176532	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.081176532	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04981	Auto	-0.010417783	0.010417783	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.010417783	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04983	Auto	-0.086373307	0.086373307	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.086373307	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04984	Auto	-0.202368117	0.202368117	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.202368117	1	NON	NON	1
MvSl-1064-A1-R4_MC03g04985	Auto	-0.096398175	0.096398175	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.096398175	1	NON	NON	1
