gida1	logFC.A1.A2	abs	youngold	GC0diff	GC3diff	DE
MvSl-1064-A1-R4_MC02g03781	0.080654506	0.080654506	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03783	-0.322575587	0.322575587	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03784	0.1251369	0.1251369	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03785	-0.051621946	0.051621946	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03786	-0.051720447	0.051720447	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03787	-0.188990711	0.188990711	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03788	0.136636638	0.136636638	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03789	0.178947983	0.178947983	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03790	-0.080545058	0.080545058	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03791	-0.422611958	0.422611958	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03792	0.431618805	0.431618805	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03793	0.018446075	0.018446075	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03794	-0.418514028	0.418514028	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03795	-0.340490023	0.340490023	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03796	-0.130548561	0.130548561	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03797	-0.155178822	0.155178822	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03798	0.000528343	0.000528343	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03799	0.13616959	0.13616959	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03800	0.058187253	0.058187253	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03803	-0.02807507	0.02807507	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03809	0.00564297	0.00564297	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03810	0.037410599	0.037410599	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03811	-0.129476589	0.129476589	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03812	-0.055813832	0.055813832	Auto	0.1	0.07	NON
MvSl-1064-A1-R4_MC02g03813	-0.065565129	0.065565129	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03814	-0.101915865	0.101915865	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03815	0.049682228	0.049682228	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03816	-0.054806047	0.054806047	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03817	-0.189072019	0.189072019	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03821	-0.072443056	0.072443056	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03822	-0.017292884	0.017292884	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03823	-0.022708482	0.022708482	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03824	-0.262263725	0.262263725	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03825	-0.181618946	0.181618946	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03826	-0.049007827	0.049007827	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03827	0.195519581	0.195519581	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03828	0.381366965	0.381366965	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03829	0.269705392	0.269705392	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03830	0.002292438	0.002292438	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03831	0.177572013	0.177572013	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03832	0.184806417	0.184806417	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03833	0.012231967	0.012231967	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03836	-0.122150009	0.122150009	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03837	0.196063776	0.196063776	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03838	-0.017520446	0.017520446	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03839	0.068699762	0.068699762	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03840	0.088128314	0.088128314	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03841	0.241967413	0.241967413	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03843	0.238210866	0.238210866	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03844	-0.028954767	0.028954767	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03845	-0.316077017	0.316077017	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03846	-0.255769027	0.255769027	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03847	0.028008506	0.028008506	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03848	-0.247204955	0.247204955	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03850	-0.847983214	0.847983214	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03852	-1.355308375	1.355308375	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03853	-0.143143247	0.143143247	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03864	-0.357522379	0.357522379	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03865	0.114049708	0.114049708	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03866	-0.126736535	0.126736535	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03867	-0.311356799	0.311356799	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03868	-0.173632053	0.173632053	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03869	-0.109063017	0.109063017	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03870	-0.192652039	0.192652039	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03877	0.173785268	0.173785268	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03879	0.103084022	0.103084022	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03883	0.689936386	0.689936386	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03884	-0.009409504	0.009409504	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03897	-0.150472697	0.150472697	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03898	0.301861967	0.301861967	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03899	0.326115434	0.326115434	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03900	-0.316053772	0.316053772	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03902	-0.011595356	0.011595356	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03903	0.120975839	0.120975839	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03904	0.13364421	0.13364421	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03905	-0.082516192	0.082516192	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03906	0.213811553	0.213811553	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03907	0.3295197	0.3295197	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03908	-0.03298879	0.03298879	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03909	-0.185764056	0.185764056	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03910	0.057459179	0.057459179	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03911	-0.418155722	0.418155722	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03912	-0.070624128	0.070624128	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03913	0.16256729	0.16256729	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03916	-0.050682279	0.050682279	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03917	-0.095136062	0.095136062	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03918	-0.122642303	0.122642303	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03919	-0.261057305	0.261057305	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03920	-0.129875126	0.129875126	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03921	0.053756025	0.053756025	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03923	0.157920691	0.157920691	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03925	0.139090321	0.139090321	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03926	-0.143591885	0.143591885	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03927	0.603988577	0.603988577	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03929	-0.112231283	0.112231283	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03930	0.514296103	0.514296103	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03931	-0.133680679	0.133680679	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03932	0.109722866	0.109722866	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03933	-0.060420511	0.060420511	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03935	0.102219874	0.102219874	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03936	-0.166770631	0.166770631	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03937	0.102889148	0.102889148	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03938	0.178343957	0.178343957	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03944	0.143995551	0.143995551	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03945	-0.056571384	0.056571384	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03946	-0.32110713	0.32110713	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03950	0.392829395	0.392829395	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03951	-0.096680213	0.096680213	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03952	-0.137972708	0.137972708	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03953	0.194299006	0.194299006	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03954	-0.201937782	0.201937782	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03955	0.087323571	0.087323571	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03957	-0.244563729	0.244563729	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03958	0.053990295	0.053990295	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03960	-0.052844351	0.052844351	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03961	-0.261362107	0.261362107	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03962	-0.161400061	0.161400061	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03963	-0.057783996	0.057783996	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03964	0.255757354	0.255757354	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03965	0.050243328	0.050243328	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03970	0.297007839	0.297007839	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03971	-0.017176685	0.017176685	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03972	-0.184642888	0.184642888	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03973	0.650272126	0.650272126	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03974	0.330512443	0.330512443	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03976	0.232381225	0.232381225	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03977	1.006452862	1.006452862	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03978	0.405031073	0.405031073	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03979	-0.159995534	0.159995534	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03980	0.074526778	0.074526778	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03981	0.106704231	0.106704231	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03982	0.135418218	0.135418218	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03983	0.190160251	0.190160251	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03984	0.204293635	0.204293635	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03985	-0.221850215	0.221850215	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03986	0.029368485	0.029368485	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03987	-0.166331017	0.166331017	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03988	-0.010510896	0.010510896	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03989	-0.164703781	0.164703781	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03990	0.021947617	0.021947617	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03991	-0.19665182	0.19665182	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03992	-0.624592236	0.624592236	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03993	0.151348468	0.151348468	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03994	0.026628999	0.026628999	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g03995	-0.136723337	0.136723337	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04004	0.008583262	0.008583262	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04005	-0.308677848	0.308677848	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04006	-0.145860991	0.145860991	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04007	-0.422139426	0.422139426	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04008	0.174345274	0.174345274	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04009	0.285822647	0.285822647	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04010	0.440204228	0.440204228	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04011	0.024783057	0.024783057	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04012	-0.139113343	0.139113343	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04015	-0.455020251	0.455020251	Auto	-1.76	-3.21	NON
MvSl-1064-A1-R4_MC02g04016	0.296647772	0.296647772	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04017	-0.345066113	0.345066113	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04018	0.176561048	0.176561048	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04019	0.08545235	0.08545235	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04020	0.176007038	0.176007038	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04021	-0.133624064	0.133624064	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04022	-0.012996491	0.012996491	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04024	-0.167452179	0.167452179	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04026	-0.099870281	0.099870281	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04027	-0.003999142	0.003999142	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04029	0.024053594	0.024053594	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04031	-0.156200615	0.156200615	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04034	0.309432868	0.309432868	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04035	0.358951813	0.358951813	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04036	0.166309741	0.166309741	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04037	0.049400799	0.049400799	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04038	-0.034053581	0.034053581	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04039	-0.106167266	0.106167266	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04040	-0.348678272	0.348678272	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04041	-0.232977029	0.232977029	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04046	0.231960509	0.231960509	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04048	-0.113627976	0.113627976	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04049	0.066678346	0.066678346	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04050	0.036499223	0.036499223	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04051	-0.040616553	0.040616553	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04052	0.242584704	0.242584704	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04053	0.099063814	0.099063814	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04054	0.316227185	0.316227185	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04055	-0.193387784	0.193387784	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04056	-0.086924987	0.086924987	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04057	-0.040574996	0.040574996	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04058	-0.217414003	0.217414003	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04059	-0.026899079	0.026899079	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04060	-0.382515201	0.382515201	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04062	0.090642217	0.090642217	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04063	-0.231714159	0.231714159	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04067	0.070861214	0.070861214	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04068	-0.058866452	0.058866452	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04069	-0.013387915	0.013387915	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04070	-0.375744589	0.375744589	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04071	-0.074501246	0.074501246	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04075	-0.197274184	0.197274184	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04076	-0.110798263	0.110798263	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04077	0.148860963	0.148860963	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04083	-0.003870402	0.003870402	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04084	0.048649619	0.048649619	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04085	0.072206289	0.072206289	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04086	-0.197184177	0.197184177	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04087	-0.002647906	0.002647906	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04088	-0.042583364	0.042583364	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04089	0.010523128	0.010523128	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04090	0.043612691	0.043612691	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04091	0.046572968	0.046572968	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04092	0.467361852	0.467361852	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04095	0.033261278	0.033261278	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04096	-0.13410756	0.13410756	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04097	0.179775813	0.179775813	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04098	-0.085790059	0.085790059	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04099	0.213757205	0.213757205	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04100	0.150819679	0.150819679	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04101	-0.688349693	0.688349693	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04102	0.244674816	0.244674816	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04103	-0.166467283	0.166467283	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04104	0.049639723	0.049639723	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04105	-0.070877025	0.070877025	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04106	0.281396861	0.281396861	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04107	-0.239650028	0.239650028	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04108	0.448004676	0.448004676	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04110	-0.141499626	0.141499626	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04111	-0.218581552	0.218581552	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04116	-0.000506235	0.000506235	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04117	0.111987027	0.111987027	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04119	0.51453827	0.51453827	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04120	0.079468426	0.079468426	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04121	0.032001699	0.032001699	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04122	-0.090123316	0.090123316	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04123	0.282187775	0.282187775	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04124	-0.094232596	0.094232596	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04125	0.033054202	0.033054202	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04126	-0.037037521	0.037037521	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04127	-0.180472013	0.180472013	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04128	-0.345816765	0.345816765	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04129	0.005443513	0.005443513	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04130	-0.136963333	0.136963333	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04131	0.856822787	0.856822787	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04132	0.371416337	0.371416337	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04138	-0.044564831	0.044564831	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04139	-0.205427673	0.205427673	Auto	-0.07	0.2	NON
MvSl-1064-A1-R4_MC02g04140	-0.204341584	0.204341584	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04141	-0.469565556	0.469565556	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04144	-0.018788845	0.018788845	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04145	-0.093951727	0.093951727	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04146	-0.417926421	0.417926421	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04147	-0.070338027	0.070338027	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04148	0.054747541	0.054747541	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04149	0.070267204	0.070267204	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04150	-0.128006603	0.128006603	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04151	-0.556998429	0.556998429	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04152	0.2139277	0.2139277	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04153	0.0298105	0.0298105	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04154	0.012728385	0.012728385	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04155	0.017924709	0.017924709	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04156	0.059084978	0.059084978	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04157	-0.088004049	0.088004049	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04158	-0.121974176	0.121974176	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04159	0.187358993	0.187358993	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04160	0.535358661	0.535358661	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04161	-0.055582055	0.055582055	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04162	0.14933706	0.14933706	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04163	-0.050036851	0.050036851	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04164	0.084281391	0.084281391	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04165	0.200890687	0.200890687	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04166	-0.085276919	0.085276919	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04167	0.089638674	0.089638674	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04169	0.275058171	0.275058171	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04172	-0.306253591	0.306253591	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04176	-0.133471848	0.133471848	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04177	0.141413787	0.141413787	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04178	-0.459197273	0.459197273	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04179	-0.134441466	0.134441466	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04186	-0.160338075	0.160338075	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04188	0.733469462	0.733469462	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04189	0.080111671	0.080111671	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04190	0.119156407	0.119156407	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04191	0.444517738	0.444517738	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04203	0.078436755	0.078436755	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04204	0.030211343	0.030211343	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04209	0.168752079	0.168752079	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04210	-0.099402006	0.099402006	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04211	-0.307965732	0.307965732	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04212	0.363997409	0.363997409	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04222	-0.520896063	0.520896063	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04223	0.254676965	0.254676965	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04229	0.318877162	0.318877162	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04230	-0.119233145	0.119233145	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04231	0.161733283	0.161733283	Auto	0	0	NON
MvSl-1064-A1-R4_MC02g04232	-0.087657284	0.087657284	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04284	-0.103945414	0.103945414	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04285	-0.10472477	0.10472477	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04286	-0.365819796	0.365819796	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04287	-0.079917771	0.079917771	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04288	0.581629241	0.581629241	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04289	0.018389179	0.018389179	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04290	0.055005607	0.055005607	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04291	0.3767414	0.3767414	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04292	-0.082168953	0.082168953	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04293	0.0361533	0.0361533	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04294	-0.295854653	0.295854653	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04295	-0.044192345	0.044192345	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04296	-0.058052132	0.058052132	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04297	-0.018069623	0.018069623	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04298	0.020574074	0.020574074	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04299	0.186428417	0.186428417	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04301	0.11537474	0.11537474	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04302	-0.275668156	0.275668156	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04305	-0.12913642	0.12913642	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04306	-0.264707765	0.264707765	Auto	0	0	NON
MvSl-1064-A1-R4_MC03g04308	-0.419599793	0.419599793	Auto	0	0	NON
