gid	dn	ds	dnds	part8	youngold	logCPM	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC03g04570	0	0	0	Auto	Auto	7.463244377	-0.041329974	0.041329974	NON	NON
MvSl-1064-A1-R4_MC03g04571	0	0	0	Auto	Auto	4.172126425	0.085030395	0.085030395	NON	NON
MvSl-1064-A1-R4_MC03g04572	0	0	0	Auto	Auto	8.009111913	-0.058237557	0.058237557	NON	NON
MvSl-1064-A1-R4_MC03g04573	0	0	0	Auto	Auto	5.61275668	-0.206573308	0.206573308	NON	NON
MvSl-1064-A1-R4_MC03g04574	0	0	0	Auto	Auto	5.686889547	-0.070617611	0.070617611	NON	NON
MvSl-1064-A1-R4_MC03g04575	0	0	0	Auto	Auto	6.170422212	-0.244575165	0.244575165	NON	NON
MvSl-1064-A1-R4_MC03g04576	0	0	0	Auto	Auto	3.296971685	0.461985165	0.461985165	NON	NON
MvSl-1064-A1-R4_MC03g04577	0	0	0	Auto	Auto	6.609488733	-0.113605225	0.113605225	NON	NON
MvSl-1064-A1-R4_MC03g04589	0	0	0	Auto	Auto	6.37919693	-0.315867222	0.315867222	NON	NON
MvSl-1064-A1-R4_MC03g04590	0	0	0	Auto	Auto	7.256657477	0.189629525	0.189629525	NON	NON
MvSl-1064-A1-R4_MC03g04597	0	0	0	Auto	Auto	5.634291393	0.003272362	0.003272362	NON	NON
MvSl-1064-A1-R4_MC03g04598	0	0	0	Auto	Auto	6.782931196	-0.012076991	0.012076991	NON	NON
MvSl-1064-A1-R4_MC03g04599	0	0	0	Auto	Auto	6.931774495	0.162000231	0.162000231	NON	NON
MvSl-1064-A1-R4_MC03g04601	0	0	0	Auto	Auto	7.026620388	-0.097281644	0.097281644	NON	NON
MvSl-1064-A1-R4_MC03g04602	0	0	0	Auto	Auto	6.99336397	0.407867122	0.407867122	NON	NON
MvSl-1064-A1-R4_MC03g04603	0	0	0	Auto	Auto	6.109471732	-0.191335385	0.191335385	NON	NON
MvSl-1064-A1-R4_MC03g04606	0	0	0	Auto	Auto	4.40572617	0.042186219	0.042186219	NON	NON
MvSl-1064-A1-R4_MC03g04607	0	0	0	Auto	Auto	5.408074821	-0.655892056	0.655892056	NON	NON
MvSl-1064-A1-R4_MC03g04610	0	0	0	Auto	Auto	8.690360551	0.134022067	0.134022067	NON	NON
MvSl-1064-A1-R4_MC03g04611	0	0	0	Auto	Auto	8.022639976	-0.204975368	0.204975368	NON	NON
MvSl-1064-A1-R4_MC03g04613	0	0	0	Auto	Auto	5.286618699	-0.099966038	0.099966038	NON	NON
MvSl-1064-A1-R4_MC03g04614	0	0	0	Auto	Auto	8.311786268	-0.122645334	0.122645334	NON	NON
MvSl-1064-A1-R4_MC03g04615	0	0	0	Auto	Auto	5.399037738	0.025790566	0.025790566	NON	NON
MvSl-1064-A1-R4_MC03g04619	0	0	0	Auto	Auto	5.263574597	0.012528031	0.012528031	NON	NON
MvSl-1064-A1-R4_MC03g04620	0	0	0	Auto	Auto	5.93030785	-0.30196196	0.30196196	NON	NON
MvSl-1064-A1-R4_MC03g04622	0	0	0	Auto	Auto	9.81624976	0.13372582	0.13372582	NON	NON
MvSl-1064-A1-R4_MC03g04623	0	0	0	Auto	Auto	0.684432834	-0.507628126	0.507628126	NON	NON
MvSl-1064-A1-R4_MC03g04626	0	0	0	Auto	Auto	5.128341468	0.144576445	0.144576445	NON	NON
MvSl-1064-A1-R4_MC03g04630	0	0	0	Auto	Auto	7.813408254	0.165183194	0.165183194	NON	NON
MvSl-1064-A1-R4_MC03g04631	0	0	0	Auto	Auto	5.72802459	0.069392469	0.069392469	NON	NON
MvSl-1064-A1-R4_MC03g04632	0	0	0	Auto	Auto	7.954139532	0.073871615	0.073871615	NON	NON
MvSl-1064-A1-R4_MC03g04633	0	0	0	Auto	Auto	5.173132707	-0.199029589	0.199029589	NON	NON
MvSl-1064-A1-R4_MC03g04634	0	0	0	Auto	Auto	4.747051784	0.092283689	0.092283689	NON	NON
MvSl-1064-A1-R4_MC03g04635	0	0	0	Auto	Auto	4.468112299	-0.002119169	0.002119169	NON	NON
MvSl-1064-A1-R4_MC03g04636	0	0	0	Auto	Auto	8.366973526	-0.099907733	0.099907733	NON	NON
MvSl-1064-A1-R4_MC03g04638	0	0	0	Auto	Auto	5.299868945	0.093931452	0.093931452	NON	NON
MvSl-1064-A1-R4_MC03g04639	0	0	0	Auto	Auto	5.562421751	-0.096541949	0.096541949	NON	NON
MvSl-1064-A1-R4_MC03g04643	0	0	0	Auto	Auto	7.340867223	-0.194958301	0.194958301	NON	NON
MvSl-1064-A1-R4_MC03g04644	0	0	0	Auto	Auto	6.182172465	0.018670765	0.018670765	NON	NON
MvSl-1064-A1-R4_MC03g04645	0.1446	0.0846	1.709217838	Auto	Auto	5.66699984	-0.008785653	0.008785653	NON	NON
MvSl-1064-A1-R4_MC03g04646	0	0	0	Auto	Auto	7.751062459	-0.679398139	0.679398139	NON	NON
MvSl-1064-A1-R4_MC03g04647	0	0	0	Auto	Auto	5.224500564	0.1851431	0.1851431	NON	NON
MvSl-1064-A1-R4_MC03g04648	0	0	0	Auto	Auto	7.236284774	0.086337055	0.086337055	NON	NON
MvSl-1064-A1-R4_MC03g04649	0	0	0	Auto	Auto	7.498802226	-0.003930736	0.003930736	NON	NON
MvSl-1064-A1-R4_MC03g04652	0	0	0	Auto	Auto	5.671826024	0.154180157	0.154180157	NON	NON
MvSl-1064-A1-R4_MC03g04653	0	0	0	Auto	Auto	6.435975261	-0.558954498	0.558954498	NON	NON
MvSl-1064-A1-R4_MC03g04654	0	0	0	Auto	Auto	5.385175584	0.060527339	0.060527339	NON	NON
MvSl-1064-A1-R4_MC03g04655	0	0	0	Auto	Auto	6.202139218	0.117106548	0.117106548	NON	NON
MvSl-1064-A1-R4_MC03g04656	0	0	0	Auto	Auto	1.576979416	0.982859454	0.982859454	NON	NON
MvSl-1064-A1-R4_MC03g04659	0	0	0	Auto	Auto	7.598888434	-0.191486536	0.191486536	NON	NON
MvSl-1064-A1-R4_MC03g04660	0	0	0	Auto	Auto	7.516703449	0.112344681	0.112344681	NON	NON
MvSl-1064-A1-R4_MC03g04661	0	0	0	Auto	Auto	6.771700195	-0.062224144	0.062224144	NON	NON
MvSl-1064-A1-R4_MC03g04662	0	0	0	Auto	Auto	5.846922547	0.206940977	0.206940977	NON	NON
MvSl-1064-A1-R4_MC03g04663	0	0	0	Auto	Auto	1.802465282	-0.176383354	0.176383354	NON	NON
MvSl-1064-A1-R4_MC03g04664	0	0	0	Auto	Auto	4.803738309	0.035592765	0.035592765	NON	NON
MvSl-1064-A1-R4_MC03g04667	0	0	0	Auto	Auto	7.584930455	0.292547742	0.292547742	NON	NON
MvSl-1064-A1-R4_MC03g04668	0	0	0	Auto	Auto	5.021819684	0.000518309	0.000518309	NON	NON
MvSl-1064-A1-R4_MC03g04669	0	0	0	Auto	Auto	6.00514787	-0.038665806	0.038665806	NON	NON
MvSl-1064-A1-R4_MC03g04670	0	0	0	Auto	Auto	8.198638805	-0.076479464	0.076479464	NON	NON
MvSl-1064-A1-R4_MC03g04671	0	0	0	Auto	Auto	6.53809926	0.054958243	0.054958243	NON	NON
MvSl-1064-A1-R4_MC03g04672	0	0	0	Auto	Auto	5.797976649	-0.192869953	0.192869953	NON	NON
MvSl-1064-A1-R4_MC03g04673	0	0	0	Auto	Auto	8.851152778	0.232445507	0.232445507	NON	NON
MvSl-1064-A1-R4_MC03g04675	0	0	0	Auto	Auto	1.159091736	0.317423688	0.317423688	NON	NON
MvSl-1064-A1-R4_MC03g04676	0.0058	0.0037	1.567525202	Auto	Auto	7.951908469	-0.145028273	0.145028273	NON	NON
MvSl-1064-A1-R4_MC03g04677	0	0	0	Auto	Auto	4.495940303	-0.210559766	0.210559766	NON	NON
MvSl-1064-A1-R4_MC03g04678	0	0	0	Auto	Auto	7.956136272	0.053922097	0.053922097	NON	NON
MvSl-1064-A1-R4_MC03g04679	0	0	0	Auto	Auto	1.651227858	-0.340700876	0.340700876	NON	NON
MvSl-1064-A1-R4_MC03g04680	0	0	0	Auto	Auto	6.067363819	-0.216406082	0.216406082	NON	NON
MvSl-1064-A1-R4_MC03g04685	0	0	0	Auto	Auto	6.817395452	-0.048304298	0.048304298	NON	NON
MvSl-1064-A1-R4_MC03g04686	0	0	0	Auto	Auto	5.333892018	-0.095185779	0.095185779	NON	NON
MvSl-1064-A1-R4_MC03g04689	0	0	0	Auto	Auto	7.57871178	0.052652686	0.052652686	NON	NON
MvSl-1064-A1-R4_MC03g04690	0	0	0	Auto	Auto	4.809744133	-1.013175089	1.013175089	NON	NON
MvSl-1064-A1-R4_MC03g04691	0.0007	0.0008	0.874890639	Auto	Auto	6.751140919	0.270169931	0.270169931	NON	NON
MvSl-1064-A1-R4_MC03g04692	0	0	0	Auto	Auto	7.330222875	-0.113329451	0.113329451	NON	NON
MvSl-1064-A1-R4_MC03g04693	0	0	0	Auto	Auto	4.678050825	0.038000769	0.038000769	NON	NON
MvSl-1064-A1-R4_MC03g04694	0	0	0	Auto	Auto	3.767117943	0.26146388	0.26146388	NON	NON
MvSl-1064-A1-R4_MC03g04695	0	0	0	Auto	Auto	2.163621844	0.945783713	0.945783713	NON	NON
MvSl-1064-A1-R4_MC03g04696	0	0	0	Auto	Auto	0.565407912	0.390346714	0.390346714	NON	NON
MvSl-1064-A1-R4_MC03g04697	0	0	0	Auto	Auto	1.770889331	0.839736715	0.839736715	NON	NON
MvSl-1064-A1-R4_MC03g04698	0	0	0	Auto	Auto	4.265184282	0.354175987	0.354175987	NON	NON
MvSl-1064-A1-R4_MC03g04699	0	0	0	Auto	Auto	6.81157336	0.150633508	0.150633508	NON	NON
MvSl-1064-A1-R4_MC03g04701	0	0	0	Auto	Auto	2.707019103	0.981024476	0.981024476	NON	NON
MvSl-1064-A1-R4_MC03g04702	0	0	0	Auto	Auto	4.525288928	0.243355507	0.243355507	NON	NON
MvSl-1064-A1-R4_MC03g04703	0	0	0	Auto	Auto	3.045734686	0.657180831	0.657180831	NON	NON
MvSl-1064-A1-R4_MC03g04704	0	0	0	Auto	Auto	6.712613136	-0.071009508	0.071009508	NON	NON
MvSl-1064-A1-R4_MC03g04705	0	0	0	Auto	Auto	5.003380527	0.102171088	0.102171088	NON	NON
MvSl-1064-A1-R4_MC03g04708	0	0	0	Auto	Auto	6.553507787	-0.356063092	0.356063092	NON	NON
MvSl-1064-A1-R4_MC03g04709	0	0	0	Auto	Auto	4.796015781	-0.067556291	0.067556291	NON	NON
MvSl-1064-A1-R4_MC03g04710	0	0	0	Auto	Auto	6.412926263	-0.305113813	0.305113813	NON	NON
MvSl-1064-A1-R4_MC03g04711	0	0	0	Auto	Auto	2.584520234	-0.305208962	0.305208962	NON	NON
MvSl-1064-A1-R4_MC03g04712	0	0	0	Auto	Auto	8.256874932	-0.174221488	0.174221488	NON	NON
MvSl-1064-A1-R4_MC03g04714	0	0	0	Auto	Auto	6.820705558	-0.180308939	0.180308939	NON	NON
MvSl-1064-A1-R4_MC03g04715	0	0	0	Auto	Auto	5.459369542	0.180196033	0.180196033	NON	NON
MvSl-1064-A1-R4_MC03g04716	0	0	0	Auto	Auto	3.928877227	0.003601027	0.003601027	NON	NON
MvSl-1064-A1-R4_MC03g04718	0	0	0	Auto	Auto	3.487174195	0.093164153	0.093164153	NON	NON
MvSl-1064-A1-R4_MC03g04719	0	0	0	Auto	Auto	5.433937966	0.108099645	0.108099645	NON	NON
MvSl-1064-A1-R4_MC03g04720	0	0	0	Auto	Auto	6.644212692	-0.193713132	0.193713132	NON	NON
MvSl-1064-A1-R4_MC03g04722	0	0	0	Auto	Auto	3.645780583	0.237026117	0.237026117	NON	NON
MvSl-1064-A1-R4_MC03g04723	0	0	0	Auto	Auto	5.224887768	-0.041642154	0.041642154	NON	NON
MvSl-1064-A1-R4_MC03g04724	0	0	0	Auto	Auto	7.502059935	-0.125904971	0.125904971	NON	NON
MvSl-1064-A1-R4_MC03g04725	0	0	0	Auto	Auto	4.264019463	0.204233064	0.204233064	NON	NON
MvSl-1064-A1-R4_MC03g04726	0	0	0	Auto	Auto	5.727079232	0.125769303	0.125769303	NON	NON
MvSl-1064-A1-R4_MC03g04727	0	0	0	Auto	Auto	7.16764074	-0.160421574	0.160421574	NON	NON
MvSl-1064-A1-R4_MC03g04731	0	0	0	Auto	Auto	8.565154553	0.030577147	0.030577147	NON	NON
MvSl-1064-A1-R4_MC03g04733	0	0	0	Auto	Auto	3.334019462	0.537253415	0.537253415	NON	NON
MvSl-1064-A1-R4_MC03g04734	0	0	0	Auto	Auto	7.275404724	0.092308623	0.092308623	NON	NON
MvSl-1064-A1-R4_MC03g04735	0	0	0	Auto	Auto	5.563916378	-0.406921635	0.406921635	NON	NON
MvSl-1064-A1-R4_MC03g04736	0	0	0	Auto	Auto	8.962830369	0.039157082	0.039157082	NON	NON
MvSl-1064-A1-R4_MC03g04737	0	0	0	Auto	Auto	2.964811022	0.47393062	0.47393062	NON	NON
MvSl-1064-A1-R4_MC03g04738	0	0	0	Auto	Auto	7.396126658	-0.851696688	0.851696688	NON	NON
MvSl-1064-A1-R4_MC03g04739	0	0	0	Auto	Auto	5.09717303	-0.208365528	0.208365528	NON	NON
MvSl-1064-A1-R4_MC03g04743	0	0	0	Auto	Auto	5.281323424	0.030017269	0.030017269	NON	NON
MvSl-1064-A1-R4_MC03g04744	0	0	0	Auto	Auto	5.591949472	-0.161891154	0.161891154	NON	NON
MvSl-1064-A1-R4_MC03g04745	0	0	0	Auto	Auto	4.573456097	0.035421665	0.035421665	NON	NON
MvSl-1064-A1-R4_MC03g04746	0	0	0	Auto	Auto	7.388977532	0.086836151	0.086836151	NON	NON
MvSl-1064-A1-R4_MC03g04748	0	0	0	Auto	Auto	7.93819802	-0.296114313	0.296114313	NON	NON
MvSl-1064-A1-R4_MC03g04749	0	0	0	Auto	Auto	6.757711382	-0.008082246	0.008082246	NON	NON
MvSl-1064-A1-R4_MC03g04750	0	0	0	Auto	Auto	6.444093475	-0.300435647	0.300435647	NON	NON
MvSl-1064-A1-R4_MC03g04751	0	0	0	Auto	Auto	7.682593214	-0.083101595	0.083101595	NON	NON
MvSl-1064-A1-R4_MC03g04752	0	0	0	Auto	Auto	8.898928001	0.316128949	0.316128949	NON	NON
MvSl-1064-A1-R4_MC03g04753	0	0	0	Auto	Auto	6.13856314	0.212812131	0.212812131	NON	NON
MvSl-1064-A1-R4_MC03g04754	0	0	0	Auto	Auto	7.159788725	-0.167301042	0.167301042	NON	NON
MvSl-1064-A1-R4_MC03g04756	0	0	0	Auto	Auto	7.408496062	0.096830441	0.096830441	NON	NON
MvSl-1064-A1-R4_MC03g04757	0	0	0	Auto	Auto	8.287978347	0.255845343	0.255845343	NON	NON
MvSl-1064-A1-R4_MC03g04761	0	0	0	Auto	Auto	5.007246753	0.415525437	0.415525437	NON	NON
MvSl-1064-A1-R4_MC03g04762	0	0	0	Auto	Auto	5.853540271	0.174421867	0.174421867	NON	NON
MvSl-1064-A1-R4_MC03g04763	0	0	0	Auto	Auto	9.100401348	0.021492973	0.021492973	NON	NON
MvSl-1064-A1-R4_MC03g04764	0	0	0	Auto	Auto	4.043332399	0.086075227	0.086075227	NON	NON
MvSl-1064-A1-R4_MC03g04765	0	0	0	Auto	Auto	8.130985216	-0.114436172	0.114436172	NON	NON
MvSl-1064-A1-R4_MC03g04766	0	0	0	Auto	Auto	6.434641031	-0.053897223	0.053897223	NON	NON
MvSl-1064-A1-R4_MC03g04767	0	0	0	Auto	Auto	6.503892616	-0.121250985	0.121250985	NON	NON
MvSl-1064-A1-R4_MC03g04768	0	0	0	Auto	Auto	6.596200384	0.019092309	0.019092309	NON	NON
MvSl-1064-A1-R4_MC03g04769	0	0	0	Auto	Auto	4.795063804	0.033961461	0.033961461	NON	NON
MvSl-1064-A1-R4_MC03g04770	0	0	0	Auto	Auto	0.914081011	0.174904371	0.174904371	NON	NON
MvSl-1064-A1-R4_MC03g04772	0	0	0	Auto	Auto	4.839477197	-0.134702642	0.134702642	NON	NON
MvSl-1064-A1-R4_MC03g04773	0	0	0	Auto	Auto	3.796361967	0.838048118	0.838048118	NON	NON
MvSl-1064-A1-R4_MC03g04774	0	0	0	Auto	Auto	5.858547071	-0.18281634	0.18281634	NON	NON
MvSl-1064-A1-R4_MC03g04775	0	0	0	Auto	Auto	5.79638128	0.084638119	0.084638119	NON	NON
MvSl-1064-A1-R4_MC03g04776	0	0	0	Auto	Auto	4.523150228	-0.057419536	0.057419536	NON	NON
MvSl-1064-A1-R4_MC03g04778	0	0	0	Auto	Auto	7.307972037	-0.100900651	0.100900651	NON	NON
MvSl-1064-A1-R4_MC03g04779	0	0	0	Auto	Auto	5.675117943	-0.019228796	0.019228796	NON	NON
MvSl-1064-A1-R4_MC03g04780	0	0	0	Auto	Auto	3.058553811	0.110432013	0.110432013	NON	NON
MvSl-1064-A1-R4_MC03g04781	0	0	0	Auto	Auto	8.465186878	-0.179553067	0.179553067	NON	NON
MvSl-1064-A1-R4_MC03g04784	0	0	0	Auto	Auto	3.360905343	0.547074621	0.547074621	NON	NON
MvSl-1064-A1-R4_MC03g04785	0	0	0	Auto	Auto	9.402077041	0.20156515	0.20156515	NON	NON
MvSl-1064-A1-R4_MC03g04786	0	0	0	Auto	Auto	8.53861906	0.076008073	0.076008073	NON	NON
MvSl-1064-A1-R4_MC03g04787	0	0	0	Auto	Auto	7.188417637	-0.092291517	0.092291517	NON	NON
MvSl-1064-A1-R4_MC03g04788	0	0	0	Auto	Auto	6.701432695	0.263240971	0.263240971	NON	NON
MvSl-1064-A1-R4_MC03g04789	0	0	0	Auto	Auto	7.19783655	0.483339086	0.483339086	NON	NON
MvSl-1064-A1-R4_MC03g04794	0	0	0	Auto	Auto	7.344532473	-0.196714279	0.196714279	NON	NON
MvSl-1064-A1-R4_MC03g04795	0	0	0	Auto	Auto	6.069950511	-0.096335353	0.096335353	NON	NON
MvSl-1064-A1-R4_MC03g04796	0	0	0	Auto	Auto	6.85751755	-0.109540511	0.109540511	NON	NON
MvSl-1064-A1-R4_MC03g04797	0	0	0	Auto	Auto	7.114844576	0.054484485	0.054484485	NON	NON
MvSl-1064-A1-R4_MC03g04798	0	0	0	Auto	Auto	7.105458403	-0.193880092	0.193880092	NON	NON
MvSl-1064-A1-R4_MC03g04799	0	0	0	Auto	Auto	11.07116664	0.299712961	0.299712961	NON	NON
MvSl-1064-A1-R4_MC03g04800	0	0	0	Auto	Auto	6.643800279	0.310180904	0.310180904	NON	NON
MvSl-1064-A1-R4_MC03g04801	0	0	0	Auto	Auto	4.802547171	0.310401086	0.310401086	NON	NON
MvSl-1064-A1-R4_MC03g04802	0	0	0	Auto	Auto	6.872046311	-0.051102384	0.051102384	NON	NON
MvSl-1064-A1-R4_MC03g04803	0	0	0	Auto	Auto	9.065284254	0.087777872	0.087777872	NON	NON
MvSl-1064-A1-R4_MC03g04804	0	0	0	Auto	Auto	5.099552287	-0.093371373	0.093371373	NON	NON
MvSl-1064-A1-R4_MC03g04809	0	0	0	Auto	Auto	5.742935068	-0.084790563	0.084790563	NON	NON
MvSl-1064-A1-R4_MC03g04810	0	0	0	Auto	Auto	5.728906119	0.04231462	0.04231462	NON	NON
MvSl-1064-A1-R4_MC03g04813	0	0	0	Auto	Auto	5.342371312	-0.027428054	0.027428054	NON	NON
MvSl-1064-A1-R4_MC03g04814	0	0	0	Auto	Auto	6.735644222	-0.125059602	0.125059602	NON	NON
MvSl-1064-A1-R4_MC03g04816	0	0	0	Auto	Auto	5.982686434	-0.079563872	0.079563872	NON	NON
MvSl-1064-A1-R4_MC03g04817	0	0	0	Auto	Auto	5.51946376	0.374020501	0.374020501	NON	NON
MvSl-1064-A1-R4_MC03g04818	0	0	0	Auto	Auto	5.425054297	0.125191139	0.125191139	NON	NON
MvSl-1064-A1-R4_MC03g04820	0	0	0	Auto	Auto	3.843805986	0.138431181	0.138431181	NON	NON
MvSl-1064-A1-R4_MC03g04821	0	0	0	Auto	Auto	6.844254883	-0.009899092	0.009899092	NON	NON
MvSl-1064-A1-R4_MC03g04823	0	0	0	Auto	Auto	7.384621526	-0.103276195	0.103276195	NON	NON
MvSl-1064-A1-R4_MC03g04824	0	0	0	Auto	Auto	6.473812366	-0.307606756	0.307606756	NON	NON
MvSl-1064-A1-R4_MC03g04825	0	0	0	Auto	Auto	6.724468141	-0.027000224	0.027000224	NON	NON
MvSl-1064-A1-R4_MC03g04826	0	0	0	Auto	Auto	7.329533111	0.223677573	0.223677573	NON	NON
MvSl-1064-A1-R4_MC03g04827	0	0	0	Auto	Auto	5.362369578	-0.129894304	0.129894304	NON	NON
MvSl-1064-A1-R4_MC03g04828	0	0	0	Auto	Auto	2.213217683	0.635238367	0.635238367	NON	NON
MvSl-1064-A1-R4_MC03g04829	0	0	0	Auto	Auto	6.776194269	-0.106205538	0.106205538	NON	NON
MvSl-1064-A1-R4_MC03g04830	0	0	0	Auto	Auto	4.392176691	0.403617189	0.403617189	NON	NON
MvSl-1064-A1-R4_MC03g04834	0	0	0	Auto	Auto	3.948090336	0.193109637	0.193109637	NON	NON
MvSl-1064-A1-R4_MC03g04837	0	0	0	Auto	Auto	6.236450598	0.066114689	0.066114689	NON	NON
MvSl-1064-A1-R4_MC03g04838	0.0235	0.0149	1.577170623	Auto	Auto	4.443812759	0.269546369	0.269546369	NON	NON
MvSl-1064-A1-R4_MC03g04844	0	0	0	Auto	Auto	4.343812526	0.199778281	0.199778281	NON	NON
MvSl-1064-A1-R4_MC03g04846	0	0	0	Auto	Auto	1.810986524	-0.843432451	0.843432451	NON	NON
MvSl-1064-A1-R4_MC03g04848	0	0	0	Auto	Auto	5.657445491	-0.027027656	0.027027656	NON	NON
MvSl-1064-A1-R4_MC03g04849	0	0	0	Auto	Auto	1.681491507	-0.465523768	0.465523768	NON	NON
MvSl-1064-A1-R4_MC03g04850	0	0	0	Auto	Auto	4.991681413	-0.136103186	0.136103186	NON	NON
MvSl-1064-A1-R4_MC03g04851	0	0	0	Auto	Auto	4.311634095	-0.011742412	0.011742412	NON	NON
MvSl-1064-A1-R4_MC03g04852	0	0	0	Auto	Auto	6.219987208	0.085770802	0.085770802	NON	NON
MvSl-1064-A1-R4_MC03g04853	0	0	0	Auto	Auto	6.803532261	0.042099739	0.042099739	NON	NON
MvSl-1064-A1-R4_MC03g04854	0	0	0	Auto	Auto	6.638220665	-0.118948789	0.118948789	NON	NON
MvSl-1064-A1-R4_MC03g04855	0	0	0	Auto	Auto	6.404978617	0.11441722	0.11441722	NON	NON
MvSl-1064-A1-R4_MC03g04856	0	0	0	Auto	Auto	7.761442759	-0.081111436	0.081111436	NON	NON
MvSl-1064-A1-R4_MC03g04857	0	0	0	Auto	Auto	6.509942141	-0.049812369	0.049812369	NON	NON
MvSl-1064-A1-R4_MC03g04858	0	0	0	Auto	Auto	7.979554209	-0.21425856	0.21425856	NON	NON
MvSl-1064-A1-R4_MC03g04869	0	0	0	Auto	Auto	6.735614303	-0.311663668	0.311663668	NON	NON
MvSl-1064-A1-R4_MC03g04870	0	0	0	Auto	Auto	5.002696646	0.229837327	0.229837327	NON	NON
MvSl-1064-A1-R4_MC03g04872	0	0	0	Auto	Auto	7.36913246	0.031615694	0.031615694	NON	NON
MvSl-1064-A1-R4_MC03g04888	0	0	0	Auto	Auto	4.722198954	-0.17003724	0.17003724	NON	NON
MvSl-1064-A1-R4_MC03g04890	0	0	0	Auto	Auto	8.208905305	0.010632098	0.010632098	NON	NON
MvSl-1064-A1-R4_MC03g04891	0	0	0	Auto	Auto	2.220222927	0.349649272	0.349649272	NON	NON
MvSl-1064-A1-R4_MC03g04893	0	0	0	Auto	Auto	7.674035112	0.143268523	0.143268523	NON	NON
MvSl-1064-A1-R4_MC03g04916	0	0	0	Auto	Auto	5.92161068	-0.187877075	0.187877075	NON	NON
MvSl-1064-A1-R4_MC03g04917	0	0	0	Auto	Auto	5.222519857	-0.054770896	0.054770896	NON	NON
MvSl-1064-A1-R4_MC03g04918	0	0	0	Auto	Auto	3.495139739	0.131787363	0.131787363	NON	NON
MvSl-1064-A1-R4_MC03g04919	0	0	0	Auto	Auto	4.951922631	0.047305567	0.047305567	NON	NON
MvSl-1064-A1-R4_MC03g04920	0	0	0	Auto	Auto	4.847144906	-0.173448548	0.173448548	NON	NON
MvSl-1064-A1-R4_MC03g04921	0	0	0	Auto	Auto	7.768435762	-0.076317264	0.076317264	NON	NON
MvSl-1064-A1-R4_MC03g04922	0	0	0	Auto	Auto	5.290953529	-0.131299129	0.131299129	NON	NON
MvSl-1064-A1-R4_MC03g04923	0	0	0	Auto	Auto	8.048362084	-0.078097667	0.078097667	NON	NON
MvSl-1064-A1-R4_MC03g04925	0	0	0	Auto	Auto	9.191272938	0.197634771	0.197634771	NON	NON
MvSl-1064-A1-R4_MC03g04926	0	0	0	Auto	Auto	1.393520049	-0.502825083	0.502825083	NON	NON
MvSl-1064-A1-R4_MC03g04927	0	0	0	Auto	Auto	5.308363667	-0.005642573	0.005642573	NON	NON
MvSl-1064-A1-R4_MC03g04928	0	0	0	Auto	Auto	3.146587857	-0.387084385	0.387084385	NON	NON
MvSl-1064-A1-R4_MC03g04935	0	0	0	Auto	Auto	7.518776431	0.166783952	0.166783952	NON	NON
MvSl-1064-A1-R4_MC03g04965	0	0	0	Auto	Auto	5.82675202	0.034025946	0.034025946	NON	NON
MvSl-1064-A1-R4_MC03g04967	0	0	0	Auto	Auto	4.242546827	0.167357511	0.167357511	NON	NON
MvSl-1064-A1-R4_MC03g04968	0	0	0	Auto	Auto	4.850191151	-0.050046059	0.050046059	NON	NON
MvSl-1064-A1-R4_MC03g04969	0	0	0	Auto	Auto	5.633159805	-0.238975599	0.238975599	NON	NON
MvSl-1064-A1-R4_MC03g04970	0	0	0	Auto	Auto	7.013731016	-0.038796323	0.038796323	NON	NON
MvSl-1064-A1-R4_MC03g04971	0	0	0	Auto	Auto	5.669726369	0.030453255	0.030453255	NON	NON
MvSl-1064-A1-R4_MC03g04972	0	0	0	Auto	Auto	8.820041066	-0.568777491	0.568777491	NON	NON
MvSl-1064-A1-R4_MC03g04973	0	0	0	Auto	Auto	4.480361627	-0.183722671	0.183722671	NON	NON
MvSl-1064-A1-R4_MC03g04974	0	0	0	Auto	Auto	2.626102061	0.479440129	0.479440129	NON	NON
MvSl-1064-A1-R4_MC03g04975	0	0	0	Auto	Auto	6.194659629	0.317198708	0.317198708	NON	NON
MvSl-1064-A1-R4_MC03g04977	0	0	0	Auto	Auto	6.809076492	-0.040837521	0.040837521	NON	NON
MvSl-1064-A1-R4_MC03g04978	0	0	0	Auto	Auto	6.589628336	-0.31182196	0.31182196	NON	NON
MvSl-1064-A1-R4_MC03g04979	0	0	0	Auto	Auto	7.442273171	-0.096106654	0.096106654	NON	NON
MvSl-1064-A1-R4_MC03g04980	0	0	0	Auto	Auto	8.548441996	-0.081176532	0.081176532	NON	NON
MvSl-1064-A1-R4_MC03g04981	0	0	0	Auto	Auto	7.294497587	-0.010417783	0.010417783	NON	NON
MvSl-1064-A1-R4_MC03g04983	0	0	0	Auto	Auto	6.076042559	-0.086373307	0.086373307	NON	NON
MvSl-1064-A1-R4_MC03g04984	0	0	0	Auto	Auto	3.31705302	-0.202368117	0.202368117	NON	NON
MvSl-1064-A1-R4_MC03g04985	0	0	0	Auto	Auto	5.471055133	-0.096398175	0.096398175	NON	NON
MvSl-1064-A1-R4_MC03g04986	0	0	0	Auto	Auto	5.148696621	-0.317238208	0.317238208	NON	NON
MvSl-1064-A1-R4_MC03g04988	0	0	0	Auto	Auto	3.126993181	0.427145291	0.427145291	NON	NON
