gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC03g04789	MvSl-1064-A1-R4_MC03	Auto	1326625	1327297	9.00863682787036	0.176785517311044	0.564014598594247	0.808204827104401	8.66802547010894	9.13007828200692	8.66879823675746	9.42245513087686
MvSl-1064-A1-R4_MC03g04791	MvSl-1064-A1-R4_MC03	Auto	1328030	1328480	6.51891249130523	-0.988943013170071	3.42685513669303e-06	0.00011605436175525	6.87057116457599	6.98762938349187	5.97771575974769	5.90604778900503
MvSl-1064-A1-R4_MC03g04792	MvSl-1064-A1-R4_MC03	Auto	1328907	1332407	4.2408035169989	-0.262656978252408	0.363876613831434	0.669676215699187	4.30924072734668	4.42027630604264	4.05434754594151	4.15309251067174
MvSl-1064-A1-R4_MC03g04793	MvSl-1064-A1-R4_MC03	Auto	1332753	1333915	9.20094638775726	-0.342199581815331	0.278443103581347	0.585785409116257	8.84098017472878	9.7437070670493	9.08728149666033	8.94890752566434
MvSl-1064-A1-R4_MC03g04794	MvSl-1064-A1-R4_MC03	Auto	1334194	1338318	9.1099417086065	-0.143726151654958	0.584920146593644	0.82200344731229	9.07505182916571	9.27780580420346	9.18603681134023	8.86923148736389
MvSl-1064-A1-R4_MC03g04795	MvSl-1064-A1-R4_MC03	Auto	1339378	1339975	6.55755195689862	0.348327932847536	0.0996638475675916	0.336067587917061	6.41439615699869	6.33040146293382	6.6541832588978	6.78471316319082
MvSl-1064-A1-R4_MC03g04796	MvSl-1064-A1-R4_MC03	Auto	1341100	1342833	7.07366984973033	0.171871397768505	0.402110500834275	0.701186808874202	7.09197634810356	6.8702483968954	7.08373965765458	7.2265090623446
MvSl-1064-A1-R4_MC03g04797	MvSl-1064-A1-R4_MC03	Auto	1343150	1345690	6.96227574123174	-0.398493558569598	0.103717459107553	0.345002932421954	7.42796795575289	6.80092177846521	6.86541736122605	6.62356236330698
MvSl-1064-A1-R4_MC03g04798	MvSl-1064-A1-R4_MC03	Auto	1345764	1346051	6.63424512067903	-0.126441585208735	0.548868692899982	0.799160475220547	6.61319324602994	6.77416123665747	6.61986479304991	6.51791135559598
MvSl-1064-A1-R4_MC03g04799	MvSl-1064-A1-R4_MC03	Auto	1346637	1350508	9.6101174201479	-0.560247260425899	0.0631270383993996	0.251615188603204	9.55092291695663	10.1197186085009	9.14309145920283	9.4469729989078
MvSl-1064-A1-R4_MC03g04800	MvSl-1064-A1-R4_MC03	Auto	1350704	1352921	6.4218701839449	0.215684477219848	0.311466542017647	0.616762979142549	6.33723751108864	6.28237651683486	6.60482611007501	6.44152183790125
MvSl-1064-A1-R4_MC03g04801	MvSl-1064-A1-R4_MC03	Auto	1353164	1354783	1.50627146615625	-0.27579267315458	0.5849046992416	0.82200344731229	2.14499218185157	0.903457065399213	1.15481340757957	1.56737616454162
MvSl-1064-A1-R4_MC03g04802	MvSl-1064-A1-R4_MC03	Auto	1355008	1355445	7.33531277353566	-0.398032194781948	0.0852106780926101	0.304015866011046	7.25407366122145	7.74514445655891	7.22074554535964	7.01784551092384
MvSl-1064-A1-R4_MC03g04803	MvSl-1064-A1-R4_MC03	Auto	1355551	1356560	10.2045818241807	-0.955285751590592	0.00250701832313528	0.0246461389892682	10.3241435501241	10.839210197064	9.60779955520153	9.68971646901365
MvSl-1064-A1-R4_MC03g04804	MvSl-1064-A1-R4_MC03	Auto	1356792	1358643	5.05505090313454	0.949487215888748	0.000385023222208292	0.00573005148345282	4.56605126308319	4.43986785449651	5.36969195741139	5.52818226211653
MvSl-1064-A1-R4_MC03g04805	MvSl-1064-A1-R4_MC03	Auto	1359290	1359478	0.0363286417293373	-0.577985701934819	0.282087852519617	0.590394089385339	-0.0791917278334183	0.553876879976198	0.0349861041691728	-0.611009186157945
MvSl-1064-A1-R4_MC03g04806	MvSl-1064-A1-R4_MC03	Auto	1360125	1362458	4.90129919017789	-1.6848509379881	2.77515494403341e-06	9.54875313143015e-05	4.86986624168855	5.95060045909358	3.68100873040768	3.96593207703667
MvSl-1064-A1-R4_MC03g04807	MvSl-1064-A1-R4_MC03	Auto	1362864	1363882	2.16958841928715	-2.58317036893565	1.43761809718349e-07	7.44963305540505e-06	2.4038066141367	3.33159978484502	0.0853858325670619	0.703819656556875
MvSl-1064-A1-R4_MC03g04809	MvSl-1064-A1-R4_MC03	Auto	1370458	1371775	6.39190000679189	-0.0122697008175326	0.956455176773298	0.98709387289789	6.58008603921047	6.1906734655682	6.3119114261231	6.45582288752137
MvSl-1064-A1-R4_MC03g04810	MvSl-1064-A1-R4_MC03	Auto	1372813	1376885	4.70926674902301	-0.0864138689186216	0.761931850181916	0.915461073080317	4.77383251689915	4.72976439903833	4.43810883205094	4.86211601240174
MvSl-1064-A1-R4_MC03g04811	MvSl-1064-A1-R4_MC03	Auto	1377247	1378959	5.75472123077104	0.149998732244414	0.509022407140731	0.774427086350295	5.64389070022989	5.71061914544694	5.83127290141111	5.82389951781667
MvSl-1064-A1-R4_MC03g04812	MvSl-1064-A1-R4_MC03	Auto	1380725	1381468	2.5580507525272	-0.0912665503411229	0.814419047219841	0.93754830462977	2.80360929270732	2.37863950745718	2.30987240956223	2.69222621072579
MvSl-1064-A1-R4_MC03g04813	MvSl-1064-A1-R4_MC03	Auto	1382111	1383488	6.06301554741489	0.196113367640149	0.391523752393374	0.691842094923542	5.73302384713616	6.15777749321139	6.19842422259781	6.11571830944354
MvSl-1064-A1-R4_MC03g04814	MvSl-1064-A1-R4_MC03	Auto	1383965	1384367	6.93605476501418	-0.100916057194259	0.631976043746329	0.852020127099675	6.8221460178614	7.13199480097507	6.88822103729565	6.88147205642092
MvSl-1064-A1-R4_MC03g04815	MvSl-1064-A1-R4_MC03	Auto	1385053	1385223	1.31075813133033	0.205376073453461	0.647973577338347	0.859369212498375	1.45049883096576	0.931407289569646	1.43299876617706	1.3801112766975
MvSl-1064-A1-R4_MC03g04816	MvSl-1064-A1-R4_MC03	Auto	1386547	1388592	5.65389888969216	-0.138943665686912	0.592866525535251	0.826286107040543	5.9102634206357	5.50627877876003	5.36969195741139	5.76864394616273
MvSl-1064-A1-R4_MC03g04817	MvSl-1064-A1-R4_MC03	Auto	1389203	1389610	5.48236412585358	0.0389243394532082	0.889003888013042	0.965544263898687	5.60291454793025	5.30866700311603	5.13413356124007	5.79419330048006
MvSl-1064-A1-R4_MC03g04818	MvSl-1064-A1-R4_MC03	Auto	1389676	1391164	5.77460109182025	-0.0419783924307925	0.855121036331054	0.952324074898981	5.66600976334844	5.91342040177787	5.79387416686905	5.71218064695484
MvSl-1064-A1-R4_MC03g04819	MvSl-1064-A1-R4_MC03	Auto	1391252	1392918	3.54075564964297	0.148252095934136	0.64960368923565	0.860867498814522	3.41295610974832	3.51364069005795	3.76070773493901	3.44632810233068
MvSl-1064-A1-R4_MC03g04820	MvSl-1064-A1-R4_MC03	Auto	1393246	1395668	4.84905749575705	0.111491744306166	0.678998483909921	0.875936556477675	4.81152883248568	4.77288472106502	4.89193548164163	4.91482958064492
MvSl-1064-A1-R4_MC03g04821	MvSl-1064-A1-R4_MC03	Auto	1395884	1396612	8.65050567437079	-0.0673271186670553	0.777271950992743	0.924041189143726	8.73052725023674	8.63550657147908	8.6532198066702	8.57873886689337
MvSl-1064-A1-R4_MC03g04823	MvSl-1064-A1-R4_MC03	Auto	1401619	1402875	7.45633422868656	0.28718525488974	0.192524651492278	0.482827128902792	7.40923988163464	7.19424009146827	7.71243686189593	7.46199146354213
MvSl-1064-A1-R4_MC03g04824	MvSl-1064-A1-R4_MC03	Auto	1404111	1405133	7.20818037701542	-0.264996362309535	0.234062382019271	0.533352214603913	7.09859865415568	7.53691773798003	7.10794118128528	7.03064058967723
MvSl-1064-A1-R4_MC03g04825	MvSl-1064-A1-R4_MC03	Auto	1405574	1407034	6.39970460656345	-0.00731466965671952	0.972440993810758	0.990636834291822	6.46416011698233	6.34020855551547	6.33552905190133	6.45404298976363
MvSl-1064-A1-R4_MC03g04826	MvSl-1064-A1-R4_MC03	Auto	1407799	1408733	7.92261588838224	-0.00621879670070988	0.978181495829321	0.992020422910141	7.77979183978387	8.0580325743644	8.04245362475913	7.78515011491654
MvSl-1064-A1-R4_MC03g04827	MvSl-1064-A1-R4_MC03	Auto	1408829	1409351	5.73132640657185	0.643800632071011	0.00560788910143252	0.0455945766072992	5.45514208399454	5.28854761837083	6.00415570821133	6.02910656644435
MvSl-1064-A1-R4_MC03g04829	MvSl-1064-A1-R4_MC03	Auto	1413635	1413953	5.16151854031331	-0.140437793853914	0.589587607154264	0.824655706787151	5.35317789047266	5.09669695039	5.04303069056855	5.13521211323783
MvSl-1064-A1-R4_MC03g04830	MvSl-1064-A1-R4_MC03	Auto	1414458	1415377	5.3162099434223	0.374190179225006	0.193944249236862	0.485255506671172	5.42303111148328	4.73175262821457	5.37729759627105	5.59539137535648
MvSl-1064-A1-R4_MC03g04831	MvSl-1064-A1-R4_MC03	Auto	1415907	1416257	1.61399512632633	-0.137437323931886	0.749079506765694	0.909806054054641	1.70669779681237	1.65593823381515	1.37339774955789	1.70144545473244
MvSl-1064-A1-R4_MC03g04834	MvSl-1064-A1-R4_MC03	Auto	1419419	1421555	5.11492892688778	0.923196795455223	0.00136262087746985	0.015262063526036	4.76104497232192	4.37773933345799	5.24498441450264	5.72010131495862
MvSl-1064-A1-R4_MC03g04835	MvSl-1064-A1-R4_MC03	Auto	1422141	1422644	2.74927693969395	0.272420124816139	0.462964638302318	0.74478234220189	2.51765747234678	2.68809219728845	2.6815329257155	3.04735312921917
MvSl-1064-A1-R4_MC03g04836	MvSl-1064-A1-R4_MC03	Auto	1422997	1423614	4.80024125939904	0.418979361389779	0.127255111446296	0.388862688689534	4.5542404790197	4.59645644473458	4.87053879467633	5.10679544887499
MvSl-1064-A1-R4_MC03g04837	MvSl-1064-A1-R4_MC03	Auto	1423847	1426271	6.0718294222616	0.129726054995927	0.551079205453626	0.800740426572989	5.96146428525901	6.04796530547384	6.2476646687868	6.01307777882188
MvSl-1064-A1-R4_MC03g04838	MvSl-1064-A1-R4_MC03	Auto	1426447	1427781	5.21452958196237	0.597053718360258	0.0398679033801097	0.18752919656497	5.18338183195331	4.51336749587932	5.37476683577295	5.58024083770548
MvSl-1064-A1-R4_MC03g04839	MvSl-1064-A1-R4_MC03	Auto	1428387	1430179	4.89839885961508	-0.199676004534072	0.465662780633493	0.746483644988689	5.12469622385495	4.85361670814456	4.80813256851686	4.78303420547468
MvSl-1064-A1-R4_MC03g04840	MvSl-1064-A1-R4_MC03	Auto	1431447	1434989	2.30484564028754	-0.352835801250831	0.366700095291031	0.671997064272144	2.54178228856717	2.39880072460922	2.28851900048636	1.93715410324689
MvSl-1064-A1-R4_MC03g04841	MvSl-1064-A1-R4_MC03	Auto	1436083	1437664	5.15978045316287	-0.570921426459284	0.0256145082893386	0.139101010293492	5.43435143031538	5.4002672978613	4.89899776799131	4.79433255657417
MvSl-1064-A1-R4_MC03g04842	MvSl-1064-A1-R4_MC03	Auto	1439216	1439587	5.65236795691018	-1.00379382351932	8.02415535431158e-05	0.00162856359504159	5.81573297073437	6.2830545967036	5.02539023945555	5.10679544887499
MvSl-1064-A1-R4_MC03g04843	MvSl-1064-A1-R4_MC03	Auto	1440930	1449373	5.76889997778075	-0.291161858107529	0.207350495744674	0.501019372021259	5.77941653050056	6.02382754315099	5.55993166313302	5.67089031287096
MvSl-1064-A1-R4_MC03g04844	MvSl-1064-A1-R4_MC03	Auto	1449656	1449929	4.14893987424918	-1.85034975385382	1.08099015605936e-09	9.89220991747088e-08	4.83855994275102	4.75540007773745	3.0227802689687	2.88773887591029
MvSl-1064-A1-R4_MC03g04845	MvSl-1064-A1-R4_MC03	Auto	1451040	1452487	7.45967212100126	-1.52863979318009	8.59397660825087e-12	1.23208977973623e-09	7.90596692991871	8.14489965271962	6.40228448851414	6.59638763101461
MvSl-1064-A1-R4_MC03g04846	MvSl-1064-A1-R4_MC03	Auto	1452653	1453310	6.96098339717469	-0.468016515191357	0.0382688221236355	0.182209423017234	7.13721182107014	7.2139316491421	6.44573455432576	6.93051189855767
MvSl-1064-A1-R4_MC03g04848	MvSl-1064-A1-R4_MC03	Auto	1456944	1458993	7.14020955505292	-0.516796854993257	0.0271405565081808	0.144828205386707	7.0531655287499	7.63843968145871	6.75687628424234	6.95463037678198
MvSl-1064-A1-R4_MC03g04849	MvSl-1064-A1-R4_MC03	Auto	1459630	1460161	4.41928908271964	0.131873680361184	0.639414006877336	0.856068371542233	4.24823813391325	4.44714663326326	4.42103901171786	4.54293614918299
MvSl-1064-A1-R4_MC03g04850	MvSl-1064-A1-R4_MC03	Auto	1460461	1463254	6.97102741795504	0.259537265493263	0.223914310249857	0.521698509417461	6.71084901098741	6.94969612306204	6.96215223630663	7.21639499832078
MvSl-1064-A1-R4_MC03g04851	MvSl-1064-A1-R4_MC03	Auto	1464830	1466283	7.58322327471813	0.398124523670833	0.0669713648640666	0.2618580366185	7.27221185098725	7.46224550166886	7.71193567621318	7.82287801066199
MvSl-1064-A1-R4_MC03g04852	MvSl-1064-A1-R4_MC03	Auto	1466539	1468340	6.16239565723446	0.106306769266339	0.636456185501404	0.85457528930822	5.91604296864951	6.27694037390061	6.21549665865915	6.21364445332744
MvSl-1064-A1-R4_MC03g04853	MvSl-1064-A1-R4_MC03	Auto	1469751	1474995	6.45192539618156	-0.398032779846772	0.0756235736594576	0.28173727714598	6.42253961210671	6.82347081997809	6.23516246687055	6.24417664078148
MvSl-1064-A1-R4_MC03g04854	MvSl-1064-A1-R4_MC03	Auto	1475647	1476819	8.31496718115795	0.00397733743682845	0.986616170442702	0.99634565603993	8.12238902072909	8.48111382229377	8.30704427055708	8.32682793171106
MvSl-1064-A1-R4_MC03g04855	MvSl-1064-A1-R4_MC03	Auto	1477378	1479347	7.61160487987626	0.164461906410783	0.458875712662383	0.741787552664863	7.41781982532648	7.62833620902593	7.82841262549242	7.54013149454565
MvSl-1064-A1-R4_MC03g04856	MvSl-1064-A1-R4_MC03	Auto	1480098	1480448	7.8320408711067	-0.112093735161623	0.601251075726436	0.832307974476794	7.86919980111665	7.90455667911887	7.79733108590764	7.75221451985104
MvSl-1064-A1-R4_MC03g04857	MvSl-1064-A1-R4_MC03	Auto	1480674	1480850	4.04221766627803	0.506478353415078	0.120611962487459	0.376863095284099	3.93417394641206	3.58136023516293	3.97636751982389	4.51589109931665
MvSl-1064-A1-R4_MC03g04858	MvSl-1064-A1-R4_MC03	Auto	1481203	1484821	7.83294001534206	-0.01334532992127	0.952167704063578	0.985767492454989	7.68311970401287	7.98051549543412	7.84176008141717	7.810643195262
MvSl-1064-A1-R4_MC03g04861	MvSl-1064-A1-R4_MC03	Auto	1489444	1492596	7.01684132997309	-0.0351132473084807	0.862938553737606	0.955217789119918	7.08121414474494	6.98596447177313	6.94604738320353	7.05040845636761
MvSl-1064-A1-R4_MC03g04863	MvSl-1064-A1-R4_MC03	Auto	1497738	1499173	1.85291503207705	-0.498479282880731	0.231447372900034	0.530343713821549	1.97822407972022	2.17159222524907	1.58085440690298	1.60207949666111
MvSl-1064-A1-R4_MC03g04864	MvSl-1064-A1-R4_MC03	Auto	1499335	1502056	1.25974300659515	0.0281308066621017	0.949159690801665	0.985140281007215	1.13876355311607	1.33868570118147	1.20126011165099	1.33955411750922
MvSl-1064-A1-R4_MC03g04865	MvSl-1064-A1-R4_MC03	Auto	1502099	1504444	4.26809131099919	0.333799168317211	0.252793834699695	0.556145765425602	4.2260767880827	3.94577343675156	4.46214917849494	4.38500369362405
MvSl-1064-A1-R4_MC03g04867	MvSl-1064-A1-R4_MC03	Auto	1504690	1506478	3.20933370486546	0.443444287077252	0.223002800819107	0.520840283743184	2.93692979145977	3.00325751810902	3.10447784025417	3.66315161027679
MvSl-1064-A1-R4_MC03g04869	MvSl-1064-A1-R4_MC03	Auto	1511301	1512245	6.1375279128062	0.0919303903842406	0.673530655279669	0.873235541505805	6.09279577836842	6.08887061245928	6.05325283959734	6.3013899156671
MvSl-1064-A1-R4_MC03g04870	MvSl-1064-A1-R4_MC03	Auto	1512289	1512450	5.72969303629354	0.134428731864216	0.597959890766543	0.828952615692796	5.53993068645005	5.77180469077691	6.02286450823487	5.5247947207157
MvSl-1064-A1-R4_MC03g04871	MvSl-1064-A1-R4_MC03	Auto	1512898	1515300	2.76605412052398	0.035790557522573	0.928420538122281	0.980232537301903	3.10826364163475	2.28425601454266	2.80697645514029	2.76294204329915
MvSl-1064-A1-R4_MC03g04872	MvSl-1064-A1-R4_MC03	Auto	1515435	1519725	6.80480858210796	0.15314521480354	0.455949854994435	0.73973607179595	6.7437195552207	6.70854189561926	6.86721896920829	6.89115121861093
MvSl-1064-A1-R4_MC03g04873	MvSl-1064-A1-R4_MC03	Auto	1520931	1523929	4.8574438314903	-1.03651840035543	0.00118924751610086	0.0136946547971883	5.6355078320605	4.82596454235513	4.21010078694788	4.29241706468277
MvSl-1064-A1-R4_MC03g04874	MvSl-1064-A1-R4_MC03	Auto	1524735	1525630	4.56498426561681	-1.02473443307169	0.00147029950446789	0.0162355793805299	5.33603550896794	4.53629999768558	4.02881968147805	3.9046978380761
MvSl-1064-A1-R4_MC03g04878	MvSl-1064-A1-R4_MC03	Auto	1530511	1536809	0.385757259732391	0.873448494554696	0.0796601843096956	0.291094692197112	-0.00742019004503106	-0.180257839884435	0.651604531822058	0.796632499304993
MvSl-1064-A1-R4_MC03g04879	MvSl-1064-A1-R4_MC03	Auto	1537686	1543708	0.989527096902766	0.99357367022	0.0422514609581873	0.195045282275972	0.0609494121467985	0.690993944672743	1.05717801095921	1.63596762777766
MvSl-1064-A1-R4_MC03g04880	MvSl-1064-A1-R4_MC03	Auto	1545134	1547689	7.01776577142257	-0.258670861959841	0.275619199778386	0.582381811961109	6.80355916298541	7.41415241293848	6.83857894794156	6.92581068052466
MvSl-1064-A1-R4_MC03g04881	MvSl-1064-A1-R4_MC03	Auto	1549596	1549969	0.238667358272687	0.779494757169523	0.16299697177777	0.443001564370419	-0.965646296685361	0.277244239856769	0.226810513664148	0.796632499304993
MvSl-1064-A1-R4_MC03g04882	MvSl-1064-A1-R4_MC03	Auto	1550072	1550470	3.59637487899251	0.0987173989677857	0.76850966606168	0.918410690117056	3.78045109878073	3.27273192106685	3.52084671217789	3.75853213367604
MvSl-1064-A1-R4_MC03g04883	MvSl-1064-A1-R4_MC03	Auto	1550966	1552557	1.39907789489591	0.986691332659453	0.0528753260252377	0.224498299343087	1.23067557677858	0.320161516168103	1.28989477138147	2.16313699485405
MvSl-1064-A1-R4_MC03g04886	MvSl-1064-A1-R4_MC03	Auto	1559037	1562894	4.54639464510169	0.696828309820869	0.0210755422339453	0.121917830730597	3.85455170049836	4.40291270350986	4.69906989952744	4.9888173528901
MvSl-1064-A1-R4_MC03g04888	MvSl-1064-A1-R4_MC03	Auto	1568429	1574121	6.15376472290786	0.229444557282497	0.290498828732039	0.59859053520863	6.08870767825883	5.97849798177455	6.17315908183562	6.34877761902397
MvSl-1064-A1-R4_MC03g04889	MvSl-1064-A1-R4_MC03	Auto	1575250	1583103	5.59870214621947	-0.125216641556996	0.633147341637787	0.852737266802961	5.93096232487687	5.32850966374872	5.49499744293488	5.57369872604566
MvSl-1064-A1-R4_MC03g04890	MvSl-1064-A1-R4_MC03	Auto	1585502	1587550	7.04726267869827	-0.508767508854956	0.011561064630241	0.0787397291760359	7.23200246212051	7.32510471366478	6.76752664402368	6.77429021363879
MvSl-1064-A1-R4_MC03g04891	MvSl-1064-A1-R4_MC03	Auto	1588368	1590325	0.382406374954957	-0.487313082185603	0.356448659413495	0.662472233193596	1.04059509891629	0.0411241924608008	0.0349861041691728	0.258084921039875
MvSl-1064-A1-R4_MC03g04892	MvSl-1064-A1-R4_MC03	Auto	1590707	1594498	4.74179052465155	-0.159260372681499	0.556532602096734	0.802967702656174	4.79907251534467	4.8389348702409	4.65594771700291	4.66489979384525
MvSl-1064-A1-R4_MC03g04893	MvSl-1064-A1-R4_MC03	Auto	1594607	1596559	8.71863071478383	0.475420351332208	0.104695364082233	0.346513859882789	8.24821971712442	8.6470094605307	9.25345391273985	8.53043067477982
MvSl-1064-A1-R4_MC03g04894	MvSl-1064-A1-R4_MC03	Auto	1597021	1598099	7.94674338735844	0.321583487248302	0.231069711751629	0.530184491994536	7.50629817504617	8.00456056104218	8.37193094710169	7.7608791663456
MvSl-1064-A1-R4_MC03g04895	MvSl-1064-A1-R4_MC03	Auto	1598376	1600779	5.09300722711108	-0.344345271971167	0.206622210204472	0.500120941352799	5.3785154926954	5.12117285849343	4.73305825803464	5.07008166478041
MvSl-1064-A1-R4_MC03g04896	MvSl-1064-A1-R4_A1	MAT	1607578	1607793	5.78106750365493	-1.04599513524693	5.20630535653885e-06	0.000166485645639209	6.10296563290417	6.31191458476053	5.16814603726453	5.1659822256547
MvSl-1064-A1-R4_MC03g04908	MvSl-1064-A1-R4_MC03	Auto	1619693	1620835	0.458536878394637	1.71573218893491	0.00109626896426545	0.012900281300426	-0.318790867035187	-0.854093821574882	0.897093482325192	1.14145890209207
MvSl-1064-A1-R4_MC03g04909	MvSl-1064-A1-R4_MC03	Auto	1621176	1622066	3.21868112877501	1.75712713721293	8.53909303512452e-07	3.61838809301188e-05	2.0640164818735	2.1239420378804	3.80273525702138	3.8659558433922
MvSl-1064-A1-R4_MC03g04910	MvSl-1064-A1-R4_MC03	Auto	1622578	1624889	0.313604204085566	0.647481620738047	0.197022604569043	0.489398915536503	0.0609494121467985	-0.121646988427214	0.511180974101386	0.638451972409005
MvSl-1064-A1-R4_MC03g04912	MvSl-1064-A1-R4_MC03	Auto	1625677	1626256	8.04399569877255	-0.402331687685208	0.0796520701675531	0.291094692197112	8.38598134889241	8.0580325743644	7.87370233202808	7.78278858226027
MvSl-1064-A1-R4_MC03g04915	MvSl-1064-A1-R4_MC03	Auto	1627143	1631548	0.0397420711768291	-0.791607178919304	0.147740496816654	0.419842667200811	0.781654594130881	-0.121646988427214	-0.186312818249857	-0.533628019666725
MvSl-1064-A1-R4_MC03g04916	MvSl-1064-A1-R4_MC03	Auto	1631906	1632546	4.85303557290033	0.680977114708081	0.0125248448121586	0.0841051639923404	4.42076506452647	4.52258428565257	5.09007271892236	5.21164326957609
