gid	ratioprot	intronnrdiff	intronmeandiff	introntotaldiff	diffGC3	totalTE	dn	ds	Part8	youngold	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC01-1g02231	1	0	0	0	0	0	NA	NA	Auto	Auto	0.057212167	0.057212167	NON	NON
MvSl-1064-A1-R4_MC01-1g02232	1	0	0	0	0	0	0	0	Auto	Auto	0.32517549	0.32517549	NON	NON
MvSl-1064-A1-R4_MC01-1g02233	1	0	0	0	0	0	NA	NA	Auto	Auto	0.142661182	0.142661182	NON	NON
MvSl-1064-A1-R4_MC01-1g02234	1	0	0	0	0	0	0	0	Auto	Auto	0.262278494	0.262278494	NON	NON
MvSl-1064-A1-R4_MC01-1g02235	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.132608543	0.132608543	NON	NON
MvSl-1064-A1-R4_MC01-1g02236	1	0	0	0	0	0	0	0	Auto	Auto	0.053477138	0.053477138	NON	NON
MvSl-1064-A1-R4_MC01-1g02237	1	0	0	0	0	1	0	0	Auto	Auto	0.132213985	0.132213985	NON	NON
MvSl-1064-A1-R4_MC01-1g02238	1	0	0	0	0	1	0	0	Auto	Auto	-0.342017419	0.342017419	NON	NON
MvSl-1064-A1-R4_MC01-1g02239	1	0	0	0	0	1	0	0	Auto	Auto	-0.210698254	0.210698254	NON	NON
MvSl-1064-A1-R4_MC01-1g02240	1	0	0	0	0	1	0	0	Auto	Auto	0.420791791	0.420791791	NON	NON
MvSl-1064-A1-R4_MC01-1g02241	1	0	0	0	0	1	0	0	Auto	Auto	-0.095377529	0.095377529	NON	NON
MvSl-1064-A1-R4_MC01-1g02242	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.206538277	0.206538277	NON	NON
MvSl-1064-A1-R4_MC01-1g02243	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.220205057	0.220205057	NON	NON
MvSl-1064-A1-R4_MC01-1g02244	1	0	0	0	0	1	0	0	Auto	Auto	0.154238696	0.154238696	NON	NON
MvSl-1064-A1-R4_MC01-1g02245	1	0	0	0	0	1	0	0	Auto	Auto	-0.195967933	0.195967933	NON	NON
MvSl-1064-A1-R4_MC01-1g02246	1.020833333	1	3	84	0.14	1	0.0118	0.0143	Auto	Auto	-0.372216139	0.372216139	NON	NON
MvSl-1064-A1-R4_MC01-1g02247	1	0	0	0	0	1	NA	NA	Auto	Auto	0.029110014	0.029110014	NON	NON
MvSl-1064-A1-R4_MC01-1g02248	1	0	0	0	0	1	0	0	Auto	Auto	-0.359762791	0.359762791	NON	NON
MvSl-1064-A1-R4_MC01-1g02249	1	0	0	0	0	3	0	0	Auto	Auto	-0.209162439	0.209162439	NON	NON
MvSl-1064-A1-R4_MC01-1g02250	1	0	0	0	0	3	0	0	Auto	Auto	-0.260056055	0.260056055	NON	NON
MvSl-1064-A1-R4_MC01-1g02251	1	0	0	0	0	8	0	0	Auto	Auto	0.035003269	0.035003269	NON	NON
MvSl-1064-A1-R4_MC01-1g02252	1	0	0	0	0	8	0	0	Auto	Auto	-0.023126866	0.023126866	NON	NON
MvSl-1064-A1-R4_MC01-1g02253	1	0	0	0	0	8	0	0	Auto	Auto	-0.126410502	0.126410502	NON	NON
MvSl-1064-A1-R4_MC01-1g02254	1	0	0	0	0	8	NA	NA	Auto	Auto	0.126123872	0.126123872	NON	NON
MvSl-1064-A1-R4_MC01-1g02255	1	0	0	0	0	8	NA	NA	Auto	Auto	0.024801535	0.024801535	NON	NON
MvSl-1064-A1-R4_MC01-1g02256	1	0	0	0	0	8	0	0	Auto	Auto	0.091036014	0.091036014	NON	NON
MvSl-1064-A1-R4_MC01-1g02257	1	0	0	0	0	8	0	0	Auto	Auto	0.07413044	0.07413044	NON	NON
MvSl-1064-A1-R4_MC01-1g02258	1	0	0	0	0	8	NA	NA	Auto	Auto	0.709559331	0.709559331	Up	DE
MvSl-1064-A1-R4_MC01-1g02261	1	0	0	0	0	8	0	0	Auto	Auto	0.164257611	0.164257611	NON	NON
MvSl-1064-A1-R4_MC01-1g02262	1	0	0	0	0	8	NA	NA	Auto	Auto	0.30132633	0.30132633	NON	NON
MvSl-1064-A1-R4_MC01-1g02263	1	0	0	0	0	8	0	0	Auto	Auto	-0.021342072	0.021342072	NON	NON
MvSl-1064-A1-R4_MC01-1g02264	1	0	0	0	0	8	NA	NA	Auto	Auto	0.207899067	0.207899067	NON	NON
MvSl-1064-A1-R4_MC01-1g02265	1	0	0	0	0	8	0	0	Auto	Auto	-0.407215593	0.407215593	NON	NON
MvSl-1064-A1-R4_MC01-1g02266	1	0	0	0	0	8	NA	NA	Auto	Auto	-0.372419784	0.372419784	NON	NON
MvSl-1064-A1-R4_MC01-1g02267	1	0	0	0	0	8	NA	NA	Auto	Auto	-0.991272367	0.991272367	Down	DE
MvSl-1064-A1-R4_MC01-1g02268	1	0	0	0	0	6	0	0	Auto	Auto	-0.208987263	0.208987263	NON	NON
MvSl-1064-A1-R4_MC01-1g02269	1	0	0	0	0	1	0	0	Auto	Auto	-0.068559778	0.068559778	NON	NON
MvSl-1064-A1-R4_MC01-1g02270	1	0	0	0	0	1	0	0	Auto	Auto	-0.005700726	0.005700726	NON	NON
MvSl-1064-A1-R4_MC01-1g02271	1	0	0	0	0	1	0	0	Auto	Auto	-0.400138903	0.400138903	NON	NON
MvSl-1064-A1-R4_MC01-1g02272	1	0	0	0	0	1	0	0	Auto	Auto	-0.378625823	0.378625823	NON	NON
MvSl-1064-A1-R4_MC01-1g02273	1	0	0	0	0	1	0	0	Auto	Auto	-0.028078999	0.028078999	NON	NON
MvSl-1064-A1-R4_MC01-1g02274	1	0	0	0	0	3	0	0	Auto	Auto	0.065889847	0.065889847	NON	NON
MvSl-1064-A1-R4_MC01-1g02275	1	0	0	0	0	2	0	0	Auto	Auto	-0.152346588	0.152346588	NON	NON
MvSl-1064-A1-R4_MC01-1g02276	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.327172971	0.327172971	NON	NON
MvSl-1064-A1-R4_MC01-1g02277	1	0	0	0	0	2	0	0	Auto	Auto	0.103529653	0.103529653	NON	NON
MvSl-1064-A1-R4_MC01-1g02278	1	0	0	0	0	2	0	0	Auto	Auto	-0.138944609	0.138944609	NON	NON
MvSl-1064-A1-R4_MC01-1g02279	1	0	0	0	0	2	0	0	Auto	Auto	0.070614178	0.070614178	NON	NON
MvSl-1064-A1-R4_MC01-1g02280	1	0	0	0	0	2	0	0	Auto	Auto	0.042604536	0.042604536	NON	NON
MvSl-1064-A1-R4_MC01-1g02281	1	0	0	0	0	2	0	0	Auto	Auto	-0.138980678	0.138980678	NON	NON
MvSl-1064-A1-R4_MC01-1g02282	1	0	0	0	0	2	NA	NA	Auto	Auto	0.489605164	0.489605164	NON	NON
MvSl-1064-A1-R4_MC01-1g02284	1	0	0	0	0	2	NA	NA	Auto	Auto	0.219756939	0.219756939	NON	NON
MvSl-1064-A1-R4_MC01-1g02286	1	0	0	0	0	2	0	0	Auto	Auto	-0.257175955	0.257175955	NON	NON
MvSl-1064-A1-R4_MC01-1g02288	1	0	0	0	0	2	NA	NA	Auto	Auto	0.696768817	0.696768817	NON	NON
MvSl-1064-A1-R4_MC01-1g02289	1	0	0	0	0	2	0	0	Auto	Auto	0.484014342	0.484014342	NON	NON
MvSl-1064-A1-R4_MC01-1g02290	1	0	0	0	0	2	0	0	Auto	Auto	-0.080195481	0.080195481	NON	NON
MvSl-1064-A1-R4_MC01-1g02291	1	0	0	0	0	2	0	0	Auto	Auto	-0.213516291	0.213516291	NON	NON
MvSl-1064-A1-R4_MC01-1g02292	1	0	0	0	0	2	0	0	Auto	Auto	0.183165923	0.183165923	NON	NON
MvSl-1064-A1-R4_MC01-1g02293	1	0	0	0	0	2	0	0	Auto	Auto	0.100894064	0.100894064	NON	NON
MvSl-1064-A1-R4_MC01-1g02294	1	0	0	0	0	2	0	0	Auto	Auto	-0.184002866	0.184002866	NON	NON
MvSl-1064-A1-R4_MC01-1g02295	1	0	0	0	0	2	0	0	Auto	Auto	0.130325681	0.130325681	NON	NON
MvSl-1064-A1-R4_MC01-1g02296	1	0	0	0	0	2	0	0	Auto	Auto	-0.099826353	0.099826353	NON	NON
MvSl-1064-A1-R4_MC01-1g02297	1	0	0	0	0	0	0	0	Auto	Auto	-0.154883445	0.154883445	NON	NON
MvSl-1064-A1-R4_MC01-1g02298	1	0	0	0	0	0	0	0	Auto	Auto	-0.108629889	0.108629889	NON	NON
MvSl-1064-A1-R4_MC01-1g02299	1	0	0	0	0	0	0	0	Auto	Auto	-0.871000447	0.871000447	Down	DE
MvSl-1064-A1-R4_MC01-1g02301	1	0	0	0	0	0	0	0	Auto	Auto	0.444878027	0.444878027	NON	NON
MvSl-1064-A1-R4_MC01-1g02302	1	0	0	0	0	0	0	0	Auto	Auto	-0.055602216	0.055602216	NON	NON
MvSl-1064-A1-R4_MC01-1g02303	1	0	0	0	0	1	0	0	Auto	Auto	0.386804526	0.386804526	NON	NON
MvSl-1064-A1-R4_MC01-1g02304	1	0	0	0	0	1	0	0	Auto	Auto	-0.36186943	0.36186943	NON	NON
MvSl-1064-A1-R4_MC01-1g02305	1	0	0	0	0	1	0	0	Auto	Auto	-0.242116079	0.242116079	NON	NON
MvSl-1064-A1-R4_MC01-1g02306	1	0	0	0	0	1	0	0	Auto	Auto	0.089681089	0.089681089	NON	NON
MvSl-1064-A1-R4_MC01-1g02307	1	0	0	0	0	1	0	0	Auto	Auto	-0.180545528	0.180545528	NON	NON
MvSl-1064-A1-R4_MC01-1g02308	1	0	0	0	0	1	0	0	Auto	Auto	0.092660155	0.092660155	NON	NON
MvSl-1064-A1-R4_MC01-1g02309	1	0	0	0	0	1	0	0	Auto	Auto	0.006771382	0.006771382	NON	NON
MvSl-1064-A1-R4_MC01-1g02310	1	0	0	0	0	1	0	0	Auto	Auto	0.038897547	0.038897547	NON	NON
MvSl-1064-A1-R4_MC01-1g02311	1	0	0	0	0	1	0	0	Auto	Auto	-0.407854459	0.407854459	NON	NON
MvSl-1064-A1-R4_MC01-1g02312	1	0	0	0	0	1	0	0	Auto	Auto	-0.096819307	0.096819307	NON	NON
MvSl-1064-A1-R4_MC01-1g02313	1	0	0	0	0	1	0	0	Auto	Auto	-0.374660743	0.374660743	NON	NON
MvSl-1064-A1-R4_MC01-1g02314	1	0	0	0	0	1	NA	NA	Auto	Auto	0.310105177	0.310105177	NON	NON
MvSl-1064-A1-R4_MC01-1g02315	1	0	0	0	0	1	0	0	Auto	Auto	0.008405245	0.008405245	NON	NON
MvSl-1064-A1-R4_MC01-1g02316	1	0	0	0	0	1	0	0	Auto	Auto	-0.470872508	0.470872508	NON	NON
MvSl-1064-A1-R4_MC01-1g02317	1	0	0	0	0	0	0	0	Auto	Auto	0.399587744	0.399587744	NON	NON
MvSl-1064-A1-R4_MC01-1g02319	1	0	0	0	0	0	0	0	Auto	Auto	0.004827315	0.004827315	NON	NON
MvSl-1064-A1-R4_MC01-1g02320	1	0	0	0	0	0	0	0	Auto	Auto	-0.527387925	0.527387925	NON	NON
MvSl-1064-A1-R4_MC01-1g02321	1	0	0	0	0	0	0	0	Auto	Auto	-0.190598507	0.190598507	NON	NON
MvSl-1064-A1-R4_MC01-1g02322	0.996539792	0	0.1667	1	0.09	0	0	0	Auto	Auto	-0.465700454	0.465700454	NON	NON
MvSl-1064-A1-R4_MC01-1g02323	0.891534392	1	110	449	0.59	0	0.0145	0.0104	Auto	Auto	-0.392716539	0.392716539	NON	NON
MvSl-1064-A1-R4_MC01-1g02324	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.40058157	0.40058157	NON	NON
MvSl-1064-A1-R4_MC01-1g02325	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.0602679	0.0602679	NON	NON
MvSl-1064-A1-R4_MC01-1g02326	1	0	0	0	0	0	0	0	Auto	Auto	-0.061303843	0.061303843	NON	NON
MvSl-1064-A1-R4_MC01-1g02327	1	0	0	0	0	0	NA	NA	Auto	Auto	1.302089393	1.302089393	Up	DE
MvSl-1064-A1-R4_MC01-1g02329	1	0	0	0	0	0	NA	NA	Auto	Auto	0.141375467	0.141375467	NON	NON
MvSl-1064-A1-R4_MC01-1g02330	1	0	0	0	0	0	0	0	Auto	Auto	0.150649333	0.150649333	NON	NON
MvSl-1064-A1-R4_MC01-1g02331	1	0	0	0	0	0	0	0	Auto	Auto	0.202806079	0.202806079	NON	NON
MvSl-1064-A1-R4_MC01-1g02332	1	0	0	0	0	2	0	0	Auto	Auto	0.188773088	0.188773088	NON	NON
MvSl-1064-A1-R4_MC01-1g02333	1	0	0	0	0	2	0	0	Auto	Auto	0.205114472	0.205114472	NON	NON
MvSl-1064-A1-R4_MC01-1g02334	1	0	0	0	0	2	0	0	Auto	Auto	0.140792374	0.140792374	NON	NON
MvSl-1064-A1-R4_MC01-1g02335	1	0	0	0	0	2	0	0	Auto	Auto	0.259183333	0.259183333	NON	NON
MvSl-1064-A1-R4_MC01-1g02336	1	0	0	0	0	2	0	0	Auto	Auto	0.075548393	0.075548393	NON	NON
MvSl-1064-A1-R4_MC01-1g02337	1	0	0	0	0	2	NA	NA	Auto	Auto	0.097948176	0.097948176	NON	NON
MvSl-1064-A1-R4_MC01-1g02338	1	0	0	0	0	2	0	0	Auto	Auto	0.271407379	0.271407379	NON	NON
MvSl-1064-A1-R4_MC01-1g02341	1	0	0	0	0	2	0	0	Auto	Auto	0.349804593	0.349804593	NON	NON
MvSl-1064-A1-R4_MC01-1g02342	1	0	0	0	0	2	0	0	Auto	Auto	0.002367652	0.002367652	NON	NON
MvSl-1064-A1-R4_MC01-1g02343	1	0	0	0	0	2	0	0	Auto	Auto	0.069341167	0.069341167	NON	NON
MvSl-1064-A1-R4_MC01-1g02344	1	0	0	0	0	2	0	0	Auto	Auto	0.060383247	0.060383247	NON	NON
MvSl-1064-A1-R4_MC01-1g02345	1	0	0	0	0	2	0	0	Auto	Auto	0.184648461	0.184648461	NON	NON
MvSl-1064-A1-R4_MC01-1g02346	1	0	0	0	0	2	0	0	Auto	Auto	0.512081302	0.512081302	NON	NON
MvSl-1064-A1-R4_MC01-1g02347	1	0	0	0	0	2	NA	NA	Auto	Auto	-3.643653614	3.643653614	Down	DE
MvSl-1064-A1-R4_MC01-1g02348	1	0	0	0	0	2	0	0	Auto	Auto	-0.087831178	0.087831178	NON	NON
MvSl-1064-A1-R4_MC01-1g02349	1	0	0	0	0	2	0	0	Auto	Auto	0.148204088	0.148204088	NON	NON
MvSl-1064-A1-R4_MC01-1g02350	1	0	0	0	0	2	NA	NA	Auto	Auto	1.154122363	1.154122363	NON	NON
MvSl-1064-A1-R4_MC01-1g02351	1	0	0	0	0	0	0	0	Auto	Auto	-0.691663591	0.691663591	Down	DE
MvSl-1064-A1-R4_MC01-1g02352	1	0	0	0	0	0	NA	NA	Auto	Auto	1.313881112	1.313881112	Up	DE
MvSl-1064-A1-R4_MC01-1g02353	1	0	0	0	0	0	NA	NA	Auto	Auto	1.002100063	1.002100063	Up	DE
MvSl-1064-A1-R4_MC01-1g02354	1	0	0	0	0	0	0	0	Auto	Auto	0.517951799	0.517951799	NON	NON
MvSl-1064-A1-R4_MC01-1g02355	1	0	0	0	0	0	0	0	Auto	Auto	-0.000545761	0.000545761	NON	NON
MvSl-1064-A1-R4_MC01-1g02356	1	0	0	0	0	0	0	0	Auto	Auto	-0.114644743	0.114644743	NON	NON
MvSl-1064-A1-R4_MC01-1g02357	1	0	0	0	0	0	0	0	Auto	Auto	0.102279805	0.102279805	NON	NON
MvSl-1064-A1-R4_MC01-1g02358	1	0	0	0	0	0	0	0	Auto	Auto	-0.071036012	0.071036012	NON	NON
MvSl-1064-A1-R4_MC01-1g02359	1	0	0	0	0	0	NA	NA	Auto	Auto	-1.095470345	1.095470345	Down	DE
MvSl-1064-A1-R4_MC01-1g02362	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.085931835	0.085931835	NON	NON
MvSl-1064-A1-R4_MC01-1g02363	1	0	0	0	0	0	0	0	Auto	Auto	-0.122739488	0.122739488	NON	NON
MvSl-1064-A1-R4_MC01-1g02364	1	0	0	0	0	0	0	0	Auto	Auto	-0.219364167	0.219364167	NON	NON
MvSl-1064-A1-R4_MC01-1g02365	1	0	0	0	0	0	0	0	Auto	Auto	-0.387750745	0.387750745	NON	NON
MvSl-1064-A1-R4_MC01-1g02366	1	0	0	0	0	0	0	0	Auto	Auto	-0.099051782	0.099051782	NON	NON
MvSl-1064-A1-R4_MC01-1g02367	1	0	0	0	0	0	0	0	Auto	Auto	-0.085779655	0.085779655	NON	NON
MvSl-1064-A1-R4_MC01-1g02368	1	0	0	0	0	0	NA	NA	Auto	Auto	0.076143086	0.076143086	NON	NON
MvSl-1064-A1-R4_MC01-1g02369	1	0	0	0	0	0	0	0	Auto	Auto	0.251230562	0.251230562	NON	NON
MvSl-1064-A1-R4_MC01-1g02370	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.419674651	0.419674651	NON	NON
MvSl-1064-A1-R4_MC01-1g02371	1	0	0	0	0	1	0	0	Auto	Auto	-0.338795029	0.338795029	NON	NON
MvSl-1064-A1-R4_MC01-1g02372	1	0	0	0	0	1	0	0	Auto	Auto	0.184650093	0.184650093	NON	NON
MvSl-1064-A1-R4_MC01-1g02373	1	0	0	0	0	1	0	0	Auto	Auto	-0.101350544	0.101350544	NON	NON
MvSl-1064-A1-R4_MC01-1g02374	1	0	0	0	0	1	0	0	Auto	Auto	-0.0463592	0.0463592	NON	NON
MvSl-1064-A1-R4_MC01-1g02376	1	0	0	0	0	1	NA	NA	Auto	Auto	0.610027449	0.610027449	NON	NON
MvSl-1064-A1-R4_MC01-1g02378	1	0	0	0	0	1	0	0	Auto	Auto	-0.013794027	0.013794027	NON	NON
MvSl-1064-A1-R4_MC01-1g02380	1	0	0	0	0	2	0	0	Auto	Auto	-0.332260171	0.332260171	NON	NON
MvSl-1064-A1-R4_MC01-1g02381	1	0	0	0	0	2	0	0	Auto	Auto	-0.126211101	0.126211101	NON	NON
MvSl-1064-A1-R4_MC01-1g02382	1	0	0	0	0	2	NA	NA	Auto	Auto	1.015600349	1.015600349	Up	DE
MvSl-1064-A1-R4_MC01-1g02383	1	0	0	0	0	2	NA	NA	Auto	Auto	0.437925078	0.437925078	NON	NON
MvSl-1064-A1-R4_MC01-1g02384	1	0	0	0	0	2	0	0	Auto	Auto	0.403659547	0.403659547	NON	NON
MvSl-1064-A1-R4_MC01-1g02385	1	0	0	0	0	2	NA	NA	Auto	Auto	0.419285784	0.419285784	NON	NON
MvSl-1064-A1-R4_MC01-1g02386	1	0	0	0	0	2	0	0	Auto	Auto	-0.246469954	0.246469954	NON	NON
MvSl-1064-A1-R4_MC01-1g02387	1	0	0	0	0	2	0	0	Auto	Auto	0.03394806	0.03394806	NON	NON
MvSl-1064-A1-R4_MC01-1g02392	1	0	0	0	0	2	0	0	Auto	Auto	0.101649426	0.101649426	NON	NON
MvSl-1064-A1-R4_MC01-1g02393	1	0	0	0	0	2	0	0	Auto	Auto	0.073918021	0.073918021	NON	NON
MvSl-1064-A1-R4_MC01-1g02394	1	0	0	0	0	2	0	0	Auto	Auto	0.150959195	0.150959195	NON	NON
MvSl-1064-A1-R4_MC01-1g02395	1	0	0	0	0	2	0	0	Auto	Auto	-0.305289705	0.305289705	NON	NON
MvSl-1064-A1-R4_MC01-1g02396	1	0	0	0	0	1	0	0	Auto	Auto	-0.018124899	0.018124899	NON	NON
MvSl-1064-A1-R4_MC01-1g02397	1	0	0	0	0	1	NA	NA	Auto	Auto	0.133477473	0.133477473	NON	NON
MvSl-1064-A1-R4_MC01-1g02398	1	0	0	0	0	1	NA	NA	Auto	Auto	1.47762747	1.47762747	Up	DE
MvSl-1064-A1-R4_MC01-1g02399	1	0	0	0	0	1	NA	NA	Auto	Auto	0.248505278	0.248505278	NON	NON
MvSl-1064-A1-R4_MC01-1g02400	1	0	0	0	0	1	0	0	Auto	Auto	0.156930551	0.156930551	NON	NON
MvSl-1064-A1-R4_MC01-1g02401	1	0	0	0	0	0	NA	NA	Auto	Auto	0.562537139	0.562537139	NON	NON
MvSl-1064-A1-R4_MC01-1g02402	1	0	0	0	0	0	0	0	Auto	Auto	-0.077254085	0.077254085	NON	NON
MvSl-1064-A1-R4_MC01-1g02403	1	0	0	0	0	0	0	0	Auto	Auto	0.076706094	0.076706094	NON	NON
MvSl-1064-A1-R4_MC01-1g02404	1	0	0	0	0	0	0	0	Auto	Auto	-0.133415407	0.133415407	NON	NON
MvSl-1064-A1-R4_MC01-1g02405	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.198816577	0.198816577	NON	NON
MvSl-1064-A1-R4_MC01-1g02406	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.223584827	0.223584827	NON	NON
MvSl-1064-A1-R4_MC01-1g02407	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.163333556	0.163333556	NON	NON
MvSl-1064-A1-R4_MC01-1g02408	1	0	0	0	0	4	0	0	Auto	Auto	0.138031121	0.138031121	NON	NON
MvSl-1064-A1-R4_MC01-1g02409	1	0	0	0	0	12	NA	NA	Auto	Auto	0.050557822	0.050557822	NON	NON
MvSl-1064-A1-R4_MC01-1g02410	1	0	0	0	0	12	0	0	Auto	Auto	-0.372199838	0.372199838	NON	NON
MvSl-1064-A1-R4_MC01-1g02411	1	0	0	0	0	12	0	0	Auto	Auto	-0.205530012	0.205530012	NON	NON
MvSl-1064-A1-R4_MC01-1g02413	1	0	0	0	0	12	0	0	Auto	Auto	-0.044896119	0.044896119	NON	NON
MvSl-1064-A1-R4_MC01-1g02415	1	0	0	0	0	12	NA	NA	Auto	Auto	-0.108643554	0.108643554	NON	NON
MvSl-1064-A1-R4_MC01-1g02416	1	0	0	0	0	12	NA	NA	Auto	Auto	-0.159015497	0.159015497	NON	NON
MvSl-1064-A1-R4_MC01-1g02417	1	0	0	0	0	12	NA	NA	Auto	Auto	0.157639377	0.157639377	NON	NON
MvSl-1064-A1-R4_MC01-1g02419	1	0	0	0	0	12	NA	NA	Auto	Auto	1.58694583	1.58694583	Up	DE
MvSl-1064-A1-R4_MC01-1g02420	1	0	0	0	0	12	0	0	Auto	Auto	0.049145983	0.049145983	NON	NON
MvSl-1064-A1-R4_MC01-1g02421	1	0	0	0	0	12	0	0	Auto	Auto	0.347206408	0.347206408	NON	NON
MvSl-1064-A1-R4_MC01-1g02422	1	0	0	0	0	12	NA	NA	Auto	Auto	1.306802239	1.306802239	Up	DE
MvSl-1064-A1-R4_MC01-1g02423	1	0	0	0	0	12	0	0	Auto	Auto	0.409303708	0.409303708	NON	NON
MvSl-1064-A1-R4_MC01-1g02424	1	0	0	0	0	11	0	0	Auto	Auto	0.311486186	0.311486186	NON	NON
MvSl-1064-A1-R4_MC01-1g02425	1	0	0	0	0	10	0	0	Auto	Auto	0.302808529	0.302808529	NON	NON
MvSl-1064-A1-R4_MC01-1g02426	1	0	0	0	0	10	0	0	Auto	Auto	0.389236957	0.389236957	NON	NON
MvSl-1064-A1-R4_MC01-1g02427	1	0	0	0	0	6	0	0	Auto	Auto	-0.026239386	0.026239386	NON	NON
MvSl-1064-A1-R4_MC01-1g02428	1	0	0	0	0	0	0	0	Auto	Auto	-0.405299405	0.405299405	NON	NON
MvSl-1064-A1-R4_MC01-1g02429	1	0	0	0	0	0	0	0	Auto	Auto	-0.440282448	0.440282448	NON	NON
MvSl-1064-A1-R4_MC01-1g02430	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.230773472	0.230773472	NON	NON
MvSl-1064-A1-R4_MC01-1g02431	1	0	0	0	0	0	0	0	Auto	Auto	-0.086400041	0.086400041	NON	NON
MvSl-1064-A1-R4_MC01-1g02432	1	0	0	0	0	0	0	0	Auto	Auto	-0.036909824	0.036909824	NON	NON
MvSl-1064-A1-R4_MC01-1g02433	1	0	0	0	0	0	0	0	Auto	Auto	-0.420333389	0.420333389	NON	NON
MvSl-1064-A1-R4_MC01-1g02434	1	0	0	0	0	0	0	0	Auto	Auto	-0.072973578	0.072973578	NON	NON
MvSl-1064-A1-R4_MC01-1g02435	1	0	0	0	0	0	0	0	Auto	Auto	0.003471834	0.003471834	NON	NON
MvSl-1064-A1-R4_MC01-1g02436	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.313794978	0.313794978	NON	NON
MvSl-1064-A1-R4_MC01-1g02437	1	0	0	0	0	0	0	0	Auto	Auto	0.152519297	0.152519297	NON	NON
MvSl-1064-A1-R4_MC01-1g02438	1	0	0	0	0	0	0	0	Auto	Auto	-0.375280134	0.375280134	NON	NON
MvSl-1064-A1-R4_MC01-1g02439	1	0	0	0	0	0	0	0	Auto	Auto	-0.024651084	0.024651084	NON	NON
MvSl-1064-A1-R4_MC01-1g02440	1	0	0	0	0	0	NA	NA	Auto	Auto	1.361133819	1.361133819	Up	DE
MvSl-1064-A1-R4_MC01-1g02441	1	0	0	0	0	0	NA	NA	Auto	Auto	0.762513362	0.762513362	NON	NON
MvSl-1064-A1-R4_MC01-1g02442	1	0	0	0	0	0	0	0	Auto	Auto	-0.143809508	0.143809508	NON	NON
MvSl-1064-A1-R4_MC01-1g02443	1	0	0	0	0	0	0	0	Auto	Auto	-0.378795498	0.378795498	NON	NON
MvSl-1064-A1-R4_MC01-1g02444	1	0	0	0	0	0	0	0	Auto	Auto	-0.558464436	0.558464436	NON	NON
MvSl-1064-A1-R4_MC01-1g02445	1	0	0	0	0	0	0	0	Auto	Auto	-0.004463286	0.004463286	NON	NON
MvSl-1064-A1-R4_MC01-1g02446	1	0	0	0	0	0	0	0	Auto	Auto	0.283982862	0.283982862	NON	NON
MvSl-1064-A1-R4_MC01-1g02447	1	0	0	0	0	0	0	0	Auto	Auto	0.0456811	0.0456811	NON	NON
MvSl-1064-A1-R4_MC01-1g02448	1	0	0	0	0	0	0	0	Auto	Auto	-0.293147795	0.293147795	NON	NON
MvSl-1064-A1-R4_MC01-1g02449	1	0	0	0	0	0	0	0	Auto	Auto	0.24305223	0.24305223	NON	NON
MvSl-1064-A1-R4_MC01-1g02450	1	0	0	0	0	0	0	0	Auto	Auto	0.14030557	0.14030557	NON	NON
MvSl-1064-A1-R4_MC01-1g02451	1	0	0	0	0	0	NA	NA	Auto	Auto	0.539859701	0.539859701	NON	NON
MvSl-1064-A1-R4_MC01-1g02452	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.020131703	0.020131703	NON	NON
MvSl-1064-A1-R4_MC01-1g02453	1	0	0	0	0	0	0	0	Auto	Auto	-0.237748533	0.237748533	NON	NON
MvSl-1064-A1-R4_MC01-1g02456	1	0	0	0	0	0	0	0	Auto	Auto	0.009723631	0.009723631	NON	NON
MvSl-1064-A1-R4_MC01-1g02457	1	0	0	0	0	0	0	0	Auto	Auto	-0.732582227	0.732582227	NON	NON
MvSl-1064-A1-R4_MC01-1g02458	1	0	0	0	0	0	0	0	Auto	Auto	-0.044628683	0.044628683	NON	NON
MvSl-1064-A1-R4_MC01-1g02459	1	0	0	0	0	0	0	0	Auto	Auto	0.028980922	0.028980922	NON	NON
MvSl-1064-A1-R4_MC01-1g02460	1	0	0	0	0	0	0	0	Auto	Auto	-0.153611864	0.153611864	NON	NON
MvSl-1064-A1-R4_MC01-1g02462	1	0	0	0	0	0	0	0	Auto	Auto	-0.003877356	0.003877356	NON	NON
MvSl-1064-A1-R4_MC01-1g02463	1	0	0	0	0	0	0	0	Auto	Auto	-0.038818941	0.038818941	NON	NON
MvSl-1064-A1-R4_MC01-1g02464	1	0	0	0	0	0	0	0	Auto	Auto	-0.042345191	0.042345191	NON	NON
MvSl-1064-A1-R4_MC01-1g02465	1	0	0	0	0	0	NA	NA	Auto	Auto	0.239814275	0.239814275	NON	NON
