gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	ratioprot	ratiocds	intron_nr_diff	intron_mean_diff	intron_total_diff	GC0diff	GC3diff	dn	ds	dnds
MvSl-1064-A1-R4_MC05-3g06647	Auto	-0.250531623	0.250531623	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06648	Auto	-0.398360879	0.398360879	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06649	Auto	-0.115629238	0.115629238	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06650	Auto	-0.602001059	0.602001059	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06651	Auto	-0.48428331	0.48428331	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06652	Auto	0.18894761	0.18894761	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06653	Auto	0.341926599	0.341926599	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06654	Auto	-0.225458988	0.225458988	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06655	Auto	-0.078824137	0.078824137	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06656	Auto	-0.220070119	0.220070119	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06657	Auto	-0.124492636	0.124492636	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06660	Auto	-0.012331493	0.012331493	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06661	Auto	-0.043261362	0.043261362	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06662	Auto	-0.174154099	0.174154099	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06663	Auto	0.0093139	0.0093139	NON	NON	0	0	0	0	0	0	0	0	0	0.954887218	0.955	1	-13.5	53	-0.12	0.1	0.003	0.0062	0.483863163
MvSl-1064-A1-R4_MC05-3g06664	Auto	0.021486765	0.021486765	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06669	Auto	-0.295639795	0.295639795	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06670	Auto	-0.165582326	0.165582326	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06671	Auto	0.081789257	0.081789257	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06672	Auto	0.075683104	0.075683104	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06673	Auto	0.05984654	0.05984654	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.25	1	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06674	Auto	0.084564685	0.084564685	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06675	Auto	-0.431775612	0.431775612	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06676	Auto	0.04920569	0.04920569	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06677	Auto	-0.087582363	0.087582363	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06678	Auto	0.604588878	0.604588878	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.25	1	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06679	Auto	-0.327089557	0.327089557	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06680	Auto	-0.042321048	0.042321048	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06682	Auto	-0.251499187	0.251499187	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06683	Auto	-0.166616931	0.166616931	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.3333	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06684	Auto	-0.352738872	0.352738872	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06685	Auto	-0.099915373	0.099915373	NON	NON	0	0	0	0	0	0	0	0	0	1.001976285	0.998029557	0	0	0	-0.02	-0.02	0.0023	0	23000
MvSl-1064-A1-R4_MC05-3g06686	Auto	-0.291565425	0.291565425	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06687	Auto	0.110215511	0.110215511	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06688	Auto	-0.017635444	0.017635444	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06689	Auto	-0.310067676	0.310067676	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06690	Auto	0.193798498	0.193798498	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06691	Auto	-0.060807344	0.060807344	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06694	Auto	-0.129564169	0.129564169	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06698	Auto	0.065539789	0.065539789	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06699	Auto	-0.035598956	0.035598956	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06700	Auto	-0.220679768	0.220679768	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06701	Auto	-0.275161781	0.275161781	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06702	Auto	0.236056318	0.236056318	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06703	Auto	-0.331277362	0.331277362	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06705	Auto	0.6198237	0.6198237	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06706	Auto	0.159230507	0.159230507	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06708	Auto	0.404455636	0.404455636	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06709	Auto	0.359177189	0.359177189	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06710	Auto	-0.059274302	0.059274302	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06711	Auto	0.100224658	0.100224658	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06712	Auto	-0.030242432	0.030242432	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06713	Auto	0.158507603	0.158507603	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06714	Auto	-0.076586885	0.076586885	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06715	Auto	0.395246646	0.395246646	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06719	Auto	-0.025340318	0.025340318	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06720	Auto	-0.016171042	0.016171042	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06721	Auto	-0.282329744	0.282329744	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06722	Auto	-0.025167615	0.025167615	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06723	Auto	-0.162596556	0.162596556	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06724	Auto	0.329174195	0.329174195	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06726	Auto	0.157048039	0.157048039	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06727	Auto	0.129163382	0.129163382	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06728	Auto	-0.114716715	0.114716715	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06729	Auto	-0.062531807	0.062531807	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06730	Auto	0.037222711	0.037222711	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06735	Auto	0.091191131	0.091191131	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06736	Auto	0.090570722	0.090570722	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06737	Auto	-0.189090854	0.189090854	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.333	-3	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06738	Auto	0.061401779	0.061401779	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06739	Auto	0.288549174	0.288549174	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06740	Auto	-0.062430869	0.062430869	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06741	Auto	-0.037779648	0.037779648	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06749	Auto	0.131702735	0.131702735	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06751	Auto	-0.159085186	0.159085186	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06752	Auto	-0.253523705	0.253523705	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06754	Auto	-0.445979945	0.445979945	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06757	Auto	-0.0415674	0.0415674	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06758	Auto	0.128266778	0.128266778	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06762	Auto	0.081177986	0.081177986	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06763	Auto	-0.276178901	0.276178901	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06764	Auto	-0.151585097	0.151585097	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06765	Auto	0.173254999	0.173254999	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06766	Auto	0.244506145	0.244506145	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06767	Auto	-0.307407815	0.307407815	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06768	Auto	-0.104978133	0.104978133	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06772	Auto	-0.235060838	0.235060838	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06773	Auto	0.053129227	0.053129227	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06774	Auto	-0.042701992	0.042701992	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06775	Auto	0.024881535	0.024881535	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.2	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06776	Auto	0.049092282	0.049092282	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06777	Auto	-0.136581159	0.136581159	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06778	Auto	-0.568416123	0.568416123	NON	NON	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06779	Auto	0.090695208	0.090695208	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06780	Auto	-0.136146241	0.136146241	NON	NON	0	0	0	0	0	0	0	1	-1	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06781	Auto	-0.196550346	0.196550346	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06782	Auto	0.038332198	0.038332198	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06796	Auto	0.000405922	0.000405922	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06797	Auto	0.384946875	0.384946875	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06799	Auto	-0.128784984	0.128784984	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06801	Auto	-0.300074763	0.300074763	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06807	Auto	-0.230425954	0.230425954	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06808	Auto	-0.101376173	0.101376173	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06809	Auto	-0.186579516	0.186579516	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06820	Auto	-0.017415256	0.017415256	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06821	Auto	0.118176813	0.118176813	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06822	Auto	-0.027822736	0.027822736	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06823	Auto	0.144672537	0.144672537	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06824	Auto	-0.085006957	0.085006957	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06826	Auto	-0.541705641	0.541705641	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06827	Auto	0.842699807	0.842699807	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06828	Auto	-0.062739718	0.062739718	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06829	Auto	-0.143164208	0.143164208	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06886	Auto	0.087887458	0.087887458	NON	NON	0	0	0	0	-4	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06887	Auto	-0.206527577	0.206527577	NON	NON	0	0	0	0	-4	0	0	0	0	0.914786967	1.092896175	0	0	0	-1.21	-1.59	0	0	0
MvSl-1064-A1-R4_MC06g06888	Auto	0.112096162	0.112096162	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06889	Auto	-0.242175566	0.242175566	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06893	Auto	-0.422411545	0.422411545	NON	NON	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06894	Auto	0.247508743	0.247508743	NON	NON	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06898	Auto	-0.101882409	0.101882409	NON	NON	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06899	Auto	-0.147279238	0.147279238	NON	NON	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06901	Auto	0.099552594	0.099552594	NON	NON	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06902	Auto	0.055910329	0.055910329	NON	NON	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06903	Auto	0.262237156	0.262237156	NON	NON	0	0	1	0	0	0	0	0	0	1	1	0	-0.25	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06904	Auto	-0.091639602	0.091639602	NON	NON	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06913	Auto	1.422341456	1.422341456	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06914	Auto	-0.264441759	0.264441759	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06915	Auto	-0.488038972	0.488038972	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06919	Auto	-0.033517995	0.033517995	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06920	Auto	-0.128549403	0.128549403	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06921	Auto	-0.346196741	0.346196741	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06923	Auto	0.131050241	0.131050241	NON	NON	0	0	0	0	0	0	0	0	0	1.056300268	0.946835443	1	-11.7	62	-1.59	-0.91	0	0	0
MvSl-1064-A1-R4_MC06g06924	Auto	-0.131700315	0.131700315	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06926	Auto	-0.097023609	0.097023609	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06930	Auto	-0.034804408	0.034804408	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06931	Auto	-0.075964139	0.075964139	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06934	Auto	0.003066287	0.003066287	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06935	Auto	0.04143936	0.04143936	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06936	Auto	-0.186659686	0.186659686	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06937	Auto	-0.281975729	0.281975729	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06938	Auto	-0.144521413	0.144521413	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06940	Auto	0.944300363	0.944300363	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06941	Auto	-0.088451629	0.088451629	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06948	Auto	-0.095906262	0.095906262	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06949	Auto	0.073442111	0.073442111	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06950	Auto	0.105400927	0.105400927	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06951	Auto	-0.075615621	0.075615621	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06952	Auto	0.069328861	0.069328861	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06953	Auto	0.118273414	0.118273414	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06954	Auto	0.21662414	0.21662414	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06956	Auto	0.281064878	0.281064878	NON	NON	0	0	0	0	0	0	0	0	0	1.034759358	0.966451613	1	2.8333	79	0.03	-0.11	0	0	0
MvSl-1064-A1-R4_MC06g06957	Auto	-0.178367138	0.178367138	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06958	Auto	-0.753619992	0.753619992	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-1	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06959	Auto	-0.142526803	0.142526803	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06960	Auto	0.031649631	0.031649631	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06962	Auto	0.042138764	0.042138764	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06963	Auto	-0.046401986	0.046401986	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06964	Auto	0.0966752	0.0966752	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06965	Auto	0.058097698	0.058097698	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.4	2	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06966	Auto	-0.121199313	0.121199313	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06968	Auto	-0.280614692	0.280614692	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06969	Auto	-0.068696708	0.068696708	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06970	Auto	0.352995243	0.352995243	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06973	Auto	-0.015541021	0.015541021	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06974	Auto	0.005828178	0.005828178	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
